Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;05;MMA013;2022-02-20;11:00;0686394;VBC KINGERSHEIM;0674157;STRASBOURG UNIVERSITE CLUB; 0/2;18-25,25-27;43-52;COSEC;HOFFNER LUCAS;TARRACOR JACQUES;;
ACJEUNES;05;MMA014;2022-02-20;00:00;0674157;STRASBOURG UNIVERSITE CLUB;0788680;AS. SP DE SARTROUVILLE; 2/1;25-22,17-25,15-6;57-53;COSEC;TARRACOR JACQUES;HOFFNER LUCAS;;
ACJEUNES;05;MMA015;2022-02-20;00:00;0686394;VBC KINGERSHEIM;0788680;AS. SP DE SARTROUVILLE; 0/2;23-25,15-25;38-50;COSEC;HOFFNER LUCAS;TARRACOR JACQUES;;
ACJEUNES;05;MMB013;2022-02-20;11:00;0943861;CNM CHARENTON;0946784;VINCENNES VOLLEY CLUB; 0/2;12-25,21-25;33-50;GYMNASE TONY PARKER;HOUNNOUKPE JOEL;;;
ACJEUNES;05;MMB014;2022-02-20;00:00;0946784;VINCENNES VOLLEY CLUB;0622126;HARNES VOLLEY-BALL; 2/1;22-25,25-17,15-11;62-53;GYMNASE TONY PARKER;HOUNNOUKPE JOEL;;;
ACJEUNES;05;MMB015;2022-02-20;00:00;0943861;CNM CHARENTON;0622126;HARNES VOLLEY-BALL; 0/2;26-28,12-25;38-53;GYMNASE TONY PARKER;HOUNNOUKPE JOEL;;;
ACJEUNES;05;MMC013;2022-02-20;11:00;0757777;PUC VOLLEY-BALL;0912770;ASV - ARTS ET SPORTS A VILLEBON; 2/0;25-20,25-10;50-30;KELLERMANN;JAKIMOV VERIKA;BENAMAR LEILA;;
ACJEUNES;05;MMC014;2022-02-20;00:00;0912770;ASV - ARTS ET SPORTS A VILLEBON;0595712;VOLLEY CLUB SAINT POLOIS; 2/0;25-14,25-18;50-32;KELLERMANN;JAKIMOV VERIKA;BENAMAR LEILA;;
ACJEUNES;05;MMC015;2022-02-20;00:00;0757777;PUC VOLLEY-BALL;0595712;VOLLEY CLUB SAINT POLOIS; 2/0;25-16,25-18;50-34;KELLERMANN;BENAMAR LEILA;JAKIMOV VERIKA;;
ACJEUNES;05;MMD013;2022-02-20;11:00;0927953;ASNIERES VOLLEY 92;0921672;SAINT-CLOUD PARIS SF; 0/2;13-25,16-25;29-50;GYMNASE DES COURTILLES;DE CASTRO MIGUEL;BARAN YUSUF;;
