Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;05;BMA013;2022-02-13;11:00;0788680;AS. SP DE SARTROUVILLE;0628128;LOISIRS INTER SPORT ST PIERRE; 2/1;24-26,25-15,15-4;64-45;JOLIOT CURIE;BARAN YUSUF;;;
ACJEUNES;05;BMA014;2022-02-13;00:00;0628128;LOISIRS INTER SPORT ST PIERRE;0544386;UNION SPORTIVE DU JARNISY; 2/0;25-9,25-14;50-23;JOLIOT CURIE;BARAN YUSUF;;;
ACJEUNES;05;BMA015;2022-02-13;00:00;0788680;AS. SP DE SARTROUVILLE;0544386;UNION SPORTIVE DU JARNISY; 2/0;25-14,25-22;50-36;JOLIOT CURIE;BARAN YUSUF;;;
ACJEUNES;05;BMB013;2022-02-06;11:00;0696380;AS CALUIRE ET CUIRE;0345002;ASBAM MONTPELLIER; 0/2;4-25,15-25;19-50;ANDRE CUZIN;CHEVALIER CARLA;;;
ACJEUNES;05;BMB014;2022-02-06;00:00;0345002;ASBAM MONTPELLIER;0640001;LESCAR PROMOTION VOLLEY-BALL; 2/1;24-26,25-12,15-13;64-51;ANDRE CUZIN;CHEVALIER CARLA;;;
ACJEUNES;05;BMB015;2022-02-06;00:00;0696380;AS CALUIRE ET CUIRE;0640001;LESCAR PROMOTION VOLLEY-BALL; 2/1;25-20,22-25,15-9;62-54;ANDRE CUZIN;CHEVALIER CARLA;;;
ACJEUNES;05;BMC013;2022-02-06;11:00;0912770;ASV - ARTS ET SPORTS A VILLEBON;0374835;MONTS VOLLEY-BALL; 2/0;25-21,25-20;50-41;COMPLEXE SAINT-EXUPERY;PHAM THOMAS;;;
ACJEUNES;05;BMC014;2022-02-06;00:00;0374835;MONTS VOLLEY-BALL;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;23-25,18-25;41-50;COMPLEXE SAINT-EXUPERY;PHAM THOMAS;;;
ACJEUNES;05;BMC015;2022-02-06;00:00;0912770;ASV - ARTS ET SPORTS A VILLEBON;0449605;ST NAZAIRE VB ATLANTIQUE; 2/0;25-17,25-18;50-35;COMPLEXE SAINT-EXUPERY;PHAM THOMAS;;;
ACJEUNES;05;BMD013;2022-02-06;11:00;0622126;HARNES VOLLEY-BALL;0757777;PUC VOLLEY-BALL; 0/2;20-25,13-25;33-50;SALLE RÉGIONALE MARÉCHAL;WIBAUX EMELYNE;;;
ACJEUNES;05;BMD014;2022-02-06;00:00;0757777;PUC VOLLEY-BALL;0761503;MAROMME CANTELEU VOLLEY 76; 2/0;25-13,25-11;50-24;SALLE RÉGIONALE MARÉCHAL;WIBAUX EMELYNE;;;
ACJEUNES;05;BMD015;2022-02-06;00:00;0622126;HARNES VOLLEY-BALL;0761503;MAROMME CANTELEU VOLLEY 76; 2/0;25-14,25-19;50-33;SALLE RÉGIONALE MARÉCHAL;WIBAUX EMELYNE;;;
ACJEUNES;05;BME013;2022-02-06;11:00;0668034;VOLLEY BALL ST ESTEVE;0307732;NIMES VOLLEY-BALL; 0/2;19-25,15-25;34-50;FRISON ROCHE;DUCARNE MICHAEL;;;
ACJEUNES;05;BME014;2022-02-06;00:00;0307732;NIMES VOLLEY-BALL;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL; 2/0;25-19,25-15;50-34;FRISON ROCHE;DUCARNE MICHAEL;;;
ACJEUNES;05;BME015;2022-02-06;00:00;0668034;VOLLEY BALL ST ESTEVE;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL; 2/0;25-17,25-9;50-26;FRISON ROCHE;DUCARNE MICHAEL;;;
ACJEUNES;05;BMF013;2022-02-06;11:00;0595712;VOLLEY CLUB SAINT POLOIS;0925271;ISSY LES MOULINEAUX V.B.; 2/0;31-29,25-16;56-45;SALLE DE LA FERME MARCHAND;VASSEUR DAVID;;;
ACJEUNES;05;BMF014;2022-02-06;00:00;0925271;ISSY LES MOULINEAUX V.B.;0923631;CHAVILLE-SEVRES VOLLEY-BALL; 0/2;19-25,23-25;42-50;SALLE DE LA FERME MARCHAND;VASSEUR DAVID;;;
ACJEUNES;05;BMF015;2022-02-06;00:00;0595712;VOLLEY CLUB SAINT POLOIS;0923631;CHAVILLE-SEVRES VOLLEY-BALL; 2/0;25-21,25-13;50-34;SALLE DE LA FERME MARCHAND;VASSEUR DAVID;;;
ACJEUNES;05;BMG013;2022-02-05;14:00;0060036;PAYS DE GRASSE VOLLEY-BALL;0066927;NICE VOLLEY-BALL; 2/0;25-19,25-14;50-33;SALLE RENE FRIARD;PERDOUX INGRID;;;
ACJEUNES;05;BMG014;2022-02-05;00:00;0066927;NICE VOLLEY-BALL;0343330;ARAGO DE SETE VOLLEY-BALL; 2/0;25-10,25-14;50-24;SALLE RENE FRIARD;PERDOUX INGRID;;;
ACJEUNES;05;BMG015;2022-02-05;00:00;0060036;PAYS DE GRASSE VOLLEY-BALL;0343330;ARAGO DE SETE VOLLEY-BALL; 2/0;25-15,25-15;50-30;SALLE RENE FRIARD;PERDOUX INGRID;;;
ACJEUNES;05;BMH013;2022-02-13;11:00;0784696;AS VOLLEY-BALL VELIZY;0353652;C.P.B. RENNES 35; 2/0;25-19,25-12;50-31;JEAN MACE;AGESILAS YAEL;;;
ACJEUNES;05;BMH014;2022-02-13;00:00;0353652;C.P.B. RENNES 35;0686678;AS SP ILLZACH MODENHEIM; 2/1;23-25,26-24,15-12;64-61;JEAN MACE;AGESILAS YAEL;;;
ACJEUNES;05;BMH015;2022-02-13;00:00;0784696;AS VOLLEY-BALL VELIZY;0686678;AS SP ILLZACH MODENHEIM; 2/0;25-12,25-14;50-26;JEAN MACE;AGESILAS YAEL;;;
ACJEUNES;05;BMI013;2022-02-06;11:00;0921672;SAINT-CLOUD PARIS SF;0946784;VINCENNES VOLLEY CLUB; 2/0;25-22,25-23;50-45;LA FOUILLEUSE;PARISOT PIERRE;;;
ACJEUNES;05;BMI014;2022-02-06;00:00;0946784;VINCENNES VOLLEY CLUB;0358885;ENT.SP.CULT. MOULINS; 2/0;25-11,25-16;50-27;LA FOUILLEUSE;PARISOT PIERRE;;;
ACJEUNES;05;BMI015;2022-02-06;00:00;0921672;SAINT-CLOUD PARIS SF;0358885;ENT.SP.CULT. MOULINS; 2/0;25-14,25-12;50-26;LA FOUILLEUSE;PARISOT PIERRE;;;
ACJEUNES;05;BMJ013;2022-02-06;11:00;0842425;U.S. PONTET VOLLEY AVENIR;0836296;DRAGUIGNAN UNION CLUB VAR VB; 0/2;16-25,17-25;33-50;LA GRAVIERE;BOUKOULLA SOPHIANE;;;
ACJEUNES;05;BMJ014;2022-02-06;00:00;0836296;DRAGUIGNAN UNION CLUB VAR VB;0334980;UNION SPORTIVE TALENCAISE; 2/0;25-13,25-18;50-31;LA GRAVIERE;BOUKOULLA SOPHIANE;;;
ACJEUNES;05;BMJ015;2022-02-06;00:00;0842425;U.S. PONTET VOLLEY AVENIR;0334980;UNION SPORTIVE TALENCAISE; 2/0;25-20,25-19;50-39;LA GRAVIERE;BOUKOULLA SOPHIANE;;;
