Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;06;MMA016;2022-03-13;11:00;0693332;V.B. VILLEFRANCHE BEAUJOLAIS;0839557;FREJUS VAR VOLLEY; 2/0;25-23,25-19;50-42;SAINT EXUPERY;DEVIENNE CHRISTOPHE;PEQUEY PIERRE-EMMANUEL;;
ACJEUNES;06;MMA017;2022-03-13;00:00;0839557;FREJUS VAR VOLLEY;0374861;TOURS VOLLEY-BALL; 2/0;25-20,25-13;50-33;SAINT EXUPERY;PEQUEY PIERRE-EMMANUEL;DEVIENNE CHRISTOPHE;;
ACJEUNES;06;MMA018;2022-03-13;00:00;0693332;V.B. VILLEFRANCHE BEAUJOLAIS;0374861;TOURS VOLLEY-BALL; 1/2;19-25,25-18,6-15;50-58;SAINT EXUPERY;DEVIENNE CHRISTOPHE;PEQUEY PIERRE-EMMANUEL;;
ACJEUNES;06;MMB016;2022-03-13;11:00;0286397;CHATEAUDUN VOLLEY-BALL;0534442;ASPTT LAVAL; 2/0;25-14,25-19;50-33;GYMNASE PASTEUR;BEZY MARY-EMMANUEL;JACQUET CHLOE;;
ACJEUNES;06;MMB017;2022-03-13;00:00;0534442;ASPTT LAVAL;0351428;E.SP. CANTON DE PIPRIAC V.B.; 0/2;14-25,21-25;35-50;GYMNASE PASTEUR;BEZY MARY-EMMANUEL;JACQUET CHLOE;;
ACJEUNES;06;MMB018;2022-03-13;00:00;0286397;CHATEAUDUN VOLLEY-BALL;0351428;E.SP. CANTON DE PIPRIAC V.B.; 2/0;25-23,25-20;50-43;GYMNASE PASTEUR;JACQUET CHLOE;BEZY MARY-EMMANUEL;;
ACJEUNES;06;MMC016;2022-03-13;11:00;0674157;STRASBOURG UNIVERSITE CLUB;0358885;ENT.SP.CULT. MOULINS; 2/1;21-25,25-23,15-13;61-61;GYMNASE AGR;COSSON FREDERIC;SAINTY GERARD;;
ACJEUNES;06;MMC017;2022-03-13;00:00;0358885;ENT.SP.CULT. MOULINS;0757777;PUC VOLLEY-BALL; 0/2;15-25,20-25;35-50;GYMNASE AGR;COSSON FREDERIC;SAINTY GERARD;;
ACJEUNES;06;MMC018;2022-03-13;00:00;0674157;STRASBOURG UNIVERSITE CLUB;0757777;PUC VOLLEY-BALL; 0/2;19-25,18-25;37-50;GYMNASE AGR;SAINTY GERARD;COSSON FREDERIC;;
ACJEUNES;06;MMD016;2022-03-13;11:00;0622126;HARNES VOLLEY-BALL;0929372;PLESSIS-ROBINSON VOLLEY-BALL; 0/2;15-25,12-25;27-50;SALLE RÉGIONALE MARÉCHAL;DE PARMENTIER JEAN-CLAUDE;MIRZAK IMAD;;
ACJEUNES;06;MMD017;2022-03-13;00:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0060007;AS CANNES VOLLEY-BALL; 0/2;20-25,23-25;43-50;SALLE RÉGIONALE MARÉCHAL;MIRZAK IMAD;DE PARMENTIER JEAN-CLAUDE;;
