Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;04;BMH011;2022-01-09;00:00;0449605;ST NAZAIRE VB ATLANTIQUE;0761503;MAROMME CANTELEU VOLLEY 76; 2/0;25-12,25-16;50-28;GYMNASE LIBERGE;TEXIER MALO;;;
ACJEUNES;04;BMH012;2022-01-09;00:00;0442477;AILES SP BOUGUENAIS REZE;0761503;MAROMME CANTELEU VOLLEY 76; 0/2;22-25,26-28;48-53;GYMNASE LIBERGE;TEXIER MALO;;;
ACJEUNES;04;BMI010;2022-01-09;11:00;0640001;LESCAR PROMOTION VOLLEY-BALL;0668034;VOLLEY BALL ST ESTEVE; 1/2;20-25,25-14,11-15;56-54;PAUL FORT;SAES MARIE;;;
ACJEUNES;04;BMI011;2022-01-09;00:00;0668034;VOLLEY BALL ST ESTEVE;0136082;VITROLLES SPORTS VOLLEY-BALL; 2/0;25-23,25-17;50-40;PAUL FORT;SAES MARIE;;;
ACJEUNES;04;BMI012;2022-01-09;00:00;0640001;LESCAR PROMOTION VOLLEY-BALL;0136082;VITROLLES SPORTS VOLLEY-BALL; 2/1;16-25,25-17,15-10;56-52;PAUL FORT;SAES MARIE;;;
ACJEUNES;04;BMJ010;2022-01-09;11:00;0358885;ENT.SP.CULT. MOULINS;0353652;C.P.B. RENNES 35; 0/2;19-25,20-25;39-50;SALLE DES SPORTS;RUBIN THOMAS;;;
ACJEUNES;04;BMJ011;2022-01-09;00:00;0353652;C.P.B. RENNES 35;0534442;ASPTT LAVAL; 2/0;25-19,25-8;50-27;SALLE DES SPORTS;RUBIN THOMAS;;;
ACJEUNES;04;BMJ012;2022-01-09;00:00;0358885;ENT.SP.CULT. MOULINS;0534442;ASPTT LAVAL; 2/1;25-20,21-25,15-13;61-58;SALLE DES SPORTS;RUBIN THOMAS;;;
ACJEUNES;04;BMK010;2022-01-09;11:00;0923631;CHAVILLE-SEVRES VOLLEY-BALL;0921672;SAINT-CLOUD PARIS SF; 2/1;25-21,17-25,15-12;57-58;HALIMI;PARISOT PIERRE;;;
ACJEUNES;04;BMK011;2022-01-09;00:00;0921672;SAINT-CLOUD PARIS SF;0927924;C S M CLAMART; 2/1;25-23,21-25,15-10;61-58;HALIMI;PARISOT PIERRE;;;
ACJEUNES;04;BMK012;2022-01-09;00:00;0923631;CHAVILLE-SEVRES VOLLEY-BALL;0927924;C S M CLAMART; 2/0;25-23,25-18;50-41;HALIMI;PARISOT PIERRE;;;
ACJEUNES;04;BML010;2022-01-09;11:00;0628128;LOISIRS INTER SPORT ST PIERRE;0595712;VOLLEY CLUB SAINT POLOIS; 0/2;13-25,26-28;39-53;SALLE QUINET;ELOY GUILLAUME;;;
ACJEUNES;04;BML011;2022-01-09;00:00;0595712;VOLLEY CLUB SAINT POLOIS;0784696;AS VOLLEY-BALL VELIZY; 1/2;22-25,25-14,13-15;60-54;SALLE QUINET;ELOY GUILLAUME;;;
ACJEUNES;04;BML012;2022-01-09;00:00;0628128;LOISIRS INTER SPORT ST PIERRE;0784696;AS VOLLEY-BALL VELIZY; 2/1;25-20,21-25,18-16;64-61;SALLE QUINET;ELOY GUILLAUME;;;
ACJEUNES;04;BMM010;2022-01-09;11:00;0757954;PARIS AMICALE CAMOU;0757777;PUC VOLLEY-BALL; 0/2;18-25,23-25;41-50;DUPLEIX;VILLESALMON ERIC;;;
ACJEUNES;04;BMM011;2022-01-09;00:00;0757777;PUC VOLLEY-BALL;0912770;ASV - ARTS ET SPORTS A VILLEBON; 2/0;25-15,25-14;50-29;DUPLEIX;VILLESALMON ERIC;;;
ACJEUNES;04;BMM012;2022-01-09;00:00;0757954;PARIS AMICALE CAMOU;0912770;ASV - ARTS ET SPORTS A VILLEBON; 0/2;9-25,21-25;30-50;DUPLEIX;VILLESALMON ERIC;;;
ACJEUNES;04;BMN010;2022-01-09;11:00;0941410;VIE AU GRAND AIR DE ST MAUR;0788680;AS. SP DE SARTROUVILLE; 0/2;19-25,17-25;36-50;BROSSOLETTE;BABIN JULIEN;;;
ACJEUNES;04;BMN011;2022-01-09;00:00;0788680;AS. SP DE SARTROUVILLE;0622126;HARNES VOLLEY-BALL; 2/0;25-13,26-24;51-37;BROSSOLETTE;BABIN JULIEN;;;
ACJEUNES;04;BMN012;2022-01-09;00:00;0941410;VIE AU GRAND AIR DE ST MAUR;0622126;HARNES VOLLEY-BALL; 0/2;14-25,16-25;30-50;BROSSOLETTE;BABIN JULIEN;;;
