Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;03;CMA007;2023-12-17;14:30;0060008;MANDELIEU LA NAPOULE V.B.;0060007;AS CANNES VOLLEY-BALL; 0/2;19-25,8-25;27-50;GYMNASE DES MIMOSAS;RAMBAUD JORDAN;TOMOU RONAN;
ACJEUNES;03;CMA008;2023-12-17;00:00;0060007;AS CANNES VOLLEY-BALL;0136082;VITROLLES SPORTS VOLLEY-BALL; 2/0;25-20,25-18;50-38;GYMNASE DES MIMOSAS;TOMOU RONAN;RAMBAUD JORDAN;
ACJEUNES;03;CMA009;2023-12-17;00:00;0060008;MANDELIEU LA NAPOULE V.B.;0136082;VITROLLES SPORTS VOLLEY-BALL; 2/0;25-17,25-18;50-35;GYMNASE DES MIMOSAS;RAMBAUD JORDAN;TOMOU RONAN;
ACJEUNES;03;CMB007;2023-12-17;11:00;0067689;US CAGNES VOLLEY-BALL;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE; 0/2;20-25,14-25;34-50;JULES VERNE;MAMERI FAHIM;TORRE PIETRO;
ACJEUNES;03;CMB008;2023-12-17;00:00;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE;0833350;VOLLEY PRADETAN GARDEEN; 2/1;25-16,21-25,15-7;61-48;JULES VERNE;TORRE PIETRO;MAMERI FAHIM;
ACJEUNES;03;CMB009;2023-12-17;00:00;0067689;US CAGNES VOLLEY-BALL;0833350;VOLLEY PRADETAN GARDEEN; 0/2;22-25,18-25;40-50;JULES VERNE;TORRE PIETRO;MAMERI FAHIM;
ACJEUNES;03;CMC007;2023-12-17;11:00;0837251;VOLLEY BALL OLLIOULAIS;0839557;FREJUS VAR VOLLEY; 0/2;17-25,16-25;33-50;GYMNASE VALLON;LIMACHER LIONEL;LEQUINT MAXIME;
ACJEUNES;03;CMC008;2023-12-17;00:00;0839557;FREJUS VAR VOLLEY;0066927;NICE VOLLEY-BALL; 2/0;25-13,25-15;50-28;GYMNASE VALLON;LEQUINT MAXIME;LIMACHER LIONEL;
ACJEUNES;03;CMC009;2023-12-17;00:00;0837251;VOLLEY BALL OLLIOULAIS;0066927;NICE VOLLEY-BALL; 2/0;25-17,25-23;50-40;GYMNASE VALLON;LIMACHER LIONEL;LEQUINT MAXIME;
ACJEUNES;03;CMD007;2023-12-17;11:00;0307732;NIMES VOLLEY-BALL;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB; 2/0;25-21,25-13;50-34;GYMNASE FERNAND FOURNIER;PITOU PASCAL;BOURGUIBI ABDESAMAD;
