Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;05;BFA013;2024-02-11;11:00;0449605;ST NAZAIRE VB ATLANTIQUE;0798259;VOLLEY-BALL PEXINOIS NIORT;;;;COUBERTIN;;;
ACJEUNES;05;BFA014;2024-02-11;00:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0927924;C S M CLAMART;;;;COUBERTIN;;;
ACJEUNES;05;BFA015;2024-02-11;00:00;0449605;ST NAZAIRE VB ATLANTIQUE;0927924;C S M CLAMART;;;;COUBERTIN;;;
ACJEUNES;05;BFB013;2024-02-11;11:00;0819413;VOLLEY CLUB BASTIDIEN;0646282;MJC LES FLEURS DE PAU;;;;MUNICIPALE RAYMOND BRESSOLLE;SOLER CAMILLE;;
ACJEUNES;05;BFB014;2024-02-11;00:00;0646282;MJC LES FLEURS DE PAU;0344410;ASLJCROIX ARGENT MONTPELLIER;;;;MUNICIPALE RAYMOND BRESSOLLE;;;
ACJEUNES;05;BFB015;2024-02-11;00:00;0819413;VOLLEY CLUB BASTIDIEN;0344410;ASLJCROIX ARGENT MONTPELLIER;;;;MUNICIPALE RAYMOND BRESSOLLE;;;
ACJEUNES;05;BFC013;2024-02-11;11:00;0117968;VOLLEY-BALL GRUISSAN;0067686;VOLERO LE CANNET COTE D'AZUR;;;;GYMNASE DU SABLOU;BONNET DAVID;;
ACJEUNES;05;BFC014;2024-02-11;00:00;0067686;VOLERO LE CANNET COTE D'AZUR;0338606;VOLLEY BALL CLUB LE HAILLAN;;;;GYMNASE DU SABLOU;;;
ACJEUNES;05;BFC015;2024-02-11;00:00;0117968;VOLLEY-BALL GRUISSAN;0338606;VOLLEY BALL CLUB LE HAILLAN;;;;GYMNASE DU SABLOU;;;
ACJEUNES;05;BFD013;2024-02-11;11:00;0848651;VOLLEY BEAUCAIRE TARASCON (LE) GRES;0345002;ASBAM MONTPELLIER;;;;CASSIN;;;
ACJEUNES;05;BFD014;2024-02-11;00:00;0345002;ASBAM MONTPELLIER;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;;;;CASSIN;;;
ACJEUNES;05;BFD015;2024-02-11;00:00;0848651;VOLLEY BEAUCAIRE TARASCON (LE) GRES;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;;;;CASSIN;;;
ACJEUNES;05;BFE013;2024-02-11;11:00;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;0836446;SAINTE-MAXIME COGOLIN VOLLEY;;;;GYMNASE ALBERT CAMUS;;;
ACJEUNES;05;BFE014;2024-02-11;00:00;0836446;SAINTE-MAXIME COGOLIN VOLLEY;0695668;VOLLEY BRON @ LYON LUMIERE;;;;GYMNASE ALBERT CAMUS;;;
ACJEUNES;05;BFE015;2024-02-11;00:00;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;0695668;VOLLEY BRON @ LYON LUMIERE;;;;GYMNASE ALBERT CAMUS;;;
ACJEUNES;05;BFF013;2024-02-11;11:00;0387013;UNION AS. SEYSSINOISE V.B.;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;;;;YVES BROUZET;DROUILLES SANDRA;;
ACJEUNES;05;BFF014;2024-02-11;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0138032;PAYS D'AIX VENELLES V.B.;;;;YVES BROUZET;;;
ACJEUNES;05;BFF015;2024-02-11;00:00;0387013;UNION AS. SEYSSINOISE V.B.;0138032;PAYS D'AIX VENELLES V.B.;;;;YVES BROUZET;;;
ACJEUNES;05;BFG013;2024-02-11;11:00;0268573;VOLLEY-BALL ROMANAIS;0136082;VITROLLES SPORTS VOLLEY-BALL;;;;GYMNASE ROGER FRANCOIS;SUE BENJAMIN;;
ACJEUNES;05;BFG014;2024-02-11;00:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0674157;STRASBOURG UNIVERSITE CLUB;;;;GYMNASE ROGER FRANCOIS;;;
ACJEUNES;05;BFG015;2024-02-11;00:00;0268573;VOLLEY-BALL ROMANAIS;0674157;STRASBOURG UNIVERSITE CLUB;;;;GYMNASE ROGER FRANCOIS;;;
