Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;02;JMA004;2023-12-17;11:00;0062701;ASS SPORTIVE DE MONACO;0067689;US CAGNES VOLLEY-BALL; 0/2;14-25,22-25;36-50;MONEGHETTI;HANOTEL PHILIPPE;CHAMOT DAMIEN;
ACJEUNES;02;JMA005;2023-12-17;00:00;0067689;US CAGNES VOLLEY-BALL;0060007;AS CANNES VOLLEY-BALL; 0/2;19-25,21-25;40-50;MONEGHETTI;CHAMOT DAMIEN;HANOTEL PHILIPPE;
ACJEUNES;02;JMA006;2023-12-17;00:00;0062701;ASS SPORTIVE DE MONACO;0060007;AS CANNES VOLLEY-BALL; 0/2;17-25,13-25;30-50;MONEGHETTI;HANOTEL PHILIPPE;CHAMOT DAMIEN;
ACJEUNES;02;JMB004;2023-12-17;14:30;0132348;MARSEILLE VOLLEY 13;0839557;FREJUS VAR VOLLEY; 0/2;20-25,21-25;41-50;GYMNASE DE LA ROSE FUVEAU;MULLER THIERRY;VALLET EULALIE;
ACJEUNES;02;JMB005;2023-12-17;00:00;0839557;FREJUS VAR VOLLEY;0066927;NICE VOLLEY-BALL; 0/2;22-25,17-25;39-50;GYMNASE DE LA ROSE FUVEAU;VALLET EULALIE;MULLER THIERRY;
ACJEUNES;02;JMB006;2023-12-17;00:00;0132348;MARSEILLE VOLLEY 13;0066927;NICE VOLLEY-BALL; 0/2;17-25,19-25;36-50;GYMNASE DE LA ROSE FUVEAU;MULLER THIERRY;VALLET EULALIE;
ACJEUNES;02;JMC004;2023-12-17;11:00;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB;0819685;PUYLAURENS VOLLEY BALL; 2/0;25-15,25-12;50-27;CHABAN DELMAS;MARSAL JULIEN;GRAPPIN STEPHANIE;
ACJEUNES;02;JMC005;2023-12-17;00:00;0819685;PUYLAURENS VOLLEY BALL;0264641;SPORTS ET LOISIRS DE MARGES; 2/0;25-13,25-10;50-23;CHABAN DELMAS;MARSAL JULIEN;GRAPPIN STEPHANIE;
ACJEUNES;02;JMC006;2023-12-17;00:00;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB;0264641;SPORTS ET LOISIRS DE MARGES; 2/0;25-9,25-12;50-21;CHABAN DELMAS;GRAPPIN STEPHANIE;MARSAL JULIEN;
ACJEUNES;02;JMD004;2023-12-17;12:00;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0344410;ASLJCROIX ARGENT MONTPELLIER; 2/0;25-13,25-15;50-28;PETIT PALAIS DES SPORTS;LARRIEU DAVID;PECALVEL CLEMENT;
ACJEUNES;02;JMD005;2023-12-17;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0334980;UNION SPORTIVE TALENCAISE; 2/0;25-19,25-14;50-33;PETIT PALAIS DES SPORTS;LARRIEU DAVID;PECALVEL CLEMENT;
ACJEUNES;02;JMD006;2023-12-17;00:00;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0334980;UNION SPORTIVE TALENCAISE; 2/0;25-10,25-16;50-26;PETIT PALAIS DES SPORTS;PECALVEL CLEMENT;LARRIEU DAVID;
ACJEUNES;02;JME004;2023-12-17;11:00;0424347;FIRMINY VOLLEY-BALL;0429072;VOLLEY BALL VILLARS; 0/2;21-25,20-25;41-50;GM1 LA TARDIVE;JEANNON DANIEL;SITHIDEJ THAVISAK;
ACJEUNES;02;JME005;2023-12-17;00:00;0429072;VOLLEY BALL VILLARS;0699603;ASUL LYON VOLLEY BALL; 0/2;14-25,18-25;32-50;GM1 LA TARDIVE;SITHIDEJ THAVISAK;JEANNON DANIEL;
ACJEUNES;02;JME006;2023-12-17;00:00;0424347;FIRMINY VOLLEY-BALL;0699603;ASUL LYON VOLLEY BALL; 0/2;17-25,13-25;30-50;GM1 LA TARDIVE;JEANNON DANIEL;SITHIDEJ THAVISAK;
ACJEUNES;02;JMF004;2023-12-17;11:00;0698293;U.S. MEYZIEU VOLLEY-BALL;0698828;VBC FRANCHEVILLE OUEST LYONNAIS; 2/0;25-17,25-20;50-37;GYMNASE GALOIS;PEROTTI MARC;DEVIENNE CHRISTOPHE;
ACJEUNES;02;JMF005;2023-12-17;00:00;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;0385990;US ST EGREVOISE; 0/2;9-25,14-25;23-50;GYMNASE GALOIS;PEROTTI MARC;DEVIENNE CHRISTOPHE;
ACJEUNES;02;JMF006;2023-12-17;00:00;0698293;U.S. MEYZIEU VOLLEY-BALL;0385990;US ST EGREVOISE; 0/2;9-25,11-25;20-50;GYMNASE GALOIS;DEVIENNE CHRISTOPHE;PEROTTI MARC;
ACJEUNES;02;JMG004;2023-12-17;11:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0382203;CA VOLLEY BALL JALIOROMAIN; 2/0;25-21,25-20;50-41;RENE BAILLIEU;GUEDIKIAN STEVENS;KAFIZ MOHAND;
ACJEUNES;02;JMG005;2023-12-17;00:00;0382203;CA VOLLEY BALL JALIOROMAIN;0387013;UNION AS. SEYSSINOISE V.B.; 1/2;25-14,15-25,10-15;50-54;RENE BAILLIEU;KAFIZ MOHAND;GUEDIKIAN STEVENS;
ACJEUNES;02;JMG006;2023-12-17;00:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0387013;UNION AS. SEYSSINOISE V.B.; 2/0;25-19,25-20;50-39;RENE BAILLIEU;GUEDIKIAN STEVENS;KAFIZ MOHAND;
ACJEUNES;02;JMH004;2023-12-17;14:30;0255803;VOLLEY SAINT VITOIS;0542783;GRAND NANCY VOLLEY-BALL; 0/2;8-25,14-25;22-50;GYMNASE VAUTROT;AMBS CEDRIC;DARMIGNY JORDAN;
ACJEUNES;02;JMH005;2023-12-17;00:00;0542783;GRAND NANCY VOLLEY-BALL;0693938;CLUB RHODIA VAISE; 2/0;25-6,25-10;50-16;GYMNASE VAUTROT;DARMIGNY JORDAN;AMBS CEDRIC;
ACJEUNES;02;JMH006;2023-12-17;00:00;0255803;VOLLEY SAINT VITOIS;0693938;CLUB RHODIA VAISE; 2/1;25-18,22-25,15-13;62-56;GYMNASE VAUTROT;AMBS CEDRIC;DARMIGNY JORDAN;
ACJEUNES;02;JMI004;2023-12-17;11:00;0523906;CHAUMONT VOLLEY-BALL 52;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 1/2;25-19,20-25,11-15;56-59;JEAN MASSON;PREAU NICOLAS;CLAUDON OKSANA;
ACJEUNES;02;JMI005;2023-12-17;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0675289;A.S. VALLEE DE LA SAUER; 2/0;25-21,25-23;50-44;JEAN MASSON;CLAUDON OKSANA;PREAU NICOLAS;
ACJEUNES;02;JMI006;2023-12-17;00:00;0523906;CHAUMONT VOLLEY-BALL 52;0675289;A.S. VALLEE DE LA SAUER; 2/0;25-21,25-18;50-39;JEAN MASSON;PREAU NICOLAS;CLAUDON OKSANA;
ACJEUNES;02;JMJ004;2023-12-17;11:00;0675406;VOLLEY-BALL CLUB STRASBOURG VBCS;0255795;BESANCON VOLLEY-BALL; 0/2;14-25,16-25;30-50;JEAN NICOLAS MULLER;MAMET LAURENT;MANSUY DONATIEN;
