Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;04;BMA010;2024-01-21;11:00;0066927;NICE VOLLEY-BALL;0132346;MARIGNANE VOLLEY-BALL; 0/2;3-25,20-25;23-50;ESTIENNE D'ORVES;TOUSSAINT ANDRE-LUC;;
ACJEUNES;04;BMA011;2024-01-21;00:00;0132346;MARIGNANE VOLLEY-BALL;0139148;VOLLEY-BALL ARLESIEN; 2/0;25-15,25-19;50-34;ESTIENNE D'ORVES;TOUSSAINT ANDRE-LUC;;
ACJEUNES;04;BMA012;2024-01-21;00:00;0066927;NICE VOLLEY-BALL;0139148;VOLLEY-BALL ARLESIEN; 0/2;19-25,11-25;30-50;ESTIENNE D'ORVES;TOUSSAINT ANDRE-LUC;;
ACJEUNES;04;BMB010;2024-01-21;11:00;0067689;US CAGNES VOLLEY-BALL;0060007;AS CANNES VOLLEY-BALL; 1/2;21-25,25-23,15-17;61-65;JULES VERNE;TOMOU RONAN;;
ACJEUNES;04;BMB011;2024-01-21;00:00;0060007;AS CANNES VOLLEY-BALL;0836296;DRAGUIGNAN UNION CLUB VAR VB; 0/2;20-25,22-25;42-50;JULES VERNE;TOMOU RONAN;;
ACJEUNES;04;BMB012;2024-01-21;00:00;0067689;US CAGNES VOLLEY-BALL;0836296;DRAGUIGNAN UNION CLUB VAR VB; 0/2;21-25,21-25;42-50;JULES VERNE;TOMOU RONAN;;
ACJEUNES;04;BMC010;2024-01-21;10:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0132348;MARSEILLE VOLLEY 13; 2/0;25-15,25-20;50-35;LEO LAGRANGE;COSTE PHILIPPINE;;
ACJEUNES;04;BMC011;2024-01-21;00:00;0132348;MARSEILLE VOLLEY 13;0267996;PEYRINS VOLLEY-BALL; 2/0;25-12,25-18;50-30;LEO LAGRANGE;COSTE PHILIPPINE;;
ACJEUNES;04;BMC012;2024-01-21;00:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0267996;PEYRINS VOLLEY-BALL; 2/0;25-16,25-13;50-29;LEO LAGRANGE;COSTE PHILIPPINE;;
ACJEUNES;04;BMD010;2024-01-21;11:00;0695668;VOLLEY BRON @ LYON LUMIERE;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 2/0;25-20,25-20;50-40;GYMNASE DARGENT;EL AMRAOUI MOHAMMED;;
ACJEUNES;04;BMD011;2024-01-21;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0385507;FONTAINE VOLLEY; 0/2;25-27,23-25;48-52;GYMNASE DARGENT;EL AMRAOUI MOHAMMED;;
ACJEUNES;04;BMD012;2024-01-21;00:00;0695668;VOLLEY BRON @ LYON LUMIERE;0385507;FONTAINE VOLLEY; 2/0;25-14,25-17;50-31;GYMNASE DARGENT;EL AMRAOUI MOHAMMED;;
ACJEUNES;04;BME010;2024-01-21;11:00;0268573;VOLLEY-BALL ROMANAIS;0380045;TOUVET VOLLEY-BALL; 2/0;25-22,25-15;50-37;GYMNASE ROGER FRANCOIS;ESPINAL MIGUELANGEL;;
ACJEUNES;04;BME011;2024-01-21;00:00;0380045;TOUVET VOLLEY-BALL;0745091;ANNECY VOLLEY BALL; 1/2;23-25,25-17,10-15;58-57;GYMNASE ROGER FRANCOIS;ESPINAL MIGUELANGEL;;
