Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;03;BMA007;2023-12-17;11:00;0132348;MARSEILLE VOLLEY 13;0060007;AS CANNES VOLLEY-BALL;;;;GYMNASE DE LA ROSE FUVEAU;;;;
ACJEUNES;03;BMA008;2023-12-17;00:00;0060007;AS CANNES VOLLEY-BALL;02A5803;GFCA VOLLEY-BALL;;;;GYMNASE DE LA ROSE FUVEAU;;;;
ACJEUNES;03;BMA009;2023-12-17;00:00;0132348;MARSEILLE VOLLEY 13;02A5803;GFCA VOLLEY-BALL;;;;GYMNASE DE LA ROSE FUVEAU;;;;
ACJEUNES;03;BMB007;2023-12-17;11:00;0842424;AVIGNON VOLLEY BALL;0836296;DRAGUIGNAN UNION CLUB VAR VB;;;;CHAMPFLEURY;;;;
ACJEUNES;03;BMB008;2023-12-17;00:00;0836296;DRAGUIGNAN UNION CLUB VAR VB;0066927;NICE VOLLEY-BALL;;;;CHAMPFLEURY;;;;
ACJEUNES;03;BMB009;2023-12-17;00:00;0842424;AVIGNON VOLLEY BALL;0066927;NICE VOLLEY-BALL;;;;CHAMPFLEURY;;;;
ACJEUNES;03;BMC007;2023-12-17;11:00;0060008;MANDELIEU LA NAPOULE V.B.;0138311;BOUC-BEL-AIR VOLLEY-BALL;;;;GYMNASE DES MIMOSAS;;;;
ACJEUNES;03;BMC008;2023-12-17;00:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0136082;VITROLLES SPORTS VOLLEY-BALL;;;;GYMNASE DES MIMOSAS;;;;
ACJEUNES;03;BMC009;2023-12-17;00:00;0060008;MANDELIEU LA NAPOULE V.B.;0136082;VITROLLES SPORTS VOLLEY-BALL;;;;GYMNASE DES MIMOSAS;;;;
ACJEUNES;03;BMD007;2023-12-17;11:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0132346;MARIGNANE VOLLEY-BALL;;;;GYMNASE ALAIN COLAS;DUSSAUT REMY;;;
ACJEUNES;03;BMD008;2023-12-17;00:00;0132346;MARIGNANE VOLLEY-BALL;0067689;US CAGNES VOLLEY-BALL;;;;GYMNASE ALAIN COLAS;;;;
ACJEUNES;03;BMD009;2023-12-17;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0067689;US CAGNES VOLLEY-BALL;;;;GYMNASE ALAIN COLAS;;;;
ACJEUNES;03;BME007;2023-12-17;11:00;0319125;SPORTING CLUB PLAISANCE TOUCH;0668467;PERPIGNAN ROUSSILLON V.B;;;;GYMNASE RIVIERE;;;;
ACJEUNES;03;BME008;2023-12-17;00:00;0668467;PERPIGNAN ROUSSILLON V.B;0345002;ASBAM MONTPELLIER;;;;GYMNASE RIVIERE;;;;
ACJEUNES;03;BME009;2023-12-17;00:00;0319125;SPORTING CLUB PLAISANCE TOUCH;0345002;ASBAM MONTPELLIER;;;;GYMNASE RIVIERE;;;;
ACJEUNES;03;BMF007;2023-12-17;11:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0819413;VOLLEY CLUB BASTIDIEN;;;;COLLÈGE DE BALMA;;;;
ACJEUNES;03;BMF008;2023-12-17;00:00;0819413;VOLLEY CLUB BASTIDIEN;0114939;NARBONNE VOLLEY;;;;COLLÈGE DE BALMA;;;;
