Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;03;BFA007;2023-12-17;14:00;0060036;PAYS DE GRASSE VOLLEY-BALL;0060008;MANDELIEU LA NAPOULE V.B.; 0/2;18-25,16-25;34-50;GYMNASE DE LA CHENAIE;DELOUVRIER STEPHANIE;;
ACJEUNES;03;BFA008;2023-12-17;00:00;0060008;MANDELIEU LA NAPOULE V.B.;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL; 0/2;17-25,22-25;39-50;GYMNASE DE LA CHENAIE;DELOUVRIER STEPHANIE;;
ACJEUNES;03;BFA009;2023-12-17;00:00;0060036;PAYS DE GRASSE VOLLEY-BALL;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL; 0/2;26-28,21-25;47-53;GYMNASE DE LA CHENAIE;DELOUVRIER STEPHANIE;;
ACJEUNES;03;BFB007;2023-12-17;11:00;0836446;SAINTE-MAXIME COGOLIN VOLLEY;0061297;RACING CLUB DE CANNES; 2/0;25-12,25-9;50-21;LES BOSQUETTES;CHASSAGNARD QUENTIN;;
ACJEUNES;03;BFB008;2023-12-17;00:00;0061297;RACING CLUB DE CANNES;0067686;VOLERO LE CANNET COTE D'AZUR; 0/2;7-25,10-25;17-50;LES BOSQUETTES;CHASSAGNARD QUENTIN;;
ACJEUNES;03;BFB009;2023-12-17;00:00;0836446;SAINTE-MAXIME COGOLIN VOLLEY;0067686;VOLERO LE CANNET COTE D'AZUR; 0/2;9-25,14-25;23-50;LES BOSQUETTES;CHASSAGNARD QUENTIN;;
ACJEUNES;03;BFC007;2023-12-17;11:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0134290;MARTIGUES VOLLEY-BALL; 2/0;25-20,25-21;50-41;PIERRE DE COUBERTIN;ROSSELLO REMY;;
ACJEUNES;03;BFC008;2023-12-17;00:00;0134290;MARTIGUES VOLLEY-BALL;0067689;US CAGNES VOLLEY-BALL; 2/1;22-25,25-16,15-12;62-53;PIERRE DE COUBERTIN;ROSSELLO REMY;;
ACJEUNES;03;BFC009;2023-12-17;00:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0067689;US CAGNES VOLLEY-BALL; 2/1;25-20,19-25,15-10;59-55;PIERRE DE COUBERTIN;ROSSELLO REMY;;
ACJEUNES;03;BFD007;2023-12-17;14:30;0138032;PAYS D'AIX VENELLES V.B.;0138311;BOUC-BEL-AIR VOLLEY-BALL; 2/1;24-26,25-23,15-6;64-55;HALLE DES SPORTS;VERBENA EMMA;;
ACJEUNES;03;BFD008;2023-12-17;00:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0848651;VOLLEY BEAUCAIRE TARASCON (LE) GRES; 0/2;24-26,16-25;40-51;HALLE DES SPORTS;VERBENA EMMA;;
ACJEUNES;03;BFD009;2023-12-17;00:00;0138032;PAYS D'AIX VENELLES V.B.;0848651;VOLLEY BEAUCAIRE TARASCON (LE) GRES; 1/2;21-25,26-24,10-15;57-64;HALLE DES SPORTS;VERBENA EMMA;;
ACJEUNES;03;BFE007;2023-12-17;11:00;0077976;US ALBENASSIENNE V.B.;0698828;VBC FRANCHEVILLE OUEST LYONNAIS; 1/2;16-25,25-17,4-15;45-57;ROQUA;GARCIA GERARD;;
ACJEUNES;03;BFE008;2023-12-17;00:00;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 0/2;6-25,12-25;18-50;ROQUA;GARCIA GERARD;;
ACJEUNES;03;BFE009;2023-12-17;00:00;0077976;US ALBENASSIENNE V.B.;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 0/2;13-25,16-25;29-50;ROQUA;GARCIA GERARD;;
ACJEUNES;03;BFF007;2023-12-17;11:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0268573;VOLLEY-BALL ROMANAIS; 0/2;8-25,11-25;19-50;GYMNASE VILLEBOEUF;MAISONNETTE MATHIEU;;
ACJEUNES;03;BFF008;2023-12-17;00:00;0268573;VOLLEY-BALL ROMANAIS;0387013;UNION AS. SEYSSINOISE V.B.; 2/0;25-7,25-23;50-30;GYMNASE VILLEBOEUF;MAISONNETTE MATHIEU;;
ACJEUNES;03;BFF009;2023-12-17;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0387013;UNION AS. SEYSSINOISE V.B.; 0/2;12-25,19-25;31-50;GYMNASE VILLEBOEUF;MAISONNETTE MATHIEU;;
ACJEUNES;03;BFG007;2023-12-17;11:00;0695668;VOLLEY BRON @ LYON LUMIERE;0634740;VOLLEY BALL CLUB CHAMALIERES; 2/0;25-10,25-19;50-29;CHARRON;BASSET LIONEL;;
ACJEUNES;03;BFG008;2023-12-17;00:00;0634740;VOLLEY BALL CLUB CHAMALIERES;0136761;ISTRES PROVENCE VOLLEY; 0/2;9-25,23-25;32-50;CHARRON;BASSET LIONEL;;
ACJEUNES;03;BFG009;2023-12-17;00:00;0695668;VOLLEY BRON @ LYON LUMIERE;0136761;ISTRES PROVENCE VOLLEY; 2/1;23-25,25-23,15-12;63-60;CHARRON;BASSET LIONEL;;
ACJEUNES;03;BFH007;2023-12-17;10:00;0543620;VANDOEUVRE-NANCY VOLLEY-BALL;0544386;UNION SPORTIVE DU JARNISY; 2/0;25-13,25-16;50-29;MONPLAISIR;LAHIRE DENIS;;
ACJEUNES;03;BFH008;2023-12-17;00:00;0544386;UNION SPORTIVE DU JARNISY;0674157;STRASBOURG UNIVERSITE CLUB; 0/2;20-25,16-25;36-50;MONPLAISIR;LAHIRE DENIS;;
ACJEUNES;03;BFH009;2023-12-17;00:00;0543620;VANDOEUVRE-NANCY VOLLEY-BALL;0674157;STRASBOURG UNIVERSITE CLUB; 2/0;25-18,25-9;50-27;MONPLAISIR;LAHIRE DENIS;;
ACJEUNES;03;BFI007;2023-12-17;10:00;0686394;VBC KINGERSHEIM;0686392;VOLLEY MULHOUSE ALSACE; 2/0;25-15,25-15;50-30;COSEC;FORSTER GNING SABINE;;
ACJEUNES;03;BFI008;2023-12-17;00:00;0686392;VOLLEY MULHOUSE ALSACE;0579612;TERVILLE FLORANGE OLYMPIQUE; 0/2;17-25,16-25;33-50;COSEC;FORSTER GNING SABINE;;
ACJEUNES;03;BFI009;2023-12-17;00:00;0686394;VBC KINGERSHEIM;0579612;TERVILLE FLORANGE OLYMPIQUE; 2/0;25-13,25-16;50-29;COSEC;FORSTER GNING SABINE;;
