Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;03;MFA007;2023-12-10;11:00;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;0696380;AS CALUIRE ET CUIRE; 2/0;25-22,25-13;50-35;COMPLEXE SPORTIF;GONTHIER GUILLAUME;DARFEUILLE JEROME;
ACJEUNES;03;MFA008;2023-12-10;00:00;0696380;AS CALUIRE ET CUIRE;0268573;VOLLEY-BALL ROMANAIS; 1/2;25-16,14-25,10-15;49-56;COMPLEXE SPORTIF;GONTHIER GUILLAUME;DARFEUILLE JEROME;
ACJEUNES;03;MFA009;2023-12-10;00:00;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;0268573;VOLLEY-BALL ROMANAIS; 1/2;25-12,22-25,6-15;53-52;COMPLEXE SPORTIF;DARFEUILLE JEROME;GONTHIER GUILLAUME;
ACJEUNES;03;MFB007;2023-12-10;11:00;0380027;VOLLEY LA TOUR DU PIN;0380045;TOUVET VOLLEY-BALL; 2/0;25-19,25-12;50-31;HALLE DES SPORTS;BASSET LIONEL;DESAYES JEAN-PHILIPPE;
ACJEUNES;03;MFB008;2023-12-10;00:00;0380045;TOUVET VOLLEY-BALL;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 0/2;7-25,15-25;22-50;HALLE DES SPORTS;BASSET LIONEL;DESAYES JEAN-PHILIPPE;
ACJEUNES;03;MFB009;2023-12-10;00:00;0380027;VOLLEY LA TOUR DU PIN;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 0/2;21-25,14-25;35-50;HALLE DES SPORTS;DESAYES JEAN-PHILIPPE;BASSET LIONEL;
ACJEUNES;03;MFC007;2023-12-10;11:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0079102;F.R.J.E.P. CHARNAS; 2/0;25-12,25-17;50-29;GYMNASE VILLEBOEUF;AUBERT JEAN;KAFIZ MOHAND;
ACJEUNES;03;MFC008;2023-12-10;00:00;0079102;F.R.J.E.P. CHARNAS;0695668;VOLLEY BRON @ LYON LUMIERE; 0/2;11-25,8-25;19-50;GYMNASE VILLEBOEUF;AUBERT JEAN;KAFIZ MOHAND;
ACJEUNES;03;MFC009;2023-12-10;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0695668;VOLLEY BRON @ LYON LUMIERE; 0/2;12-25,19-25;31-50;GYMNASE VILLEBOEUF;KAFIZ MOHAND;AUBERT JEAN;
ACJEUNES;03;MFD007;2023-12-10;11:00;0745091;ANNECY VOLLEY BALL;0388899;UN.SP.VALLEE DE LA GRESSE; 1/2;22-25,25-15,12-15;59-55;CHARLES BAUDELAIRE;POCHON JADE;MOUHAMED YASSINE;
ACJEUNES;03;MFD008;2023-12-10;00:00;0388899;UN.SP.VALLEE DE LA GRESSE;0698439;FIDESIENNE VOLLEY BALL; 2/0;25-17,25-19;50-36;CHARLES BAUDELAIRE;MOUHAMED YASSINE;POCHON JADE;
