Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;04;CMA010;2024-01-21;11:00;0534442;ASPTT LAVAL;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;;;;SALLE POLYVALENTE;;;
ACJEUNES;04;CMA011;2024-01-21;00:00;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;0355169;VOLLEY BALL CLUB MALOUIN;;;;SALLE POLYVALENTE;;;
ACJEUNES;04;CMA012;2024-01-21;00:00;0534442;ASPTT LAVAL;0355169;VOLLEY BALL CLUB MALOUIN;;;;SALLE POLYVALENTE;;;
ACJEUNES;04;CMB010;2024-01-21;11:00;0839557;FREJUS VAR VOLLEY;0060008;MANDELIEU LA NAPOULE V.B.;;;;HALLE DES PORTS SAINT CROIX;BELDICO THOMAS;NEVEU FLORIAN;
ACJEUNES;04;CMB011;2024-01-21;00:00;0060008;MANDELIEU LA NAPOULE V.B.;0699603;ASUL LYON VOLLEY BALL;;;;HALLE DES PORTS SAINT CROIX;;;
ACJEUNES;04;CMB012;2024-01-21;00:00;0839557;FREJUS VAR VOLLEY;0699603;ASUL LYON VOLLEY BALL;;;;HALLE DES PORTS SAINT CROIX;;;
ACJEUNES;04;CMC010;2024-01-21;11:00;0132348;MARSEILLE VOLLEY 13;0837251;VOLLEY BALL OLLIOULAIS;;;;GYMNASE DE LA ROSE FUVEAU;DAHMANI TOUFIQ;KRIKER SAMY;
ACJEUNES;04;CMC011;2024-01-21;00:00;0837251;VOLLEY BALL OLLIOULAIS;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);;;;GYMNASE DE LA ROSE FUVEAU;;;
ACJEUNES;04;CMC012;2024-01-21;00:00;0132348;MARSEILLE VOLLEY 13;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);;;;GYMNASE DE LA ROSE FUVEAU;;;
ACJEUNES;04;CMD010;2024-01-21;11:00;0132346;MARIGNANE VOLLEY-BALL;0668467;PERPIGNAN ROUSSILLON V.B;;;;CARESTIER;CAYRIER MORGAN;BOULBES ALICE;
ACJEUNES;04;CMD011;2024-01-21;00:00;0668467;PERPIGNAN ROUSSILLON V.B;0428393;VB POUILLY SAINT-NIZIER;;;;CARESTIER;;;
ACJEUNES;04;CMD012;2024-01-21;00:00;0132346;MARIGNANE VOLLEY-BALL;0428393;VB POUILLY SAINT-NIZIER;;;;CARESTIER;;;
ACJEUNES;04;CME010;2024-01-21;11:00;0345002;ASBAM MONTPELLIER;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE;;;;GYMNASE LES ARTS;;;
ACJEUNES;04;CME011;2024-01-21;00:00;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE;0336361;AV GARDE J D ARC CAUDERAN;;;;GYMNASE LES ARTS;;;
ACJEUNES;04;CME012;2024-01-21;00:00;0345002;ASBAM MONTPELLIER;0336361;AV GARDE J D ARC CAUDERAN;;;;GYMNASE LES ARTS;;;
ACJEUNES;04;CMF010;2024-01-21;11:00;0343330;ARAGO DE SETE VOLLEY-BALL;0114939;NARBONNE VOLLEY;;;;HALLE LOUIS MARTY;;;
ACJEUNES;04;CMF011;2024-01-21;00:00;0114939;NARBONNE VOLLEY;0307732;NIMES VOLLEY-BALL;;;;HALLE LOUIS MARTY;;;
ACJEUNES;04;CMF012;2024-01-21;00:00;0343330;ARAGO DE SETE VOLLEY-BALL;0307732;NIMES VOLLEY-BALL;;;;HALLE LOUIS MARTY;;;
ACJEUNES;04;CMG010;2024-01-21;11:00;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0334980;UNION SPORTIVE TALENCAISE;;;;PALAIS DES SPORTS ANDRE BROUAT;;;
ACJEUNES;04;CMG011;2024-01-21;00:00;0334980;UNION SPORTIVE TALENCAISE;0757777;PUC VOLLEY-BALL;;;;PALAIS DES SPORTS ANDRE BROUAT;;;
ACJEUNES;04;CMG012;2024-01-21;00:00;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0757777;PUC VOLLEY-BALL;;;;PALAIS DES SPORTS ANDRE BROUAT;;;
ACJEUNES;04;CMH010;2024-01-21;11:00;0826762;MONTAUBAN VOLLEY-BALL 82;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;;;;PALAIS DES SPORTS;;;
ACJEUNES;04;CMH011;2024-01-21;00:00;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;0798259;VOLLEY-BALL PEXINOIS NIORT;;;;PALAIS DES SPORTS;;;
ACJEUNES;04;CMH012;2024-01-21;00:00;0826762;MONTAUBAN VOLLEY-BALL 82;0798259;VOLLEY-BALL PEXINOIS NIORT;;;;PALAIS DES SPORTS;;;
ACJEUNES;04;CMI010;2024-01-21;11:00;0640001;LESCAR PROMOTION VOLLEY-BALL;0858891;LA ROCHE/YON VOLLEY-BALL;;;;PAUL FORT;;;
ACJEUNES;04;CMI011;2024-01-21;00:00;0858891;LA ROCHE/YON VOLLEY-BALL;0264643;MONTELIMAR VOLLEY;;;;PAUL FORT;;;
ACJEUNES;04;CMI012;2024-01-21;00:00;0640001;LESCAR PROMOTION VOLLEY-BALL;0264643;MONTELIMAR VOLLEY;;;;PAUL FORT;;;
ACJEUNES;04;CMJ010;2024-01-21;11:00;0382201;GRENOBLE V.UNIVERSITE CLUB;0833350;VOLLEY PRADETAN GARDEEN;;;;MALHERBE;CALVI ALEXANDRA;CARREAU ESTELLE;
ACJEUNES;04;CMJ011;2024-01-21;00:00;0833350;VOLLEY PRADETAN GARDEEN;0686394;VBC KINGERSHEIM;;;;MALHERBE;;;
ACJEUNES;04;CMJ012;2024-01-21;00:00;0382201;GRENOBLE V.UNIVERSITE CLUB;0686394;VBC KINGERSHEIM;;;;MALHERBE;;;
ACJEUNES;04;CMK010;2024-01-21;11:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0885362;STADE ATHLETIQUE SPINALIEN;;;;GYMNASE VILLEBOEUF;BUVAT JEANNE;GAIGE BRUNO;
ACJEUNES;04;CMK011;2024-01-21;00:00;0885362;STADE ATHLETIQUE SPINALIEN;0060007;AS CANNES VOLLEY-BALL;;;;GYMNASE VILLEBOEUF;;;
ACJEUNES;04;CMK012;2024-01-21;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0060007;AS CANNES VOLLEY-BALL;;;;GYMNASE VILLEBOEUF;;;
ACJEUNES;04;CML010;2024-01-21;11:00;0695668;VOLLEY BRON @ LYON LUMIERE;0674157;STRASBOURG UNIVERSITE CLUB;;;;GYMNASE DARGENT;BURTIN GAËL;BERARD MARC;
ACJEUNES;04;CML011;2024-01-21;00:00;0674157;STRASBOURG UNIVERSITE CLUB;0786162;VOLLEY-CLUB PLAISIR-VILLEPREUX;;;;GYMNASE DARGENT;;;
ACJEUNES;04;CML012;2024-01-21;00:00;0695668;VOLLEY BRON @ LYON LUMIERE;0786162;VOLLEY-CLUB PLAISIR-VILLEPREUX;;;;GYMNASE DARGENT;;;
ACJEUNES;04;CMM010;2024-01-21;11:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0946784;VINCENNES VOLLEY CLUB;;;;L'ESCALE A ARNAS;BERGER AURELIE;ASSOGBA KOKOU-GUILLAUME;
ACJEUNES;04;CMM011;2024-01-21;00:00;0946784;VINCENNES VOLLEY CLUB;0785464;CONFLANS-ANDRESY-JOUY VB;;;;L'ESCALE A ARNAS;;;
ACJEUNES;04;CMM012;2024-01-21;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0785464;CONFLANS-ANDRESY-JOUY VB;;;;L'ESCALE A ARNAS;;;
ACJEUNES;04;CMN010;2024-01-21;11:00;0442477;AILES SP BOUGUENAIS REZE;0177925;LA ROCHELLE VOLLEY BALL;;;;GYMNASE LIBERGE;;;
ACJEUNES;04;CMN011;2024-01-21;00:00;0177925;LA ROCHELLE VOLLEY BALL;0223997;ASPTT LANNION;;;;GYMNASE LIBERGE;;;
ACJEUNES;04;CMN012;2024-01-21;00:00;0442477;AILES SP BOUGUENAIS REZE;0223997;ASPTT LANNION;;;;GYMNASE LIBERGE;;;
ACJEUNES;04;CMO010;2024-01-21;11:00;0358885;ENT.SP.CULT. MOULINS;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR;;;;SALLE DES SPORTS;;;
ACJEUNES;04;CMO011;2024-01-21;00:00;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR;0496228;ATHLETIQUE CLUB LONGUEEN;;;;SALLE DES SPORTS;;;
ACJEUNES;04;CMO012;2024-01-21;00:00;0358885;ENT.SP.CULT. MOULINS;0496228;ATHLETIQUE CLUB LONGUEEN;;;;SALLE DES SPORTS;;;
ACJEUNES;04;CMP010;2024-01-21;11:00;0374861;TOURS VOLLEY-BALL;0868442;VOUILLE VOLLEY BALL;;;;SALLE DANTON;;;
ACJEUNES;04;CMP011;2024-01-21;00:00;0868442;VOUILLE VOLLEY BALL;0449605;ST NAZAIRE VB ATLANTIQUE;;;;SALLE DANTON;;;
ACJEUNES;04;CMP012;2024-01-21;00:00;0374861;TOURS VOLLEY-BALL;0449605;ST NAZAIRE VB ATLANTIQUE;;;;SALLE DANTON;;;
