Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;02;CGA004;2023-11-12;10:00;0675289;A.S. VALLEE DE LA SAUER;0686392;VOLLEY MULHOUSE ALSACE; 0/2;14-25,19-25;33-50;GYMNASE DES CUIRASSIERS;HAOUARI MALEK;GRAW MARKUS;;
ACJEUNES;02;CGA005;2023-11-12;00:00;0686392;VOLLEY MULHOUSE ALSACE;0255795;BESANCON VOLLEY-BALL; 2/0;25-12,25-16;50-28;GYMNASE DES CUIRASSIERS;GRAW MARKUS;HAOUARI MALEK;;
ACJEUNES;02;CGA006;2023-11-12;00:00;0675289;A.S. VALLEE DE LA SAUER;0255795;BESANCON VOLLEY-BALL; 2/1;16-25,25-14,15-10;56-49;GYMNASE DES CUIRASSIERS;HAOUARI MALEK;GRAW MARKUS;;
ACJEUNES;02;CGB004;2023-11-12;11:00;0673909;SPORT CLUB SELESTAT V.B.;0689312;VOLLEY BIESHEIM; 2/1;26-24,18-25,15-9;59-58;GYMNASE KOEBERLÉ;COSSON FREDERIC;SAINTY GERARD;;
ACJEUNES;02;CGB005;2023-11-12;00:00;0689312;VOLLEY BIESHEIM;0579612;TERVILLE FLORANGE OLYMPIQUE; 0/2;23-25,16-25;39-50;GYMNASE KOEBERLÉ;COSSON FREDERIC;SAINTY GERARD;;
ACJEUNES;02;CGB006;2023-11-12;00:00;0673909;SPORT CLUB SELESTAT V.B.;0579612;TERVILLE FLORANGE OLYMPIQUE; 0/2;12-25,10-25;22-50;GYMNASE KOEBERLÉ;SAINTY GERARD;COSSON FREDERIC;;
ACJEUNES;02;CGC004;2023-11-12;11:00;0778853;COMBS VOLLEY-BALL;0777942;SP CLUB BRIARD; 1/2;18-25,25-21,14-16;57-62;C. SPORTIF. JACQUES CARTIER;BATTENDIER GAELLE;;;
ACJEUNES;02;CGC005;2023-11-12;00:00;0777942;SP CLUB BRIARD;0785464;CONFLANS-ANDRESY-JOUY VB; 0/2;16-25,25-27;41-52;C. SPORTIF. JACQUES CARTIER;BATTENDIER GAELLE;;;
ACJEUNES;02;CGC006;2023-11-12;00:00;0778853;COMBS VOLLEY-BALL;0785464;CONFLANS-ANDRESY-JOUY VB; 0/2;7-25,15-25;22-50;C. SPORTIF. JACQUES CARTIER;BATTENDIER GAELLE;;;
ACJEUNES;02;CGD004;2023-11-12;11:00;0776894;VB TORCY MARNE LA VALLEE;0770051;VOLLEY-BALL LA ROCHETTE; 2/0;25-20,25-16;50-36;GYMNASE JEAN MONNET;CLAVIER LAURENT;;;
ACJEUNES;02;CGD005;2023-11-12;00:00;0770051;VOLLEY-BALL LA ROCHETTE;0548751;VOLLEY BEACH-BALL PONT/MOUSSON; 0/2;11-25,17-25;28-50;GYMNASE JEAN MONNET;CLAVIER LAURENT;;;
ACJEUNES;02;CGD006;2023-11-12;00:00;0776894;VB TORCY MARNE LA VALLEE;0548751;VOLLEY BEACH-BALL PONT/MOUSSON; 2/0;25-19,25-23;50-42;GYMNASE JEAN MONNET;CLAVIER LAURENT;;;
ACJEUNES;02;CGE004;2023-11-12;11:00;0724695;JEUNESSE SPORT COULAINES;0448335;SAINT-HERBLAIN VOLLEY-BALL; 2/0;25-23,25-17;50-40;SALLE POLYVALENTE;COMBE ANTOINE;TEXIER MALO;;
ACJEUNES;02;CGE005;2023-11-12;00:00;0448335;SAINT-HERBLAIN VOLLEY-BALL;0758726;SPORTING CLUB PARIS VOLLEY; 2/0;25-23,25-16;50-39;SALLE POLYVALENTE;COMBE ANTOINE;TEXIER MALO;;
ACJEUNES;02;CGE006;2023-11-12;00:00;0724695;JEUNESSE SPORT COULAINES;0758726;SPORTING CLUB PARIS VOLLEY; 2/0;25-19,25-23;50-42;SALLE POLYVALENTE;TEXIER MALO;COMBE ANTOINE;;
ACJEUNES;02;CGF004;2023-11-12;14:00;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL;0351428;E.SP. CANTON DE PIPRIAC V.B.; 0/2;14-25,19-25;33-50;BHS;PIGNON FABRICE;BARANGER SALOMÉE;;
ACJEUNES;02;CGF005;2023-11-12;00:00;0351428;E.SP. CANTON DE PIPRIAC V.B.;0538757;VOLLEY-BALL L'HUISSERIE; 2/0;25-17,25-17;50-34;BHS;BARANGER SALOMÉE;PIGNON FABRICE;;
ACJEUNES;02;CGF006;2023-11-12;00:00;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL;0538757;VOLLEY-BALL L'HUISSERIE; 2/0;25-18,25-20;50-38;BHS;BARANGER SALOMÉE;PIGNON FABRICE;;
ACJEUNES;02;CGG004;2023-11-12;11:00;0358314;MONTGERMONT VOLLEY-BALL CLUB;0351417;RENNES ETUDIANTS CLUB; 0/2;12-25,14-25;26-50;SALLE DES COURTINES;CHABROL JEROME;RAUX ALOIS;;
ACJEUNES;02;CGG005;2023-11-12;00:00;0351417;RENNES ETUDIANTS CLUB;0377980;LOCHES VOLLEY-BALL; 2/0;25-5,25-9;50-14;SALLE DES COURTINES;RAUX ALOIS;CHABROL JEROME;;
ACJEUNES;02;CGG006;2023-11-12;00:00;0358314;MONTGERMONT VOLLEY-BALL CLUB;0377980;LOCHES VOLLEY-BALL; 2/0;25-13,25-8;50-21;SALLE DES COURTINES;CHABROL JEROME;RAUX ALOIS;;
ACJEUNES;02;CGH004;2023-11-12;11:00;0293606;KLOAR-AVEN VB 29;0299370;QUIMPER VOLLEY 29; 0/2;15-25,3-25;18-50;SALLE DES SPORTS;BAIOTTO MAURER MARTINE;LE GALL FRANCK;;
ACJEUNES;02;CGH005;2023-11-12;00:00;0299370;QUIMPER VOLLEY 29;0564003;VANNES VOLLEY 56; 2/0;25-21,25-23;50-44;SALLE DES SPORTS;LE GALL FRANCK;BAIOTTO MAURER MARTINE;;
ACJEUNES;02;CGH006;2023-11-12;00:00;0293606;KLOAR-AVEN VB 29;0564003;VANNES VOLLEY 56; 0/2;18-25,13-25;31-50;SALLE DES SPORTS;BAIOTTO MAURER MARTINE;LE GALL FRANCK;;
ACJEUNES;02;CGI004;2023-11-12;11:00;0353652;C.P.B. RENNES 35;0359009;UNION SPORTIVE GUIGNEN; 2/0;25-14,25-21;50-35;GYMNASE CDT BOUGOUIN;JEULAND ANTOINE;RUBIN THOMAS;;
ACJEUNES;02;CGI005;2023-11-12;00:00;0359009;UNION SPORTIVE GUIGNEN;0355169;VOLLEY BALL CLUB MALOUIN; 0/2;17-25,17-25;34-50;GYMNASE CDT BOUGOUIN;JEULAND ANTOINE;RUBIN THOMAS;;
ACJEUNES;02;CGI006;2023-11-12;00:00;0353652;C.P.B. RENNES 35;0355169;VOLLEY BALL CLUB MALOUIN; 2/1;28-26,17-25,19-17;64-68;GYMNASE CDT BOUGOUIN;RUBIN THOMAS;JEULAND ANTOINE;;
ACJEUNES;02;CGJ004;2023-11-12;11:00;0351478;SAINT-MEDARD TORCE VOLLEY-BALL;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR; 0/2;6-25,10-25;16-50;SALLE DES SPORTS;BLET SALOME;CARON FABRICE;;
ACJEUNES;02;CGJ005;2023-11-12;00:00;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR;0148994;ELAN SPORTIF DE CARPIQUET DE VOLLEY; 2/0;25-10,25-14;50-24;SALLE DES SPORTS;CARON FABRICE;BLET SALOME;;
ACJEUNES;02;CGJ006;2023-11-12;00:00;0351478;SAINT-MEDARD TORCE VOLLEY-BALL;0148994;ELAN SPORTIF DE CARPIQUET DE VOLLEY; 0/2;20-25,10-25;30-50;SALLE DES SPORTS;CARON FABRICE;BLET SALOME;;
ACJEUNES;02;CGK004;2023-11-12;11:00;0505985;SPORTING CLUB COUTANCAIS;0351469;UNION SPORTIVE LAILLE; 2/1;26-24,19-25,15-9;60-58;GYMNASE CLAIRES FONTAINES;BERNIER AUDE;FROMENTIN DAVID;;
ACJEUNES;02;CGK005;2023-11-12;00:00;0351469;UNION SPORTIVE LAILLE;0765200;ASPTT ROUEN MSA VB; 2/0;25-22,25-17;50-39;GYMNASE CLAIRES FONTAINES;BERNIER AUDE;FROMENTIN DAVID;;
ACJEUNES;02;CGK006;2023-11-12;00:00;0505985;SPORTING CLUB COUTANCAIS;0765200;ASPTT ROUEN MSA VB; 2/1;25-19,19-25,15-10;59-54;GYMNASE CLAIRES FONTAINES;FROMENTIN DAVID;BERNIER AUDE;;
ACJEUNES;02;CGL004;2023-11-12;11:00;0279428;EVREUX VOLLEY-BALL;0768325;CO REGION ELBEUVIENNE; 2/0;25-9,25-17;50-26;JEAN JAURES;SAI MAAMAR;TONON DAVID;;
ACJEUNES;02;CGL005;2023-11-12;00:00;0768325;CO REGION ELBEUVIENNE;0761503;MAROMME CANTELEU VOLLEY 76; 0/2;22-25,16-25;38-50;JEAN JAURES;SAI MAAMAR;TONON DAVID;;
ACJEUNES;02;CGL006;2023-11-12;00:00;0279428;EVREUX VOLLEY-BALL;0761503;MAROMME CANTELEU VOLLEY 76; 0/2;20-25,23-25;43-50;JEAN JAURES;TONON DAVID;SAI MAAMAR;;
ACJEUNES;02;CGM004;2023-11-12;11:00;0784696;AS VOLLEY-BALL VELIZY;0926073;COURBEVOIE SPORTS; 2/0;25-21,25-4;50-25;JEAN MACE;CINNA GUILLAUME;;;
ACJEUNES;02;CGM005;2023-11-12;00:00;0926073;COURBEVOIE SPORTS;0917024;VAL D'YERRES VOLLEY 91; 0/2;19-25,20-25;39-50;JEAN MACE;CINNA GUILLAUME;;;
ACJEUNES;02;CGM006;2023-11-12;00:00;0784696;AS VOLLEY-BALL VELIZY;0917024;VAL D'YERRES VOLLEY 91; 2/0;25-15,25-15;50-30;JEAN MACE;CINNA GUILLAUME;;;
ACJEUNES;02;CGN004;2023-11-12;11:00;0933876;USM. GAGNY VOLLEY;0924130;RUEIL ATHLETIC CLUB; 2/0;25-9,25-12;50-21;GYMNASE BERNARD VERITE;BARAN YUSUF;;;
ACJEUNES;02;CGN005;2023-11-12;00:00;0924130;RUEIL ATHLETIC CLUB;0761497;AGGLO SUD VOLLEY-BALL 76; 2/1;25-27,25-16,15-12;65-55;GYMNASE BERNARD VERITE;BARAN YUSUF;;;
ACJEUNES;02;CGN006;2023-11-12;00:00;0933876;USM. GAGNY VOLLEY;0761497;AGGLO SUD VOLLEY-BALL 76; 2/0;25-4,25-8;50-12;GYMNASE BERNARD VERITE;BARAN YUSUF;;;
ACJEUNES;02;CGO004;2023-11-12;11:00;0922431;ACBB;0779890;US LOGNES VOLLEY-BALL; 2/1;25-22,24-26,15-6;64-54;COUCHOT;DENIS OLIVIER;;;
ACJEUNES;02;CGO005;2023-11-12;00:00;0779890;US LOGNES VOLLEY-BALL;0413192;AS AMICALE JEUNESSE BLESOISE; 2/0;25-17,25-21;50-38;COUCHOT;DENIS OLIVIER;;;
ACJEUNES;02;CGO006;2023-11-12;00:00;0922431;ACBB;0413192;AS AMICALE JEUNESSE BLESOISE; 2/0;25-10,25-8;50-18;COUCHOT;DENIS OLIVIER;;;
ACJEUNES;02;CGP004;2023-11-12;11:00;0922831;SPORTING CLUB CHATILLONNAIS;0941410;VIE AU GRAND AIR DE ST MAUR; 0/2;4-25,9-25;13-50;LES SABLONS;YOUSFI ADLEN;;;
ACJEUNES;02;CGP005;2023-11-12;00:00;0941410;VIE AU GRAND AIR DE ST MAUR;0376019;ALERTE SPORTIVE MONTLOUIS; 2/0;25-6,25-5;50-11;LES SABLONS;YOUSFI ADLEN;;;
ACJEUNES;02;CGP006;2023-11-12;00:00;0922831;SPORTING CLUB CHATILLONNAIS;0376019;ALERTE SPORTIVE MONTLOUIS; 1/2;19-25,25-12,8-15;52-52;LES SABLONS;YOUSFI ADLEN;;;
ACJEUNES;02;CGQ004;2023-11-12;11:00;0757777;PUC VOLLEY-BALL;0929372;PLESSIS-ROBINSON VOLLEY-BALL; 0/2;24-26,19-25;43-51;KELLERMANN;ROMULUS MARIE;;;
ACJEUNES;02;CGQ005;2023-11-12;00:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0788413;POISSY VOLLEY; 2/0;25-2,25-8;50-10;KELLERMANN;ROMULUS MARIE;;;
ACJEUNES;02;CGQ006;2023-11-12;00:00;0757777;PUC VOLLEY-BALL;0788413;POISSY VOLLEY; 2/0;25-11,25-16;50-27;KELLERMANN;ROMULUS MARIE;;;
ACJEUNES;02;CGR004;2023-11-12;11:00;0750043;SPORTING CLUB NORD PARISIEN;0946784;VINCENNES VOLLEY CLUB; 2/0;25-13,25-23;50-36;JULES LADOUMEGUE;DE CINTAZ YOHANN;;;
ACJEUNES;02;CGR005;2023-11-12;00:00;0946784;VINCENNES VOLLEY CLUB;0927924;C S M CLAMART; 2/0;25-17,25-16;50-33;JULES LADOUMEGUE;DE CINTAZ YOHANN;;;
ACJEUNES;02;CGR006;2023-11-12;00:00;0750043;SPORTING CLUB NORD PARISIEN;0927924;C S M CLAMART; 2/0;25-16,25-11;50-27;JULES LADOUMEGUE;DE CINTAZ YOHANN;;;
ACJEUNES;02;CGS004;2023-11-12;11:00;0757954;PARIS AMICALE CAMOU;0948308;UNION SPORTIVE DE VILLEJUIF; 2/0;25-6,25-15;50-21;DUPLEIX;PARISOT PIERRE;;;
ACJEUNES;02;CGS005;2023-11-12;00:00;0948308;UNION SPORTIVE DE VILLEJUIF;0788680;AS. SP DE SARTROUVILLE; 0/2;1-25,4-25;5-50;DUPLEIX;PARISOT PIERRE;;;
ACJEUNES;02;CGS006;2023-11-12;00:00;0757954;PARIS AMICALE CAMOU;0788680;AS. SP DE SARTROUVILLE; 0/2;14-25,11-25;25-50;DUPLEIX;PARISOT PIERRE;;;
ACJEUNES;02;CGT004;2023-11-12;11:00;0102303;PATRONAGE LAIQUE 010 V.B.;0458265;GIEN VOLLEY; 0/2;6-25,23-25;29-50;COSEC 2;PREAU NICOLAS;TSAGOURIS DIMITRI;;
ACJEUNES;02;CGT005;2023-11-12;00:00;0458265;GIEN VOLLEY;0921673;ANTONY VOLLEY; 0/2;9-25,19-25;28-50;COSEC 2;TSAGOURIS DIMITRI;PREAU NICOLAS;;
ACJEUNES;02;CGT006;2023-11-12;00:00;0102303;PATRONAGE LAIQUE 010 V.B.;0921673;ANTONY VOLLEY; 0/2;16-25,10-25;26-50;COSEC 2;PREAU NICOLAS;TSAGOURIS DIMITRI;;
ACJEUNES;02;CGU004;2023-11-12;11:00;0803781;LONGUEAU AMIENS METROPOLE VOLLEY-BALL;0607729;BEAUVAIS OISE UC VOLLEY; 2/1;23-25,25-17,15-11;63-53;GYMNAS PELLERIN;VANHERPE JEAN-LOUIS;HOUPLAIN OLIVIER;;
ACJEUNES;02;CGU005;2023-11-12;00:00;0607729;BEAUVAIS OISE UC VOLLEY;0596135;VOLLEY CLUB DE CAMBRAI; 2/0;26-24,25-22;51-46;GYMNAS PELLERIN;HOUPLAIN OLIVIER;VANHERPE JEAN-LOUIS;;
ACJEUNES;02;CGU006;2023-11-12;00:00;0803781;LONGUEAU AMIENS METROPOLE VOLLEY-BALL;0596135;VOLLEY CLUB DE CAMBRAI; 2/0;25-21,26-24;51-45;GYMNAS PELLERIN;HOUPLAIN OLIVIER;VANHERPE JEAN-LOUIS;;
ACJEUNES;02;CGV004;2023-11-12;11:00;0599844;MOUVEMENT VOLLEY BALL;0593916;VOLLEY CLUB MARCQ BAROEUL; 2/0;25-9,25-16;50-25;SALLE JULES FERRY;CHEVALET PHILIPPE;BUISINE PHILIPPE;;
ACJEUNES;02;CGV005;2023-11-12;00:00;0593916;VOLLEY CLUB MARCQ BAROEUL;0595763;VOLLEY BALL CLUB WATTIGNIES; 1/2;25-17,18-25,12-15;55-57;SALLE JULES FERRY;CHEVALET PHILIPPE;BUISINE PHILIPPE;;
ACJEUNES;02;CGV006;2023-11-12;00:00;0599844;MOUVEMENT VOLLEY BALL;0595763;VOLLEY BALL CLUB WATTIGNIES; 2/0;25-17,25-15;50-32;SALLE JULES FERRY;BUISINE PHILIPPE;CHEVALET PHILIPPE;;
ACJEUNES;02;CGW004;2023-11-12;11:00;0623082;STELLA EDU SP CALAIS;0622016;TOUQUET A.C. VOLLEY-BALL AND BEACH; 2/0;25-21,25-20;50-41;PORTE DE LILLE;VASSEUR DAVID;MIRZAK IMAD;;
ACJEUNES;02;CGW005;2023-11-12;00:00;0622016;TOUQUET A.C. VOLLEY-BALL AND BEACH;0599408;VOLLEY-BALL CLUB CYSOING; 2/0;25-11,25-7;50-18;PORTE DE LILLE;VASSEUR DAVID;MIRZAK IMAD;;
ACJEUNES;02;CGW006;2023-11-12;00:00;0623082;STELLA EDU SP CALAIS;0599408;VOLLEY-BALL CLUB CYSOING; 2/0;25-8,25-15;50-23;PORTE DE LILLE;MIRZAK IMAD;VASSEUR DAVID;;
ACJEUNES;02;CGX004;2023-11-12;11:00;0027343;VILLERS COTTERETS VOLLEY-BALL;0955773;AMICAL CS CORMEILLAIS; 2/0;25-8,25-13;50-21;COSEC GATINEAU;LARRONDE NICOLAS;DEMIRYUREK KENAN-OMER;;
ACJEUNES;02;CGX005;2023-11-12;00:00;0955773;AMICAL CS CORMEILLAIS;0599848;DUNKERQUE GRAND LITTORAL V.B.; 0/2;16-25,14-25;30-50;COSEC GATINEAU;LARRONDE NICOLAS;DEMIRYUREK KENAN-OMER;;
ACJEUNES;02;CGX006;2023-11-12;00:00;0027343;VILLERS COTTERETS VOLLEY-BALL;0599848;DUNKERQUE GRAND LITTORAL V.B.; 2/0;25-12,25-18;50-30;COSEC GATINEAU;LARRONDE NICOLAS;DEMIRYUREK KENAN-OMER;;
ACJEUNES;02;CGY004;2023-11-12;11:00;0590036;VOLLEY CLUB DE VALENCIENNES;0628929;VOLLEY CLUB HARNES; 0/2;16-25,22-25;38-50;SALLE DU HAINAUT;POULET STEPHANE;BOUREZ MICHAEL;;
ACJEUNES;02;CGY005;2023-11-12;00:00;0628929;VOLLEY CLUB HARNES;0931960;PANTIN VOLLEY; 2/0;25-10,25-6;50-16;SALLE DU HAINAUT;BOUREZ MICHAEL;POULET STEPHANE;;
ACJEUNES;02;CGY006;2023-11-12;00:00;0590036;VOLLEY CLUB DE VALENCIENNES;0931960;PANTIN VOLLEY; 2/0;25-8,25-12;50-20;SALLE DU HAINAUT;POULET STEPHANE;BOUREZ MICHAEL;;
