Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;03;JMA007;2024-01-21;11:00;0066927;NICE VOLLEY-BALL;0067689;US CAGNES VOLLEY-BALL;;;;PALMEIRA-GIAMARCHI;PIETRASIK THEO;DELOUVRIER STEPHANIE;
ACJEUNES;03;JMA008;2024-01-21;00:00;0067689;US CAGNES VOLLEY-BALL;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB;;;;PALMEIRA-GIAMARCHI;;;
ACJEUNES;03;JMA009;2024-01-21;00:00;0066927;NICE VOLLEY-BALL;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB;;;;PALMEIRA-GIAMARCHI;;;
ACJEUNES;03;JMB007;2024-01-21;11:00;0060007;AS CANNES VOLLEY-BALL;0839557;FREJUS VAR VOLLEY;;;;LES COTEAUX;LEBONNOIS NOAM;GABRIELE JEAN-CLAUDE;
ACJEUNES;03;JMB008;2024-01-21;00:00;0839557;FREJUS VAR VOLLEY;0344410;ASLJCROIX ARGENT MONTPELLIER;;;;LES COTEAUX;;;
ACJEUNES;03;JMB009;2024-01-21;00:00;0060007;AS CANNES VOLLEY-BALL;0344410;ASLJCROIX ARGENT MONTPELLIER;;;;LES COTEAUX;;;
ACJEUNES;03;JMC007;2024-01-21;11:00;0699603;ASUL LYON VOLLEY BALL;0698293;U.S. MEYZIEU VOLLEY-BALL;;;;PETIT PALAIS DE GERLAND;SERVAIS GUILLAUME;DARET JEAN-PIERRE;
ACJEUNES;03;JMC008;2024-01-21;00:00;0698293;U.S. MEYZIEU VOLLEY-BALL;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;;;;PETIT PALAIS DE GERLAND;;;
ACJEUNES;03;JMC009;2024-01-21;00:00;0699603;ASUL LYON VOLLEY BALL;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;;;;PETIT PALAIS DE GERLAND;;;
ACJEUNES;03;JMD007;2024-01-21;11:00;0385990;US ST EGREVOISE;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);;;;PREDIEU;MATHONNET THIBAUT;GARRAUT LORENZO;
ACJEUNES;03;JMD008;2024-01-21;00:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0255803;VOLLEY SAINT VITOIS;;;;PREDIEU;;;
ACJEUNES;03;JMD009;2024-01-21;00:00;0385990;US ST EGREVOISE;0255803;VOLLEY SAINT VITOIS;;;;PREDIEU;;;
ACJEUNES;03;JME007;2024-01-21;11:00;0387013;UNION AS. SEYSSINOISE V.B.;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;;;;YVES BROUZET;DREVOT ARTHUR;GUEDIKIAN STEVENS;
ACJEUNES;03;JME008;2024-01-21;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0542783;GRAND NANCY VOLLEY-BALL;;;;YVES BROUZET;;;
ACJEUNES;03;JME009;2024-01-21;00:00;0387013;UNION AS. SEYSSINOISE V.B.;0542783;GRAND NANCY VOLLEY-BALL;;;;YVES BROUZET;;;
ACJEUNES;03;JMF007;2024-01-21;11:00;0255795;BESANCON VOLLEY-BALL;0523906;CHAUMONT VOLLEY-BALL 52;;;;MALCOMBE;;;
