Entit�;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;BFN001;2021-10-17;11:00;0579619;ASVB YUTZ THIONVILLE;0579612;TERVILLE FLORANGE OLYMPIQUE; 2/0;25-4,25-12;50-16;GYMNASE JEAN MERMOZ;TROCHU THIERRY;;
ACJEUNES;01;BFN002;2021-10-17;00:00;0579612;TERVILLE FLORANGE OLYMPIQUE;0575650;MAIZIERES ATHLETIC CLUB VOLLEY-BALL; 0/2;11-25,9-25;20-50;GYMNASE JEAN MERMOZ;TROCHU THIERRY;;
ACJEUNES;01;BFN003;2021-10-17;00:00;0579619;ASVB YUTZ THIONVILLE;0575650;MAIZIERES ATHLETIC CLUB VOLLEY-BALL; 2/1;25-22,20-25,15-8;60-55;GYMNASE JEAN MERMOZ;TROCHU THIERRY;;
ACJEUNES;01;BFO001;2021-10-17;11:00;0543620;VANDOEUVRE-NANCY VOLLEY-BALL;0674157;STRASBOURG UNIVERSITE CLUB; 0/2;15-25,14-25;29-50;MONPLAISIR;LAHIRE DENIS;;
ACJEUNES;01;BFO002;2021-10-17;00:00;0674157;STRASBOURG UNIVERSITE CLUB;0686394;VBC KINGERSHEIM; 2/0;25-14,25-21;50-35;MONPLAISIR;LAHIRE DENIS;;
ACJEUNES;01;BFO003;2021-10-17;00:00;0543620;VANDOEUVRE-NANCY VOLLEY-BALL;0686394;VBC KINGERSHEIM; 0/2;11-25,16-25;27-50;MONPLAISIR;LAHIRE DENIS;;
ACJEUNES;01;BFP001;2021-10-17;11:00;0686625;AS SP ENTREMONT RIXHEIM;0687706;VOLLEY-BALL CLUB D'ENSISHEIM; 2/0;25-11,25-7;50-18;CITE DES SPORTS;NOLLET CHLOE;;
ACJEUNES;01;BFP002;2021-10-17;00:00;0687706;VOLLEY-BALL CLUB D'ENSISHEIM;0673909;SPORT CLUB SELESTAT V.B.; 2/0;25-13,25-5;50-18;CITE DES SPORTS;NOLLET CHLOE;;
ACJEUNES;01;BFP003;2021-10-17;00:00;0686625;AS SP ENTREMONT RIXHEIM;0673909;SPORT CLUB SELESTAT V.B.; 2/0;25-4,25-10;50-14;CITE DES SPORTS;NOLLET CHLOE;;
ACJEUNES;01;BFQ001;2021-10-17;11:00;0523906;CHAUMONT VOLLEY-BALL 52;0898444;SENS VOLLEY 89; 2/0;25-15,25-20;50-35;LIONEL MEUNIER;PREAU NICOLAS;;
ACJEUNES;01;BFQ002;2021-10-17;00:00;0898444;SENS VOLLEY 89;0548751;VOLLEY BEACH-BALL PONT/MOUSSON; 0/2;7-25,10-25;17-50;LIONEL MEUNIER;PREAU NICOLAS;;
ACJEUNES;01;BFQ003;2021-10-17;00:00;0523906;CHAUMONT VOLLEY-BALL 52;0548751;VOLLEY BEACH-BALL PONT/MOUSSON; 2/1;18-25,25-11,18-16;61-52;LIONEL MEUNIER;PREAU NICOLAS;;
ACJEUNES;01;BFR001;2021-10-17;11:00;0455556;NEUVILLE SPORTS;0458478;SMOC ST-JEAN DE BRAYE; 2/0;25-0,25-5;50-5;COMPLEXE SPORTIF;GENDRE MAGALIE;;
ACJEUNES;01;BFR002;2021-10-17;00:00;0458478;SMOC ST-JEAN DE BRAYE;0286397;CHATEAUDUN VOLLEY-BALL; 0/2;21-25,14-25;35-50;COMPLEXE SPORTIF;MOLVOT PRISCILLE;;
ACJEUNES;01;BFR003;2021-10-17;00:00;0455556;NEUVILLE SPORTS;0286397;CHATEAUDUN VOLLEY-BALL; 2/0;25-19,25-21;50-40;COMPLEXE SPORTIF;SAMBA KONG JOSEPH;;
ACJEUNES;01;BFS001;2021-10-17;11:00;0596135;VOLLEY CLUB DE CAMBRAI;0590036;VOLLEY CLUB DE VALENCIENNES; 2/0;25-22,25-13;50-35;GYMNASE PASTEUR;MARCINIEC BRUNO;;
ACJEUNES;01;BFS002;2021-10-17;00:00;0590036;VOLLEY CLUB DE VALENCIENNES;0593916;VOLLEY CLUB MARCQ BAROEUL; 0/2;9-25,8-25;17-50;GYMNASE PASTEUR;MARCINIEC BRUNO;;
ACJEUNES;01;BFS003;2021-10-17;00:00;0596135;VOLLEY CLUB DE CAMBRAI;0593916;VOLLEY CLUB MARCQ BAROEUL; 0/2;16-25,19-25;35-50;GYMNASE PASTEUR;MARCINIEC BRUNO;;
ACJEUNES;01;BFT001;2021-10-17;11:00;0599844;MOUVEMENT VOLLEY BALL;0590025;AMICALE CENTRE HELLEMMES VOLLEY-BALL; 2/0;25-4,25-8;50-12;SALLE LEO LAGRANGE;SERGENT PHILIPPE;;
ACJEUNES;01;BFT002;2021-10-17;00:00;0590025;AMICALE CENTRE HELLEMMES VOLLEY-BALL;0599408;VOLLEY-BALL CLUB CYSOING; 0/2;19-25,10-25;29-50;SALLE LEO LAGRANGE;SERGENT PHILIPPE;;
ACJEUNES;01;BFT003;2021-10-17;00:00;0599844;MOUVEMENT VOLLEY BALL;0599408;VOLLEY-BALL CLUB CYSOING; 2/0;25-18,25-16;50-34;SALLE LEO LAGRANGE;SERGENT PHILIPPE;;
ACJEUNES;01;BFU001;2021-10-17;11:00;0628128;LOISIRS INTER SPORT ST PIERRE;0599848;DUNKERQUE GRAND LITTORAL V.B.; 0/2;5-25,13-25;18-50;SALLE QUINET;MIRZAK IMAD;;
ACJEUNES;01;BFU002;2021-10-17;00:00;0599848;DUNKERQUE GRAND LITTORAL V.B.;0595712;VOLLEY CLUB SAINT POLOIS; 2/0;25-14,25-7;50-21;SALLE QUINET;MIRZAK IMAD;;
ACJEUNES;01;BFU003;2021-10-17;00:00;0628128;LOISIRS INTER SPORT ST PIERRE;0595712;VOLLEY CLUB SAINT POLOIS; 0/2;15-25,17-25;32-50;SALLE QUINET;MIRZAK IMAD;;
ACJEUNES;01;BFV001;2021-10-17;11:00;0628929;VOLLEY CLUB HARNES;0623082;STELLA EDU SP CALAIS; 2/0;25-9,25-14;50-23;COMPLEXE ANDRE BIGOTTE;DE PARMENTIER PATRICIA;;
ACJEUNES;01;BFV002;2021-10-17;00:00;0623082;STELLA EDU SP CALAIS;0023697;LAON VOLLEY BALL; 2/1;25-19,13-25,15-9;53-53;COMPLEXE ANDRE BIGOTTE;DE PARMENTIER PATRICIA;;
ACJEUNES;01;BFV003;2021-10-17;00:00;0628929;VOLLEY CLUB HARNES;0023697;LAON VOLLEY BALL; 2/0;25-8,25-10;50-18;COMPLEXE ANDRE BIGOTTE;DE PARMENTIER PATRICIA;;
ACJEUNES;01;BFW001;2021-10-17;11:00;0027343;VILLERS COTTERETS VOLLEY-BALL;0807047;UNION SPORT RAINNEVILLE; 2/0;25-17,25-10;50-27;COSEC GATINEAU;ROZALSKI HERVE;;
ACJEUNES;01;BFW002;2021-10-17;00:00;0807047;UNION SPORT RAINNEVILLE;0938427;NOISY LE GRAND VOLLEY-BALL; 2/0;25-19,25-20;50-39;COSEC GATINEAU;ROZALSKI HERVE;;
ACJEUNES;01;BFW003;2021-10-17;00:00;0027343;VILLERS COTTERETS VOLLEY-BALL;0938427;NOISY LE GRAND VOLLEY-BALL; 2/0;25-13,25-11;50-24;COSEC GATINEAU;ROZALSKI HERVE;;
ACJEUNES;01;BFX001;2021-10-17;11:00;0957908;V.B. CLUB ERMONT;0922431;ACBB; 2/0;25-9,25-8;50-17;GYMNASE SAINT EXUPERY;PYDIAH STEPHANO;;
ACJEUNES;01;BFX002;2021-10-17;00:00;0922431;ACBB;0279428;EVREUX VOLLEY-BALL; 2/0;25-20,25-15;50-35;GYMNASE SAINT EXUPERY;PYDIAH STEPHANO;;
ACJEUNES;01;BFX003;2021-10-17;00:00;0957908;V.B. CLUB ERMONT;0279428;EVREUX VOLLEY-BALL; 2/0;25-5,25-2;50-7;GYMNASE SAINT EXUPERY;PYDIAH STEPHANO;;
ACJEUNES;01;BFY001;2021-10-17;11:00;0912770;ASV - ARTS ET SPORTS A VILLEBON;0921673;ANTONY VOLLEY; 2/0;25-11,25-21;50-32;COMPLEXE SAINT-EXUPERY;GUERRINI SACHA;;
ACJEUNES;01;BFY002;2021-10-17;00:00;0921673;ANTONY VOLLEY;0758726;SPORTING CLUB PARIS VOLLEY; 2/1;25-14,23-25,16-14;64-53;COMPLEXE SAINT-EXUPERY;GUERRINI SACHA;;
ACJEUNES;01;BFY003;2021-10-17;00:00;0912770;ASV - ARTS ET SPORTS A VILLEBON;0758726;SPORTING CLUB PARIS VOLLEY; 2/0;25-14,25-13;50-27;COMPLEXE SAINT-EXUPERY;GUERRINI SACHA;;
ACJEUNES;01;BFZ001;2021-10-17;11:00;0917024;VAL D'YERRES VOLLEY 91;0929372;PLESSIS-ROBINSON VOLLEY-BALL; 2/1;26-24,26-28,15-11;67-63;COMPLEXE SPORTIF MUNICIPAL;N'DIAYE PAPE;;
ACJEUNES;01;BFZ002;2021-10-17;00:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0927924;C S M CLAMART; 1/2;15-25,25-20,8-15;48-60;COMPLEXE SPORTIF MUNICIPAL;N'DIAYE PAPE;;
ACJEUNES;01;BFZ003;2021-10-17;00:00;0917024;VAL D'YERRES VOLLEY 91;0927924;C S M CLAMART; 0/2;22-25,20-25;42-50;COMPLEXE SPORTIF MUNICIPAL;N'DIAYE PAPE;;
ACJEUNES;01;BG1001;2021-10-17;11:00;0923631;MEUDON CHAVILLE SEVRES VB;0921672;SAINT-CLOUD PARIS SF; 0/2;11-25,16-25;27-50;HALIMI;VILLESALMON ERIC;;
ACJEUNES;01;BG1002;2021-10-17;00:00;0921672;SAINT-CLOUD PARIS SF;0757777;PUC VOLLEY-BALL; 2/0;25-15,25-16;50-31;HALIMI;VILLESALMON ERIC;;
ACJEUNES;01;BG1003;2021-10-17;00:00;0923631;MEUDON CHAVILLE SEVRES VB;0757777;PUC VOLLEY-BALL; 0/2;17-25,12-25;29-50;HALIMI;VILLESALMON ERIC;;
ACJEUNES;01;BG2001;2021-10-17;11:00;0927953;ASNIERES VOLLEY 92;0788680;AS. SP DE SARTROUVILLE; 0/2;9-25,7-25;16-50;GYMNASE DES COURTILLES;;;
ACJEUNES;01;BG2002;2021-10-17;00:00;0788680;AS. SP DE SARTROUVILLE;0779890;US LOGNES VOLLEY-BALL; 2/0;25-6,25-13;50-19;GYMNASE DES COURTILLES;CHABBERT YOHANN;;
ACJEUNES;01;BG2003;2021-10-17;00:00;0927953;ASNIERES VOLLEY 92;0779890;US LOGNES VOLLEY-BALL; 2/0;25-12,25-15;50-27;GYMNASE DES COURTILLES;;;
ACJEUNES;01;BG3001;2021-10-17;11:00;0776584;PONTAULT-COMBAULT V.B. CLUB;0757954;PARIS AMICALE CAMOU; 0/2;4-25,8-25;12-50;LEO LAGRANGE;VADO JEAN-MARC;;
ACJEUNES;01;BG3002;2021-10-17;00:00;0757954;PARIS AMICALE CAMOU;0923959;AS.SP.VOLTAIRE CHATENAY; 2/0;25-14,25-6;50-20;LEO LAGRANGE;VADO JEAN-MARC;;
ACJEUNES;01;BG3003;2021-10-17;00:00;0776584;PONTAULT-COMBAULT V.B. CLUB;0923959;AS.SP.VOLTAIRE CHATENAY; 0/2;14-25,18-25;32-50;LEO LAGRANGE;VADO JEAN-MARC;;
ACJEUNES;01;BG4001;2021-10-17;11:00;0776894;VB TORCY MARNE LA VALLEE;0943861;CNM CHARENTON; 0/2;19-25,13-25;32-50;JEAN MONNET;GILBERT SIMON;;
ACJEUNES;01;BG4002;2021-10-17;00:00;0943861;CNM CHARENTON;0784696;AS VOLLEY-BALL VELIZY; 0/2;4-25,21-25;25-50;JEAN MONNET;GILBERT SIMON;;
ACJEUNES;01;BG4003;2021-10-17;00:00;0776894;VB TORCY MARNE LA VALLEE;0784696;AS VOLLEY-BALL VELIZY; 0/2;15-25,8-25;23-50;JEAN MONNET;GILBERT SIMON;;
ACJEUNES;01;BG5001;2021-10-17;11:00;0783185;VESINET STADE ST-GERMANOIS VB;0946784;VINCENNES VOLLEY CLUB; 2/0;25-4,27-25;52-29;LES MERLETTES;GAUTIER ELEA;;
ACJEUNES;01;BG5002;2021-10-17;00:00;0946784;VINCENNES VOLLEY CLUB;0926073;COURBEVOIE SPORTS; 2/0;25-21,25-18;50-39;LES MERLETTES;GAUTIER ELEA;;
ACJEUNES;01;BG5003;2021-10-17;00:00;0783185;VESINET STADE ST-GERMANOIS VB;0926073;COURBEVOIE SPORTS; 2/0;25-6,25-9;50-15;LES MERLETTES;GAUTIER ELEA;;
ACJEUNES;01;BG6001;2021-10-17;11:00;0785464;CONFLANS-ANDRESY-JOUY VB;0941410;VIE AU GRAND AIR DE ST MAUR; 0/2;16-25,18-25;34-50;GYMNASE BEREGOVOY;;;
ACJEUNES;01;BG6002;2021-10-17;00:00;0941410;VIE AU GRAND AIR DE ST MAUR;0945131;RED STAR CLUB CHAMPIGNY; 2/0;25-17,25-11;50-28;GYMNASE BEREGOVOY;LERAY ESTEBAN;;
ACJEUNES;01;BG6003;2021-10-17;00:00;0785464;CONFLANS-ANDRESY-JOUY VB;0945131;RED STAR CLUB CHAMPIGNY; 0/2;17-25,25-27;42-52;GYMNASE BEREGOVOY;PICHON TITOUAN;;
ACJEUNES;01;BG7001;2021-10-17;09:30;0284553;C'CHARTRES VOLLEY;0770051;VOLLEY-BALL LA ROCHETTE; 2/0;25-18,25-16;50-34;GYMNASE DE LA MADELEINE;JACQUET CHLOE;;
ACJEUNES;01;BG7002;2021-10-17;00:00;0770051;VOLLEY-BALL LA ROCHETTE;0534442;ASPTT LAVAL; 2/0;25-18,25-15;50-33;GYMNASE DE LA MADELEINE;JACQUET CHLOE;;
ACJEUNES;01;BG7003;2021-10-17;00:00;0284553;C'CHARTRES VOLLEY;0534442;ASPTT LAVAL; 2/0;25-15,25-14;50-29;GYMNASE DE LA MADELEINE;JACQUET CHLOE;;
ACJEUNES;01;BG8001;2021-10-17;11:00;0148994;ELAN SPORTIF DE CARPIQUET DE VOLLEY;0146341;VOLLEY CLUB HEROUVILLE; 2/0;25-0,25-0;50-0;DANIEL HUET;HAUDEBERT MARIE-CHRISTINE;;
ACJEUNES;01;BG8002;2021-10-17;00:00;0146341;VOLLEY CLUB HEROUVILLE;0146853;ASPTT DE CAEN; 0/2;0-25,0-25;0-50;DANIEL HUET;HAUDEBERT MARIE-CHRISTINE;;
ACJEUNES;01;BG8003;2021-10-17;00:00;0148994;ELAN SPORTIF DE CARPIQUET DE VOLLEY;0146853;ASPTT DE CAEN; 0/2;22-25,18-25;40-50;DANIEL HUET;HAUDEBERT MARIE-CHRISTINE;;
ACJEUNES;01;BG9001;2021-10-17;11:00;0351447;LOUVIGNE DE BAIS VOLLEY-BALL;0351478;SAINT-MEDARD TORCE VOLLEY-BALL; 0/2;17-25,22-25;39-50;SALLE DES SPORTS;PICARD MANON;;
ACJEUNES;01;BG9002;2021-10-17;00:00;0351478;SAINT-MEDARD TORCE VOLLEY-BALL;0497783;ENTENTE CHOLETAISE VOLLEY-BALL; 2/0;25-7,25-15;50-22;SALLE DES SPORTS;PICARD MANON;;
ACJEUNES;01;BG9003;2021-10-17;00:00;0351447;LOUVIGNE DE BAIS VOLLEY-BALL;0497783;ENTENTE CHOLETAISE VOLLEY-BALL; 2/0;25-20,25-17;50-37;SALLE DES SPORTS;PICARD MANON;;
ACJEUNES;01;BGA001;2021-10-17;11:00;0351857;AVENIR MARPIRE CHAMPEAUX;0351417;RENNES ETUDIANTS CLUB; 0/2;0-25,11-25;11-50;SALLE DES SPORTS DE MARPIR�;CARON FABRICE;;
ACJEUNES;01;BGA002;2021-10-17;00:00;0351417;RENNES ETUDIANTS CLUB;0505985;SPORTING CLUB COUTANCAIS; 2/0;25-20,25-22;50-42;SALLE DES SPORTS DE MARPIR�;CARON FABRICE;;
ACJEUNES;01;BGA003;2021-10-17;00:00;0351857;AVENIR MARPIRE CHAMPEAUX;0505985;SPORTING CLUB COUTANCAIS; 2/1;25-21,16-25,17-15;58-61;SALLE DES SPORTS DE MARPIR�;CARON FABRICE;;
ACJEUNES;01;BGB001;2021-10-17;11:00;0567745;PAYS D'AURAY VOLLEY-BALL;0564003;VANNES VOLLEY 56; 2/0;25-15,25-19;50-34;SALLE DE LA FOR�T;GRAIGNIC CHRISTOPHE;;
ACJEUNES;01;BGB002;2021-10-17;00:00;0564003;VANNES VOLLEY 56;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;13-25,9-25;22-50;SALLE DE LA FOR�T;GRAIGNIC CHRISTOPHE;;
ACJEUNES;01;BGB003;2021-10-17;00:00;0567745;PAYS D'AURAY VOLLEY-BALL;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;11-25,6-25;17-50;SALLE DE LA FOR�T;GRAIGNIC CHRISTOPHE;;
ACJEUNES;01;BGC001;2021-10-17;11:00;0299615;HEOL SANTEC;0223997;ASPTT LANNION; 2/0;25-6,25-17;50-23;SALLE OMNISPORTS;;;
ACJEUNES;01;BGC002;2021-10-17;00:00;0223997;ASPTT LANNION;0299370;QUIMPER VOLLEY 29; 2/0;25-0,25-0;50-0;SALLE OMNISPORTS;;;
ACJEUNES;01;BGC003;2021-10-17;00:00;0299615;HEOL SANTEC;0299370;QUIMPER VOLLEY 29; 2/0;25-0,25-0;50-0;SALLE OMNISPORTS;;;
ACJEUNES;01;BGD001;2021-10-17;11:00;0354331;FOUGERES VOLLEY-BALL;0358314;MONTGERMONT VOLLEY-BALL CLUB; 2/1;25-22,13-25,15-11;53-58;LES COTTERETS;CHABROL JEROME;;
ACJEUNES;01;BGD002;2021-10-17;00:00;0358314;MONTGERMONT VOLLEY-BALL CLUB;0358885;ENT.SP.CULT. MOULINS; 0/2;14-25,10-25;24-50;LES COTTERETS;CHABROL JEROME;;
ACJEUNES;01;BGD003;2021-10-17;00:00;0354331;FOUGERES VOLLEY-BALL;0358885;ENT.SP.CULT. MOULINS; 0/2;17-25,20-25;37-50;LES COTTERETS;CHABROL JEROME;;
ACJEUNES;01;BGE001;2021-10-17;11:00;0856917;AMICALE SPORT LANDAISE;0857790;AS BRUFFIERE DEFONTAINE; 2/0;25-16,25-9;50-25;SALLE OCEANE;CHARBONNEAU COLIN;BAUDON ADRIEN;
ACJEUNES;01;BGE002;2021-10-17;00:00;0857790;AS BRUFFIERE DEFONTAINE;0854977;SABLES ETUDIANTS CLUB; 0/2;18-25,23-25;41-50;SALLE OCEANE;CHARBONNEAU COLIN;BAUDON ADRIEN;
