Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;CMA001;2026-09-26;14:30;0018761;SMASH CLUB BUISSARD;0690044;VOLLEY VAL DE SAONE;;;;GYMNASE DU LYCÉE - 3CM;PEROTTI MARC;VASSON GUILLAUME;
ACJEUNES;01;CMA002;2026-09-26;00:00;0690044;VOLLEY VAL DE SAONE;0695668;VOLLEY BRON @ LYON LUMIERE;;;;GYMNASE DU LYCÉE - 3CM;;;
ACJEUNES;01;CMA003;2026-09-26;00:00;0018761;SMASH CLUB BUISSARD;0695668;VOLLEY BRON @ LYON LUMIERE;;;;GYMNASE DU LYCÉE - 3CM;;;
ACJEUNES;01;CMB001;2026-09-26;14:30;0268573;VOLLEY-BALL ROMANAIS;0264654;VALENCE ACE;;;;GYMNASE ROGER FRANCOIS;SERVAIS GUILLAUME;JUSTIN ALEXIS;
ACJEUNES;01;CMB002;2026-09-26;00:00;0264654;VALENCE ACE;0380045;TOUVET VOLLEY-BALL;;;;GYMNASE ROGER FRANCOIS;;;
ACJEUNES;01;CMB003;2026-09-26;00:00;0268573;VOLLEY-BALL ROMANAIS;0380045;TOUVET VOLLEY-BALL;;;;GYMNASE ROGER FRANCOIS;;;
ACJEUNES;01;CMC001;2026-09-26;14:30;0382205;PAYS VOIRONNAIS VOLLEY - PVV;0385507;FONTAINE VOLLEY;;;;GRANDE SURE;RUAS CEDRIC;DEMOULIN BARTHE NADEGE;
ACJEUNES;01;CMC002;2026-09-26;00:00;0385507;FONTAINE VOLLEY;0735001;AMICALE LAIQUE CHAMBERY V.B.;;;;GRANDE SURE;;;
ACJEUNES;01;CMC003;2026-09-26;00:00;0382205;PAYS VOIRONNAIS VOLLEY - PVV;0735001;AMICALE LAIQUE CHAMBERY V.B.;;;;GRANDE SURE;;;
ACJEUNES;01;CMD001;2026-09-26;14:30;0385990;US ST EGREVOISE;0384796;ENT SP ST MARTIN D HERES;;;;HALLE JEAN BALESTAS;SAVOY JEAN-CLAUDE;FAGE ORIANE;
ACJEUNES;01;CMD002;2026-09-26;00:00;0384796;ENT SP ST MARTIN D HERES;0745091;ANNECY VOLLEY BALL;;;;HALLE JEAN BALESTAS;;;
ACJEUNES;01;CMD003;2026-09-26;00:00;0385990;US ST EGREVOISE;0745091;ANNECY VOLLEY BALL;;;;HALLE JEAN BALESTAS;;;
ACJEUNES;01;CME001;2026-09-26;14:30;0426516;ENTENTE ST-CHAMOND VOLLEY;0424347;FIRMINY VOLLEY-BALL;;;;CLAUDE LEBOIS;AUBERT JEAN;SCHMIDT EVA;
ACJEUNES;01;CME002;2026-09-26;00:00;0424347;FIRMINY VOLLEY-BALL;0690033;CLUB OMNISPORTS DE SAINT-FONS;;;;CLAUDE LEBOIS;;;
ACJEUNES;01;CME003;2026-09-26;00:00;0426516;ENTENTE ST-CHAMOND VOLLEY;0690033;CLUB OMNISPORTS DE SAINT-FONS;;;;CLAUDE LEBOIS;;;
ACJEUNES;01;CMF001;2026-09-26;14:30;0429072;VOLLEY BALL VILLARS;0429687;CLUB ATHLETIQUE DE ST ETIENNE;;;;RENE SOUCHON;JARJAT ÉLINE;JAVANSHIR MASSOUD;
ACJEUNES;01;CMF002;2026-09-26;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0436835;VOLLEY OLYMPIQUE DU PUY;;;;RENE SOUCHON;;;
ACJEUNES;01;CMF003;2026-09-26;00:00;0429072;VOLLEY BALL VILLARS;0436835;VOLLEY OLYMPIQUE DU PUY;;;;RENE SOUCHON;;;
ACJEUNES;01;CMG001;2026-09-26;14:30;0634740;VOLLEY BALL CLUB CHAMALIERES;0034954;STADE MONTLUCONNAIS;;;;GYMNASE CHATROUSSE;SARRON JEANNE;JEANNON DANIEL;
ACJEUNES;01;CMG002;2026-09-26;00:00;0034954;STADE MONTLUCONNAIS;0428393;VB POUILLY SAINT-NIZIER;;;;GYMNASE CHATROUSSE;;;
ACJEUNES;01;CMG003;2026-09-26;00:00;0634740;VOLLEY BALL CLUB CHAMALIERES;0428393;VB POUILLY SAINT-NIZIER;;;;GYMNASE CHATROUSSE;;;
ACJEUNES;01;CMH001;2026-09-26;14:30;0696380;AS CALUIRE ET CUIRE;0690039;ASPERLY;;;;GYMNASE ANDRE CUZIN;TOUH AMINE;THIBAUDEAU ZOE;
ACJEUNES;01;CMH002;2026-09-26;00:00;0690039;ASPERLY;0384638;CS BOURGOIN JALLIEU;;;;GYMNASE ANDRE CUZIN;;;
ACJEUNES;01;CMH003;2026-09-26;00:00;0696380;AS CALUIRE ET CUIRE;0384638;CS BOURGOIN JALLIEU;;;;GYMNASE ANDRE CUZIN;;;
ACJEUNES;01;CMI001;2026-09-26;14:30;0699733;CISGO VBALL CLUB INTERCO. ST GENIS-LAVAL/OULLINS;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;;;;PARC CHABRIERES;DARFEUILLE JEROME;DEVIENNE CHRISTOPHE;
ACJEUNES;01;CMI002;2026-09-26;00:00;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;0382203;CA VOLLEY BALL JALIOROMAIN;;;;PARC CHABRIERES;;;
ACJEUNES;01;CMI003;2026-09-26;00:00;0699733;CISGO VBALL CLUB INTERCO. ST GENIS-LAVAL/OULLINS;0382203;CA VOLLEY BALL JALIOROMAIN;;;;PARC CHABRIERES;;;
ACJEUNES;01;CMJ001;2026-09-26;14:30;0693938;CLUB RHODIA VAISE;0699603;ASUL LYON VOLLEY BALL;;;;FEBER;PEQUEY PIERRE-EMMANUEL;VALENTINO ORIANE;
ACJEUNES;01;CMJ002;2026-09-26;00:00;0699603;ASUL LYON VOLLEY BALL;0015366;VOLLEY CLUB MEXIMIEUX;;;;FEBER;;;
ACJEUNES;01;CMJ003;2026-09-26;00:00;0693938;CLUB RHODIA VAISE;0015366;VOLLEY CLUB MEXIMIEUX;;;;FEBER;;;
ACJEUNES;01;CMK001;2026-09-26;14:30;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0693493;LYON CROIX-ROUSSE VOLLEY;;;;L'ESCALE;ESSAFI MOHAMED-NASSIM;KAFIZ MOHAND;
ACJEUNES;01;CMK002;2026-09-26;00:00;0693493;LYON CROIX-ROUSSE VOLLEY;0714053;VOLLEY CLUB MACONNAIS;;;;L'ESCALE;;;
ACJEUNES;01;CMK003;2026-09-26;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0714053;VOLLEY CLUB MACONNAIS;;;;L'ESCALE;;;
ACJEUNES;01;CML001;2026-09-26;14:30;0216180;VOLLEY CLUB CHENOVE;0218956;CLUB SPOR. FONTAINE LES DIJON;;;;GYMNASE LE CHAPÎTRE;;;
ACJEUNES;01;CML002;2026-09-26;00:00;0218956;CLUB SPOR. FONTAINE LES DIJON;0255803;VOLLEY SAINT VITOIS;;;;GYMNASE LE CHAPÎTRE;;;
ACJEUNES;01;CML003;2026-09-26;00:00;0216180;VOLLEY CLUB CHENOVE;0255803;VOLLEY SAINT VITOIS;;;;GYMNASE LE CHAPÎTRE;;;
ACJEUNES;01;CMM001;2026-09-26;14:30;0717763;VB SENNECEY LE GRAND CANTON;0714076;VBC CHALON SUR SAONE;;;;DAVID NIEPCE;;;
ACJEUNES;01;CMM002;2026-09-26;00:00;0714076;VBC CHALON SUR SAONE;0213827;ASPTT DIJON;;;;DAVID NIEPCE;;;
ACJEUNES;01;CMM003;2026-09-26;00:00;0717763;VB SENNECEY LE GRAND CANTON;0213827;ASPTT DIJON;;;;DAVID NIEPCE;;;
ACJEUNES;01;CMN001;2026-09-26;14:30;0299615;HEOL SANTEC;0293684;ETOILE ST LAURENT;;;;SALLE OMNISPORTS;;;
ACJEUNES;01;CMN002;2026-09-26;00:00;0293684;ETOILE ST LAURENT;0223997;ASPTT LANNION;;;;SALLE OMNISPORTS;;;
ACJEUNES;01;CMN003;2026-09-26;00:00;0299615;HEOL SANTEC;0223997;ASPTT LANNION;;;;SALLE OMNISPORTS;;;
ACJEUNES;01;CMO001;2026-09-26;14:30;0351428;E.SP. CANTON DE PIPRIAC V.B.;0351443;BROCELIANDE VOLLEY;;;;COMPLEXE DES TERRES ROUGES;;;
ACJEUNES;01;CMO002;2026-09-26;00:00;0351443;BROCELIANDE VOLLEY;0449605;ST NAZAIRE VB ATLANTIQUE;;;;COMPLEXE DES TERRES ROUGES;;;
ACJEUNES;01;CMO003;2026-09-26;00:00;0351428;E.SP. CANTON DE PIPRIAC V.B.;0449605;ST NAZAIRE VB ATLANTIQUE;;;;COMPLEXE DES TERRES ROUGES;;;
ACJEUNES;01;CMP001;2026-09-26;14:30;0354331;FOUGERES VOLLEY-BALL;0351417;RENNES ETUDIANTS CLUB;;;;LES COTTERETS;;;
ACJEUNES;01;CMP002;2026-09-26;00:00;0351417;RENNES ETUDIANTS CLUB;0616854;VBC FLERIEN;;;;LES COTTERETS;;;
ACJEUNES;01;CMP003;2026-09-26;00:00;0354331;FOUGERES VOLLEY-BALL;0616854;VBC FLERIEN;;;;LES COTTERETS;;;
ACJEUNES;01;CMQ001;2026-09-26;14:30;0351447;LOUVIGNE DE BAIS VOLLEY-BALL;0358451;UNION SPORTIVE VERN;;;;SALLE DES SPORTS;;;
ACJEUNES;01;CMQ002;2026-09-26;00:00;0358451;UNION SPORTIVE VERN;0539224;AS. CHATEAU GONTIER VB;;;;SALLE DES SPORTS;;;
ACJEUNES;01;CMQ003;2026-09-26;00:00;0351447;LOUVIGNE DE BAIS VOLLEY-BALL;0539224;AS. CHATEAU GONTIER VB;;;;SALLE DES SPORTS;;;
