Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;MFA001;2024-10-06;11:00;0077976;US ALBENASSIENNE V.B.;0077986;2GVB-GUILHERAND-GRANGES VOLLEY-BALL;;;;ROQUA;AUBERT JEAN;DELORME LOUKA;
ACJEUNES;01;MFA002;2024-10-06;00:00;0077986;2GVB-GUILHERAND-GRANGES VOLLEY-BALL;0268573;VOLLEY-BALL ROMANAIS;;;;ROQUA;;;
ACJEUNES;01;MFA003;2024-10-06;00:00;0077976;US ALBENASSIENNE V.B.;0268573;VOLLEY-BALL ROMANAIS;;;;ROQUA;;;
ACJEUNES;01;MFB001;2024-10-06;11:00;0634740;VOLLEY BALL CLUB CHAMALIERES;0634252;AL DE CEBAZAT FJEP;;;;GYMNASE CHATROUSSE;GONCALVES ARNO;BERNETTE CHRISTIAN;
ACJEUNES;01;MFB002;2024-10-06;00:00;0634252;AL DE CEBAZAT FJEP;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;;;;GYMNASE CHATROUSSE;;;
ACJEUNES;01;MFB003;2024-10-06;00:00;0634740;VOLLEY BALL CLUB CHAMALIERES;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;;;;GYMNASE CHATROUSSE;;;
ACJEUNES;01;MFC001;2024-10-06;11:00;0745091;ANNECY VOLLEY BALL;0744930;ANNEMASSE VOLLEY 74;;;;CHARLES BAUDELAIRE;DOS SANTOS TOMAS;RUAS CEDRIC;
ACJEUNES;01;MFC002;2024-10-06;00:00;0744930;ANNEMASSE VOLLEY 74;0735001;AMICALE LAIQUE CHAMBERY V.B.;;;;CHARLES BAUDELAIRE;;;
ACJEUNES;01;MFC003;2024-10-06;00:00;0745091;ANNECY VOLLEY BALL;0735001;AMICALE LAIQUE CHAMBERY V.B.;;;;CHARLES BAUDELAIRE;;;
ACJEUNES;01;MFD001;2024-10-06;11:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0426516;ENTENTE ST-CHAMOND VOLLEY;;;;GYMNASE VILLEBOEUF;CHAREYRON LUCAS;BIFFAUD GARANCE;
ACJEUNES;01;MFD002;2024-10-06;00:00;0426516;ENTENTE ST-CHAMOND VOLLEY;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;;;;GYMNASE VILLEBOEUF;;;
ACJEUNES;01;MFD003;2024-10-06;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;;;;GYMNASE VILLEBOEUF;;;
ACJEUNES;01;MFE001;2024-10-06;11:00;0380007;VOLLEY-BALL CLUB APPRIEU;0387013;UNION AS. SEYSSINOISE V.B.;;;;L'ENVOL;ROSENAU NOGUEIRA CATARINA;IVANOVA PROLETKA;
ACJEUNES;01;MFE002;2024-10-06;00:00;0387013;UNION AS. SEYSSINOISE V.B.;0699603;ASUL LYON VOLLEY BALL;;;;L'ENVOL;;;
ACJEUNES;01;MFE003;2024-10-06;00:00;0380007;VOLLEY-BALL CLUB APPRIEU;0699603;ASUL LYON VOLLEY BALL;;;;L'ENVOL;;;
ACJEUNES;01;MFF001;2024-10-06;11:00;0385507;FONTAINE VOLLEY;0382201;GRENOBLE V.UNIVERSITE CLUB;;;;GYMNASE JULES VALLES;SIEPER CAMILLE;CHEAIB JAMAL;
ACJEUNES;01;MFF002;2024-10-06;00:00;0382201;GRENOBLE V.UNIVERSITE CLUB;0388899;UN.SP.VALLEE DE LA GRESSE;;;;GYMNASE JULES VALLES;;;
ACJEUNES;01;MFF003;2024-10-06;00:00;0385507;FONTAINE VOLLEY;0388899;UN.SP.VALLEE DE LA GRESSE;;;;GYMNASE JULES VALLES;;;
ACJEUNES;01;MFG001;2024-10-06;10:00;0925271;ISSY LES MOULINEAUX V.B.;0927953;ASNIERES VOLLEY 92;;;;GYMNASE LA SALLE SAINT NICOLAS;GORCHKOV TATIANA;;
ACJEUNES;01;MFG002;2024-10-06;00:00;0927953;ASNIERES VOLLEY 92;0959233;MONTIGNY VOLLEY 95;;;;GYMNASE LA SALLE SAINT NICOLAS;;;
ACJEUNES;01;MFG003;2024-10-06;00:00;0925271;ISSY LES MOULINEAUX V.B.;0959233;MONTIGNY VOLLEY 95;;;;GYMNASE LA SALLE SAINT NICOLAS;;;
ACJEUNES;01;MFH001;2024-10-06;11:00;0255803;VOLLEY SAINT VITOIS;0714076;VBC CHALON SUR SAONE;;;;GYMNASE DU COLLÈGE;AUGEY NOEL;TSIARESHCHANKA ALIAKSANDR;
ACJEUNES;01;MFH002;2024-10-06;00:00;0714076;VBC CHALON SUR SAONE;0906468;ASM BELFORT VOLLEY-BALL;;;;GYMNASE DU COLLÈGE;;;
ACJEUNES;01;MFH003;2024-10-06;00:00;0255803;VOLLEY SAINT VITOIS;0906468;ASM BELFORT VOLLEY-BALL;;;;GYMNASE DU COLLÈGE;;;
ACJEUNES;01;MFI001;2024-10-06;11:00;0690044;VOLLEY VAL DE SAONE;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);;;;GYMNASE DU COLLÈGE COMPAGNO;BASSET LIONEL;ANDRE JEAN-PIERRE;
ACJEUNES;01;MFI002;2024-10-06;00:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0695668;VOLLEY BRON @ LYON LUMIERE;;;;GYMNASE DU COLLÈGE COMPAGNO;;;
ACJEUNES;01;MFI003;2024-10-06;00:00;0690044;VOLLEY VAL DE SAONE;0695668;VOLLEY BRON @ LYON LUMIERE;;;;GYMNASE DU COLLÈGE COMPAGNO;;;
ACJEUNES;01;MFJ001;2024-10-06;14:30;0062509;OLYMPIQUES ANTIBES JUAN PINS;0061297;RACING CLUB DE CANNES;;;;BERTONE;HANOTEL PHILIPPE;HANOTEL CHARLY;
ACJEUNES;01;MFJ002;2024-10-06;00:00;0061297;RACING CLUB DE CANNES;0062701;ASS SPORTIVE DE MONACO;;;;BERTONE;;;
ACJEUNES;01;MFJ003;2024-10-06;00:00;0062509;OLYMPIQUES ANTIBES JUAN PINS;0062701;ASS SPORTIVE DE MONACO;;;;BERTONE;;;
ACJEUNES;01;MFK001;2024-10-06;11:00;0060048;MOUGINS COTE D'AZUR VOLLEY-BALL;0067686;VOLERO LE CANNET COTE D'AZUR;;;;ROGER DUHALDE;LEMOINE LAETITIA;PIETRASIK CHLOE;
ACJEUNES;01;MFK002;2024-10-06;00:00;0067686;VOLERO LE CANNET COTE D'AZUR;0060036;PAYS DE GRASSE VOLLEY-BALL;;;;ROGER DUHALDE;;;
ACJEUNES;01;MFK003;2024-10-06;00:00;0060048;MOUGINS COTE D'AZUR VOLLEY-BALL;0060036;PAYS DE GRASSE VOLLEY-BALL;;;;ROGER DUHALDE;;;
ACJEUNES;01;MFL001;2024-10-06;10:00;0060008;MANDELIEU LA NAPOULE V.B.;0067689;US CAGNES VOLLEY-BALL;;;;GYMNASE DES MIMOSAS;LEBONNOIS NOAM;PISANO LORENZO;
ACJEUNES;01;MFL002;2024-10-06;00:00;0067689;US CAGNES VOLLEY-BALL;0839557;FREJUS VAR VOLLEY;;;;GYMNASE DES MIMOSAS;;;
ACJEUNES;01;MFL003;2024-10-06;00:00;0060008;MANDELIEU LA NAPOULE V.B.;0839557;FREJUS VAR VOLLEY;;;;GYMNASE DES MIMOSAS;;;
ACJEUNES;01;MFM001;2024-10-06;11:00;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE;0833350;VOLLEY PRADETAN GARDEEN;;;;GYMNASE DE COSTEBELLE;FERRE CHRISTOPHE;DESCOMBES FLORIAN;
ACJEUNES;01;MFM002;2024-10-06;00:00;0833350;VOLLEY PRADETAN GARDEEN;0836446;SAINTE-MAXIME COGOLIN VOLLEY;;;;GYMNASE DE COSTEBELLE;;;
ACJEUNES;01;MFM003;2024-10-06;00:00;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE;0836446;SAINTE-MAXIME COGOLIN VOLLEY;;;;GYMNASE DE COSTEBELLE;;;
ACJEUNES;01;MFN001;2024-10-06;14:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0132348;MARSEILLE VOLLEY 13;;;; COMPLEXE GUY DRUT;GADIER GWENDOLINE;CORASSA CÉLYA;
ACJEUNES;01;MFN002;2024-10-06;00:00;0132348;MARSEILLE VOLLEY 13;0837251;VOLLEY BALL OLLIOULAIS;;;;COMPLEXE GUY DRUT;;;
ACJEUNES;01;MFN003;2024-10-06;00:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0837251;VOLLEY BALL OLLIOULAIS;;;;COMPLEXE GUY DRUT;;;
ACJEUNES;01;MFO001;2024-10-06;11:00;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;0132351;SALON VOLLEY;;;;GYMNASE ALBERT CAMUS;BERTIN CLEMENT;VIAL BENJAMIN;
ACJEUNES;01;MFO002;2024-10-06;00:00;0132351;SALON VOLLEY;0138032;PAYS D'AIX VENELLES V.B.;;;;GYMNASE ALBERT CAMUS;;;
ACJEUNES;01;MFO003;2024-10-06;00:00;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;0138032;PAYS D'AIX VENELLES V.B.;;;;GYMNASE ALBERT CAMUS;;;
ACJEUNES;01;MFP001;2024-10-06;11:00;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL;0136082;VITROLLES SPORTS VOLLEY-BALL;;;;HALLE CARCASSONNE;ATLAN LEANE;DUSSERRE ROMAIN;
ACJEUNES;01;MFP002;2024-10-06;00:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0136761;ISTRES PROVENCE VOLLEY;;;;HALLE CARCASSONNE;;;
ACJEUNES;01;MFP003;2024-10-06;00:00;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL;0136761;ISTRES PROVENCE VOLLEY;;;;HALLE CARCASSONNE;;;
ACJEUNES;01;MFQ001;2024-10-06;10:00;0848651;VOLLEY BEAUCAIRE TARASCON (LE) GRES;0842424;AVIGNON VOLLEY BALL;;;;GYMNASE CASSIN;DEBAGH REDWAN;CHAMROUK AYMENE;
ACJEUNES;01;MFQ002;2024-10-06;00:00;0842424;AVIGNON VOLLEY BALL;0842425;U.S. PONTET VOLLEY AVENIR;;;;GYMNASE CASSIN;;;
ACJEUNES;01;MFQ003;2024-10-06;00:00;0848651;VOLLEY BEAUCAIRE TARASCON (LE) GRES;0842425;U.S. PONTET VOLLEY AVENIR;;;;GYMNASE CASSIN;;;
ACJEUNES;01;MFR001;2024-10-06;10:30;0119381;M.J.C. COURSAN;0117968;VOLLEY-BALL GRUISSAN;;;;MICHEL BARRIERE;BERTRAND JOELLE;PHILOREAU ELSA;
ACJEUNES;01;MFR002;2024-10-06;00:00;0117968;VOLLEY-BALL GRUISSAN;0344036;AGDE VOLLEY BALL;;;;MICHEL BARRIERE;;;
ACJEUNES;01;MFR003;2024-10-06;00:00;0119381;M.J.C. COURSAN;0344036;AGDE VOLLEY BALL;;;;MICHEL BARRIERE;;;
ACJEUNES;01;MFS001;2024-10-06;10:00;0343330;ARAGO DE SETE VOLLEY-BALL;0340038;VOLLEY CLUB MARSEILLANAIS;;;;HALLE MAURICE VIÉ;BEGHIN BYLY;GAZÉ LESLIE;
ACJEUNES;01;MFS002;2024-10-06;00:00;0340038;VOLLEY CLUB MARSEILLANAIS;0340015;BEZIERS VOLLEY;;;;HALLE MAURICE VIÉ;;;
ACJEUNES;01;MFS003;2024-10-06;00:00;0343330;ARAGO DE SETE VOLLEY-BALL;0340015;BEZIERS VOLLEY;;;;HALLE MAURICE VIÉ;;;
ACJEUNES;01;MFT001;2024-10-06;11:00;0345657;VOLLEY OLYMPIQUE MEZOIS;0347482;SETE VOLLEY-BALL CLUB;;;;GERARD RIGAL;MULÉRO BOUSQUET MARILIA;ROYO LINDA;
ACJEUNES;01;MFT002;2024-10-06;00:00;0347482;SETE VOLLEY-BALL CLUB;0347099;VBC CLERMONTAIS;;;;GERARD RIGAL;;;
ACJEUNES;01;MFT003;2024-10-06;00:00;0345657;VOLLEY OLYMPIQUE MEZOIS;0347099;VBC CLERMONTAIS;;;;GERARD RIGAL;;;
ACJEUNES;01;MFU001;2024-10-06;11:00;0348496;AS.SP. V.B MAUGUIO;0345002;ASBAM MONTPELLIER;;;;GYMNASE DE L'ETANG DE L'OR;STAES AURÉLIEN;MOHAMED SAID;
ACJEUNES;01;MFU002;2024-10-06;00:00;0345002;ASBAM MONTPELLIER;0344410;ASLJCROIX ARGENT MONTPELLIER;;;;GYMNASE DE L'ETANG DE L'OR;;;
ACJEUNES;01;MFU003;2024-10-06;00:00;0348496;AS.SP. V.B MAUGUIO;0344410;ASLJCROIX ARGENT MONTPELLIER;;;;GYMNASE DE L'ETANG DE L'OR;;;
ACJEUNES;01;MFV001;2024-10-06;11:00;0340040;AS VOLLEY GIGEANAIS;0349150;LATTES ASPTT MONTPELLIER V.A.C;;;;HALLES DES SPORTS;NEE GAEL;HYM FABRICE;
ACJEUNES;01;MFV002;2024-10-06;00:00;0349150;LATTES ASPTT MONTPELLIER V.A.C;0348292;VOLLEY BALL DE GIGNAC;;;;HALLES DES SPORTS;;;
ACJEUNES;01;MFV003;2024-10-06;00:00;0340040;AS VOLLEY GIGEANAIS;0348292;VOLLEY BALL DE GIGNAC;;;;HALLES DES SPORTS;;;
ACJEUNES;01;MFW001;2024-10-06;11:00;0819685;PUYLAURENS VOLLEY BALL;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB;;;;GYMNASE MUNICIPAL;JEANNE RODRIGUE;PEYRAT GAELLE;
ACJEUNES;01;MFW002;2024-10-06;00:00;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB;0117601;CASTELNAUDARY VB;;;;GYMNASE MUNICIPAL;;;
