Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;JMF001;2025-10-12;11:00;0270019;LOUVIERS VOLLEY-BALL;0761503;MAROMME CANTELEU VOLLEY 76; 0/2;17-25,23-25;40-50;GYMNASE SAINT-LOUIS;YAHIA AISSA RAMZI;TONON DAVID;
ACJEUNES;01;JMF002;2025-10-12;00:00;0761503;MAROMME CANTELEU VOLLEY 76;0783185;VESINET SAINT-GERMAIN CROISSY VOLLEY; 0/2;15-25,17-25;32-50;GYMNASE SAINT-LOUIS;TONON DAVID;YAHIA AISSA RAMZI;
ACJEUNES;01;JMF003;2025-10-12;00:00;0270019;LOUVIERS VOLLEY-BALL;0783185;VESINET SAINT-GERMAIN CROISSY VOLLEY; 0/2;21-25,19-25;40-50;GYMNASE SAINT-LOUIS;YAHIA AISSA RAMZI;TONON DAVID;
ACJEUNES;01;JMG001;2025-10-12;11:30;0599408;VOLLEY-BALL CLUB CYSOING;0594597;ASP VILLENEUVE D'ASCQ METROPOLE; 2/1;25-16,23-25,17-15;65-56;SALLE DELESCLUZES;ROGER DELDIQUE VIRGINIE;;
ACJEUNES;01;JMG002;2025-10-12;00:00;0594597;ASP VILLENEUVE D'ASCQ METROPOLE;0599512;VC AMICALISTE D'AULNOY; 1/2;24-26,25-18,10-15;59-59;SALLE DELESCLUZES;ROGER DELDIQUE VIRGINIE;;
ACJEUNES;01;JMG003;2025-10-12;00:00;0599408;VOLLEY-BALL CLUB CYSOING;0599512;VC AMICALISTE D'AULNOY; 2/1;24-26,25-18,15-13;64-57;SALLE DELESCLUZES;ROGER DELDIQUE VIRGINIE;;
ACJEUNES;01;JMH001;2025-10-12;11:00;0149419;CAEN VOLLEY-BALL;0618473;PATRONAGE LAIQUE D'ARGENTAN; 2/0;25-10,25-12;50-22;GYMNASE HAIE VIGNÉ;NOEL GILLES;FROMENTIN DAVID;
ACJEUNES;01;JMH002;2025-10-12;00:00;0618473;PATRONAGE LAIQUE D'ARGENTAN;0765200;ASPTT ROUEN MSA VB; 0/2;8-25,6-25;14-50;GYMNASE HAIE VIGNÉ;NOEL GILLES;FROMENTIN DAVID;
ACJEUNES;01;JMH003;2025-10-12;00:00;0149419;CAEN VOLLEY-BALL;0765200;ASPTT ROUEN MSA VB; 2/1;25-18,25-27,17-15;67-60;GYMNASE HAIE VIGNÉ;FROMENTIN DAVID;NOEL GILLES;
ACJEUNES;01;JMI001;2025-10-12;11:00;0690033;CLUB OMNISPORTS DE SAINT-FONS;0698293;U.S. MEYZIEU VOLLEY-BALL; 0/2;6-25,10-25;16-50;PALAIS DES SPORTS;VANDENBOSSCHE ENGUERRAN;GARRAUT LORENZO;
ACJEUNES;01;JMI002;2025-10-12;00:00;0698293;U.S. MEYZIEU VOLLEY-BALL;0429072;VOLLEY BALL VILLARS; 2/0;25-19,25-21;50-40;PALAIS DES SPORTS;GARRAUT LORENZO;VANDENBOSSCHE ENGUERRAN;
ACJEUNES;01;JMI003;2025-10-12;00:00;0690033;CLUB OMNISPORTS DE SAINT-FONS;0429072;VOLLEY BALL VILLARS; 0/2;16-25,23-25;39-50;PALAIS DES SPORTS;VANDENBOSSCHE ENGUERRAN;GARRAUT LORENZO;
ACJEUNES;01;JMJ001;2025-10-12;11:00;0941104;ENTENTE SPORTIVE DE VILLIERS;0777831;VC CHAMPS SUR MARNE; 2/0;25-15,25-16;50-31;YVES QUERLIER;NGUYEN QUOC-VIET;;
ACJEUNES;01;JMJ002;2025-10-12;00:00;0777831;VC CHAMPS SUR MARNE;0931359;VILLEMOMBLE SPORTS SECTION V.B.; 0/2;16-25,17-25;33-50;YVES QUERLIER;NGUYEN QUOC-VIET;;
ACJEUNES;01;JMJ003;2025-10-12;00:00;0941104;ENTENTE SPORTIVE DE VILLIERS;0931359;VILLEMOMBLE SPORTS SECTION V.B.; 0/2;17-25,23-25;40-50;YVES QUERLIER;NGUYEN QUOC-VIET;;
ACJEUNES;01;JMK001;2025-10-12;14:00;0132351;SALON VOLLEY;0132346;MARIGNANE VOLLEY-BALL; 2/1;25-18,18-25,15-12;58-55;LURIAN;KHELLAF FREDERIC;DEBAGH REDWAN;
ACJEUNES;01;JMK002;2025-10-12;00:00;0132346;MARIGNANE VOLLEY-BALL;0849721;DETENTE VERTICALE VEDENAISE; 1/2;25-21,26-28,10-15;61-64;LURIAN;DEBAGH REDWAN;KHELLAF FREDERIC;
ACJEUNES;01;JMK003;2025-10-12;00:00;0132351;SALON VOLLEY;0849721;DETENTE VERTICALE VEDENAISE; 2/1;25-17,19-25,15-9;59-51;LURIAN;KHELLAF FREDERIC;DEBAGH REDWAN;
ACJEUNES;01;JML001;2025-10-12;11:00;0596135;VOLLEY CLUB DE CAMBRAI;0590024;VOLLEY-BALL CLUB SARRASIN; 2/0;25-14,25-16;50-30;SALLE PASTEUR;DE PARMENTIER JEAN-CLAUDE;SPYCHALA GREGORY;
ACJEUNES;01;JML002;2025-10-12;00:00;0590024;VOLLEY-BALL CLUB SARRASIN;0803771;AMIENS METROPOLE VOLLEY; 0/2;11-25,16-25;27-50;SALLE PASTEUR;DE PARMENTIER JEAN-CLAUDE;SPYCHALA GREGORY;
ACJEUNES;01;JML003;2025-10-12;00:00;0596135;VOLLEY CLUB DE CAMBRAI;0803771;AMIENS METROPOLE VOLLEY; 2/0;25-17,25-15;50-32;SALLE PASTEUR;SPYCHALA GREGORY;DE PARMENTIER JEAN-CLAUDE;
ACJEUNES;01;JMM001;2025-10-12;11:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0693938;CLUB RHODIA VAISE; 2/0;25-22,25-23;50-45;RENE BAILLIEU;MINNE RAPHAELLE;ASSOGBA KOKOU-GUILLAUME;
ACJEUNES;01;JMM002;2025-10-12;00:00;0693938;CLUB RHODIA VAISE;0699733;CISGO VBALL CLUB INTERCO. ST GENIS-LAVAL/OULLINS; 2/0;25-9,25-17;50-26;RENE BAILLIEU;MINNE RAPHAELLE;ASSOGBA KOKOU-GUILLAUME;
ACJEUNES;01;JMM003;2025-10-12;00:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0699733;CISGO VBALL CLUB INTERCO. ST GENIS-LAVAL/OULLINS; 2/0;25-15,25-10;50-25;RENE BAILLIEU;ASSOGBA KOKOU-GUILLAUME;MINNE RAPHAELLE;
ACJEUNES;01;JMN001;2025-10-12;11:00;0919440;MORSANG VOLLEY;0912778;PLESSIS VOLLEY; 0/2;10-25,17-25;27-50;GYMNASE EVERBECQ;ULYSSE GUY-ROBEL;;
ACJEUNES;01;JMN002;2025-10-12;00:00;0912778;PLESSIS VOLLEY;0947039;ASS AMICALE SPORTIVE FRESNES; 0/2;26-28,10-25;36-53;GYMNASE EVERBECQ;ULYSSE GUY-ROBEL;;
ACJEUNES;01;JMN003;2025-10-12;00:00;0919440;MORSANG VOLLEY;0947039;ASS AMICALE SPORTIVE FRESNES; 0/2;16-25,9-25;25-50;GYMNASE EVERBECQ;ULYSSE GUY-ROBEL;;
ACJEUNES;01;JMO001;2025-10-12;11:00;0510012;REIMS VOLLEY 51;0775819;FS VAL D'EUROPE ESBLY COUPVRAY VB; 2/1;25-18,22-25,17-15;64-58;SAINT THIERRY;ROLAIN YANN;LESBATS TIMOTHE;
ACJEUNES;01;JMO002;2025-10-12;00:00;0775819;FS VAL D'EUROPE ESBLY COUPVRAY VB;0542783;GRAND NANCY VOLLEY-BALL; 0/2;19-25,14-25;33-50;SAINT THIERRY;ROLAIN YANN;LESBATS TIMOTHE;
ACJEUNES;01;JMO003;2025-10-12;00:00;0510012;REIMS VOLLEY 51;0542783;GRAND NANCY VOLLEY-BALL; 2/0;25-23,25-20;50-43;SAINT THIERRY;LESBATS TIMOTHE;ROLAIN YANN;
ACJEUNES;01;JMP001;2025-10-12;11:00;0921673;ANTONY VOLLEY;0929372;PLESSIS-ROBINSON VOLLEY-BALL; 0/2;11-25,21-25;32-50;GYMNASE US METRO 2;HAMON QUENTIN;TRANCHANT SEBASTIEN;
ACJEUNES;01;JMP002;2025-10-12;00:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0912701;PORTES DE L'ESSONNE VOLLEY-BALL; 2/0;25-12,25-12;50-24;GYMNASE US METRO 2;TRANCHANT SEBASTIEN;HAMON QUENTIN;
ACJEUNES;01;JMP003;2025-10-12;00:00;0921673;ANTONY VOLLEY;0912701;PORTES DE L'ESSONNE VOLLEY-BALL; 2/0;25-16,25-22;50-38;GYMNASE US METRO 2;HAMON QUENTIN;TRANCHANT SEBASTIEN;
ACJEUNES;01;JMQ001;2025-10-12;11:00;0067689;US CAGNES VOLLEY-BALL;0062701;ASS SPORTIVE DE MONACO; 2/0;25-23,25-19;50-42;JULES VERNE;TOUSSAINT ANDRE-LUC;;
ACJEUNES;01;JMQ002;2025-10-12;00:00;0062701;ASS SPORTIVE DE MONACO;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE; 1/2;25-17,19-25,10-15;54-57;JULES VERNE;TOUSSAINT ANDRE-LUC;;
ACJEUNES;01;JMQ003;2025-10-12;00:00;0067689;US CAGNES VOLLEY-BALL;0839914;VOLLEY CLUB HYERES/PIERREFEU LA LONDE; 0/2;12-25,18-25;30-50;JULES VERNE;TOUSSAINT ANDRE-LUC;;
ACJEUNES;01;JMR001;2025-10-12;11:00;0922431;ACBB;0757954;PARIS AMICALE CAMOU; 2/1;25-22,25-27,15-12;65-61;COSEC DES DOMINICAINS;GREUILLET LAURENCE;;
ACJEUNES;01;JMR002;2025-10-12;00:00;0757954;PARIS AMICALE CAMOU;0921678;SURESNES VOLLEY-BALL CLUB; 2/0;25-10,25-23;50-33;COSEC DES DOMINICAINS;GREUILLET LAURENCE;;
ACJEUNES;01;JMR003;2025-10-12;00:00;0922431;ACBB;0921678;SURESNES VOLLEY-BALL CLUB; 2/0;25-9,25-13;50-22;COSEC DES DOMINICAINS;GREUILLET LAURENCE;;
ACJEUNES;01;JMS001;2025-10-12;11:00;0714076;VBC CHALON SUR SAONE;0216180;VOLLEY CLUB CHENOVE; 2/0;25-21,25-20;50-41;MAISON DES SPORTS;RIBOULET SEBASTIEN;PICAUT EMMANUEL;
ACJEUNES;01;JMS002;2025-10-12;00:00;0216180;VOLLEY CLUB CHENOVE;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 2/1;25-16,23-25,15-12;63-53;MAISON DES SPORTS;RIBOULET SEBASTIEN;PICAUT EMMANUEL;
ACJEUNES;01;JMS003;2025-10-12;00:00;0714076;VBC CHALON SUR SAONE;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 2/0;25-20,25-22;50-42;MAISON DES SPORTS;PICAUT EMMANUEL;RIBOULET SEBASTIEN;
ACJEUNES;01;JMT001;2025-10-12;11:00;0385507;FONTAINE VOLLEY;0382201;GRENOBLE V.UNIVERSITE CLUB; 0/2;15-25,16-25;31-50;GYMNASE JULES VALLES;ASSO'O GEORGES;PONCET JEAN-NOEL;
ACJEUNES;01;JMT002;2025-10-12;00:00;0382201;GRENOBLE V.UNIVERSITE CLUB;0057389;GAP VOLLEY-BALL; 2/0;25-8,25-14;50-22;GYMNASE JULES VALLES;PONCET JEAN-NOEL;ASSO'O GEORGES;
ACJEUNES;01;JMT003;2025-10-12;00:00;0385507;FONTAINE VOLLEY;0057389;GAP VOLLEY-BALL; 1/2;18-25,25-20,9-15;52-60;GYMNASE JULES VALLES;ASSO'O GEORGES;PONCET JEAN-NOEL;
ACJEUNES;01;JMU001;2025-10-12;11:00;0948412;US FONTENAYSIENNE;0941410;VIE AU GRAND AIR DE ST MAUR; 2/0;25-16,26-24;51-40;GYMNASE COLETTE BESSON;BATTENDIER GAELLE;;
ACJEUNES;01;JMU002;2025-10-12;00:00;0941410;VIE AU GRAND AIR DE ST MAUR;0750043;SPORTING CLUB NORD PARISIEN; 2/0;25-23,26-24;51-47;GYMNASE COLETTE BESSON;BATTENDIER GAELLE;;
ACJEUNES;01;JMU003;2025-10-12;00:00;0948412;US FONTENAYSIENNE;0750043;SPORTING CLUB NORD PARISIEN; 0/2;24-26,27-29;51-55;GYMNASE COLETTE BESSON;BATTENDIER GAELLE;;
ACJEUNES;01;JMV001;2025-10-12;11:00;0595712;VOLLEY CLUB SAINT POLOIS;0628128;LOISIRS INTER SPORT ST PIERRE; 0/2;20-25,14-25;34-50;SALLE DE LA FERME MARCHAND;OUENOUGHI BOUBEKEUR;;
ACJEUNES;01;JMV002;2025-10-12;00:00;0628128;LOISIRS INTER SPORT ST PIERRE;0599142;VOLLEY-BALL CLUB BAILLEULOIS; 2/0;25-10,25-17;50-27;SALLE DE LA FERME MARCHAND;OUENOUGHI BOUBEKEUR;;
ACJEUNES;01;JMV003;2025-10-12;00:00;0595712;VOLLEY CLUB SAINT POLOIS;0599142;VOLLEY-BALL CLUB BAILLEULOIS; 2/0;25-18,25-18;50-36;SALLE DE LA FERME MARCHAND;OUENOUGHI BOUBEKEUR;;
ACJEUNES;01;JMW001;2025-10-12;11:00;0594680;TOURCOING VOLLEY-BALL L.M.;0594399;VC MICHELET HALLUIN; 2/0;25-17,25-20;50-37;SALLE PIERRE DUMORTIER;GADENNE CAMILLE;VANDERBEEKEN NATHAN;
ACJEUNES;01;JMW002;2025-10-12;00:00;0594399;VC MICHELET HALLUIN;0593336;ST MICHEL SPORTS MARQUETTE; 1/2;26-24,24-26,15-17;65-67;SALLE PIERRE DUMORTIER;GADENNE CAMILLE;;
ACJEUNES;01;JMW003;2025-10-12;00:00;0594680;TOURCOING VOLLEY-BALL L.M.;0593336;ST MICHEL SPORTS MARQUETTE; 2/0;25-15,25-18;50-33;SALLE PIERRE DUMORTIER;GADENNE CAMILLE;;
ACJEUNES;01;JMX001;2025-10-12;10:00;0264641;SPORTS ET LOISIRS DE MARGES;0268573;VOLLEY-BALL ROMANAIS; 0/2;18-25,16-25;34-50;LYDIA ET LOUIS CHOSSAT;DELBARY PERRET PATRICIA;OTSE NZE FRANCIS;
ACJEUNES;01;JMX002;2025-10-12;00:00;0268573;VOLLEY-BALL ROMANAIS;0695743;VOLLEY-BALL PAYS VIENNOIS; 2/0;26-24,25-23;51-47;LYDIA ET LOUIS CHOSSAT;OTSE NZE FRANCIS;DELBARY PERRET PATRICIA;
ACJEUNES;01;JMX003;2025-10-12;00:00;0264641;SPORTS ET LOISIRS DE MARGES;0695743;VOLLEY-BALL PAYS VIENNOIS; 1/2;25-19,14-25,11-15;50-59;LYDIA ET LOUIS CHOSSAT;DELBARY PERRET PATRICIA;OTSE NZE FRANCIS;
ACJEUNES;01;JMY001;2025-10-12;13:00;0622126;HARNES VOLLEY-BALL;0599522;VC BELLAING/PORTE DU HAINAUT; 2/0;25-18,25-11;50-29;SALLE RÉGIONALE MARÉCHAL;LE GODEC BRIGITTE;;
ACJEUNES;01;JMY002;2025-10-12;00:00;0599522;VC BELLAING/PORTE DU HAINAUT;0590038;ASSOCIATION AMANDINOISE DE VOLLEY-BALL; 2/0;25-13,25-11;50-24;SALLE RÉGIONALE MARÉCHAL;LE GODEC BRIGITTE;;
ACJEUNES;01;JMY003;2025-10-12;00:00;0622126;HARNES VOLLEY-BALL;0590038;ASSOCIATION AMANDINOISE DE VOLLEY-BALL; 2/0;25-9,25-9;50-18;SALLE RÉGIONALE MARÉCHAL;LE GODEC BRIGITTE;;
ACJEUNES;01;JMZ001;2025-10-12;11:00;0686394;VBC KINGERSHEIM;0685479;UNION SPORTIVE MULHOUSE VOLLEY; 1/2;25-21,15-25,14-16;54-62;COSEC;HOFFNER LUCAS;SIFFERLEN SERGE;
ACJEUNES;01;JMZ002;2025-10-12;00:00;0685479;UNION SPORTIVE MULHOUSE VOLLEY;0885362;EPINAL GOLBEY VOLLEY-BALL (EGVB); 0/2;21-25,12-25;33-50;COSEC;SIFFERLEN SERGE;HOFFNER LUCAS;
ACJEUNES;01;JMZ003;2025-10-12;00:00;0686394;VBC KINGERSHEIM;0885362;EPINAL GOLBEY VOLLEY-BALL (EGVB); 1/2;14-25,25-17,7-15;46-57;COSEC;HOFFNER LUCAS;SIFFERLEN SERGE;
ACJEUNES;01;JX1001;2025-10-12;10:00;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL;0132348;MARSEILLE VOLLEY 13; 0/2;22-25,16-25;38-50;HALLE CARCASSONNE;CHOINARD MICHAEL;ANDRE GINOULHAC MAEVA;
ACJEUNES;01;JX1002;2025-10-12;00:00;0132348;MARSEILLE VOLLEY 13;0066927;NICE VOLLEY-BALL; 2/1;17-25,25-22,15-10;57-57;HALLE CARCASSONNE;ANDRE GINOULHAC MAEVA;CHOINARD MICHAEL;
ACJEUNES;01;JX1003;2025-10-12;00:00;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL;0066927;NICE VOLLEY-BALL; 0/2;20-25,19-25;39-50;HALLE CARCASSONNE;CHOINARD MICHAEL;ANDRE GINOULHAC MAEVA;
ACJEUNES;01;JX2001;2025-10-12;09:30;0255795;BESANCON VOLLEY-BALL;0255807;ASPTT BESANCON; 0/2;18-25,20-25;38-50;MALCOMBE;LEGER OLIVIER;TALFER ERIC;
ACJEUNES;01;JX2002;2025-10-12;00:00;0255807;ASPTT BESANCON;0218956;CLUB SPOR. FONTAINE LES DIJON; 0/2;15-25,20-25;35-50;MALCOMBE;LEGER OLIVIER;TALFER ERIC;
ACJEUNES;01;JX2003;2025-10-12;00:00;0255795;BESANCON VOLLEY-BALL;0218956;CLUB SPOR. FONTAINE LES DIJON; 0/2;20-25,20-25;40-50;MALCOMBE;TALFER ERIC;LEGER OLIVIER;
ACJEUNES;01;JX3001;2025-10-12;11:00;0286397;CHATEAUDUN VOLLEY-BALL;0456420;CERCLE JULES FERRY FLEURY; 0/2;23-25,24-26;47-51;GYMNASE PASTEUR;LOUVEAU HUGUES;HURST THIERRY;
ACJEUNES;01;JX3002;2025-10-12;00:00;0456420;CERCLE JULES FERRY FLEURY;0458478;SMOC ST-JEAN DE BRAYE; 1/2;19-25,25-23,10-15;54-63;GYMNASE PASTEUR;HURST THIERRY;LOUVEAU HUGUES;
ACJEUNES;01;JX3003;2025-10-12;00:00;0286397;CHATEAUDUN VOLLEY-BALL;0458478;SMOC ST-JEAN DE BRAYE; 0/2;22-25,19-25;41-50;GYMNASE PASTEUR;LOUVEAU HUGUES;HURST THIERRY;
ACJEUNES;01;JX4001;2025-10-12;11:00;0351417;RENNES ETUDIANTS CLUB;0357501;OLYMPIQUE CLUB CESSONAIS; P/2;0-25,0-25;0-50;COURTEMANCHE;MORPHEE TIMEO;MORTIER FRANCOIS;
ACJEUNES;01;JX4002;2025-10-12;00:00;0357501;OLYMPIQUE CLUB CESSONAIS;0354331;FOUGERES VOLLEY-BALL; 2/0;25-7,25-12;50-19;COURTEMANCHE;MORTIER FRANCOIS;MORPHEE TIMEO;
ACJEUNES;01;JX4003;2025-10-12;00:00;0351417;RENNES ETUDIANTS CLUB;0354331;FOUGERES VOLLEY-BALL; P/2;0-25,0-25;0-50;COURTEMANCHE;MORPHEE TIMEO;MORTIER FRANCOIS;
ACJEUNES;01;JX5001;2025-10-12;10:00;0595407;UNION SPORTIVE DE ST ANDRE;0594143;LA MADELEINE VOLLEY-BALL ET VIE ACTIVE; 0/2;19-25,14-25;33-50;DUCROCQ;KONARKOWSKI DIDIER;MARCHAND GASTON;
ACJEUNES;01;JX5002;2025-10-12;00:00;0594143;LA MADELEINE VOLLEY-BALL ET VIE ACTIVE;0590025;AMICALE CENTRE HELLEMMES VOLLEY-BALL; 0/2;19-25,21-25;40-50;DUCROCQ;MARCHAND GASTON;KONARKOWSKI DIDIER;
ACJEUNES;01;JX5003;2025-10-12;00:00;0595407;UNION SPORTIVE DE ST ANDRE;0590025;AMICALE CENTRE HELLEMMES VOLLEY-BALL; 0/2;21-25,19-25;40-50;DUCROCQ;MARCHAND GASTON;KONARKOWSKI DIDIER;
ACJEUNES;01;JX6001;2025-10-12;11:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0424347;FIRMINY VOLLEY-BALL; 2/0;25-13,25-16;50-29;GYMNASE VILLEBOEUF;DARFEUILLE JEROME;COLLADOS FABRICE;
ACJEUNES;01;JX6002;2025-10-12;00:00;0424347;FIRMINY VOLLEY-BALL;0698828;VBC FRANCHEVILLE OUEST LYONNAIS; 2/0;25-11,25-13;50-24;GYMNASE VILLEBOEUF;DARFEUILLE JEROME;COLLADOS FABRICE;
ACJEUNES;01;JX6003;2025-10-12;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0698828;VBC FRANCHEVILLE OUEST LYONNAIS; 2/0;25-15,25-16;50-31;GYMNASE VILLEBOEUF;COLLADOS FABRICE;DARFEUILLE JEROME;
ACJEUNES;01;JX7001;2025-10-12;11:00;0656864;TARBES ODOS PYRENEES VOLLEY-BALL;0646282;MJC LES FLEURS DE PAU; 2/0;25-12,25-17;50-29;SALLE MUNICIPALE;BAUDET GILLES;FAVERON CLEMENT;
ACJEUNES;01;JX7002;2025-10-12;00:00;0646282;MJC LES FLEURS DE PAU;0315117;MURET VOLLEY-BALL; 0/2;23-25,17-25;40-50;SALLE MUNICIPALE;BAUDET GILLES;FAVERON CLEMENT;
ACJEUNES;01;JX7003;2025-10-12;00:00;0656864;TARBES ODOS PYRENEES VOLLEY-BALL;0315117;MURET VOLLEY-BALL; 2/0;25-10,25-19;50-29;SALLE MUNICIPALE;FAVERON CLEMENT;BAUDET GILLES;
ACJEUNES;01;JX8001;2025-10-12;11:00;0442445;VOLLEY CLUB CLISSON;0440054;ASB.REZE VOLLEY 44; 0/2;18-25,18-25;36-50;GYMNASE DE LA BLAIRIE;ESNAULT LOAN;MOKAHLI ESSABAG ABDELHAMID;
ACJEUNES;01;JX8002;2025-10-12;00:00;0440054;ASB.REZE VOLLEY 44;0798259;VOLLEY-BALL PEXINOIS NIORT; 2/0;25-15,25-18;50-33;GYMNASE DE LA BLAIRIE;ESNAULT LOAN;MOKAHLI ESSABAG ABDELHAMID;
ACJEUNES;01;JX8003;2025-10-12;00:00;0442445;VOLLEY CLUB CLISSON;0798259;VOLLEY-BALL PEXINOIS NIORT; 2/0;25-22,25-14;50-36;GYMNASE DE LA BLAIRIE;MOKAHLI ESSABAG ABDELHAMID;ESNAULT LOAN;
ACJEUNES;01;JX9001;2025-10-12;11:00;0385990;US ST EGREVOISE;0386331;ENT SPORT MEYLAN LA TRONCHE; 2/1;20-25,25-14,15-10;60-49;PREDIEU;OLIVÉ MADRUENO LAURA;PAUTET GUILLAUME;
ACJEUNES;01;JX9002;2025-10-12;00:00;0386331;ENT SPORT MEYLAN LA TRONCHE;0264643;MONTELIMAR VOLLEY; 2/0;25-21,25-7;50-28;PREDIEU;OLIVÉ MADRUENO LAURA;PAUTET GUILLAUME;
ACJEUNES;01;JX9003;2025-10-12;00:00;0385990;US ST EGREVOISE;0264643;MONTELIMAR VOLLEY; 2/0;25-17,25-15;50-32;PREDIEU;PAUTET GUILLAUME;OLIVÉ MADRUENO LAURA;
ACJEUNES;01;JXA001;2025-10-12;11:00;0062509;OLYMPIQUES ANTIBES JUAN PINS;0060007;AS CANNES VOLLEY-BALL; 0/2;19-25,22-25;41-50;BERTONE;PILLAULT LAETITIA;DARAGON THIERRY;
ACJEUNES;01;JXA002;2025-10-12;00:00;0060007;AS CANNES VOLLEY-BALL;0839557;FREJUS VAR VOLLEY; 2/1;25-20,18-25,15-10;58-55;BERTONE;DARAGON THIERRY;PILLAULT LAETITIA;
