Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;BMA001;2024-10-13;11:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0015366;VOLLEY CLUB MEXIMIEUX; 2/0;25-8,25-7;50-15;SAINT EXUPERY;VALLIN ERIC;;
ACJEUNES;01;BMA002;2024-10-13;00:00;0015366;VOLLEY CLUB MEXIMIEUX;0714076;VBC CHALON SUR SAONE; 2/0;25-18,25-21;50-39;SAINT EXUPERY;VALLIN ERIC;;
ACJEUNES;01;BMA003;2024-10-13;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0714076;VBC CHALON SUR SAONE; 2/0;25-8,25-13;50-21;SAINT EXUPERY;VALLIN ERIC;;
ACJEUNES;01;BMB001;2024-10-13;11:00;0749342;VOLLEY VALLEE VERTE;0745091;ANNECY VOLLEY BALL; 0/2;15-25,16-25;31-50;GYMNASE INTERCOMMUNAL;LAVIOLETTE AMELIE-ANNE;;
ACJEUNES;01;BMB002;2024-10-13;00:00;0745091;ANNECY VOLLEY BALL;0735001;AMICALE LAIQUE CHAMBERY V.B.; 2/0;25-12,25-16;50-28;GYMNASE INTERCOMMUNAL;LAVIOLETTE AMELIE-ANNE;;
ACJEUNES;01;BMB003;2024-10-13;00:00;0749342;VOLLEY VALLEE VERTE;0735001;AMICALE LAIQUE CHAMBERY V.B.; 2/1;17-25,25-19,15-10;57-54;GYMNASE INTERCOMMUNAL;LAVIOLETTE AMELIE-ANNE;;
ACJEUNES;01;BMC001;2024-10-13;11:00;0426516;ENTENTE ST-CHAMOND VOLLEY;0429687;CLUB ATHLETIQUE DE ST ETIENNE; 0/2;18-25,16-25;34-50;SALLE RENÉ SOUCHON;SITHIDEJ THAVISAK;;
ACJEUNES;01;BMC002;2024-10-13;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0429072;VOLLEY BALL VILLARS; 2/0;25-5,25-13;50-18;SALLE RENÉ SOUCHON;SITHIDEJ THAVISAK;;
ACJEUNES;01;BMC003;2024-10-13;00:00;0426516;ENTENTE ST-CHAMOND VOLLEY;0429072;VOLLEY BALL VILLARS; 2/0;25-15,25-23;50-38;SALLE RENÉ SOUCHON;SITHIDEJ THAVISAK;;
ACJEUNES;01;BMD001;2024-10-13;11:00;0385507;FONTAINE VOLLEY;0387013;UNION AS. SEYSSINOISE V.B.; 2/0;25-10,25-15;50-25;GYMNASE JULES VALLES;REY JULIE;;
ACJEUNES;01;BMD002;2024-10-13;00:00;0387013;UNION AS. SEYSSINOISE V.B.;0382205;PAYS VOIRONNAIS VOLLEY - PVV; 2/0;25-21,25-13;50-34;GYMNASE JULES VALLES;REY JULIE;;
ACJEUNES;01;BMD003;2024-10-13;00:00;0385507;FONTAINE VOLLEY;0382205;PAYS VOIRONNAIS VOLLEY - PVV; 2/0;25-8,25-9;50-17;GYMNASE JULES VALLES;REY JULIE;;
ACJEUNES;01;BME001;2024-10-13;14:30;0690044;VOLLEY VAL DE SAONE;0695668;VOLLEY BRON @ LYON LUMIERE; 0/2;18-25,14-25;32-50;GYMNASE DU COLLÈGE COMPAGNO;TOUH AMINE;;
ACJEUNES;01;BME002;2024-10-13;00:00;0695668;VOLLEY BRON @ LYON LUMIERE;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD); 0/2;24-26,22-25;46-51;GYMNASE DU COLLÈGE COMPAGNO;TOUH AMINE;;
ACJEUNES;01;BME003;2024-10-13;00:00;0690044;VOLLEY VAL DE SAONE;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD); 0/2;15-25,19-25;34-50;GYMNASE DU COLLÈGE COMPAGNO;TOUH AMINE;;
