Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;JMA001;2024-10-13;11:00;0062509;OLYMPIQUES ANTIBES JUAN PINS;0066927;NICE VOLLEY-BALL;;;;BERTONE;TOMOU RONAN;LAMY STEPHANE;
ACJEUNES;01;JMA002;2024-10-13;00:00;0066927;NICE VOLLEY-BALL;0062701;ASS SPORTIVE DE MONACO;;;;BERTONE;;;
ACJEUNES;01;JMA003;2024-10-13;00:00;0062509;OLYMPIQUES ANTIBES JUAN PINS;0062701;ASS SPORTIVE DE MONACO;;;;BERTONE;;;
ACJEUNES;01;JMB001;2024-10-13;11:00;0839557;FREJUS VAR VOLLEY;0833350;VOLLEY PRADETAN GARDEEN;;;;HALLE DES PORTS SAINT CROIX;BELDICO THOMAS;FERNANDES LEA;
ACJEUNES;01;JMB002;2024-10-13;00:00;0833350;VOLLEY PRADETAN GARDEEN;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL;;;;HALLE DES PORTS SAINT CROIX;;;
ACJEUNES;01;JMB003;2024-10-13;00:00;0839557;FREJUS VAR VOLLEY;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL;;;;HALLE DES PORTS SAINT CROIX;;;
ACJEUNES;01;JMC001;2024-10-13;11:00;0264654;VALENCE ACE;0264641;SPORTS ET LOISIRS DE MARGES;;;;ZAMMIT;;LATIGE STEPHANE;
ACJEUNES;01;JMC002;2024-10-13;00:00;0264641;SPORTS ET LOISIRS DE MARGES;0842424;AVIGNON VOLLEY BALL;;;;ZAMMIT;;;
ACJEUNES;01;JMC003;2024-10-13;00:00;0264654;VALENCE ACE;0842424;AVIGNON VOLLEY BALL;;;;ZAMMIT;;;
ACJEUNES;01;JMD001;2024-10-13;11:00;0385990;US ST EGREVOISE;0382201;GRENOBLE V.UNIVERSITE CLUB;;;;PREDIEU;;;
ACJEUNES;01;JMD002;2024-10-13;00:00;0382201;GRENOBLE V.UNIVERSITE CLUB;0690033;CLUB OMNISPORTS DE SAINT-FONS;;;;PREDIEU;;;
ACJEUNES;01;JMD003;2024-10-13;00:00;0385990;US ST EGREVOISE;0690033;CLUB OMNISPORTS DE SAINT-FONS;;;;PREDIEU;;;
ACJEUNES;01;JME001;2024-10-13;11:00;0382203;CA VOLLEY BALL JALIOROMAIN;0698293;U.S. MEYZIEU VOLLEY-BALL;;;;GYMNASE LYCEE LA PLEIADE;;;
ACJEUNES;01;JME002;2024-10-13;00:00;0698293;U.S. MEYZIEU VOLLEY-BALL;0693938;CLUB RHODIA VAISE;;;;GYMNASE LYCEE LA PLEIADE;;;
ACJEUNES;01;JME003;2024-10-13;00:00;0382203;CA VOLLEY BALL JALIOROMAIN;0693938;CLUB RHODIA VAISE;;;;GYMNASE LYCEE LA PLEIADE;;;
ACJEUNES;01;JMF001;2024-10-13;11:00;0690039;ASPERLY;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);;;;GYMNASE CHANFRAY;;DARFEUILLE JEROME;
ACJEUNES;01;JMF002;2024-10-13;00:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0429687;CLUB ATHLETIQUE DE ST ETIENNE;;;;GYMNASE CHANFRAY;;;
ACJEUNES;01;JMF003;2024-10-13;00:00;0690039;ASPERLY;0429687;CLUB ATHLETIQUE DE ST ETIENNE;;;;GYMNASE CHANFRAY;;;
ACJEUNES;01;JMG001;2024-10-13;11:00;0695191;ENTENTE V.B.C. RILLIEUX;0698752;CLUB SPORTIF DE DECINES;;;;GYMNASE MARIA CASARES;ROMANTZOFF NICOLAS;;
ACJEUNES;01;JMG002;2024-10-13;00:00;0698752;CLUB SPORTIF DE DECINES;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;;;;GYMNASE MARIA CASARES;;;
ACJEUNES;01;JMG003;2024-10-13;00:00;0695191;ENTENTE V.B.C. RILLIEUX;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;;;;GYMNASE MARIA CASARES;;;
ACJEUNES;01;JMH001;2024-10-13;11:00;0424347;FIRMINY VOLLEY-BALL;0429072;VOLLEY BALL VILLARS;;;;GM1 LA TARDIVE;;;
ACJEUNES;01;JMH002;2024-10-13;00:00;0429072;VOLLEY BALL VILLARS;0699603;ASUL LYON VOLLEY BALL;;;;GM1 LA TARDIVE;;;
ACJEUNES;01;JMH003;2024-10-13;00:00;0424347;FIRMINY VOLLEY-BALL;0699603;ASUL LYON VOLLEY BALL;;;;GM1 LA TARDIVE;;;
ACJEUNES;01;JMI001;2024-10-13;11:00;0690044;VOLLEY VAL DE SAONE;0691865;ASS SPORTIVE DARDILLOISE;;;;SALLE DES SPORTS;;;
ACJEUNES;01;JMI002;2024-10-13;00:00;0691865;ASS SPORTIVE DARDILLOISE;0216180;VOLLEY CLUB CHENOVE;;;;SALLE DES SPORTS;;;
ACJEUNES;01;JMI003;2024-10-13;00:00;0690044;VOLLEY VAL DE SAONE;0216180;VOLLEY CLUB CHENOVE;;;;SALLE DES SPORTS;;;
ACJEUNES;01;JMJ001;2024-10-13;11:00;0219695;DIJON TALANT VOLLEY-BALL;0218956;CLUB SPOR. FONTAINE LES DIJON;;;;GYMNASE BERNARD SANTONA;;;
ACJEUNES;01;JMJ002;2024-10-13;00:00;0218956;CLUB SPOR. FONTAINE LES DIJON;0255803;VOLLEY SAINT VITOIS;;;;GYMNASE BERNARD SANTONA;;;
ACJEUNES;01;JMJ003;2024-10-13;00:00;0219695;DIJON TALANT VOLLEY-BALL;0255803;VOLLEY SAINT VITOIS;;;;GYMNASE BERNARD SANTONA;;;
ACJEUNES;01;JMK001;2024-10-13;11:00;0685479;UNION SPORTIVE MULHOUSE VOLLEY;0688103;VOLLEY-BALL PFASTATT;;;;COSEC BOURTZWILLER;;;
ACJEUNES;01;JMK002;2024-10-13;00:00;0688103;VOLLEY-BALL PFASTATT;0255795;BESANCON VOLLEY-BALL;;;;COSEC BOURTZWILLER;;;
ACJEUNES;01;JMK003;2024-10-13;00:00;0685479;UNION SPORTIVE MULHOUSE VOLLEY;0255795;BESANCON VOLLEY-BALL;;;;COSEC BOURTZWILLER;;;
ACJEUNES;01;JML001;2024-10-13;11:00;0675289;A.S. VALLEE DE LA SAUER;0679843;MOLSHEIM OLYMPIQUE CLUB;;;;GYMNASE DES CUIRASSIERS;;;
ACJEUNES;01;JML002;2024-10-13;00:00;0679843;MOLSHEIM OLYMPIQUE CLUB;0542783;GRAND NANCY VOLLEY-BALL;;;;GYMNASE DES CUIRASSIERS;;;
ACJEUNES;01;JML003;2024-10-13;00:00;0675289;A.S. VALLEE DE LA SAUER;0542783;GRAND NANCY VOLLEY-BALL;;;;GYMNASE DES CUIRASSIERS;;;
ACJEUNES;01;JMM001;2024-10-13;11:00;0885362;EPINAL GOLBEY VOLLEY-BALL (EGVB);0886034;VOLLEY CLUB DE REMIREMONT;;;;VIVIANI;;;
ACJEUNES;01;JMM002;2024-10-13;00:00;0886034;VOLLEY CLUB DE REMIREMONT;0523906;CHAUMONT VOLLEY-BALL 52;;;;VIVIANI;;;
ACJEUNES;01;JMM003;2024-10-13;00:00;0885362;EPINAL GOLBEY VOLLEY-BALL (EGVB);0523906;CHAUMONT VOLLEY-BALL 52;;;;VIVIANI;;;
ACJEUNES;01;JMN001;2024-10-13;11:00;0590025;AMICALE CENTRE HELLEMMES VOLLEY-BALL;0599408;VOLLEY-BALL CLUB CYSOING;;;;SALLE DELANNOY;POILLION JEAN;RICHART OLIVIER;
ACJEUNES;01;JMN002;2024-10-13;00:00;0599408;VOLLEY-BALL CLUB CYSOING;0594680;TOURCOING VOLLEY-BALL L.M.;;;;SALLE DELANNOY;;;
ACJEUNES;01;JMN003;2024-10-13;00:00;0590025;AMICALE CENTRE HELLEMMES VOLLEY-BALL;0594680;TOURCOING VOLLEY-BALL L.M.;;;;SALLE DELANNOY;;;
ACJEUNES;01;JMO001;2024-10-13;11:00;0590038;ASSOCIATION AMANDINOISE DE VOLLEY-BALL;0595407;UNION SPORTIVE DE ST ANDRE;;;;MOULIN BLANC;GUIDEZ QUENTIN;BOUREZ MICHAEL;
ACJEUNES;01;JMO002;2024-10-13;00:00;0595407;UNION SPORTIVE DE ST ANDRE;0593656;AL CAUDRY VOLLEY-BALL;;;;MOULIN BLANC;;;
ACJEUNES;01;JMO003;2024-10-13;00:00;0590038;ASSOCIATION AMANDINOISE DE VOLLEY-BALL;0593656;AL CAUDRY VOLLEY-BALL;;;;MOULIN BLANC;;;
ACJEUNES;01;JMP001;2024-10-13;11:00;0594143;LA MADELEINE VOLLEY-BALL ET VIE ACTIVE;0594399;VC MICHELET HALLUIN;;;;SALLE DES GANTOIS;OUENOUGHI BOUBEKEUR;;
ACJEUNES;01;JMP002;2024-10-13;00:00;0594399;VC MICHELET HALLUIN;0628128;LOISIRS INTER SPORT ST PIERRE;;;;SALLE DES GANTOIS;;;
ACJEUNES;01;JMP003;2024-10-13;00:00;0594143;LA MADELEINE VOLLEY-BALL ET VIE ACTIVE;0628128;LOISIRS INTER SPORT ST PIERRE;;;;SALLE DES GANTOIS;;;
ACJEUNES;01;JMQ001;2024-10-13;11:00;0599512;VC AMICALISTE D'AULNOY;0599522;VC BELLAING/PORTE DU HAINAUT;;;;GYMNASE HENRI COUVENT;VANDENBEMDEN FRÉDÉRICK;;
ACJEUNES;01;JMQ002;2024-10-13;00:00;0599522;VC BELLAING/PORTE DU HAINAUT;0596135;VOLLEY CLUB DE CAMBRAI;;;;GYMNASE HENRI COUVENT;;;
ACJEUNES;01;JMQ003;2024-10-13;00:00;0599512;VC AMICALISTE D'AULNOY;0596135;VOLLEY CLUB DE CAMBRAI;;;;GYMNASE HENRI COUVENT;;;
ACJEUNES;01;JMR001;2024-10-13;11:00;0628986;VOLLEY CLUB LIEVIN;0622126;HARNES VOLLEY-BALL;;;;SALLE NOEL JOSEPHE;COUILLEZ MATHILDE;DECORDE CEDRIC;
ACJEUNES;01;JMR002;2024-10-13;00:00;0622126;HARNES VOLLEY-BALL;0594597;ASP VILLENEUVE D'ASCQ METROPOLE;;;;SALLE NOEL JOSEPHE;;;
ACJEUNES;01;JMR003;2024-10-13;00:00;0628986;VOLLEY CLUB LIEVIN;0594597;ASP VILLENEUVE D'ASCQ METROPOLE;;;;SALLE NOEL JOSEPHE;;;
ACJEUNES;01;JMS001;2024-10-13;11:00;0776894;VB TORCY MARNE LA VALLEE;0776584;PONTAULT-COMBAULT V.B. CLUB;;;;JEAN MONNET;;;
ACJEUNES;01;JMS002;2024-10-13;00:00;0776584;PONTAULT-COMBAULT V.B. CLUB;0510012;REIMS VOLLEY 51;;;;JEAN MONNET;;;
ACJEUNES;01;JMS003;2024-10-13;00:00;0776894;VB TORCY MARNE LA VALLEE;0510012;REIMS VOLLEY 51;;;;JEAN MONNET;;;
ACJEUNES;01;JMT001;2024-10-13;11:00;0931359;VILLEMOMBLE SPORTS SECTION V.B.;0939157;TREMBLAY ATHLETIQUE CLUB;;;;GYMNASE ROBERT PANDRAUD;;;
ACJEUNES;01;JMT002;2024-10-13;00:00;0939157;TREMBLAY ATHLETIQUE CLUB;0750043;SPORTING CLUB NORD PARISIEN;;;;GYMNASE ROBERT PANDRAUD;;;
ACJEUNES;01;JMT003;2024-10-13;00:00;0931359;VILLEMOMBLE SPORTS SECTION V.B.;0750043;SPORTING CLUB NORD PARISIEN;;;;GYMNASE ROBERT PANDRAUD;;;
ACJEUNES;01;JMU001;2024-10-13;11:00;0950027;I.A.F.V.O.;0780017;UNION SPORTIVE CARRIERES SUR SEINE;;;;CENTRE SPORTIF AMELIE MAURESMO;;;
ACJEUNES;01;JMU002;2024-10-13;00:00;0780017;UNION SPORTIVE CARRIERES SUR SEINE;0803771;AMIENS METROPOLE VOLLEY;;;;CENTRE SPORTIF AMELIE MAURESMO;;;
ACJEUNES;01;JMU003;2024-10-13;00:00;0950027;I.A.F.V.O.;0803771;AMIENS METROPOLE VOLLEY;;;;CENTRE SPORTIF AMELIE MAURESMO;;;
ACJEUNES;01;JMV001;2024-10-13;11:00;0778853;COMBS VOLLEY-BALL;0921673;ANTONY VOLLEY;;;;C. SPORTIF. JACQUES CARTIER;;;
ACJEUNES;01;JMV002;2024-10-13;00:00;0921673;ANTONY VOLLEY;0921678;SURESNES VOLLEY-BALL CLUB;;;;C. SPORTIF. JACQUES CARTIER;;;
ACJEUNES;01;JMV003;2024-10-13;00:00;0778853;COMBS VOLLEY-BALL;0921678;SURESNES VOLLEY-BALL CLUB;;;;C. SPORTIF. JACQUES CARTIER;;;
ACJEUNES;01;JMW001;2024-10-13;11:00;0950023;AS VOLLEY BALL CERGY;0922431;ACBB;;;;GYMNASE DU MOULIN À VENT;;;
ACJEUNES;01;JMW002;2024-10-13;00:00;0922431;ACBB;0927027;AS SP BOURG LA REINE;;;;GYMNASE DU MOULIN À VENT;;;
ACJEUNES;01;JMW003;2024-10-13;00:00;0950023;AS VOLLEY BALL CERGY;0927027;AS SP BOURG LA REINE;;;;GYMNASE DU MOULIN À VENT;;;
ACJEUNES;01;JMX001;2024-10-13;11:00;0758706;AS. SP. CULT. DUNOIS;0912701;PORTES DE L'ESSONNE VOLLEY-BALL;;;;DUNOIS;;;
ACJEUNES;01;JMX002;2024-10-13;00:00;0912701;PORTES DE L'ESSONNE VOLLEY-BALL;0950033;AS. VOLLEY OSNY PONTOISE;;;;DUNOIS;;;
ACJEUNES;01;JMX003;2024-10-13;00:00;0758706;AS. SP. CULT. DUNOIS;0950033;AS. VOLLEY OSNY PONTOISE;;;;DUNOIS;;;
ACJEUNES;01;JMY001;2024-10-13;11:00;0941129;GENTILLY VOLLEY CLUB;0944089;CLUB ESPACE SPORTIF DE SUCY;;;;GYMNASE DES OLYMPIADES;;;
ACJEUNES;01;JMY002;2024-10-13;00:00;0944089;CLUB ESPACE SPORTIF DE SUCY;0770051;VOLLEY-BALL LA ROCHETTE;;;;GYMNASE DES OLYMPIADES;;;
ACJEUNES;01;JMY003;2024-10-13;00:00;0941129;GENTILLY VOLLEY CLUB;0770051;VOLLEY-BALL LA ROCHETTE;;;;GYMNASE DES OLYMPIADES;;;
ACJEUNES;01;JMZ001;2024-10-13;11:00;0776475;VIE SPORTIVE OZOPHORICIENNE;0941105;LIMEIL-BREVANNES VOLLEY-BALL;;;;GYMNASE BELLE CROIX;;;
ACJEUNES;01;JMZ002;2024-10-13;00:00;0941105;LIMEIL-BREVANNES VOLLEY-BALL;0757954;PARIS AMICALE CAMOU;;;;GYMNASE BELLE CROIX;;;
ACJEUNES;01;JMZ003;2024-10-13;00:00;0776475;VIE SPORTIVE OZOPHORICIENNE;0757954;PARIS AMICALE CAMOU;;;;GYMNASE BELLE CROIX;;;
ACJEUNES;01;JX1001;2024-10-13;11:00;0775819;FS VAL D'EUROPE ESBLY COUPVRAY VB;0777831;VC CHAMPS SUR MARNE;;;;DAVID DOUILLET;;;
ACJEUNES;01;JX1002;2024-10-13;00:00;0777831;VC CHAMPS SUR MARNE;0758726;SPORTING CLUB PARIS VOLLEY;;;;DAVID DOUILLET;;;
ACJEUNES;01;JX1003;2024-10-13;00:00;0775819;FS VAL D'EUROPE ESBLY COUPVRAY VB;0758726;SPORTING CLUB PARIS VOLLEY;;;;DAVID DOUILLET;;;
ACJEUNES;01;JX2001;2024-10-13;11:00;0917513;CLUB SPORTIF MENNECY;0923757;ASS SPORTIVE FONTENAYSIENNE;;;;GYMNASE INTERCOMMUNAL;;;
ACJEUNES;01;JX2002;2024-10-13;00:00;0923757;ASS SPORTIVE FONTENAYSIENNE;0929372;PLESSIS-ROBINSON VOLLEY-BALL;;;;GYMNASE INTERCOMMUNAL;;;
ACJEUNES;01;JX2003;2024-10-13;00:00;0917513;CLUB SPORTIF MENNECY;0929372;PLESSIS-ROBINSON VOLLEY-BALL;;;;GYMNASE INTERCOMMUNAL;;;
ACJEUNES;01;JX3001;2024-10-13;11:00;0912765;SAINT-PIERRE VOLLEY-BALL;0948308;UNION SPORTIVE DE VILLEJUIF;;;;GYMNASE LACHENAL;;;
ACJEUNES;01;JX3002;2024-10-13;00:00;0948308;UNION SPORTIVE DE VILLEJUIF;0788680;AS. SP DE SARTROUVILLE;;;;GYMNASE LACHENAL;;;
ACJEUNES;01;JX3003;2024-10-13;00:00;0912765;SAINT-PIERRE VOLLEY-BALL;0788680;AS. SP DE SARTROUVILLE;;;;GYMNASE LACHENAL;;;
ACJEUNES;01;JX4001;2024-10-13;11:00;0921676;AMICALE VILLENEUVE LA GARENNE V.B.;0934829;CLUB SPORTIF MUN EPINAY;;;;GYMNASE COUBERTIN;;;
ACJEUNES;01;JX4002;2024-10-13;00:00;0934829;CLUB SPORTIF MUN EPINAY;0927953;ASNIERES VOLLEY 92;;;;GYMNASE COUBERTIN;;;
ACJEUNES;01;JX4003;2024-10-13;00:00;0921676;AMICALE VILLENEUVE LA GARENNE V.B.;0927953;ASNIERES VOLLEY 92;;;;GYMNASE COUBERTIN;;;
ACJEUNES;01;JX5001;2024-10-13;11:00;0761497;AGGLO SUD VOLLEY-BALL 76;0765200;ASPTT ROUEN MSA VB;;;;SALLE ALICE MILLIAT;;;
ACJEUNES;01;JX5002;2024-10-13;00:00;0765200;ASPTT ROUEN MSA VB;0761503;MAROMME CANTELEU VOLLEY 76;;;;SALLE ALICE MILLIAT;;;
