Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;BFA001;2024-10-13;11:00;0717763;VB SENNECEY LE GRAND CANTON;0714076;VBC CHALON SUR SAONE; 0/2;21-25,22-25;43-50;DAVID NIEPCE;BRIGNOLI MICKAEL;;
ACJEUNES;01;BFA002;2024-10-13;00:00;0714076;VBC CHALON SUR SAONE;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 2/1;25-7,22-25,15-9;62-41;DAVID NIEPCE;BRIGNOLI MICKAEL;;
ACJEUNES;01;BFA003;2024-10-13;00:00;0717763;VB SENNECEY LE GRAND CANTON;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 2/1;25-22,24-26,15-11;64-59;DAVID NIEPCE;BRIGNOLI MICKAEL;;
ACJEUNES;01;BFB001;2024-10-13;10:00;0420015;ENTENTE FOREZIENNE VOLLEY-BALL;0429687;CLUB ATHLETIQUE DE ST ETIENNE; 0/2;12-25,6-25;18-50;SOCIO-SPORTIVE;LOUDJANI ABDELGHANI;;
ACJEUNES;01;BFB002;2024-10-13;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0634740;VOLLEY BALL CLUB CHAMALIERES; 0/2;14-25,8-25;22-50;SOCIO-SPORTIVE;LOUDJANI ABDELGHANI;;
ACJEUNES;01;BFB003;2024-10-13;00:00;0420015;ENTENTE FOREZIENNE VOLLEY-BALL;0634740;VOLLEY BALL CLUB CHAMALIERES; 0/2;11-25,7-25;18-50;SOCIO-SPORTIVE;LOUDJANI ABDELGHANI;;
ACJEUNES;01;BFC001;2024-10-13;11:00;0695743;VOLLEY-BALL PAYS VIENNOIS;0695668;VOLLEY BRON @ LYON LUMIERE; 0/2;7-25,17-25;24-50;GYMNASE DU COLLEGE DE L'ISLE;JAVANSHIR MASSOUD;;
ACJEUNES;01;BFC002;2024-10-13;00:00;0695668;VOLLEY BRON @ LYON LUMIERE;0698828;VBC FRANCHEVILLE OUEST LYONNAIS; 1/2;25-13,23-25,13-15;61-53;GYMNASE DU COLLEGE DE L'ISLE;JAVANSHIR MASSOUD;;
ACJEUNES;01;BFC003;2024-10-13;00:00;0695743;VOLLEY-BALL PAYS VIENNOIS;0698828;VBC FRANCHEVILLE OUEST LYONNAIS; 0/2;19-25,12-25;31-50;GYMNASE DU COLLEGE DE L'ISLE;JAVANSHIR MASSOUD;;
ACJEUNES;01;BFD001;2024-10-13;11:00;0735001;AMICALE LAIQUE CHAMBERY V.B.;0738286;AIX LES BAINS V.B.; 0/2;11-25,8-25;19-50;DELPHINE ET JONATHAN;DEVIENNE CHRISTOPHE;;
ACJEUNES;01;BFD002;2024-10-13;00:00;0738286;AIX LES BAINS V.B.;0387013;UNION AS. SEYSSINOISE V.B.; 1/2;28-26,25-27,4-15;57-68;DELPHINE ET JONATHAN;DEVIENNE CHRISTOPHE;;
ACJEUNES;01;BFD003;2024-10-13;00:00;0735001;AMICALE LAIQUE CHAMBERY V.B.;0387013;UNION AS. SEYSSINOISE V.B.; 0/2;4-25,10-25;14-50;DELPHINE ET JONATHAN;DEVIENNE CHRISTOPHE;;
ACJEUNES;01;BFE001;2024-10-13;11:00;0382205;PAYS VOIRONNAIS VOLLEY - PVV;0388899;UN.SP.VALLEE DE LA GRESSE; 0/2;5-25,9-25;14-50;BEGHIN;CHEAIB JAMAL;;
ACJEUNES;01;BFE002;2024-10-13;00:00;0388899;UN.SP.VALLEE DE LA GRESSE;0079102;F.R.J.E.P. CHARNAS; 2/0;25-10,25-13;50-23;BEGHIN;CHEAIB JAMAL;;
ACJEUNES;01;BFE003;2024-10-13;00:00;0382205;PAYS VOIRONNAIS VOLLEY - PVV;0079102;F.R.J.E.P. CHARNAS; 1/2;11-25,25-18,10-15;46-58;BEGHIN;CHEAIB JAMAL;;
ACJEUNES;01;BFF001;2024-10-13;11:00;0077976;US ALBENASSIENNE V.B.;0268573;VOLLEY-BALL ROMANAIS; 2/0;25-17,30-28;55-45;ROQUA;TROLARD SYLVIANE;;
ACJEUNES;01;BFF002;2024-10-13;00:00;0268573;VOLLEY-BALL ROMANAIS;0842425;U.S. PONTET VOLLEY AVENIR; 2/0;25-17,25-21;50-38;ROQUA;TROLARD SYLVIANE;;
ACJEUNES;01;BFF003;2024-10-13;00:00;0077976;US ALBENASSIENNE V.B.;0842425;U.S. PONTET VOLLEY AVENIR; 2/1;25-17,26-28,15-10;66-55;ROQUA;TROLARD SYLVIANE;;
ACJEUNES;01;BFG001;2024-10-13;11:00;0139148;VOLLEY-BALL ARLESIEN;0136761;ISTRES PROVENCE VOLLEY; 0/2;9-25,8-25;17-50;FOURNIER;DEBAGH REDWAN;;
ACJEUNES;01;BFG002;2024-10-13;00:00;0136761;ISTRES PROVENCE VOLLEY;0842424;AVIGNON VOLLEY BALL; 2/0;25-10,25-13;50-23;FOURNIER;DEBAGH REDWAN;;
ACJEUNES;01;BFG003;2024-10-13;00:00;0139148;VOLLEY-BALL ARLESIEN;0842424;AVIGNON VOLLEY BALL; 0/2;0-25,13-25;13-50;FOURNIER;DEBAGH REDWAN;;
ACJEUNES;01;BFH001;2024-10-13;11:00;0064168;VOLLEY-BALL STADE LAURENTIN;0067689;US CAGNES VOLLEY-BALL; 0/2;10-25,12-25;22-50;JOSEPH PAGNOL;PISANO LORENZO;;
ACJEUNES;01;BFH002;2024-10-13;00:00;0067689;US CAGNES VOLLEY-BALL;0062701;ASS SPORTIVE DE MONACO; 1/2;20-25,25-22,9-15;54-62;JOSEPH PAGNOL;PISANO LORENZO;;
ACJEUNES;01;BFH003;2024-10-13;00:00;0064168;VOLLEY-BALL STADE LAURENTIN;0062701;ASS SPORTIVE DE MONACO; 0/2;10-25,7-25;17-50;JOSEPH PAGNOL;PISANO LORENZO;;
ACJEUNES;01;BFI001;2024-10-13;11:00;0060048;MOUGINS COTE D'AZUR VOLLEY-BALL;0067686;VOLERO LE CANNET COTE D'AZUR; 0/2;2-25,4-25;6-50;ROGER DUHALDE;CHAMKHIA SABRINA;;
ACJEUNES;01;BFI002;2024-10-13;00:00;0067686;VOLERO LE CANNET COTE D'AZUR;0060008;MANDELIEU LA NAPOULE V.B.; 2/1;14-25,25-11,15-12;54-48;ROGER DUHALDE;CHAMKHIA SABRINA;;
ACJEUNES;01;BFI003;2024-10-13;00:00;0060048;MOUGINS COTE D'AZUR VOLLEY-BALL;0060008;MANDELIEU LA NAPOULE V.B.; 0/2;2-25,10-25;12-50;ROGER DUHALDE;CHAMKHIA SABRINA;;
ACJEUNES;01;BFJ001;2024-10-13;10:00;0836446;SAINTE-MAXIME COGOLIN VOLLEY;0839557;FREJUS VAR VOLLEY; 2/0;25-8,25-15;50-23;LES BOSQUETTES;BOULKENAFET CELYA;;
ACJEUNES;01;BFJ002;2024-10-13;00:00;0839557;FREJUS VAR VOLLEY;0061297;RACING CLUB DE CANNES; 0/2;20-25,18-25;38-50;LES BOSQUETTES;BOULKENAFET CELYA;;
ACJEUNES;01;BFJ003;2024-10-13;00:00;0836446;SAINTE-MAXIME COGOLIN VOLLEY;0061297;RACING CLUB DE CANNES; 2/0;25-5,25-8;50-13;LES BOSQUETTES;BOULKENAFET CELYA;;
ACJEUNES;01;BFK001;2024-10-13;11:00;0833350;VOLLEY PRADETAN GARDEEN;0836296;DRAGUIGNAN UNION CLUB VAR VB; 2/0;25-11,25-7;50-18;GÉRARD SÉBASTIA;VAUTRIN LEA;;
ACJEUNES;01;BFK002;2024-10-13;00:00;0836296;DRAGUIGNAN UNION CLUB VAR VB;0136082;VITROLLES SPORTS VOLLEY-BALL; 0/2;4-25,11-25;15-50;GÉRARD SÉBASTIA;VAUTRIN LEA;;
ACJEUNES;01;BFK003;2024-10-13;00:00;0833350;VOLLEY PRADETAN GARDEEN;0136082;VITROLLES SPORTS VOLLEY-BALL; 0/2;20-25,23-25;43-50;GÉRARD SÉBASTIA;VAUTRIN LEA;;
ACJEUNES;01;BFL001;2024-10-13;11:00;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;0138032;PAYS D'AIX VENELLES V.B.; 0/2;16-25,21-25;37-50;JÉRÔME FERNANDEZ;DUSSERRE ROMAIN;;
ACJEUNES;01;BFL002;2024-10-13;00:00;0138032;PAYS D'AIX VENELLES V.B.;0837251;VOLLEY BALL OLLIOULAIS; 1/2;25-21,17-25,12-15;54-61;JÉRÔME FERNANDEZ;DUSSERRE ROMAIN;;
ACJEUNES;01;BFL003;2024-10-13;00:00;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;0837251;VOLLEY BALL OLLIOULAIS; 0/2;17-25,21-25;38-50;JÉRÔME FERNANDEZ;DUSSERRE ROMAIN;;
ACJEUNES;01;BFM001;2024-10-13;11:00;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL;0138311;BOUC-BEL-AIR VOLLEY-BALL; 2/0;25-13,25-11;50-24;HALLE CARCASSONNE;BOULBES ALICE;;
ACJEUNES;01;BFM002;2024-10-13;00:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0132348;MARSEILLE VOLLEY 13; 2/0;25-21,25-17;50-38;HALLE CARCASSONNE;BOULBES ALICE;;
ACJEUNES;01;BFM003;2024-10-13;00:00;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL;0132348;MARSEILLE VOLLEY 13; 2/0;25-12,25-11;50-23;HALLE CARCASSONNE;BOULBES ALICE;;
ACJEUNES;01;BFN001;2024-10-13;11:00;0348496;AS.SP. V.B MAUGUIO;0349150;LATTES ASPTT MONTPELLIER V.A.C; 0/2;9-25,14-25;23-50;GYMNASE DE L'ETANG DE L'OR;GENIBREL PASCAL;;
ACJEUNES;01;BFN002;2024-10-13;00:00;0349150;LATTES ASPTT MONTPELLIER V.A.C;0307732;NIMES VOLLEY-BALL; 2/0;25-7,25-6;50-13;GYMNASE DE L'ETANG DE L'OR;GENIBREL PASCAL;;
ACJEUNES;01;BFN003;2024-10-13;00:00;0348496;AS.SP. V.B MAUGUIO;0307732;NIMES VOLLEY-BALL; 2/0;25-5,25-9;50-14;GYMNASE DE L'ETANG DE L'OR;GENIBREL PASCAL;;
ACJEUNES;01;BFO001;2024-10-13;11:00;0345002;ASBAM MONTPELLIER;0344410;ASLJCROIX ARGENT MONTPELLIER; 1/2;25-19,21-25,10-15;56-59;GYMNASE LES ARTS;CASTELLA MARYSE;;
ACJEUNES;01;BFO002;2024-10-13;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0347099;VBC CLERMONTAIS; 0/2;16-25,21-25;37-50;GYMNASE LES ARTS;CASTELLA MARYSE;;
ACJEUNES;01;BFO003;2024-10-13;00:00;0345002;ASBAM MONTPELLIER;0347099;VBC CLERMONTAIS; 0/2;16-25,13-25;29-50;GYMNASE LES ARTS;CASTELLA MARYSE;;
ACJEUNES;01;BFP001;2024-10-13;11:00;0340015;BEZIERS VOLLEY;0348857;BOUSQUET BEDARIEUX V.B.; 2/0;25-12,25-8;50-20;LA PRESIDENTE;CAMATS PERRIER MATHIS;;
ACJEUNES;01;BFP002;2024-10-13;00:00;0348857;BOUSQUET BEDARIEUX V.B.;0343330;ARAGO DE SETE VOLLEY-BALL; 0/2;7-25,10-25;17-50;LA PRESIDENTE;CAMATS PERRIER MATHIS;;
ACJEUNES;01;BFP003;2024-10-13;00:00;0340015;BEZIERS VOLLEY;0343330;ARAGO DE SETE VOLLEY-BALL; 0/2;9-25,12-25;21-50;LA PRESIDENTE;CAMATS PERRIER MATHIS;;
ACJEUNES;01;BFQ001;2024-10-13;10:00;0114939;NARBONNE VOLLEY;0117968;VOLLEY-BALL GRUISSAN; 0/2;13-25,18-25;31-50;PALAIS DU TRAVAIL;DIALLO SILVERT NOAH;;
ACJEUNES;01;BFQ002;2024-10-13;00:00;0117968;VOLLEY-BALL GRUISSAN;0668467;PERPIGNAN ROUSSILLON V.B; 2/1;25-20,22-25,15-13;62-58;PALAIS DU TRAVAIL;DIALLO SILVERT NOAH;;
ACJEUNES;01;BFQ003;2024-10-13;00:00;0114939;NARBONNE VOLLEY;0668467;PERPIGNAN ROUSSILLON V.B; 2/0;25-11,25-13;50-24;PALAIS DU TRAVAIL;DIALLO SILVERT NOAH;;
ACJEUNES;01;BFR001;2024-10-13;14:30;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;0812335;VOLLEY-BALL ALBIGEOIS; 2/1;25-10,17-25,15-13;57-48;LA CAYRIE;FOURNIER DAVID;;
ACJEUNES;01;BFR002;2024-10-13;00:00;0812335;VOLLEY-BALL ALBIGEOIS;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 0/2;25-27,8-25;33-52;LA CAYRIE;FOURNIER DAVID;;
ACJEUNES;01;BFR003;2024-10-13;00:00;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 0/2;11-25,26-28;37-53;LA CAYRIE;FOURNIER DAVID;;
ACJEUNES;01;BFS001;2024-10-13;11:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0319689;A.S. DE L'UNION VOLLEY-BALL; 2/0;25-10,25-12;50-22;COMPLEXE PIERRE IZARD;PINONDELLE BENJAMIN;;
ACJEUNES;01;BFS002;2024-10-13;00:00;0319689;A.S. DE L'UNION VOLLEY-BALL;0819685;PUYLAURENS VOLLEY BALL; 0/2;7-25,13-25;20-50;COMPLEXE PIERRE IZARD;PINONDELLE BENJAMIN;;
ACJEUNES;01;BFS003;2024-10-13;00:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0819685;PUYLAURENS VOLLEY BALL; 1/2;16-25,25-16,8-15;49-56;COMPLEXE PIERRE IZARD;PINONDELLE BENJAMIN;;
ACJEUNES;01;BFT001;2024-10-13;11:00;0318376;CLUB OLYMPIQUE CARBONNAIS;0315117;MURET VOLLEY-BALL; 2/0;25-17,25-21;50-38;GYMNASE COLLEGE ANDRE ABBAL;BAUDET GILLES;;
ACJEUNES;01;BFT002;2024-10-13;00:00;0315117;MURET VOLLEY-BALL;0649575;FOYER RURAL DE GER; 2/1;25-13,12-25,15-9;52-47;GYMNASE COLLEGE ANDRE ABBAL;BAUDET GILLES;;
ACJEUNES;01;BFT003;2024-10-13;00:00;0318376;CLUB OLYMPIQUE CARBONNAIS;0649575;FOYER RURAL DE GER; 2/0;25-16,25-22;50-38;GYMNASE COLLEGE ANDRE ABBAL;BAUDET GILLES;;
ACJEUNES;01;BFU001;2024-10-13;11:00;0868124;CS DE SEVRES ANXAUMONT;0866049;UNION SPORTIVE VIVONNE; 0/2;17-25,19-25;36-50;SALLE POLYVALENTE;CHATAIGNEAU BERNARD;;
ACJEUNES;01;BFU002;2024-10-13;00:00;0866049;UNION SPORTIVE VIVONNE;0377244;JOUE VOLLEY-BALL; 2/0;25-11,25-5;50-16;SALLE POLYVALENTE;CHATAIGNEAU BERNARD;;
ACJEUNES;01;BFU003;2024-10-13;00:00;0868124;CS DE SEVRES ANXAUMONT;0377244;JOUE VOLLEY-BALL; 2/0;25-9,25-7;50-16;SALLE POLYVALENTE;CHATAIGNEAU BERNARD;;
ACJEUNES;01;BFV001;2024-10-13;14:00;0646282;MJC LES FLEURS DE PAU;0648903;JURANCON CHAPELLE ROUSSE V.B.; 0/2;10-25,19-25;29-50;LEO LAGRANGE;BOULÉE PAUL;;
ACJEUNES;01;BFV002;2024-10-13;00:00;0648903;JURANCON CHAPELLE ROUSSE V.B.;0647586;ENTENTE SP BOURNOS DOUMY; 2/0;25-10,25-16;50-26;LEO LAGRANGE;BOULÉE PAUL;;
ACJEUNES;01;BFV003;2024-10-13;00:00;0646282;MJC LES FLEURS DE PAU;0647586;ENTENTE SP BOURNOS DOUMY; 0/2;18-25,20-25;38-50;LEO LAGRANGE;BOULÉE PAUL;;
ACJEUNES;01;BFW001;2024-10-13;11:00;0405959;JEANNE ET SERGE ACADEMIE VOLLEY-BALL;0649194;LES GENETS DE MESPLEDE; 0/2;7-25,11-25;18-50;GYMNASE DU COLLEGE ANGRESSE;BLANC NATHALIE;;
ACJEUNES;01;BFW002;2024-10-13;00:00;0649194;LES GENETS DE MESPLEDE;0334980;UNION SPORTIVE TALENCAISE; 2/0;25-8,25-16;50-24;GYMNASE DU COLLEGE ANGRESSE;BLANC NATHALIE;;
ACJEUNES;01;BFW003;2024-10-13;00:00;0405959;JEANNE ET SERGE ACADEMIE VOLLEY-BALL;0334980;UNION SPORTIVE TALENCAISE; 0/2;19-25,15-25;34-50;GYMNASE DU COLLEGE ANGRESSE;BLANC NATHALIE;;
ACJEUNES;01;BFX001;2024-10-13;11:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0338606;VOLLEY BALL CLUB LE HAILLAN; 0/2;4-25,15-25;19-50;PIERRE FAVRE;GUILLAUMIN YANNIS;;
ACJEUNES;01;BFX002;2024-10-13;00:00;0338606;VOLLEY BALL CLUB LE HAILLAN;0330014;J.S.A. BORDEAUX; 2/0;25-15,25-15;50-30;PIERRE FAVRE;GUILLAUMIN YANNIS;;
ACJEUNES;01;BFX003;2024-10-13;00:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0330014;J.S.A. BORDEAUX; 2/0;25-14,25-18;50-32;PIERRE FAVRE;GUILLAUMIN YANNIS;;
ACJEUNES;01;BFY001;2024-10-13;11:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0177252;CHATELAILLON-PLAGE VOLLEY-BALL; 2/0;25-7,25-8;50-15;HENRI BARBUSSE;PINOGES GUY;;
ACJEUNES;01;BFY002;2024-10-13;00:00;0177252;CHATELAILLON-PLAGE VOLLEY-BALL;0868442;VOUILLE VOLLEY BALL; 0/2;11-25,10-25;21-50;HENRI BARBUSSE;PINOGES GUY;;
ACJEUNES;01;BFY003;2024-10-13;00:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0868442;VOUILLE VOLLEY BALL; 2/0;25-9,25-11;50-20;HENRI BARBUSSE;PINOGES GUY;;
ACJEUNES;01;BFZ001;2024-10-13;11:00;0858891;LA ROCHE/YON VOLLEY-BALL;0854977;SABLES ETUDIANTS CLUB; 2/0;25-15,25-20;50-35;PIERRE MENDES FRANCE;SANÉ LUIS;;
ACJEUNES;01;BFZ002;2024-10-13;00:00;0854977;SABLES ETUDIANTS CLUB;0859365;OYA VOLLEY-BALL; 0/2;22-25,14-25;36-50;PIERRE MENDES FRANCE;SANÉ LUIS;;
ACJEUNES;01;BFZ003;2024-10-13;00:00;0858891;LA ROCHE/YON VOLLEY-BALL;0859365;OYA VOLLEY-BALL; 1/2;25-16,23-25,5-15;53-56;PIERRE MENDES FRANCE;SANÉ LUIS;;
ACJEUNES;01;BG1001;2024-10-13;11:00;0858707;VENDRENNES VOLLEY-BALL;0858359;EVEIL SPORTIF FLORENTIN VOLLEY-BALL; 2/0;25-4,25-14;50-18;SALLE OMNISPORTS;MONTASSIER BASTIEN;;
ACJEUNES;01;BG1002;2024-10-13;00:00;0858359;EVEIL SPORTIF FLORENTIN VOLLEY-BALL;0856917;A.S.L. VENDEE VOLLEY-BALL; 1/2;15-25,25-19,11-15;51-59;SALLE OMNISPORTS;MONTASSIER BASTIEN;;
ACJEUNES;01;BG1003;2024-10-13;00:00;0858707;VENDRENNES VOLLEY-BALL;0856917;A.S.L. VENDEE VOLLEY-BALL; 2/0;28-26,25-13;53-39;SALLE OMNISPORTS;MONTASSIER BASTIEN;;
ACJEUNES;01;BG2001;2024-10-13;11:00;0440054;ASB.REZE VOLLEY 44;0448821;US BOUGUENAIS VOLLEY-BALL; 2/0;25-14,25-2;50-16;GYMNASE LIBERGE;SENANGE THIERRY;;
ACJEUNES;01;BG2002;2024-10-13;00:00;0448821;US BOUGUENAIS VOLLEY-BALL;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL; 0/2;5-25,10-25;15-50;GYMNASE LIBERGE;SENANGE THIERRY;;
ACJEUNES;01;BG2003;2024-10-13;00:00;0440054;ASB.REZE VOLLEY 44;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL; 0/2;12-25,15-25;27-50;GYMNASE LIBERGE;SENANGE THIERRY;;
ACJEUNES;01;BG3001;2024-10-13;11:00;0729696;A.S.CHAPELLE SAINT AUBIN;0724695;JEUNESSE SPORT COULAINES; 2/0;25-14,25-23;50-37;GYMNASE DE L'ANTONIÈRE;COMBE ANTOINE;;
ACJEUNES;01;BG3002;2024-10-13;00:00;0724695;JEUNESSE SPORT COULAINES;0283041;AS NOGENTAISE DE VOLLEY-BALL; 2/1;14-25,25-16,15-6;54-47;GYMNASE DE L'ANTONIÈRE;COMBE ANTOINE;;
ACJEUNES;01;BG3003;2024-10-13;00:00;0729696;A.S.CHAPELLE SAINT AUBIN;0283041;AS NOGENTAISE DE VOLLEY-BALL; 1/2;25-18,21-25,12-15;58-58;GYMNASE DE L'ANTONIÈRE;COMBE ANTOINE;;
ACJEUNES;01;BG4001;2024-10-13;11:00;0449605;ST NAZAIRE VB ATLANTIQUE;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION; 0/2;15-25,23-25;38-50;COUBERTIN;DOUNONT ALAIN;;
ACJEUNES;01;BG4002;2024-10-13;00:00;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;0564003;VANNES VOLLEY 56; 1/2;23-25,25-18,14-16;62-59;COUBERTIN;DOUNONT ALAIN;;
ACJEUNES;01;BG4003;2024-10-13;00:00;0449605;ST NAZAIRE VB ATLANTIQUE;0564003;VANNES VOLLEY 56; 2/0;25-17,25-13;50-30;COUBERTIN;DOUNONT ALAIN;;
