Entit�;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;CFD002;2022-10-16;00:00;0132366;MASSALIA VOLLEY;0136761;ISTRES PROVENCE VOLLEY; 0/2;12-25,14-25;26-50;CARESTIER;MAHJOUBI DOUNIESSE;;
ACJEUNES;01;CFD003;2022-10-16;00:00;0132346;MARIGNANE VOLLEY-BALL;0136761;ISTRES PROVENCE VOLLEY; 0/2;17-25,20-25;37-50;CARESTIER;MAHJOUBI DOUNIESSE;;
ACJEUNES;01;CFE001;2022-10-16;13:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL; 0/2;6-25,10-25;16-50;COMPLEXE GUY DRUT;BERTIN CLEMENT;KERVOAZOU L�NA;
ACJEUNES;01;CFE002;2022-10-16;00:00;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;0139175;AUBAGNE CARNOUX VOLLEY-BALL; 2/0;25-9,25-14;50-23;COMPLEXE GUY DRUT;BERTIN CLEMENT;KERVOAZOU L�NA;
ACJEUNES;01;CFE003;2022-10-16;00:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0139175;AUBAGNE CARNOUX VOLLEY-BALL; 2/0;25-19,25-16;50-35;COMPLEXE GUY DRUT;BERTIN CLEMENT;KERVOAZOU L�NA;
ACJEUNES;01;CFF001;2022-10-16;11:00;0849721;DETENTE VERTICALE VEDENAISE;0842425;U.S. PONTET VOLLEY AVENIR; 0/2;22-25,22-25;44-50;GYMNASE CHAMPFLEURY;LLADERES JACQUES;NYABEYE JEAN-JUNIOR;
ACJEUNES;01;CFF002;2022-10-16;00:00;0842425;U.S. PONTET VOLLEY AVENIR;0138032;PAYS D'AIX VENELLES V.B.; 0/2;13-25,6-25;19-50;GYMNASE CHAMPFLEURY;NYABEYE JEAN-JUNIOR;LLADERES JACQUES;
ACJEUNES;01;CFF003;2022-10-16;00:00;0849721;DETENTE VERTICALE VEDENAISE;0138032;PAYS D'AIX VENELLES V.B.; 0/2;16-25,10-25;26-50;GYMNASE CHAMPFLEURY;NYABEYE JEAN-JUNIOR;LLADERES JACQUES;
ACJEUNES;01;CFG001;2022-10-16;10:00;0839557;FREJUS VAR VOLLEY;0836446;SAINTE-MAXIME COGOLIN VOLLEY; 1/2;25-23,15-25,10-15;50-63;HALLE DES PORTS SAINT CROIX;COUDYSER MARC-ANTOINE;HANOTEL PHILIPPE;
ACJEUNES;01;CFG002;2022-10-16;00:00;0836446;SAINTE-MAXIME COGOLIN VOLLEY;0132351;SALON VOLLEY; 2/0;25-11,25-21;50-32;HALLE DES PORTS SAINT CROIX;HANOTEL PHILIPPE;COUDYSER MARC-ANTOINE;
ACJEUNES;01;CFG003;2022-10-16;00:00;0839557;FREJUS VAR VOLLEY;0132351;SALON VOLLEY; 2/0;25-13,25-7;50-20;HALLE DES PORTS SAINT CROIX;COUDYSER MARC-ANTOINE;HANOTEL PHILIPPE;
ACJEUNES;01;CFH001;2022-10-16;11:00;0134290;MARTIGUES VOLLEY-BALL;0833350;VOLLEY PRADETAN GARDEEN; 0/2;2-25,14-25;16-50;JULIEN OLIVE;MOUDACHE LYES;;
ACJEUNES;01;CFH002;2022-10-16;00:00;0833350;VOLLEY PRADETAN GARDEEN;0264643;MONTELIMAR VOLLEY; 2/0;25-18,25-11;50-29;JULIEN OLIVE;MOUDACHE LYES;;
ACJEUNES;01;CFH003;2022-10-16;00:00;0134290;MARTIGUES VOLLEY-BALL;0264643;MONTELIMAR VOLLEY; 0/2;14-25,7-25;21-50;JULIEN OLIVE;MOUDACHE LYES;;
ACJEUNES;01;CFI001;2022-10-16;11:00;0311264;TOULOUSE ATHLETIC CLUB;0310022;FONSORBES SEYSSES VOLLEY-BALL; 1/2;15-25,25-23,6-15;46-63;GYMNASE MAURICE DREUIL;SAUVY CLAIRE;DAGES NATACHA;
ACJEUNES;01;CFI002;2022-10-16;00:00;0310022;FONSORBES SEYSSES VOLLEY-BALL;0319689;A.S. DE L'UNION VOLLEY-BALL; 0/2;15-25,23-25;38-50;GYMNASE MAURICE DREUIL;DAGES NATACHA;SAUVY CLAIRE;
ACJEUNES;01;CFI003;2022-10-16;00:00;0311264;TOULOUSE ATHLETIC CLUB;0319689;A.S. DE L'UNION VOLLEY-BALL; 0/2;7-25,8-25;15-50;GYMNASE MAURICE DREUIL;SAUVY CLAIRE;DAGES NATACHA;
ACJEUNES;01;CFJ001;2022-10-16;11:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0319125;SPORTING CLUB PLAISANCE TOUCH; 2/0;25-13,25-15;50-28;COLL�GE DE BALMA;NGUYEN QUOC-VIET;FEUILLOLAY ENORA;
ACJEUNES;01;CFJ002;2022-10-16;00:00;0319125;SPORTING CLUB PLAISANCE TOUCH;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 1/2;25-18,20-25,11-15;56-58;COLL�GE DE BALMA;FEUILLOLAY ENORA;NGUYEN QUOC-VIET;
ACJEUNES;01;CFJ003;2022-10-16;00:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 2/0;25-15,25-11;50-26;COLL�GE DE BALMA;FEUILLOLAY ENORA;NGUYEN QUOC-VIET;
ACJEUNES;01;CFK001;2022-10-16;11:00;0119381;M.J.C. COURSAN;0668467;PERPIGNAN ROUSSILLON V.B; 2/1;25-23,16-25,15-13;56-61;MICHEL BARRIERE;ROYO LINDA;GARCIA SANDRINE;
ACJEUNES;01;CFK002;2022-10-16;00:00;0668467;PERPIGNAN ROUSSILLON V.B;0099513;TARASCON FOIX V.B.; 2/0;25-0,25-0;50-0;MICHEL BARRIERE;ROYO LINDA;GARCIA SANDRINE;
ACJEUNES;01;CFK003;2022-10-16;00:00;0119381;M.J.C. COURSAN;0099513;TARASCON FOIX V.B.; 2/0;25-0,25-0;50-0;MICHEL BARRIERE;GARCIA SANDRINE;ROYO LINDA;
ACJEUNES;01;CFL001;2022-10-16;11:00;0347228;ENTENTE CASTRIES VOLLEY BALL;0349150;LATTES ASPTT MONTPELLIER V.A.C; 0/2;5-25,11-25;16-50;GYMNASE B.BERTAUD;SASTRE JESSICA;BELABED SARAH;
ACJEUNES;01;CFL002;2022-10-16;00:00;0349150;LATTES ASPTT MONTPELLIER V.A.C;0340040;AS VOLLEY GIGEANAIS; 2/0;25-10,25-19;50-29;GYMNASE B.BERTAUD;BELABED SARAH;SASTRE JESSICA;
ACJEUNES;01;CFL003;2022-10-16;00:00;0347228;ENTENTE CASTRIES VOLLEY BALL;0340040;AS VOLLEY GIGEANAIS; 0/2;20-25,9-25;29-50;GYMNASE B.BERTAUD;BELABED SARAH;SASTRE JESSICA;
ACJEUNES;01;CFM001;2022-10-16;11:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0348589;LE CRES VOLLEY-BALL; 2/0;25-11,25-13;50-24;GYMNASE ALAIN COLAS;TRONET ENGUERRAND;DUSSAUT REMY;
ACJEUNES;01;CFM002;2022-10-16;00:00;0348589;LE CRES VOLLEY-BALL;0344036;AGDE VOLLEY BALL; 2/1;15-25,25-22,18-16;58-63;GYMNASE ALAIN COLAS;TRONET ENGUERRAND;DUSSAUT REMY;
ACJEUNES;01;CFM003;2022-10-16;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0344036;AGDE VOLLEY BALL; 2/0;25-8,25-16;50-24;GYMNASE ALAIN COLAS;DUSSAUT REMY;TRONET ENGUERRAND;
ACJEUNES;01;CFN001;2022-10-16;11:00;0348292;VOLLEY BALL DE GIGNAC;0347482;SETE VOLLEY-BALL CLUB; 1/2;23-25,25-11,13-15;61-51;GYMNASE DU LYC�E AGRICOLE;GAZ� LYDIANE;GAZ� LESLIE;
ACJEUNES;01;CFN002;2022-10-16;00:00;0347482;SETE VOLLEY-BALL CLUB;0348496;AS.SP. V.B MAUGUIO; 2/0;25-11,25-21;50-32;GYMNASE DU LYC�E AGRICOLE;GAZ� LESLIE;GAZ� LYDIANE;
ACJEUNES;01;CFN003;2022-10-16;00:00;0348292;VOLLEY BALL DE GIGNAC;0348496;AS.SP. V.B MAUGUIO; 2/1;19-25,25-15,15-7;59-47;GYMNASE DU LYC�E AGRICOLE;GAZ� LYDIANE;GAZ� LESLIE;
ACJEUNES;01;CFO001;2022-10-16;10:00;0347099;VBC CLERMONTAIS;0345002;ASBAM MONTPELLIER; 0/2;18-25,6-25;24-50;GYMNASE N�2;COHEN WILFRID;;
ACJEUNES;01;CFO002;2022-10-16;00:00;0345002;ASBAM MONTPELLIER;0348380;VOLLEY-CLUB VENDROIS; 2/0;25-9,25-5;50-14;GYMNASE N�2;COHEN WILFRID;;
ACJEUNES;01;CFO003;2022-10-16;00:00;0347099;VBC CLERMONTAIS;0348380;VOLLEY-CLUB VENDROIS; 0/2;12-25,20-25;32-50;GYMNASE N�2;COHEN WILFRID;;
ACJEUNES;01;CFP001;2022-10-16;11:00;0340015;BEZIERS VOLLEY;0343330;ARAGO DE SETE VOLLEY-BALL; 2/1;25-14,24-26,15-7;64-47;HALLE DU FOUR A CHAUX;NEE GAEL;;
ACJEUNES;01;CFP002;2022-10-16;00:00;0343330;ARAGO DE SETE VOLLEY-BALL;0819685;PUYLAURENS VOLLEY BALL; 2/1;23-25,25-13,15-12;63-50;HALLE DU FOUR A CHAUX;NEE GAEL;;
ACJEUNES;01;CFP003;2022-10-16;00:00;0340015;BEZIERS VOLLEY;0819685;PUYLAURENS VOLLEY BALL; 2/0;25-10,25-11;50-21;HALLE DU FOUR A CHAUX;NEE GAEL;;
ACJEUNES;01;CFQ001;2022-10-16;11:00;0117968;VOLLEY-BALL GRUISSAN;0819413;VOLLEY CLUB BASTIDIEN; 2/0;25-6,25-16;50-22;GYMNASE DU SABLOU;BERTRAND JOELLE;BONNET DAVID;
ACJEUNES;01;CFQ002;2022-10-16;00:00;0819413;VOLLEY CLUB BASTIDIEN;0488321;MENDE VOLLEY LOZERE; 2/0;25-10,25-12;50-22;GYMNASE DU SABLOU;BERTRAND JOELLE;BONNET DAVID;
ACJEUNES;01;CFQ003;2022-10-16;00:00;0117968;VOLLEY-BALL GRUISSAN;0488321;MENDE VOLLEY LOZERE; 2/0;25-3,25-4;50-7;GYMNASE DU SABLOU;BONNET DAVID;BERTRAND JOELLE;
ACJEUNES;01;CFR001;2022-10-16;11:00;0382205;PAYS VOIRONNAIS VOLLEY - PVV;0388899;UN.SP.VALLEE DE LA GRESSE; 1/2;19-25,25-22,5-15;49-62;GRANDE SURE;ENFOUX ELODIE;DEL SONNO LILIANA;
ACJEUNES;01;CFR002;2022-10-16;00:00;0388899;UN.SP.VALLEE DE LA GRESSE;0380027;VOLLEY LA TOUR DU PIN; 2/1;22-25,25-15,15-10;62-50;GRANDE SURE;DEL SONNO LILIANA;ENFOUX ELODIE;
ACJEUNES;01;CFR003;2022-10-16;00:00;0382205;PAYS VOIRONNAIS VOLLEY - PVV;0380027;VOLLEY LA TOUR DU PIN; 2/0;25-16,25-22;50-38;GRANDE SURE;ENFOUX ELODIE;DEL SONNO LILIANA;
ACJEUNES;01;CFS001;2022-10-16;11:00;0634740;VOLLEY BALL CLUB CHAMALIERES;0634293;RIOM VOLLEY-BALL; 0/2;12-25,20-25;32-50;GYMNASE CHATROUSSE;ISSOUFALY FLEUR-ANNE;LEWANDOWSKI YANN;
ACJEUNES;01;CFS002;2022-10-16;00:00;0634293;RIOM VOLLEY-BALL;0637595;UNION SPORTIVE ISSOIRIENNE VOLLEY-BALL; 0/2;24-26,21-25;45-51;GYMNASE CHATROUSSE;LEWANDOWSKI YANN;ISSOUFALY FLEUR-ANNE;
ACJEUNES;01;CFS003;2022-10-16;00:00;0634740;VOLLEY BALL CLUB CHAMALIERES;0637595;UNION SPORTIVE ISSOIRIENNE VOLLEY-BALL; 0/2;11-25,10-25;21-50;GYMNASE CHATROUSSE;ISSOUFALY FLEUR-ANNE;LEWANDOWSKI YANN;
ACJEUNES;01;CFT001;2022-10-16;11:00;0387013;UNION AS. SEYSSINOISE V.B.;0382203;CA VOLLEY BALL JALIOROMAIN; 2/0;25-2,25-8;50-10;YVES BROUZET;DI SANTO JEAN-FRAN�OIS;KUBLER PIERRE-MAEL;
ACJEUNES;01;CFT002;2022-10-16;00:00;0382203;CA VOLLEY BALL JALIOROMAIN;0690044;MONTANAY VOLLEY-BALL; 2/0;25-10,25-23;50-33;YVES BROUZET;DI SANTO JEAN-FRAN�OIS;KUBLER PIERRE-MAEL;
ACJEUNES;01;CFT003;2022-10-16;00:00;0387013;UNION AS. SEYSSINOISE V.B.;0690044;MONTANAY VOLLEY-BALL; 2/0;25-9,25-10;50-19;YVES BROUZET;KUBLER PIERRE-MAEL;DI SANTO JEAN-FRAN�OIS;
ACJEUNES;01;CFU001;2022-10-16;14:00;0714076;VBC CHALON SUR SAONE;0717763;VB SENNECEY LE GRAND CANTON; 0/2;10-25,8-25;18-50;GYMNASE JEAN ZAY;BANOS SERGE;AUGEY ALAIN;
ACJEUNES;01;CFU002;2022-10-16;00:00;0717763;VB SENNECEY LE GRAND CANTON;0717441;LA VAILLANTE AUTUN; 2/1;22-25,25-15,15-13;62-53;GYMNASE JEAN ZAY;AUGEY ALAIN;BANOS SERGE;
ACJEUNES;01;CFU003;2022-10-16;00:00;0714076;VBC CHALON SUR SAONE;0717441;LA VAILLANTE AUTUN; 0/2;8-25,20-25;28-50;GYMNASE JEAN ZAY;AUGEY ALAIN;BANOS SERGE;
ACJEUNES;01;CFV001;2022-10-16;11:00;0429072;VOLLEY BALL VILLARS;0424347;FIRMINY VOLLEY-BALL; 0/2;10-25,16-25;26-50;RENE SOUCHON;BALANCHE MATHIEU;PACAUD OZGE;
ACJEUNES;01;CFV002;2022-10-16;00:00;0424347;FIRMINY VOLLEY-BALL;0428393;VB POUILLY SAINT-NIZIER; 2/1;15-25,25-13,15-12;55-50;RENE SOUCHON;PACAUD OZGE;BALANCHE MATHIEU;
ACJEUNES;01;CFV003;2022-10-16;00:00;0429072;VOLLEY BALL VILLARS;0428393;VB POUILLY SAINT-NIZIER; 0/2;20-25,9-25;29-50;RENE SOUCHON;BALANCHE MATHIEU;PACAUD OZGE;
ACJEUNES;01;CFW001;2022-10-16;11:00;0079102;F.R.J.E.P. CHARNAS;0268573;VOLLEY-BALL ROMANAIS; 0/2;7-25,0-25;7-50;HALLE DES SPORTS;TOSIN MICHEL;SAWREI LAURENT;
ACJEUNES;01;CFW002;2022-10-16;00:00;0268573;VOLLEY-BALL ROMANAIS;0077986;2GVB-GUILHERAND-GRANGES VOLLEY-BALL; 2/0;25-7,25-8;50-15;HALLE DES SPORTS;SAWREI LAURENT;TOSIN MICHEL;
ACJEUNES;01;CFW003;2022-10-16;00:00;0079102;F.R.J.E.P. CHARNAS;0077986;2GVB-GUILHERAND-GRANGES VOLLEY-BALL; 2/0;25-11,25-9;50-20;HALLE DES SPORTS;TOSIN MICHEL;SAWREI LAURENT;
ACJEUNES;01;CFX001;2022-10-16;11:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0426516;ENTENTE ST-CHAMOND VOLLEY; 2/0;25-8,25-9;50-17;GYMNASE VILLEBOEUF;AUBERT JEAN;CACCAMO JORIS;
ACJEUNES;01;CFX002;2022-10-16;00:00;0426516;ENTENTE ST-CHAMOND VOLLEY;0426381;OLYM FOREZIEN ST CYPRIEN; 1/2;25-22,8-25,4-15;37-62;GYMNASE VILLEBOEUF;AUBERT JEAN;CACCAMO JORIS;
ACJEUNES;01;CFX003;2022-10-16;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0426381;OLYM FOREZIEN ST CYPRIEN; 2/0;25-8,25-11;50-19;GYMNASE VILLEBOEUF;CACCAMO JORIS;AUBERT JEAN;
ACJEUNES;01;CFY001;2022-10-16;11:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0698439;FIDESIENNE VOLLEY BALL; 0/2;15-25,10-25;25-50;RENE BAILLIEU;CAILLY LABUSSIERE TIGRAN;BEKKARA MOHAMED;
ACJEUNES;01;CFY002;2022-10-16;00:00;0698439;FIDESIENNE VOLLEY BALL;0695743;VOLLEY-BALL PAYS VIENNOIS; 2/0;25-10,25-8;50-18;RENE BAILLIEU;BEKKARA MOHAMED;CAILLY LABUSSIERE TIGRAN;
ACJEUNES;01;CFY003;2022-10-16;00:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0695743;VOLLEY-BALL PAYS VIENNOIS; 2/0;25-6,25-12;50-18;RENE BAILLIEU;CAILLY LABUSSIERE TIGRAN;BEKKARA MOHAMED;
ACJEUNES;01;CFZ001;2022-10-16;11:00;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;0695660;ENTENTE SPORTIVE ST MAURICE; 2/0;25-9,25-9;50-18;COMPLEXE SPORTIF;GISBERT MIKAEL;BASSET LIONEL;
ACJEUNES;01;CFZ002;2022-10-16;00:00;0695660;ENTENTE SPORTIVE ST MAURICE;0426457;C.O. SMASHEURS MONTBRISON V.B.; 0/2;10-25,19-25;29-50;COMPLEXE SPORTIF;GISBERT MIKAEL;BASSET LIONEL;
ACJEUNES;01;CFZ003;2022-10-16;00:00;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;0426457;C.O. SMASHEURS MONTBRISON V.B.; 2/0;25-20,25-15;50-35;COMPLEXE SPORTIF;BASSET LIONEL;GISBERT MIKAEL;
ACJEUNES;01;CG1001;2022-10-16;11:00;0745091;ANNECY VOLLEY BALL;0744930;ANNEMASSE VOLLEY 74; 2/1;26-24,18-25,15-13;59-62;BERTHOLLET;THOMAS ALEXANDRE;FROMONT JEAN;
ACJEUNES;01;CG1002;2022-10-16;00:00;0744930;ANNEMASSE VOLLEY 74;0735001;AMICALE LAIQUE CHAMBERY V.B.; 0/2;18-25,13-25;31-50;BERTHOLLET;THOMAS ALEXANDRE;FROMONT JEAN;
ACJEUNES;01;CG1003;2022-10-16;00:00;0745091;ANNECY VOLLEY BALL;0735001;AMICALE LAIQUE CHAMBERY V.B.; 0/2;24-26,17-25;41-51;BERTHOLLET;FROMONT JEAN;THOMAS ALEXANDRE;
ACJEUNES;01;CG2001;2022-10-16;11:00;0267996;PEYRINS VOLLEY-BALL;0269591;AS.SP.LA MOTTE VOLLEY; 0/2;9-25,17-25;26-50;DOMINIQUE VILALTA;TROLARD SYLVIANE;GUEDIKIAN STEVENS;
ACJEUNES;01;CG2002;2022-10-16;00:00;0269591;AS.SP.LA MOTTE VOLLEY;0385990;US ST EGREVOISE; 0/2;16-25,16-25;32-50;DOMINIQUE VILALTA;GUEDIKIAN STEVENS;TROLARD SYLVIANE;
ACJEUNES;01;CG2003;2022-10-16;00:00;0267996;PEYRINS VOLLEY-BALL;0385990;US ST EGREVOISE; 0/2;11-25,12-25;23-50;DOMINIQUE VILALTA;TROLARD SYLVIANE;GUEDIKIAN STEVENS;
ACJEUNES;01;CG3001;2022-10-16;11:00;0695668;VOLLEY BRON @ LYON LUMIERE;0693938;CLUB RHODIA VAISE; 2/0;25-13,25-7;50-20;BOULLOCHE;PEROTTI MARC;KAFIZ MOHAND;
ACJEUNES;01;CG3002;2022-10-16;00:00;0693938;CLUB RHODIA VAISE;0698293;U.S. MEYZIEU VOLLEY-BALL; 0/2;14-25,14-25;28-50;BOULLOCHE;KAFIZ MOHAND;PEROTTI MARC;
ACJEUNES;01;CG3003;2022-10-16;00:00;0695668;VOLLEY BRON @ LYON LUMIERE;0698293;U.S. MEYZIEU VOLLEY-BALL; 0/2;18-25,17-25;35-50;BOULLOCHE;PEROTTI MARC;KAFIZ MOHAND;
ACJEUNES;01;CG4001;2022-10-16;11:00;0699603;ASUL LYON VOLLEY BALL;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 0/2;17-25,12-25;29-50;PETIT PALAIS DE GERLAND;ANTON BERNARD;;
ACJEUNES;01;CG4002;2022-10-16;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0015372;L'ENVOLLEY 01; 2/0;25-11,25-10;50-21;PETIT PALAIS DE GERLAND;ANTON BERNARD;JOUR LOICK;
ACJEUNES;01;CG4003;2022-10-16;00:00;0699603;ASUL LYON VOLLEY BALL;0015372;L'ENVOLLEY 01; 0/2;22-25,23-25;45-50;PETIT PALAIS DE GERLAND;ANTON BERNARD;JOUR LOICK;
ACJEUNES;01;CG5001;2022-10-16;10:00;0019560;AMBERIEU VOLLEY BALL;0015366;VOLLEY CLUB MEXIMIEUX; 1/2;18-25,25-20,13-15;56-60;GYMNASE BELLIEVRE;SAVOY JEAN-CLAUDE;FROIDEBISE ALEXY;
ACJEUNES;01;CG5002;2022-10-16;00:00;0015366;VOLLEY CLUB MEXIMIEUX;0019241;SAINT-MAURICE COTIERE VOLLEY; 2/0;25-20,25-20;50-40;GYMNASE BELLIEVRE;SAVOY JEAN-CLAUDE;FROIDEBISE ALEXY;
ACJEUNES;01;CG5003;2022-10-16;00:00;0019560;AMBERIEU VOLLEY BALL;0019241;SAINT-MAURICE COTIERE VOLLEY; 2/1;21-25,25-23,15-12;61-60;GYMNASE BELLIEVRE;SAVOY JEAN-CLAUDE;FROIDEBISE ALEXY;
ACJEUNES;01;CG6001;2022-10-16;11:00;0216180;VOLLEY CLUB CHENOVE;0218956;CLUB SPOR. FONTAINE LES DIJON; 0/2;12-25,10-25;22-50;GYMNASE EDOUARD HERRIOT;DARMIGNY JORDAN;SCHMIDT KILLIAN;
ACJEUNES;01;CG6002;2022-10-16;00:00;0218956;CLUB SPOR. FONTAINE LES DIJON;0458265;GIEN VOLLEY; 2/0;25-23,25-19;50-42;GYMNASE EDOUARD HERRIOT;SCHMIDT KILLIAN;DARMIGNY JORDAN;
ACJEUNES;01;CG6003;2022-10-16;00:00;0216180;VOLLEY CLUB CHENOVE;0458265;GIEN VOLLEY; 1/2;17-25,25-22,11-15;53-62;GYMNASE EDOUARD HERRIOT;DARMIGNY JORDAN;SCHMIDT KILLIAN;
ACJEUNES;01;CG7001;2022-10-16;11:00;0779890;US LOGNES VOLLEY-BALL;0776894;VB TORCY MARNE LA VALLEE; 2/0;25-16,25-12;50-28;GYMNASE DE LA MAILLI�RE;GILBERT SIMON;;
ACJEUNES;01;CG7002;2022-10-16;00:00;0776894;VB TORCY MARNE LA VALLEE;0510012;REIMS VOLLEY 51; 2/0;25-8,25-14;50-22;GYMNASE DE LA MAILLI�RE;GILBERT SIMON;;
ACJEUNES;01;CG7003;2022-10-16;00:00;0779890;US LOGNES VOLLEY-BALL;0510012;REIMS VOLLEY 51; 2/0;25-6,25-12;50-18;GYMNASE DE LA MAILLI�RE;GILBERT SIMON;;
ACJEUNES;01;CG8001;2022-10-16;11:00;0374833;SAINT AVERTIN SPORTS;0377980;LOCHES VOLLEY-BALL; 2/0;25-12,25-17;50-29;GYMNASE LEON BRULON;DANAIS CLAUSSE MELISSA;LAMBRON ERIC;
ACJEUNES;01;CG8002;2022-10-16;00:00;0377980;LOCHES VOLLEY-BALL;0413192;AS AMICALE JEUNESSE BLESOISE; 1/2;25-20,25-27,10-15;60-62;GYMNASE LEON BRULON;DANAIS CLAUSSE MELISSA;LAMBRON ERIC;
ACJEUNES;01;CG8003;2022-10-16;00:00;0374833;SAINT AVERTIN SPORTS;0413192;AS AMICALE JEUNESSE BLESOISE; 2/0;25-6,25-3;50-9;GYMNASE LEON BRULON;DANAIS CLAUSSE MELISSA;LAMBRON ERIC;
ACJEUNES;01;CG9001;2022-10-16;13:00;0912762;VOLLEY-BALL DE MILLY LA FORET;0783185;VESINET STADE ST-GERMANOIS VB; 2/0;25-12,25-10;50-22;GYMNASE MUNICIPAL;WERY D�BORA;;
ACJEUNES;01;CG9002;2022-10-16;00:00;0783185;VESINET STADE ST-GERMANOIS VB;0454144;ETUDIANT CLUB ORLEANAIS; 0/2;9-25,22-25;31-50;GYMNASE MUNICIPAL;WERY D�BORA;;
ACJEUNES;01;CG9003;2022-10-16;00:00;0912762;VOLLEY-BALL DE MILLY LA FORET;0454144;ETUDIANT CLUB ORLEANAIS; 2/0;25-19,25-16;50-35;GYMNASE MUNICIPAL;WERY D�BORA;;
ACJEUNES;01;CGA001;2022-10-16;11:00;0255795;BESANCON VOLLEY-BALL;0906468;ASM BELFORT VOLLEY-BALL; 2/0;25-11,25-3;50-14;CHATEAU FARINE;MENS MATHIEU;SOVANT PHILIPPE;
ACJEUNES;01;CGA002;2022-10-16;00:00;0906468;ASM BELFORT VOLLEY-BALL;0684661;COLMARIENNE VOLLEY; 0/2;21-25,15-25;36-50;CHATEAU FARINE;MENS MATHIEU;SOVANT PHILIPPE;
ACJEUNES;01;CGA003;2022-10-16;00:00;0255795;BESANCON VOLLEY-BALL;0684661;COLMARIENNE VOLLEY; 2/0;25-10,25-15;50-25;CHATEAU FARINE;SOVANT PHILIPPE;MENS MATHIEU;
ACJEUNES;01;CGB001;2022-10-16;11:00;0917023;ENTENTE SPORTIVE YERROISE;0917024;VAL D'YERRES VOLLEY 91; 0/2;8-25,19-25;27-50;COSEC MICHEL FINET;TEBOUL JEAN-PIERRE;;
