Entit�;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;03;CFN008;2021-12-12;00:00;0912770;ASV - ARTS ET SPORTS A VILLEBON;0761503;MAROMME CANTELEU VOLLEY 76; 2/0;25-17,27-25;52-42;LA FOUILLEUSE;ANDRIANARISOA JAONA;;
ACJEUNES;03;CFN009;2021-12-12;00:00;0921672;SAINT-CLOUD PARIS SF;0761503;MAROMME CANTELEU VOLLEY 76; 2/1;24-26,25-16,15-8;64-50;LA FOUILLEUSE;ANDRIANARISOA JAONA;;
ACJEUNES;03;CFO007;2021-12-12;11:00;0454144;ETUDIANT CLUB ORLEANAIS;0912701;PORTES DE L'ESSONNE VOLLEY-BALL; 0/2;25-27,14-25;39-52;GYMNASE CLAUDE ROBERT;LOUVEAU HUGUES;QUINGUE SAMUEL;
ACJEUNES;03;CFO008;2021-12-12;00:00;0912701;PORTES DE L'ESSONNE VOLLEY-BALL;0898444;SENS VOLLEY 89; 0/2;21-25,7-25;28-50;GYMNASE CLAUDE ROBERT;QUINGUE SAMUEL;LOUVEAU HUGUES;
ACJEUNES;03;CFO009;2021-12-12;00:00;0454144;ETUDIANT CLUB ORLEANAIS;0898444;SENS VOLLEY 89; 1/2;22-25,25-20,4-15;51-60;GYMNASE CLAUDE ROBERT;LOUVEAU HUGUES;QUINGUE SAMUEL;
ACJEUNES;03;CFP007;2021-12-12;11:00;0491492;SPORTING CLUB DE L OUEST;0351428;E.SP. CANTON DE PIPRIAC V.B.; 0/2;10-25,16-25;26-50;SALLE JEAN ROUSSEAU;ZAITOUNI ABDELHAMID;GILLET BRUNO;
ACJEUNES;03;CFP008;2021-12-12;00:00;0351428;E.SP. CANTON DE PIPRIAC V.B.;0564003;VANNES VOLLEY 56; 2/0;25-19,25-21;50-40;SALLE JEAN ROUSSEAU;GILLET BRUNO;ZAITOUNI ABDELHAMID;
ACJEUNES;03;CFP009;2021-12-12;00:00;0491492;SPORTING CLUB DE L OUEST;0564003;VANNES VOLLEY 56; 1/2;25-20,20-25,7-15;52-60;SALLE JEAN ROUSSEAU;ZAITOUNI ABDELHAMID;GILLET BRUNO;
ACJEUNES;03;CFQ007;2021-12-12;11:00;0534442;ASPTT LAVAL;0351417;RENNES ETUDIANTS CLUB; 0/2;20-25,22-25;42-50;GYMNASE NOEMIE HAMARD;SOUTIF MARIE-NOELLE;SIDI ISMA�L;
ACJEUNES;03;CFQ008;2021-12-12;00:00;0351417;RENNES ETUDIANTS CLUB;0299370;QUIMPER VOLLEY 29; 0/2;21-25,22-25;43-50;GYMNASE NOEMIE HAMARD;SIDI ISMA�L;SOUTIF MARIE-NOELLE;
ACJEUNES;03;CFQ009;2021-12-12;00:00;0534442;ASPTT LAVAL;0299370;QUIMPER VOLLEY 29; 0/2;14-25,12-25;26-50;GYMNASE NOEMIE HAMARD;SOUTIF MARIE-NOELLE;SIDI ISMA�L;
ACJEUNES;03;CFR007;2021-12-12;11:00;0355169;VOLLEY BALL CLUB MALOUIN;0358314;MONTGERMONT VOLLEY-BALL CLUB; 2/1;22-25,25-10,15-4;62-39;MARVILLE;BOU�DO VICTOR;DUMONT GABY;
ACJEUNES;03;CFR008;2021-12-12;00:00;0358314;MONTGERMONT VOLLEY-BALL CLUB;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION; 0/2;12-25,8-25;20-50;MARVILLE;BOU�DO VICTOR;DUMONT GABY;
ACJEUNES;03;CFR009;2021-12-12;00:00;0355169;VOLLEY BALL CLUB MALOUIN;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION; 0/2;17-25,14-25;31-50;MARVILLE;DUMONT GABY;BOU�DO VICTOR;
ACJEUNES;03;CFS007;2021-12-12;11:00;0353652;C.P.B. RENNES 35;0535933;ETINCELLE MAYENNE; 2/0;25-23,25-8;50-31;GYMNASE CDT BOUGOUIN;RUBIN THOMAS;ANDRE TRACY;
ACJEUNES;03;CFS008;2021-12-12;00:00;0535933;ETINCELLE MAYENNE;0504481;SAINT-LO VOLLEY; 0/2;18-25,15-25;33-50;GYMNASE CDT BOUGOUIN;RUBIN THOMAS;ANDRE TRACY;
ACJEUNES;03;CFS009;2021-12-12;00:00;0353652;C.P.B. RENNES 35;0504481;SAINT-LO VOLLEY; 2/0;25-13,25-20;50-33;GYMNASE CDT BOUGOUIN;ANDRE TRACY;RUBIN THOMAS;
ACJEUNES;03;CFT007;2021-12-12;11:00;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL;0449605;ST NAZAIRE VB ATLANTIQUE; 2/0;25-22,25-17;50-39;BHS;ROUSSEAU JUSTINE;CHARBONNEAU COLIN;
ACJEUNES;03;CFT008;2021-12-12;00:00;0449605;ST NAZAIRE VB ATLANTIQUE;0868124;CS DE SEVRES ANXAUMONT; 2/1;23-25,25-15,15-11;63-51;BHS;CHARBONNEAU COLIN;ROUSSEAU JUSTINE;
ACJEUNES;03;CFT009;2021-12-12;00:00;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL;0868124;CS DE SEVRES ANXAUMONT; 0/2;20-25,22-25;42-50;BHS;CHARBONNEAU COLIN;ROUSSEAU JUSTINE;
ACJEUNES;03;CFU007;2021-12-12;11:00;0854977;SABLES ETUDIANTS CLUB;0567745;PAYS D'AURAY VOLLEY-BALL; 0/2;14-25,17-25;31-50;LES SAUNIERS;PETIT MAEVA;CHABOT AUBIN;
ACJEUNES;03;CFU008;2021-12-12;00:00;0567745;PAYS D'AURAY VOLLEY-BALL;0374833;SAINT AVERTIN SPORTS; 0/2;15-25,23-25;38-50;LES SAUNIERS;CHABOT AUBIN;PETIT MAEVA;
ACJEUNES;03;CFU009;2021-12-12;00:00;0854977;SABLES ETUDIANTS CLUB;0374833;SAINT AVERTIN SPORTS; 0/2;16-25,6-25;22-50;LES SAUNIERS;PETIT MAEVA;CHABOT AUBIN;
ACJEUNES;03;CFV007;2021-12-12;11:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0406116;BISCARROSSE OLYMPIQUE; 2/0;25-5,25-7;50-12;PIERRE FAVRE;DRISSI MANIANI EL-MEHDI;GHENIMI NOUR'AMIR;
ACJEUNES;03;CFV008;2021-12-12;00:00;0406116;BISCARROSSE OLYMPIQUE;0315117;MURET VOLLEY-BALL; 1/2;25-14,15-25,13-15;53-54;PIERRE FAVRE;DRISSI MANIANI EL-MEHDI;GHENIMI NOUR'AMIR;
ACJEUNES;03;CFV009;2021-12-12;00:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0315117;MURET VOLLEY-BALL; 2/1;25-14,24-26,15-4;64-44;PIERRE FAVRE;GHENIMI NOUR'AMIR;DRISSI MANIANI EL-MEHDI;
ACJEUNES;03;CFW007;2021-12-12;11:00;0819413;VOLLEY CLUB BASTIDIEN;0646282;MJC LES FLEURS DE PAU; 0/2;19-25,24-26;43-51;MUNICIPALE RAYMOND BRESSOLLE;PINONDELLE BENJAMIN;SAUVY CLAIRE;
ACJEUNES;03;CFW008;2021-12-12;00:00;0646282;MJC LES FLEURS DE PAU;0338606;VOLLEY BALL CLUB LE HAILLAN; 0/2;24-26,23-25;47-51;MUNICIPALE RAYMOND BRESSOLLE;SAUVY CLAIRE;PINONDELLE BENJAMIN;
ACJEUNES;03;CFW009;2021-12-12;00:00;0819413;VOLLEY CLUB BASTIDIEN;0338606;VOLLEY BALL CLUB LE HAILLAN; 0/2;13-25,18-25;31-50;MUNICIPALE RAYMOND BRESSOLLE;PINONDELLE BENJAMIN;SAUVY CLAIRE;
ACJEUNES;03;CFX007;2021-12-12;11:00;0319689;A.S. DE L'UNION VOLLEY-BALL;0819685;PUYLAURENS VOLLEY BALL; 2/0;25-18,25-9;50-27;C300;RIGOBERT JEROME;GIROUNES ALIA;
ACJEUNES;03;CFX008;2021-12-12;00:00;0819685;PUYLAURENS VOLLEY BALL;0349150;LATTES ASPTT MONTPELLIER V.A.C; 0/2;11-25,8-25;19-50;C300;GIROUNES ALIA;RIGOBERT JEROME;
ACJEUNES;03;CFX009;2021-12-12;00:00;0319689;A.S. DE L'UNION VOLLEY-BALL;0349150;LATTES ASPTT MONTPELLIER V.A.C; 0/2;15-25,26-28;41-53;C300;GIROUNES ALIA;RIGOBERT JEROME;
ACJEUNES;03;CFY007;2021-12-12;11:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0429687;CLUB ATHLETIQUE DE ST ETIENNE; 1/2;25-21,19-25,11-15;55-61;GYMNASE ALAIN COLAS;KRELIFA BRAHIM;MOHAMED SAID;
ACJEUNES;03;CFY008;2021-12-12;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0060008;MANDELIEU LA NAPOULE V.B.; 0/2;16-25,8-25;24-50;GYMNASE ALAIN COLAS;KRELIFA BRAHIM;MOHAMED SAID;
ACJEUNES;03;CFY009;2021-12-12;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0060008;MANDELIEU LA NAPOULE V.B.; 0/2;10-25,11-25;21-50;GYMNASE ALAIN COLAS;MOHAMED SAID;KRELIFA BRAHIM;
ACJEUNES;03;CFZ007;2021-12-12;11:00;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;0836446;SAINTE-MAXIME COGOLIN VOLLEY; 2/0;25-17,25-16;50-33;GYMNASE ALBERT CAMUS;ANDRE GINOULHAC MAEVA;HADID MARIE-CHRISTINE;
