Entit�;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;JFE003;2022-10-16;00:00;0698769;PAT. LAIQUE VILLETTE PAUL BERT;0420015;ENTENTE FOREZIENNE VOLLEY-BALL; 2/0;25-20,25-21;50-41;TONY BERTRAND;SOUAK LYDIA;;
ACJEUNES;01;JFF001;2022-10-16;11:00;0699635;A.S.V.E.L.;0426516;ENTENTE ST-CHAMOND VOLLEY; 0/2;20-25,16-25;36-50;GYMNASE FOURNI�RE;CHEVALIER CARLA;CADIEU LAURIANE;
ACJEUNES;01;JFF002;2022-10-16;00:00;0426516;ENTENTE ST-CHAMOND VOLLEY;0686392;VOLLEY MULHOUSE ALSACE; 0/2;8-25,6-25;14-50;GYMNASE FOURNI�RE;CADIEU LAURIANE;CHEVALIER CARLA;
ACJEUNES;01;JFF003;2022-10-16;00:00;0699635;A.S.V.E.L.;0686392;VOLLEY MULHOUSE ALSACE; 0/2;6-25,17-25;23-50;GYMNASE FOURNI�RE;CHEVALIER CARLA;CADIEU LAURIANE;
ACJEUNES;01;JFG001;2022-10-16;11:00;0590041;HALLUIN VOLLEY METROPOLE;0593336;ST MICHEL SPORTS MARQUETTE; 2/1;17-25,25-23,15-9;57-57;SALLE MICHEL BERNARD;SPYCHALA GREGORY;;
ACJEUNES;01;JFG002;2022-10-16;00:00;0593336;ST MICHEL SPORTS MARQUETTE;0590034;OMNISPORTS CLUB HELESMOIS; 1/2;25-17,22-25,10-15;57-57;SALLE MICHEL BERNARD;SPYCHALA GREGORY;;
ACJEUNES;01;JFG003;2022-10-16;00:00;0590041;HALLUIN VOLLEY METROPOLE;0590034;OMNISPORTS CLUB HELESMOIS; 1/2;15-25,25-15,12-15;52-55;SALLE MICHEL BERNARD;SPYCHALA GREGORY;;
ACJEUNES;01;JFH001;2022-10-16;11:00;0595712;VOLLEY CLUB SAINT POLOIS;0593916;VOLLEY CLUB MARCQ BAROEUL; 2/1;25-19,19-25,15-10;59-54;SALLE DE LA FERME MARCHAND;DE WALSCHE WILFRID;;
ACJEUNES;01;JFH002;2022-10-16;00:00;0593916;VOLLEY CLUB MARCQ BAROEUL;0599408;VOLLEY-BALL CLUB CYSOING; 2/0;25-21,25-22;50-43;SALLE DE LA FERME MARCHAND;DE WALSCHE WILFRID;;
ACJEUNES;01;JFH003;2022-10-16;00:00;0595712;VOLLEY CLUB SAINT POLOIS;0599408;VOLLEY-BALL CLUB CYSOING; 2/0;25-20,25-20;50-40;SALLE DE LA FERME MARCHAND;DE WALSCHE WILFRID;;
ACJEUNES;01;JFI001;2022-10-16;11:00;0803771;AMIENS METROPOLE VOLLEY;0599512;VC AMICALISTE D'AULNOY; 2/0;25-13,25-20;50-33;GYMNASE LA PAIX;MIRZAK IMAD;;
ACJEUNES;01;JFI002;2022-10-16;00:00;0599512;VC AMICALISTE D'AULNOY;0750043;SPORTING CLUB NORD PARISIEN; 0/2;8-25,8-25;16-50;GYMNASE LA PAIX;MIRZAK IMAD;;
ACJEUNES;01;JFI003;2022-10-16;00:00;0803771;AMIENS METROPOLE VOLLEY;0750043;SPORTING CLUB NORD PARISIEN; 0/2;23-25,18-25;41-50;GYMNASE LA PAIX;MIRZAK IMAD;;
ACJEUNES;01;JFJ001;2022-10-16;11:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0334980;UNION SPORTIVE TALENCAISE; 2/0;25-13,25-7;50-20;PIERRE FAVRE;GHENIMI NOUR'AMIR;MERCHED AKSAM;
ACJEUNES;01;JFJ002;2022-10-16;00:00;0334980;UNION SPORTIVE TALENCAISE;0646282;MJC LES FLEURS DE PAU; 2/0;25-11,25-7;50-18;PIERRE FAVRE;GHENIMI NOUR'AMIR;MERCHED AKSAM;
ACJEUNES;01;JFJ003;2022-10-16;00:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0646282;MJC LES FLEURS DE PAU; 2/0;25-3,25-9;50-12;PIERRE FAVRE;MERCHED AKSAM;GHENIMI NOUR'AMIR;
ACJEUNES;01;JFK001;2022-10-16;11:00;0862442;CEP POITIERS/ST BENOIT V.B.;0798259;VOLLEY-BALL PEXINOIS NIORT; 1/2;25-20,20-25,13-15;58-60;SALLE DU GRAVION;MAUPIOUX EWEN;RAFFENEAU DOMINIQUE;
ACJEUNES;01;JFK002;2022-10-16;00:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0868124;CS DE SEVRES ANXAUMONT; 2/0;25-15,25-22;50-37;SALLE DU GRAVION;RAFFENEAU DOMINIQUE;MAUPIOUX EWEN;
ACJEUNES;01;JFK003;2022-10-16;00:00;0862442;CEP POITIERS/ST BENOIT V.B.;0868124;CS DE SEVRES ANXAUMONT; 2/0;25-18,25-17;50-35;SALLE DU GRAVION;RAFFENEAU DOMINIQUE;MAUPIOUX EWEN;
ACJEUNES;01;JFL001;2022-10-16;11:00;0757777;PUC VOLLEY-BALL;0922831;SPORTING CLUB CHATILLONNAIS; 2/0;25-17,25-18;50-35;CHARPY;WAGUET ROMANE;;
ACJEUNES;01;JFL002;2022-10-16;00:00;0922831;SPORTING CLUB CHATILLONNAIS;0785464;CONFLANS-ANDRESY-JOUY VB; 1/2;17-25,25-13,10-15;52-53;CHARPY;WAGUET ROMANE;;
ACJEUNES;01;JFL003;2022-10-16;00:00;0757777;PUC VOLLEY-BALL;0785464;CONFLANS-ANDRESY-JOUY VB; 2/0;25-18,25-21;50-39;CHARPY;WAGUET ROMANE;;
ACJEUNES;01;JFM001;2022-10-16;11:00;0758706;AS. SP. CULT. DUNOIS;0921672;SAINT-CLOUD PARIS SF; 0/2;9-25,6-25;15-50;GYMNASE DUNOIS;MOUYEME SIDONIE;;
ACJEUNES;01;JFM002;2022-10-16;00:00;0921672;SAINT-CLOUD PARIS SF;0776584;PONTAULT-COMBAULT V.B. CLUB; 2/0;25-0,25-0;50-0;GYMNASE DUNOIS;MOUYEME SIDONIE;;
ACJEUNES;01;JFM003;2022-10-16;00:00;0758706;AS. SP. CULT. DUNOIS;0776584;PONTAULT-COMBAULT V.B. CLUB; 2/0;25-0,25-0;50-0;GYMNASE DUNOIS;MOUYEME SIDONIE;;
ACJEUNES;01;JFN001;2022-10-16;11:00;0757954;PARIS AMICALE CAMOU;0777942;SP CLUB BRIARD; 2/0;25-12,25-10;50-22;DUPLEIX;JAKIMOV VERIKA;;
ACJEUNES;01;JFN002;2022-10-16;00:00;0777942;SP CLUB BRIARD;0765200;ASPTT ROUEN MSA VB; 0/2;6-25,13-25;19-50;DUPLEIX;JAKIMOV VERIKA;;
ACJEUNES;01;JFN003;2022-10-16;00:00;0757954;PARIS AMICALE CAMOU;0765200;ASPTT ROUEN MSA VB; 2/0;25-16,25-23;50-39;DUPLEIX;JAKIMOV VERIKA;;
ACJEUNES;01;JFO001;2022-10-16;11:00;0925448;USM MALAKOFF;0912701;PORTES DE L'ESSONNE VOLLEY-BALL; 0/2;15-25,21-25;36-50;GYMNASE MARCEL CERDAN;TRAN HAO-KIET;;
ACJEUNES;01;JFO002;2022-10-16;00:00;0912701;PORTES DE L'ESSONNE VOLLEY-BALL;0788680;AS. SP DE SARTROUVILLE; 0/2;17-25,19-25;36-50;GYMNASE MARCEL CERDAN;TRAN HAO-KIET;;
ACJEUNES;01;JFO003;2022-10-16;00:00;0925448;USM MALAKOFF;0788680;AS. SP DE SARTROUVILLE; 0/2;12-25,10-25;22-50;GYMNASE MARCEL CERDAN;TRAN HAO-KIET;;
ACJEUNES;01;JFP001;2022-10-16;11:00;0947039;ASS AMICALE SPORTIVE FRESNES;0927953;ASNIERES VOLLEY 92; 2/0;25-19,25-11;50-30;LA PAIX;RAKOTOZAFY ANDRY;;
ACJEUNES;01;JFP002;2022-10-16;00:00;0927953;ASNIERES VOLLEY 92;0934829;CLUB SPORTIF MUN EPINAY; 2/0;25-0,25-6;50-6;LA PAIX;RAKOTOZAFY ANDRY;;
ACJEUNES;01;JFP003;2022-10-16;00:00;0947039;ASS AMICALE SPORTIVE FRESNES;0934829;CLUB SPORTIF MUN EPINAY; 2/0;25-7,25-17;50-24;LA PAIX;RAKOTOZAFY ANDRY;;
ACJEUNES;01;JFQ001;2022-10-16;11:00;0946822;ASA MAISONS ALFORT;0947898;U S DE CRETEIL; 2/0;25-11,25-5;50-16;CONDORCET;CLAVEL GREGORY;;
ACJEUNES;01;JFQ002;2022-10-16;00:00;0947898;U S DE CRETEIL;0929372;PLESSIS-ROBINSON VOLLEY-BALL; 0/2;6-25,10-25;16-50;CONDORCET;CLAVEL GREGORY;;
ACJEUNES;01;JFQ003;2022-10-16;00:00;0946822;ASA MAISONS ALFORT;0929372;PLESSIS-ROBINSON VOLLEY-BALL; 0/2;9-25,13-25;22-50;CONDORCET;CLAVEL GREGORY;;
ACJEUNES;01;JFR001;2022-10-16;11:00;0946784;VINCENNES VOLLEY CLUB;0957093;ARGENTEUIL VOLLEY BALL 95; 2/0;25-23,25-9;50-32;CENTRE SPORTIF G. POMPIDOU;DUMONT ELSA;;
ACJEUNES;01;JFR002;2022-10-16;00:00;0957093;ARGENTEUIL VOLLEY BALL 95;0510012;REIMS VOLLEY 51; 1/2;25-16,21-25,14-16;60-57;CENTRE SPORTIF G. POMPIDOU;DUMONT ELSA;;
ACJEUNES;01;JFR003;2022-10-16;00:00;0946784;VINCENNES VOLLEY CLUB;0510012;REIMS VOLLEY 51; 2/0;25-13,25-5;50-18;CENTRE SPORTIF G. POMPIDOU;DUMONT ELSA;;
ACJEUNES;01;JFS001;2022-10-16;11:00;0319689;A.S. DE L'UNION VOLLEY-BALL;0317037;GRENADE VOLLEY BALL; 2/0;25-8,25-6;50-14;C300;JEANNE RODRIGUE;YAFFA AMARA;
ACJEUNES;01;JFS002;2022-10-16;00:00;0317037;GRENADE VOLLEY BALL;0115113;UNION SPORTIVE ROUBIANAISE; 1/2;13-25,25-21,9-15;47-61;C300;JEANNE RODRIGUE;YAFFA AMARA;
ACJEUNES;01;JFS003;2022-10-16;00:00;0319689;A.S. DE L'UNION VOLLEY-BALL;0115113;UNION SPORTIVE ROUBIANAISE; 2/0;25-7,25-6;50-13;C300;YAFFA AMARA;JEANNE RODRIGUE;
ACJEUNES;01;JFT001;2022-10-16;11:00;0307732;NIMES VOLLEY-BALL;0349150;LATTES ASPTT MONTPELLIER V.A.C; 0/2;19-25,19-25;38-50;GASTON LESSUT;SAADOUNE ABDELHAK;;
ACJEUNES;01;JFT002;2022-10-16;00:00;0349150;LATTES ASPTT MONTPELLIER V.A.C;0344036;AGDE VOLLEY BALL; 2/0;25-8,25-13;50-21;GASTON LESSUT;SAADOUNE ABDELHAK;;
ACJEUNES;01;JFT003;2022-10-16;00:00;0307732;NIMES VOLLEY-BALL;0344036;AGDE VOLLEY BALL; 2/0;25-16,25-10;50-26;GASTON LESSUT;SAADOUNE ABDELHAK;;
ACJEUNES;01;JFU001;2022-10-16;11:00;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB;0818902;U.S. CADALENOISE V.B.; 2/0;25-18,25-19;50-37;GYMNASE COSEC BORDE BASSE;VO QUANG TUYEN DANIEL;BRUNE ARTHUR;
ACJEUNES;01;JFU002;2022-10-16;00:00;0818902;U.S. CADALENOISE V.B.;0812335;VOLLEY-BALL ALBIGEOIS; 2/0;25-7,25-5;50-12;GYMNASE COSEC BORDE BASSE;BRUNE ARTHUR;VO QUANG TUYEN DANIEL;
ACJEUNES;01;JFU003;2022-10-16;00:00;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB;0812335;VOLLEY-BALL ALBIGEOIS; 2/0;25-3,25-4;50-7;GYMNASE COSEC BORDE BASSE;BRUNE ARTHUR;VO QUANG TUYEN DANIEL;
ACJEUNES;01;JFV001;2022-10-16;11:00;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;0819685;PUYLAURENS VOLLEY BALL; 2/0;25-14,26-24;51-38;LA CAYRIE;SAUVY JEAN-PAUL;SOLER CAMILLE;
ACJEUNES;01;JFV002;2022-10-16;00:00;0819685;PUYLAURENS VOLLEY BALL;0656864;TARBES ODOS PYRENEES VOLLEY-BALL; 2/0;25-13,25-7;50-20;LA CAYRIE;SAUVY JEAN-PAUL;SOLER CAMILLE;
ACJEUNES;01;JFV003;2022-10-16;00:00;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;0656864;TARBES ODOS PYRENEES VOLLEY-BALL; 2/0;25-7,25-20;50-27;LA CAYRIE;SOLER CAMILLE;SAUVY JEAN-PAUL;
ACJEUNES;01;JFW001;2022-10-16;11:00;0579612;TERVILLE FLORANGE OLYMPIQUE;0542783;GRAND NANCY VOLLEY-BALL; 2/0;25-17,25-15;50-32;GYMNASE MUNICIPAL;MATHIS YVES;KLEINHENTZ PIERRE;
ACJEUNES;01;JFW002;2022-10-16;00:00;0542783;GRAND NANCY VOLLEY-BALL;0675289;A.S. VALLEE DE LA SAUER; 0/2;18-25,12-25;30-50;GYMNASE MUNICIPAL;KLEINHENTZ PIERRE;MATHIS YVES;
ACJEUNES;01;JFW003;2022-10-16;00:00;0579612;TERVILLE FLORANGE OLYMPIQUE;0675289;A.S. VALLEE DE LA SAUER; 2/0;25-19,25-19;50-38;GYMNASE MUNICIPAL;MATHIS YVES;KLEINHENTZ PIERRE;
ACJEUNES;01;JFX001;2022-10-16;11:00;0884751;ASS SPORTIVE DE GERARDMER;0255803;VOLLEY SAINT VITOIS; 0/2;16-25,21-25;37-50;HALLE DES SPORTS;MAUBE HUET EVAN;FEBVAY CHRISTOPHE;
ACJEUNES;01;JFX002;2022-10-16;00:00;0255803;VOLLEY SAINT VITOIS;0543620;VANDOEUVRE-NANCY VOLLEY-BALL; 0/2;8-25,8-25;16-50;HALLE DES SPORTS;FEBVAY CHRISTOPHE;MAUBE HUET EVAN;
ACJEUNES;01;JFX003;2022-10-16;00:00;0884751;ASS SPORTIVE DE GERARDMER;0543620;VANDOEUVRE-NANCY VOLLEY-BALL; 0/2;9-25,3-25;12-50;HALLE DES SPORTS;MAUBE HUET EVAN;FEBVAY CHRISTOPHE;
ACJEUNES;02;JFA004;2022-11-13;11:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0491492;SPORTING CLUB DE L OUEST; 0/2;13-25,21-25;34-50;HENRI BARBUSSE;BOUTINET ROMAIN;BRAS CHRISTIAN;
ACJEUNES;02;JFA005;2022-11-13;00:00;0491492;SPORTING CLUB DE L OUEST;0455556;NEUVILLE SPORTS; 2/0;25-19,25-19;50-38;HENRI BARBUSSE;BRAS CHRISTIAN;BOUTINET ROMAIN;
ACJEUNES;02;JFA006;2022-11-13;00:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0455556;NEUVILLE SPORTS; 2/0;25-18,25-18;50-36;HENRI BARBUSSE;BOUTINET ROMAIN;BRAS CHRISTIAN;
ACJEUNES;02;JFB004;2022-11-13;11:00;0765200;ASPTT ROUEN MSA VB;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION; 0/2;8-25,9-25;17-50;GYMNASE THUILLEAU;MBONGO MBAPP� DORIAN;BENCHAKROUNE SORAYA;
ACJEUNES;02;JFB005;2022-11-13;00:00;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;0590034;OMNISPORTS CLUB HELESMOIS; 2/0;25-7,25-6;50-13;GYMNASE THUILLEAU;BENCHAKROUNE SORAYA;MBONGO MBAPP� DORIAN;
ACJEUNES;02;JFB006;2022-11-13;00:00;0765200;ASPTT ROUEN MSA VB;0590034;OMNISPORTS CLUB HELESMOIS; 2/0;25-17,25-12;50-29;GYMNASE THUILLEAU;MBONGO MBAPP� DORIAN;BENCHAKROUNE SORAYA;
ACJEUNES;02;JFC004;2022-11-13;14:30;0788680;AS. SP DE SARTROUVILLE;0947039;ASS AMICALE SPORTIVE FRESNES; 2/0;25-14,25-7;50-21;JOLIOT CURIE;YACK JOHN;DE CASTRO MIGUEL;
ACJEUNES;02;JFC005;2022-11-13;00:00;0947039;ASS AMICALE SPORTIVE FRESNES;0917023;ENTENTE SPORTIVE YERROISE; 2/0;25-23,25-16;50-39;JOLIOT CURIE;YACK JOHN;DE CASTRO MIGUEL;
ACJEUNES;02;JFC006;2022-11-13;00:00;0788680;AS. SP DE SARTROUVILLE;0917023;ENTENTE SPORTIVE YERROISE; 2/0;25-13,25-11;50-24;JOLIOT CURIE;DE CASTRO MIGUEL;YACK JOHN;
ACJEUNES;02;JFD004;2022-11-13;11:00;0593336;ST MICHEL SPORTS MARQUETTE;0595712;VOLLEY CLUB SAINT POLOIS; 0/2;12-25,4-25;16-50;CENTRE SPORTIF;VANDENBEMDEN FR�D�RICK;;
ACJEUNES;02;JFD005;2022-11-13;00:00;0595712;VOLLEY CLUB SAINT POLOIS;0921672;SAINT-CLOUD PARIS SF; 2/0;25-20,30-28;55-48;CENTRE SPORTIF;VANDENBEMDEN FR�D�RICK;;
ACJEUNES;02;JFD006;2022-11-13;00:00;0593336;ST MICHEL SPORTS MARQUETTE;0921672;SAINT-CLOUD PARIS SF; 0/2;12-25,9-25;21-50;CENTRE SPORTIF;VANDENBEMDEN FR�D�RICK;;
ACJEUNES;02;JFE004;2022-11-13;11:00;0543620;VANDOEUVRE-NANCY VOLLEY-BALL;0803771;AMIENS METROPOLE VOLLEY; 2/0;25-12,25-18;50-30;NATIONS;LEPAGE BENOIT;PERRUCHAUD JEAN;
ACJEUNES;02;JFE005;2022-11-13;00:00;0803771;AMIENS METROPOLE VOLLEY;0757954;PARIS AMICALE CAMOU; 1/2;14-25,25-23,7-15;46-63;NATIONS;LEPAGE BENOIT;PERRUCHAUD JEAN;
ACJEUNES;02;JFE006;2022-11-13;00:00;0543620;VANDOEUVRE-NANCY VOLLEY-BALL;0757954;PARIS AMICALE CAMOU; 2/0;25-10,25-15;50-25;NATIONS;PERRUCHAUD JEAN;LEPAGE BENOIT;
ACJEUNES;02;JFF004;2022-11-13;14:00;0675289;A.S. VALLEE DE LA SAUER;0686392;VOLLEY MULHOUSE ALSACE; 0/2;19-25,13-25;32-50;GYMNASE DES CUIRASSIERS;COSSON FREDERIC;SAINTY GERARD;
ACJEUNES;02;JFF005;2022-11-13;00:00;0686392;VOLLEY MULHOUSE ALSACE;0255803;VOLLEY SAINT VITOIS; 2/0;25-6,25-2;50-8;GYMNASE DES CUIRASSIERS;SAINTY GERARD;COSSON FREDERIC;
ACJEUNES;02;JFF006;2022-11-13;00:00;0675289;A.S. VALLEE DE LA SAUER;0255803;VOLLEY SAINT VITOIS; 2/0;25-14,25-5;50-19;GYMNASE DES CUIRASSIERS;COSSON FREDERIC;SAINTY GERARD;
ACJEUNES;02;JFG004;2022-11-13;11:00;0593916;VOLLEY CLUB MARCQ BAROEUL;0510012;REIMS VOLLEY 51; 2/0;25-13,25-5;50-18;SAINT EXUPERY;OUENOUGHI BOUBEKEUR;;
ACJEUNES;02;JFG005;2022-11-13;00:00;0510012;REIMS VOLLEY 51;0750043;SPORTING CLUB NORD PARISIEN; 0/2;10-25,6-25;16-50;SAINT EXUPERY;OUENOUGHI BOUBEKEUR;;
ACJEUNES;02;JFG006;2022-11-13;00:00;0593916;VOLLEY CLUB MARCQ BAROEUL;0750043;SPORTING CLUB NORD PARISIEN; 2/0;26-24,25-12;51-36;SAINT EXUPERY;OUENOUGHI BOUBEKEUR;;
ACJEUNES;02;JFH004;2022-11-13;11:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0898444;SENS VOLLEY 89; 2/0;25-13,25-22;50-35;LOUIS HACHETTE;GREUILLET LAURENCE;;
ACJEUNES;02;JFH005;2022-11-13;00:00;0898444;SENS VOLLEY 89;0590041;HALLUIN VOLLEY METROPOLE; 2/0;25-22,25-18;50-40;LOUIS HACHETTE;GREUILLET LAURENCE;;
ACJEUNES;02;JFH006;2022-11-13;00:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0590041;HALLUIN VOLLEY METROPOLE; 2/0;25-12,25-5;50-17;LOUIS HACHETTE;GREUILLET LAURENCE;;
ACJEUNES;02;JFI004;2022-11-13;10:00;0785464;CONFLANS-ANDRESY-JOUY VB;0946784;VINCENNES VOLLEY CLUB; 1/2;23-25,25-20,7-15;55-60;GYMNASE PIERRE B�R�GOVOY;CARBONNEL FABIEN;CARLOTTI PIERRE;
ACJEUNES;02;JFI005;2022-11-13;00:00;0946784;VINCENNES VOLLEY CLUB;0946822;ASA MAISONS ALFORT; 2/0;25-11,25-20;50-31;GYMNASE PIERRE B�R�GOVOY;CARLOTTI PIERRE;CARBONNEL FABIEN;
ACJEUNES;02;JFI006;2022-11-13;00:00;0785464;CONFLANS-ANDRESY-JOUY VB;0946822;ASA MAISONS ALFORT; 2/0;25-21,25-20;50-41;GYMNASE PIERRE B�R�GOVOY;CARBONNEL FABIEN;CARLOTTI PIERRE;
ACJEUNES;02;JFJ004;2022-11-13;11:00;0279428;EVREUX VOLLEY-BALL;0351506;LES BLEUETS PORTES DE BRETAGNE VB; 2/0;25-7,25-16;50-23;CANADA;DALLET KYLIAN;HENRY CORALIE;
ACJEUNES;02;JFJ005;2022-11-13;00:00;0351506;LES BLEUETS PORTES DE BRETAGNE VB;0862442;CEP POITIERS/ST BENOIT V.B.; 2/1;13-25,25-22,15-8;53-55;CANADA;HENRY CORALIE;DALLET KYLIAN;
ACJEUNES;02;JFJ006;2022-11-13;00:00;0279428;EVREUX VOLLEY-BALL;0862442;CEP POITIERS/ST BENOIT V.B.; 2/0;25-4,25-11;50-15;CANADA;DALLET KYLIAN;HENRY CORALIE;
ACJEUNES;02;JFK004;2022-11-13;11:00;0912701;PORTES DE L'ESSONNE VOLLEY-BALL;0757777;PUC VOLLEY-BALL; 2/1;25-16,10-25,15-8;50-49;GYMNASE KENNEDY;ULYSSE GUY-ROBEL;;
ACJEUNES;02;JFK005;2022-11-13;00:00;0757777;PUC VOLLEY-BALL;0927953;ASNIERES VOLLEY 92; 1/2;25-14,14-25,9-15;48-54;GYMNASE KENNEDY;ULYSSE GUY-ROBEL;;
ACJEUNES;02;JFK006;2022-11-13;00:00;0912701;PORTES DE L'ESSONNE VOLLEY-BALL;0927953;ASNIERES VOLLEY 92; 2/1;25-18,17-25,15-8;57-51;GYMNASE KENNEDY;ULYSSE GUY-ROBEL;;
ACJEUNES;02;JFL004;2022-11-13;11:00;0382201;GRENOBLE V.UNIVERSITE CLUB;0426516;ENTENTE ST-CHAMOND VOLLEY; 1/2;25-19,15-25,12-15;52-59;GYMNASE PIERRE-AIGUILLE;DREVOT ARTHUR;ENFOUX ELODIE;
ACJEUNES;02;JFL005;2022-11-13;00:00;0426516;ENTENTE ST-CHAMOND VOLLEY;0307732;NIMES VOLLEY-BALL; 2/1;25-23,22-25,15-11;62-59;GYMNASE PIERRE-AIGUILLE;ENFOUX ELODIE;DREVOT ARTHUR;
ACJEUNES;02;JFL006;2022-11-13;00:00;0382201;GRENOBLE V.UNIVERSITE CLUB;0307732;NIMES VOLLEY-BALL; 1/2;19-25,25-14,11-15;55-54;GYMNASE PIERRE-AIGUILLE;DREVOT ARTHUR;ENFOUX ELODIE;
ACJEUNES;02;JFM004;2022-11-13;11:00;0136761;ISTRES PROVENCE VOLLEY;0349150;LATTES ASPTT MONTPELLIER V.A.C; 2/0;27-25,25-22;52-47;GYMNASE PAUL CAVALLONI;CADOUR LAETITIA;DARTHOUX JEROME;
ACJEUNES;02;JFM005;2022-11-13;00:00;0349150;LATTES ASPTT MONTPELLIER V.A.C;0819685;PUYLAURENS VOLLEY BALL; 2/0;25-17,25-15;50-32;GYMNASE PAUL CAVALLONI;CADOUR LAETITIA;DARTHOUX JEROME;
ACJEUNES;02;JFM006;2022-11-13;00:00;0136761;ISTRES PROVENCE VOLLEY;0819685;PUYLAURENS VOLLEY BALL; 2/0;25-4,25-10;50-14;GYMNASE PAUL CAVALLONI;DARTHOUX JEROME;CADOUR LAETITIA;
ACJEUNES;02;JFN004;2022-11-11;12:00;0115113;UNION SPORTIVE ROUBIANAISE;0138032;PAYS D'AIX VENELLES V.B.; 0/2;12-25,10-25;22-50;SALLE MUNICIPALE;BERTRAND JOELLE;;
