Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;BMA001;2022-10-16;11:00;0842424;AVIGNON VOLLEY BALL;0344410;ASLJCROIX ARGENT MONTPELLIER; 0/2;23-25,20-25;43-50;ROUMANILLE;COSTE PHILIPPINE;;
ACJEUNES;01;BMA002;2022-10-16;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0077976;US ALBENASSIENNE V.B.; 2/0;25-0,25-0;50-0;ROUMANILLE;;;
ACJEUNES;01;BMA003;2022-10-16;00:00;0842424;AVIGNON VOLLEY BALL;0077976;US ALBENASSIENNE V.B.; 2/0;25-0,25-0;50-0;ROUMANILLE;;;
ACJEUNES;01;BMB001;2022-10-16;11:00;0066927;NICE VOLLEY-BALL;0067689;US CAGNES VOLLEY-BALL; 0/2;7-25,15-25;22-50;PALMEIRA-GIAMARCHI;TORRE PIETRO;;
ACJEUNES;01;BMB002;2022-10-16;00:00;0067689;US CAGNES VOLLEY-BALL;02B5352;VOLLEY-BALL BASTIAIS; 2/0;25-8,25-13;50-21;PALMEIRA-GIAMARCHI;TORRE PIETRO;;
ACJEUNES;01;BMB003;2022-10-16;00:00;0066927;NICE VOLLEY-BALL;02B5352;VOLLEY-BALL BASTIAIS; 2/0;25-14,25-18;50-32;PALMEIRA-GIAMARCHI;TORRE PIETRO;;
ACJEUNES;01;BMC001;2022-10-16;13:30;0060007;AS CANNES VOLLEY-BALL;0062509;OLYMPIQUES ANTIBES JUAN PINS; 2/0;25-17,25-11;50-28;COTEAUX;CAUET LAURENT;;
ACJEUNES;01;BMC002;2022-10-16;00:00;0062509;OLYMPIQUES ANTIBES JUAN PINS;0060036;PAYS DE GRASSE VOLLEY-BALL; 0/2;16-25,23-25;39-50;COTEAUX;CAUET LAURENT;;
ACJEUNES;01;BMC003;2022-10-16;00:00;0060007;AS CANNES VOLLEY-BALL;0060036;PAYS DE GRASSE VOLLEY-BALL; 2/0;25-12,25-17;50-29;COTEAUX;CAUET LAURENT;;
ACJEUNES;01;BMD001;2022-10-16;09:00;0068454;MUNICIPAL OLYMPIQUE MOUGINS;0060008;MANDELIEU LA NAPOULE V.B.; 0/2;19-25,22-25;41-50;ROGER DUHALDE;CHAMKHIA SABRINA;;
ACJEUNES;01;BMD002;2022-10-16;00:00;0060008;MANDELIEU LA NAPOULE V.B.;0836296;DRAGUIGNAN UNION CLUB VAR VB; 0/2;9-25,13-25;22-50;ROGER DUHALDE;CHAMKHIA SABRINA;;
ACJEUNES;01;BMD003;2022-10-16;00:00;0068454;MUNICIPAL OLYMPIQUE MOUGINS;0836296;DRAGUIGNAN UNION CLUB VAR VB; 0/2;10-25,14-25;24-50;ROGER DUHALDE;CHAMKHIA SABRINA;;
ACJEUNES;01;BME001;2022-10-16;11:00;0837251;VOLLEY BALL OLLIOULAIS;0833350;VOLLEY PRADETAN GARDEEN; 0/2;9-25,16-25;25-50;PIEMONTESI;ADORA LOIC;;
ACJEUNES;01;BME002;2022-10-16;00:00;0833350;VOLLEY PRADETAN GARDEEN;0839557;FREJUS VAR VOLLEY; 2/0;25-15,25-17;50-32;PIEMONTESI;ADORA LOIC;;
ACJEUNES;01;BME003;2022-10-16;00:00;0837251;VOLLEY BALL OLLIOULAIS;0839557;FREJUS VAR VOLLEY; 1/2;6-25,25-23,7-15;38-63;PIEMONTESI;ADORA LOIC;;
ACJEUNES;01;BMF001;2022-10-16;15:30;0132351;SALON VOLLEY;0132346;MARIGNANE VOLLEY-BALL; 0/2;18-25,18-25;36-50;LURIAN;MBARKI BILAL;;
ACJEUNES;01;BMF002;2022-10-16;00:00;0132346;MARIGNANE VOLLEY-BALL;0139148;VOLLEY-BALL ARLESIEN; 2/0;25-12,25-18;50-30;LURIAN;NYABEYE JEAN-JUNIOR;MBARKI BILAL;
ACJEUNES;01;BMF003;2022-10-16;00:00;0132351;SALON VOLLEY;0139148;VOLLEY-BALL ARLESIEN; 2/1;22-25,25-20,15-9;62-54;LURIAN;NYABEYE JEAN-JUNIOR;MBARKI BILAL;
ACJEUNES;01;BMG001;2022-10-16;10:00;0132348;MARSEILLE VOLLEY 13;0138311;BOUC-BEL-AIR VOLLEY-BALL; 0/2;19-25,22-25;41-50;GYMNASE DE LA ROSE FUVEAU;ROSSELLO REMY;;
ACJEUNES;01;BMG002;2022-10-16;00:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0134290;MARTIGUES VOLLEY-BALL; 2/0;25-20,25-16;50-36;GYMNASE DE LA ROSE FUVEAU;ROSSELLO REMY;;
ACJEUNES;01;BMG003;2022-10-16;00:00;0132348;MARSEILLE VOLLEY 13;0134290;MARTIGUES VOLLEY-BALL; 2/0;25-19,25-14;50-33;GYMNASE DE LA ROSE FUVEAU;ROSSELLO REMY;;
ACJEUNES;01;BMH001;2022-10-16;11:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL; 2/0;25-3,25-12;50-15;LEO LAGRANGE;JULMY RAPHAEL;;
ACJEUNES;01;BMH002;2022-10-16;00:00;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;0139175;AUBAGNE CARNOUX VOLLEY-BALL; 0/2;15-25,17-25;32-50;LEO LAGRANGE;JULMY RAPHAEL;;
ACJEUNES;01;BMH003;2022-10-16;00:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0139175;AUBAGNE CARNOUX VOLLEY-BALL; 2/1;25-18,16-25,16-14;57-57;LEO LAGRANGE;JULMY RAPHAEL;;
ACJEUNES;01;BMI001;2022-10-16;11:00;0349336;SAINT-GELY VOLLEY-BALL;0345002;ASBAM MONTPELLIER; 0/2;5-25,14-25;19-50;LA ROMPUDE;PLOZNER THOMAS;;
ACJEUNES;01;BMI002;2022-10-16;00:00;0345002;ASBAM MONTPELLIER;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB; 2/0;25-4,25-2;50-6;LA ROMPUDE;PLOZNER THOMAS;;
ACJEUNES;01;BMI003;2022-10-16;00:00;0349336;SAINT-GELY VOLLEY-BALL;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB; 2/0;25-7,25-17;50-24;LA ROMPUDE;PLOZNER THOMAS;;
ACJEUNES;01;BMJ001;2022-10-16;10:00;0114939;NARBONNE VOLLEY;0343330;ARAGO DE SETE VOLLEY-BALL; 2/0;25-18,25-22;50-40;PALAIS DU TRAVAIL;CROS JONATHAN;;
ACJEUNES;01;BMJ002;2022-10-16;00:00;0343330;ARAGO DE SETE VOLLEY-BALL;0099513;TARASCON FOIX V.B.; 2/0;25-9,25-14;50-23;PALAIS DU TRAVAIL;CROS JONATHAN;;
ACJEUNES;01;BMJ003;2022-10-16;00:00;0114939;NARBONNE VOLLEY;0099513;TARASCON FOIX V.B.; 2/0;25-13,25-19;50-32;PALAIS DU TRAVAIL;CROS JONATHAN;;
ACJEUNES;01;BMK001;2022-10-16;11:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0319125;SPORTING CLUB PLAISANCE TOUCH; 2/1;25-18,23-25,16-14;64-57;PATRICK PÉPI;LAFOND AUGUSTO JIN;;
ACJEUNES;01;BMK002;2022-10-16;00:00;0319125;SPORTING CLUB PLAISANCE TOUCH;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 2/0;25-10,25-9;50-19;PATRICK PÉPI;LAFOND AUGUSTO JIN;;
ACJEUNES;01;BMK003;2022-10-16;00:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 2/0;25-11,25-18;50-29;PATRICK PÉPI;LAFOND AUGUSTO JIN;;
ACJEUNES;01;BML001;2022-10-16;11:00;0819413;VOLLEY CLUB BASTIDIEN;0819685;PUYLAURENS VOLLEY BALL; 2/0;27-25,25-17;52-42;MUNICIPALE RAYMOND BRESSOLLE;LECLERC DAVID;;
ACJEUNES;01;BML002;2022-10-16;00:00;0819685;PUYLAURENS VOLLEY BALL;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS; 0/2;7-25,20-25;27-50;MUNICIPALE RAYMOND BRESSOLLE;LECLERC DAVID;;
ACJEUNES;01;BML003;2022-10-16;00:00;0819413;VOLLEY CLUB BASTIDIEN;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS; 0/2;20-25,28-30;48-55;MUNICIPALE RAYMOND BRESSOLLE;LECLERC DAVID;;
ACJEUNES;01;BMM001;2022-10-16;11:00;0476720;AL VILLENEUVE SUR LOT;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL; 2/1;19-25,25-18,15-9;59-52;CENTRE CULTUREL LEYGUES;OUIKHLEF MOHAMED;;
ACJEUNES;01;BMM002;2022-10-16;00:00;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0640001;LESCAR PYRENEES VOLLEY-BALL; 0/2;11-25,11-25;22-50;CENTRE CULTUREL LEYGUES;OUIKHLEF MOHAMED;;
ACJEUNES;01;BMM003;2022-10-16;00:00;0476720;AL VILLENEUVE SUR LOT;0640001;LESCAR PYRENEES VOLLEY-BALL; 0/2;9-25,10-25;19-50;CENTRE CULTUREL LEYGUES;OUIKHLEF MOHAMED;;
ACJEUNES;01;BMN001;2022-10-16;11:00;0334980;UNION SPORTIVE TALENCAISE;0330014;J.S.A. BORDEAUX; 2/0;25-11,25-9;50-20;LÉO LAGRANGE;GUILLAUMIN YANNIS;;
ACJEUNES;01;BMN002;2022-10-16;00:00;0330014;J.S.A. BORDEAUX;0338871;ENT. SPORTIVE BLANQUEFORTAISE; 0/2;9-25,17-25;26-50;LÉO LAGRANGE;GUILLAUMIN YANNIS;;
ACJEUNES;01;BMN003;2022-10-16;00:00;0334980;UNION SPORTIVE TALENCAISE;0338871;ENT. SPORTIVE BLANQUEFORTAISE; 2/1;14-25,25-16,15-12;54-53;LÉO LAGRANGE;GUILLAUMIN YANNIS;;
ACJEUNES;01;BMO001;2022-10-16;11:00;0868442;VOUILLE VOLLEY BALL;0866049;UNION SPORTIVE VIVONNE; 2/0;25-16,25-11;50-27;GYMNASE DES MAILLOTS;PINOGES GUY;;
