Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;MMA001;2024-10-06;09:00;0062509;OLYMPIQUES ANTIBES JUAN PINS;0066927;NICE VOLLEY-BALL; 0/2;23-25,19-25;42-50;BERTONE;TOUSSAINT ANDRE-LUC;TOMOU RONAN;
ACJEUNES;01;MMA002;2024-10-06;00:00;0066927;NICE VOLLEY-BALL;0839557;FREJUS VAR VOLLEY; 0/2;11-25,12-25;23-50;BERTONE;TOMOU RONAN;TOUSSAINT ANDRE-LUC;
ACJEUNES;01;MMA003;2024-10-06;00:00;0062509;OLYMPIQUES ANTIBES JUAN PINS;0839557;FREJUS VAR VOLLEY; 0/2;8-25,13-25;21-50;BERTONE;TOUSSAINT ANDRE-LUC;TOMOU RONAN;
ACJEUNES;01;MMB001;2024-10-06;11:00;0060007;AS CANNES VOLLEY-BALL;0060008;MANDELIEU LA NAPOULE V.B.; 2/0;25-19,25-11;50-30;COTEAUX;LESAIN FROMENTIN LAETITIA;JEBALI DRISS;
ACJEUNES;01;MMB002;2024-10-06;00:00;0060008;MANDELIEU LA NAPOULE V.B.;0067689;US CAGNES VOLLEY-BALL; 2/1;20-25,25-16,15-9;60-50;COTEAUX;LESAIN FROMENTIN LAETITIA;JEBALI DRISS;
ACJEUNES;01;MMB003;2024-10-06;00:00;0060007;AS CANNES VOLLEY-BALL;0067689;US CAGNES VOLLEY-BALL; 2/0;25-16,25-20;50-36;COTEAUX;JEBALI DRISS;LESAIN FROMENTIN LAETITIA;
ACJEUNES;01;MMC001;2024-10-06;11:00;0836296;DRAGUIGNAN UNION CLUB VAR VB;0060036;PAYS DE GRASSE VOLLEY-BALL; 2/0;25-17,25-16;50-33;GYMNASE COLLÈGE ROSTAND;MIELNIK THOMAS;CHASSAGNARD QUENTIN;
ACJEUNES;01;MMC002;2024-10-06;00:00;0060036;PAYS DE GRASSE VOLLEY-BALL;0837251;VOLLEY BALL OLLIOULAIS; 1/2;21-25,25-23,10-15;56-63;GYMNASE COLLÈGE ROSTAND;MIELNIK THOMAS;CHASSAGNARD QUENTIN;
ACJEUNES;01;MMC003;2024-10-06;00:00;0836296;DRAGUIGNAN UNION CLUB VAR VB;0837251;VOLLEY BALL OLLIOULAIS; 2/0;25-14,25-16;50-30;GYMNASE COLLÈGE ROSTAND;CHASSAGNARD QUENTIN;MIELNIK THOMAS;
ACJEUNES;01;MMD001;2024-10-06;10:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL; 2/1;26-24,18-25,15-13;59-62;COMPLEXE GUY DRUT;HADID MARIE-CHRISTINE;DE NOBLET MATHIEU;
ACJEUNES;01;MMD002;2024-10-06;00:00;0132365;AIX UNIVERSITE CLUB 13 VOLLEY-BALL;0134290;MARTIGUES VOLLEY-BALL; 2/0;25-12,25-14;50-26;COMPLEXE GUY DRUT;HADID MARIE-CHRISTINE;DE NOBLET MATHIEU;
ACJEUNES;01;MMD003;2024-10-06;00:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0134290;MARTIGUES VOLLEY-BALL; 2/0;25-7,25-13;50-20;COMPLEXE GUY DRUT;DE NOBLET MATHIEU;HADID MARIE-CHRISTINE;
ACJEUNES;01;MME001;2024-10-06;14:00;0132346;MARIGNANE VOLLEY-BALL;0136082;VITROLLES SPORTS VOLLEY-BALL; 2/0;25-14,25-8;50-22;CARESTIER;TOSIN MICHEL;DAILLAN MAEVA;
ACJEUNES;01;MME002;2024-10-06;00:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0132348;MARSEILLE VOLLEY 13; 0/2;14-25,8-25;22-50;CARESTIER;TOSIN MICHEL;DAILLAN MAEVA;
ACJEUNES;01;MME003;2024-10-06;00:00;0132346;MARIGNANE VOLLEY-BALL;0132348;MARSEILLE VOLLEY 13; 2/1;19-25,25-14,15-10;59-49;CARESTIER;TOSIN MICHEL;DAILLAN MAEVA;
ACJEUNES;01;MMF001;2024-10-06;10:00;0842424;AVIGNON VOLLEY BALL;0842425;U.S. PONTET VOLLEY AVENIR; 0/2;16-25,10-25;26-50;CHAMPFLEURY;LLADERES JACQUES;SAUVAYRE QUENTIN;
ACJEUNES;01;MMF002;2024-10-06;00:00;0842425;U.S. PONTET VOLLEY AVENIR;0132351;SALON VOLLEY; 0/2;15-25,19-25;34-50;CHAMPFLEURY;SAUVAYRE QUENTIN;LLADERES JACQUES;
ACJEUNES;01;MMF003;2024-10-06;00:00;0842424;AVIGNON VOLLEY BALL;0132351;SALON VOLLEY; 0/2;11-25,13-25;24-50;CHAMPFLEURY;LLADERES JACQUES;SAUVAYRE QUENTIN;
ACJEUNES;01;MMG001;2024-10-06;11:00;0307732;NIMES VOLLEY-BALL;0849721;DETENTE VERTICALE VEDENAISE; 2/0;25-5,25-4;50-9;GASTON LESSUT;COHEN WILFRID;GRAS JEAN-MARIE;
ACJEUNES;01;MMG002;2024-10-06;00:00;0849721;DETENTE VERTICALE VEDENAISE;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB; 1/0;21-19;21-19;GASTON LESSUT;COHEN WILFRID;GRAS JEAN-MARIE;
ACJEUNES;01;MMG003;2024-10-06;00:00;0307732;NIMES VOLLEY-BALL;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB; 2/0;25-7,25-4;50-11;GASTON LESSUT;GRAS JEAN-MARIE;COHEN WILFRID;
ACJEUNES;01;MMH001;2024-10-06;09:00;0349336;SAINT-GELY VOLLEY-BALL;0345002;ASBAM MONTPELLIER; 0/2;8-25,9-25;17-50;SAUMADE;AURELIEN MARIE-EMMANUELLE;STEPHAN MANON;
ACJEUNES;01;MMH002;2024-10-06;00:00;0345002;ASBAM MONTPELLIER;0343330;ARAGO DE SETE VOLLEY-BALL; 2/0;25-17,25-17;50-34;SAUMADE;STEPHAN MANON;AURELIEN MARIE-EMMANUELLE;
ACJEUNES;01;MMH003;2024-10-06;00:00;0349336;SAINT-GELY VOLLEY-BALL;0343330;ARAGO DE SETE VOLLEY-BALL; 0/2;17-25,8-25;25-50;SAUMADE;AURELIEN MARIE-EMMANUELLE;STEPHAN MANON;
ACJEUNES;01;MMI001;2024-10-06;11:00;0114939;NARBONNE VOLLEY;0668467;PERPIGNAN ROUSSILLON V.B; 2/0;25-5,25-9;50-14;PALAIS DU TRAVAIL;BERNARD JACK-NICOLAS;CAMATS PERRIER MATHIS;
ACJEUNES;01;MMI002;2024-10-06;00:00;0668467;PERPIGNAN ROUSSILLON V.B;0812326;VOLLEY LABRUGUIEROIS/NYCKEL; 2/0;25-15,25-12;50-27;PALAIS DU TRAVAIL;BERNARD JACK-NICOLAS;CAMATS PERRIER MATHIS;
ACJEUNES;01;MMI003;2024-10-06;00:00;0114939;NARBONNE VOLLEY;0812326;VOLLEY LABRUGUIEROIS/NYCKEL; 2/0;25-3,25-10;50-13;PALAIS DU TRAVAIL;BERNARD JACK-NICOLAS;CAMATS PERRIER MATHIS;
ACJEUNES;01;MMJ001;2024-10-06;11:00;0819413;VOLLEY CLUB BASTIDIEN;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 2/0;25-15,25-17;50-32;MUNICIPALE RAYMOND BRESSOLLE;GINTRAND JEAN-BAPTISTE;ALBIGOT VANESSA;
ACJEUNES;01;MMJ002;2024-10-06;00:00;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS; 1/2;23-25,25-22,7-15;55-62;MUNICIPALE RAYMOND BRESSOLLE;GINTRAND JEAN-BAPTISTE;ALBIGOT VANESSA;
ACJEUNES;01;MMJ003;2024-10-06;00:00;0819413;VOLLEY CLUB BASTIDIEN;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS; 0/2;16-25,23-25;39-50;MUNICIPALE RAYMOND BRESSOLLE;ALBIGOT VANESSA;GINTRAND JEAN-BAPTISTE;
ACJEUNES;01;MMK001;2024-10-06;11:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL; 0/2;26-28,13-25;39-53;PATRICK PÉPI;MORIN RENAUD;CIUBOTARU VIZIRU LAURENTIU;
ACJEUNES;01;MMK002;2024-10-06;00:00;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0099513;TARASCON FOIX V.B.; 2/0;25-14,25-14;50-28;PATRICK PÉPI;MORIN RENAUD;CIUBOTARU VIZIRU LAURENTIU;
ACJEUNES;01;MMK003;2024-10-06;00:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0099513;TARASCON FOIX V.B.; 2/0;25-13,25-13;50-26;PATRICK PÉPI;MORIN RENAUD;CIUBOTARU VIZIRU LAURENTIU;
ACJEUNES;01;MML001;2024-10-06;11:00;0315117;MURET VOLLEY-BALL;0319125;SPORTING CLUB PLAISANCE TOUCH; 0/2;15-25,20-25;35-50;MIRAGE;SAUVY CLAIRE;YAFFA AMARA;
ACJEUNES;01;MML002;2024-10-06;00:00;0319125;SPORTING CLUB PLAISANCE TOUCH;0640001;LESCAR PYRENEES VOLLEY-BALL; 0/2;20-25,23-25;43-50;MIRAGE;YAFFA AMARA;SAUVY CLAIRE;
ACJEUNES;01;MML003;2024-10-06;00:00;0315117;MURET VOLLEY-BALL;0640001;LESCAR PYRENEES VOLLEY-BALL; 1/2;25-21,16-25,12-15;53-61;MIRAGE;SAUVY CLAIRE;YAFFA AMARA;
ACJEUNES;01;MMM001;2024-10-06;11:00;0406172;STADE MONTOIS;0476720;AL VILLENEUVE SUR LOT; 2/0;25-18,25-14;50-32;ROBERT WLERICK;MALET MICHEL;PASCALIN ERIC;
ACJEUNES;01;MMM002;2024-10-06;00:00;0476720;AL VILLENEUVE SUR LOT;0334980;UNION SPORTIVE TALENCAISE; 1/2;16-25,25-21,8-15;49-61;ROBERT WLERICK;MALET MICHEL;PASCALIN ERIC;
ACJEUNES;01;MMM003;2024-10-06;00:00;0406172;STADE MONTOIS;0334980;UNION SPORTIVE TALENCAISE; 2/0;25-11,25-18;50-29;ROBERT WLERICK;PASCALIN ERIC;MALET MICHEL;
ACJEUNES;01;MMN001;2024-10-06;11:00;0336786;AS ST MEDARD EN JALLES;0338871;ENT. SPORTIVE BLANQUEFORTAISE; 0/2;14-25,12-25;26-50;OLYMPIE;BIGAUT LOUIS;SASTRE JESSICA;
ACJEUNES;01;MMN002;2024-10-06;00:00;0338871;ENT. SPORTIVE BLANQUEFORTAISE;0330014;J.S.A. BORDEAUX; 2/0;25-11,25-8;50-19;OLYMPIE;SASTRE JESSICA;BIGAUT LOUIS;
ACJEUNES;01;MMN003;2024-10-06;00:00;0336786;AS ST MEDARD EN JALLES;0330014;J.S.A. BORDEAUX; 0/2;22-25,22-25;44-50;OLYMPIE;BIGAUT LOUIS;SASTRE JESSICA;
ACJEUNES;01;MMO001;2024-10-06;10:00;0335197;SPORT ATHLETIQUE MERIGNACAIS;0336361;AV GARDE J D ARC CAUDERAN; 2/0;26-24,25-23;51-47;DANIEL COLOMBIER;DELACOUR ALEXIS;GUILLAUMIN YANNIS;
