Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;07;CMD020;2023-04-02;00:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0599848;DUNKERQUE GRAND LITTORAL V.B.; 0/2;23-25,12-25;35-50;GYMNASE DES COURTILLES;DJEDDI SAAD;TOUSSAINT THOMAS;;
ACJEUNES;07;CMD021;2023-04-02;00:00;0927953;ASNIERES VOLLEY 92;0599848;DUNKERQUE GRAND LITTORAL V.B.; 0/2;24-26,25-27;49-53;GYMNASE DES COURTILLES;DJEDDI SAAD;TOUSSAINT THOMAS;;
ACJEUNES;07;CME019;2023-04-02;11:00;0575650;MAIZIERES ATHLETIC CLUB VOLLEY-BALL;0674157;STRASBOURG UNIVERSITE CLUB; 0/2;16-25,16-25;32-50;COMPLEXE CAMILLE MATHIEU;CHABI FARÈS;MESGNY LOU-ANN;;
ACJEUNES;07;CME020;2023-04-02;00:00;0674157;STRASBOURG UNIVERSITE CLUB;0132346;MARIGNANE VOLLEY-BALL; 2/0;25-15,25-20;50-35;COMPLEXE CAMILLE MATHIEU;CHABI FARÈS;MESGNY LOU-ANN;;
ACJEUNES;07;CME021;2023-04-02;00:00;0575650;MAIZIERES ATHLETIC CLUB VOLLEY-BALL;0132346;MARIGNANE VOLLEY-BALL; 1/2;29-27,32-34,13-15;74-76;COMPLEXE CAMILLE MATHIEU;MESGNY LOU-ANN;CHABI FARÈS;;
ACJEUNES;07;CMF019;2023-04-02;11:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0699603;ASUL LYON VOLLEY BALL; 2/1;23-25,25-20,15-11;63-56;RENE BAILLIEU;GUEDIKIAN STEVENS;JACON LOLA;;
ACJEUNES;07;CMF020;2023-04-02;00:00;0699603;ASUL LYON VOLLEY BALL;0060007;AS CANNES VOLLEY-BALL; 0/2;21-25,23-25;44-50;RENE BAILLIEU;JACON LOLA;GUEDIKIAN STEVENS;;
ACJEUNES;07;CMF021;2023-04-02;00:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0060007;AS CANNES VOLLEY-BALL; 0/2;15-25,15-25;30-50;RENE BAILLIEU;GUEDIKIAN STEVENS;JACON LOLA;;
ACJEUNES;07;CMG019;2023-04-02;11:00;0355169;VOLLEY BALL CLUB MALOUIN;0957908;V.B. CLUB ERMONT; 2/0;25-23,25-22;50-45;MARVILLE;CHABROL JEROME;PRIOU BRUNO;;
ACJEUNES;07;CMG020;2023-04-02;00:00;0957908;V.B. CLUB ERMONT;0622126;HARNES VOLLEY-BALL; 1/2;25-23,13-25,7-15;45-63;MARVILLE;CHABROL JEROME;PRIOU BRUNO;;
ACJEUNES;07;CMG021;2023-04-02;00:00;0355169;VOLLEY BALL CLUB MALOUIN;0622126;HARNES VOLLEY-BALL; 0/2;28-30,16-25;44-55;MARVILLE;PRIOU BRUNO;CHABROL JEROME;;
ACJEUNES;07;CMH019;2023-04-01;13:30;0060036;PAYS DE GRASSE VOLLEY-BALL;0344410;ASLJCROIX ARGENT MONTPELLIER; 2/0;25-19,25-8;50-27;SALLE RENE FRIARD;RAMBAUD JORDAN;PIETRASIK THEO;;
ACJEUNES;07;CMH020;2023-04-01;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL; 1/2;18-25,25-23,6-15;49-63;SALLE RENE FRIARD;RAMBAUD JORDAN;PIETRASIK THEO;;
ACJEUNES;07;CMH021;2023-04-01;00:00;0060036;PAYS DE GRASSE VOLLEY-BALL;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL; 0/2;14-25,22-25;36-50;SALLE RENE FRIARD;PIETRASIK THEO;RAMBAUD JORDAN;;
