Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;BMA001;2024-10-13;11:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0015366;VOLLEY CLUB MEXIMIEUX;;;;L'ESCALE A ARNAS;VALLIN ERIC;;
ACJEUNES;01;BMA002;2024-10-13;00:00;0015366;VOLLEY CLUB MEXIMIEUX;0714076;VBC CHALON SUR SAONE;;;;L'ESCALE A ARNAS;;;
ACJEUNES;01;BMA003;2024-10-13;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0714076;VBC CHALON SUR SAONE;;;;L'ESCALE A ARNAS;;;
ACJEUNES;01;BMB001;2024-10-13;11:00;0749342;VOLLEY VALLEE VERTE;0745091;ANNECY VOLLEY BALL;;;;GYMNASE INTERCOMMUNAL;LAVIOLETTE AMELIE-ANNE;;
ACJEUNES;01;BMB002;2024-10-13;00:00;0745091;ANNECY VOLLEY BALL;0735001;AMICALE LAIQUE CHAMBERY V.B.;;;;GYMNASE INTERCOMMUNAL;;;
ACJEUNES;01;BMB003;2024-10-13;00:00;0749342;VOLLEY VALLEE VERTE;0735001;AMICALE LAIQUE CHAMBERY V.B.;;;;GYMNASE INTERCOMMUNAL;;;
ACJEUNES;01;BMC001;2024-10-13;11:00;0426516;ENTENTE ST-CHAMOND VOLLEY;0429687;CLUB ATHLETIQUE DE ST ETIENNE;;;;CLAUDE LEBOIS;SITHIDEJ THAVISAK;;
ACJEUNES;01;BMC002;2024-10-13;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0429072;VOLLEY BALL VILLARS;;;;CLAUDE LEBOIS;;;
ACJEUNES;01;BMC003;2024-10-13;00:00;0426516;ENTENTE ST-CHAMOND VOLLEY;0429072;VOLLEY BALL VILLARS;;;;CLAUDE LEBOIS;;;
ACJEUNES;01;BMD001;2024-10-13;11:00;0385507;FONTAINE VOLLEY;0387013;UNION AS. SEYSSINOISE V.B.;;;;GYMNASE JULES VALLES;REY JULIE;;
ACJEUNES;01;BMD002;2024-10-13;00:00;0387013;UNION AS. SEYSSINOISE V.B.;0382205;PAYS VOIRONNAIS VOLLEY - PVV;;;;GYMNASE JULES VALLES;;;
ACJEUNES;01;BMD003;2024-10-13;00:00;0385507;FONTAINE VOLLEY;0382205;PAYS VOIRONNAIS VOLLEY - PVV;;;;GYMNASE JULES VALLES;;;
ACJEUNES;01;BME001;2024-10-13;11:00;0690044;VOLLEY VAL DE SAONE;0695668;VOLLEY BRON @ LYON LUMIERE;;;;SALLE DES SPORTS;DREAN MAXIME;;
ACJEUNES;01;BME002;2024-10-13;00:00;0695668;VOLLEY BRON @ LYON LUMIERE;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);;;;SALLE DES SPORTS;;;
ACJEUNES;01;BME003;2024-10-13;00:00;0690044;VOLLEY VAL DE SAONE;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);;;;SALLE DES SPORTS;;;
ACJEUNES;01;BMF001;2024-10-13;11:00;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;0696380;AS CALUIRE ET CUIRE;;;;COMPLEXE SPORTIF;BEKKARA MOHAMED;;
ACJEUNES;01;BMF002;2024-10-13;00:00;0696380;AS CALUIRE ET CUIRE;0698293;U.S. MEYZIEU VOLLEY-BALL;;;;COMPLEXE SPORTIF;;;
ACJEUNES;01;BMF003;2024-10-13;00:00;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;0698293;U.S. MEYZIEU VOLLEY-BALL;;;;COMPLEXE SPORTIF;;;
ACJEUNES;01;BMG001;2024-10-13;11:00;0267996;PEYRINS VOLLEY-BALL;0695743;VOLLEY-BALL PAYS VIENNOIS;;;;DOMINIQUE VILALTA;AZAR NICOLAS;;
ACJEUNES;01;BMG002;2024-10-13;00:00;0695743;VOLLEY-BALL PAYS VIENNOIS;0699603;ASUL LYON VOLLEY BALL;;;;DOMINIQUE VILALTA;;;
ACJEUNES;01;BMG003;2024-10-13;00:00;0267996;PEYRINS VOLLEY-BALL;0699603;ASUL LYON VOLLEY BALL;;;;DOMINIQUE VILALTA;;;
ACJEUNES;01;BMH001;2024-10-13;11:00;0842424;AVIGNON VOLLEY BALL;0849721;DETENTE VERTICALE VEDENAISE;;;;CHAMPFLEURY;;;
ACJEUNES;01;BMH002;2024-10-13;00:00;0849721;DETENTE VERTICALE VEDENAISE;0268573;VOLLEY-BALL ROMANAIS;;;;CHAMPFLEURY;;;
