Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;04;MMF011;2022-01-23;00:00;0912762;VOLLEY-BALL DE MILLY LA FORET;0622126;HARNES VOLLEY-BALL; 0/2;12-25,23-25;35-50;CARNOT;TOURNIER YVES;DUMONT ELSA;;
ACJEUNES;04;MMF012;2022-01-23;00:00;0788680;AS. SP DE SARTROUVILLE;0622126;HARNES VOLLEY-BALL; 2/0;25-15,26-24;51-39;CARNOT;DUMONT ELSA;TOURNIER YVES;;
ACJEUNES;04;MMG010;2022-01-23;11:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0784696;AS VOLLEY-BALL VELIZY; 2/0;25-16,25-17;50-33;LOUIS HACHETTE;GILBERT SIMON;GUYARD ANDREAS;;
ACJEUNES;04;MMG011;2022-01-23;00:00;0784696;AS VOLLEY-BALL VELIZY;0595712;VOLLEY CLUB SAINT POLOIS; 0/2;13-25,24-26;37-51;LOUIS HACHETTE;GILBERT SIMON;GUYARD ANDREAS;;
ACJEUNES;04;MMG012;2022-01-23;00:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0595712;VOLLEY CLUB SAINT POLOIS; 2/0;25-10,25-18;50-28;LOUIS HACHETTE;GUYARD ANDREAS;GILBERT SIMON;;
ACJEUNES;04;MMH010;2022-01-23;11:00;0946784;VINCENNES VOLLEY CLUB;0286397;CHATEAUDUN VOLLEY-BALL; 2/0;25-11,25-16;50-27;CENTRE SPORTIF G. POMPIDOU;DEGBE MARC;JAKIMOV VERIKA;;
ACJEUNES;04;MMH011;2022-01-23;00:00;0286397;CHATEAUDUN VOLLEY-BALL;0599848;DUNKERQUE GRAND LITTORAL V.B.; 2/1;19-25,25-23,15-8;59-56;CENTRE SPORTIF G. POMPIDOU;DEGBE MARC;JAKIMOV VERIKA;;
ACJEUNES;04;MMH012;2022-01-23;00:00;0946784;VINCENNES VOLLEY CLUB;0599848;DUNKERQUE GRAND LITTORAL V.B.; 2/0;25-13,25-20;50-33;CENTRE SPORTIF G. POMPIDOU;JAKIMOV VERIKA;DEGBE MARC;;
ACJEUNES;04;MMI010;2022-02-06;11:00;0351428;E.SP. CANTON DE PIPRIAC V.B.;0374861;TOURS VOLLEY-BALL; 2/0;25-22,25-20;50-42;COMPLEXE DES TERRES ROUGES;SCHAUB MARIE-CATHERINE;MALLET NADEGE;;
ACJEUNES;04;MMI011;2022-02-06;00:00;0374861;TOURS VOLLEY-BALL;0921673;ANTONY VOLLEY; 2/0;25-17,25-17;50-34;COMPLEXE DES TERRES ROUGES;SCHAUB MARIE-CATHERINE;MALLET NADEGE;;
ACJEUNES;04;MMI012;2022-02-06;00:00;0351428;E.SP. CANTON DE PIPRIAC V.B.;0921673;ANTONY VOLLEY; 2/0;25-23,25-21;50-44;COMPLEXE DES TERRES ROUGES;MALLET NADEGE;SCHAUB MARIE-CATHERINE;;
ACJEUNES;04;MMJ010;2022-01-23;11:00;0943861;CNM CHARENTON;0785464;CONFLANS-ANDRESY-JOUY VB; 0/2;18-25,19-25;37-50;GYMNASE TONY PARKER;WAGUET ROMANE;VAURETTE VINCENT;;
ACJEUNES;04;MMJ011;2022-01-23;00:00;0785464;CONFLANS-ANDRESY-JOUY VB;0358885;ENT.SP.CULT. MOULINS; 0/2;15-25,20-25;35-50;GYMNASE TONY PARKER;VAURETTE VINCENT;WAGUET ROMANE;;
ACJEUNES;04;MMJ012;2022-01-23;00:00;0943861;CNM CHARENTON;0358885;ENT.SP.CULT. MOULINS; 2/0;25-12,25-21;50-33;GYMNASE TONY PARKER;WAGUET ROMANE;VAURETTE VINCENT;;
ACJEUNES;04;MMK010;2022-01-23;10:00;0177925;LA ROCHELLE VOLLEY BALL;0819685;PUYLAURENS VOLLEY BALL; 2/1;22-25,25-21,15-13;62-59;GYMNASE DES PARCS;MAUPIOUX EWEN;LE ROY PHILIPPE;;
ACJEUNES;04;MMK011;2022-01-23;00:00;0819685;PUYLAURENS VOLLEY BALL;0757777;PUC VOLLEY-BALL; 0/2;13-25,13-25;26-50;GYMNASE DES PARCS;MAUPIOUX EWEN;LE ROY PHILIPPE;;
ACJEUNES;04;MMK012;2022-01-23;00:00;0177925;LA ROCHELLE VOLLEY BALL;0757777;PUC VOLLEY-BALL; 0/2;15-25,11-25;26-50;GYMNASE DES PARCS;LE ROY PHILIPPE;MAUPIOUX EWEN;;
ACJEUNES;04;MML010;2022-01-23;11:00;0534442;ASPTT LAVAL;0449605;ST NAZAIRE VB ATLANTIQUE; 2/0;25-19,25-21;50-40;GYMNASE NOEMIE HAMARD;VAUVERT ALICE;;;
ACJEUNES;04;MML011;2022-01-23;00:00;0449605;ST NAZAIRE VB ATLANTIQUE;0645951;VOLLEY BALL DU LUY DE BEARN; 2/1;25-21,18-25,15-13;58-59;GYMNASE NOEMIE HAMARD;VAUVERT ALICE;;;
ACJEUNES;04;MML012;2022-01-23;00:00;0534442;ASPTT LAVAL;0645951;VOLLEY BALL DU LUY DE BEARN; 1/2;20-25,25-17,15-17;60-59;GYMNASE NOEMIE HAMARD;VAUVERT ALICE;;;
ACJEUNES;04;MMM010;2022-01-23;11:00;0442477;AILES SP BOUGUENAIS REZE;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL; 0/2;25-27,24-26;49-53;GYMNASE ARTHUR DUGAST;DOUNONT ALAIN;OLIVIER BENOIT;;
ACJEUNES;04;MMM011;2022-01-23;00:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0775819;FS VAL D'EUROPE ESBLY COUPVRAY VB; 2/0;25-16,25-18;50-34;GYMNASE ARTHUR DUGAST;OLIVIER BENOIT;DOUNONT ALAIN;;
ACJEUNES;04;MMM012;2022-01-23;00:00;0442477;AILES SP BOUGUENAIS REZE;0775819;FS VAL D'EUROPE ESBLY COUPVRAY VB; 0/2;21-25,23-25;44-50;GYMNASE ARTHUR DUGAST;DOUNONT ALAIN;OLIVIER BENOIT;;
ACJEUNES;04;MMN010;2022-01-23;11:00;0491492;SPORTING CLUB DE L OUEST;0927953;ASNIERES VOLLEY 92; 0/2;17-25,13-25;30-50;SALLE JEAN ROUSSEAU;MOKAHLI ESSABAG ABDELHAMID;GRIMAUD JEREMY;;
ACJEUNES;04;MMN011;2022-01-23;00:00;0927953;ASNIERES VOLLEY 92;0912770;ASV - ARTS ET SPORTS A VILLEBON; 0/2;12-25,19-25;31-50;SALLE JEAN ROUSSEAU;GRIMAUD JEREMY;MOKAHLI ESSABAG ABDELHAMID;;
ACJEUNES;04;MMN012;2022-01-23;00:00;0491492;SPORTING CLUB DE L OUEST;0912770;ASV - ARTS ET SPORTS A VILLEBON; 1/2;24-26,25-23,10-15;59-64;SALLE JEAN ROUSSEAU;MOKAHLI ESSABAG ABDELHAMID;GRIMAUD JEREMY;;
