Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;03;MMA007;2021-12-05;11:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0833351;VIDAUBAN VOLLEY-BALL; 2/0;25-18,25-19;50-37;LEO LAGRANGE;MOUDACHE LYES;;;
ACJEUNES;03;MMA008;2021-12-05;00:00;0833351;VIDAUBAN VOLLEY-BALL;0345002;ASBAM MONTPELLIER; 0/2;20-25,14-25;34-50;LEO LAGRANGE;MOUDACHE LYES;;;
ACJEUNES;03;MMA009;2021-12-05;00:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0345002;ASBAM MONTPELLIER; 0/2;18-25,21-25;39-50;LEO LAGRANGE;MOUDACHE LYES;;;
ACJEUNES;03;MMB007;2021-12-05;11:00;0132346;MARIGNANE VOLLEY-BALL;0060007;AS CANNES VOLLEY-BALL; 0/2;8-25,6-25;14-50;CARESTIER;BIGOT CARINE;ROSSELLO REMY;;
ACJEUNES;03;MMB008;2021-12-05;00:00;0060007;AS CANNES VOLLEY-BALL;0698828;VBC FRANCHEVILLE OUEST LYONNAIS; 2/0;25-12,25-17;50-29;CARESTIER;ROSSELLO REMY;BIGOT CARINE;;
ACJEUNES;03;MMB009;2021-12-05;00:00;0132346;MARIGNANE VOLLEY-BALL;0698828;VBC FRANCHEVILLE OUEST LYONNAIS; 1/2;25-23,10-25,13-15;48-63;CARESTIER;ROSSELLO REMY;BIGOT CARINE;;
ACJEUNES;03;MMC007;2021-12-05;11:00;0132348;MARSEILLE VOLLEY 13;0060036;PAYS DE GRASSE VOLLEY-BALL; 0/2;23-25,15-25;38-50;GYMNASE DE LA ROSE FUVEAU;DAHMANI TOUFIQ;GILLY LUCAS;;
ACJEUNES;03;MMC008;2021-12-05;00:00;0060036;PAYS DE GRASSE VOLLEY-BALL;0062509;OLYMPIQUES ANTIBES JUAN PINS; 2/0;25-9,25-9;50-18;GYMNASE DE LA ROSE FUVEAU;GILLY LUCAS;DAHMANI TOUFIQ;;
ACJEUNES;03;MMC009;2021-12-05;00:00;0132348;MARSEILLE VOLLEY 13;0062509;OLYMPIQUES ANTIBES JUAN PINS; 2/0;25-13,25-13;50-26;GYMNASE DE LA ROSE FUVEAU;DAHMANI TOUFIQ;GILLY LUCAS;;
ACJEUNES;03;MMD007;2021-12-05;11:00;0343330;ARAGO DE SETE VOLLEY-BALL;0115113;UNION SPORTIVE ROUBIANAISE; 2/0;25-9,25-14;50-23;HALLE VIÉ;DUCARNE MICHAEL;GAZE CYRIL;;
ACJEUNES;03;MMD008;2021-12-05;00:00;0115113;UNION SPORTIVE ROUBIANAISE;0839557;FREJUS VAR VOLLEY; 0/2;16-25,22-25;38-50;HALLE VIÉ;DUCARNE MICHAEL;GAZE CYRIL;;
ACJEUNES;03;MMD009;2021-12-05;00:00;0343330;ARAGO DE SETE VOLLEY-BALL;0839557;FREJUS VAR VOLLEY; 2/1;25-14,22-25,15-11;62-50;HALLE VIÉ;GAZE CYRIL;DUCARNE MICHAEL;;
ACJEUNES;03;MME007;2021-12-05;11:00;0819685;PUYLAURENS VOLLEY BALL;0315117;MURET VOLLEY-BALL; 2/1;25-16,23-25,15-9;63-50;COSEC  LABRUGUIERE;PINONDELLE BENJAMIN;PORTES EWANN;;
ACJEUNES;03;MME008;2021-12-05;00:00;0315117;MURET VOLLEY-BALL;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL; 0/2;14-25,17-25;31-50;COSEC  LABRUGUIERE;PINONDELLE BENJAMIN;PORTES EWANN;;
ACJEUNES;03;MME009;2021-12-05;00:00;0819685;PUYLAURENS VOLLEY BALL;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL; 0/2;17-25,17-25;34-50;COSEC  LABRUGUIERE;PORTES EWANN;PINONDELLE BENJAMIN;;
ACJEUNES;03;MMF007;2021-12-05;11:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0714053;VOLLEY CLUB MACONNAIS; 2/0;25-13,25-21;50-34;GYMNASE CLEMENCEAU;BALANCHE MATHIEU;GOTTAFREY JULIEN;;
ACJEUNES;03;MMF008;2021-12-05;00:00;0714053;VOLLEY CLUB MACONNAIS;0686394;VBC KINGERSHEIM; 0/2;9-25,16-25;25-50;GYMNASE CLEMENCEAU;BALANCHE MATHIEU;GOTTAFREY JULIEN;;
ACJEUNES;03;MMF009;2021-12-05;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0686394;VBC KINGERSHEIM; 1/2;13-25,25-22,6-15;44-62;GYMNASE CLEMENCEAU;GOTTAFREY JULIEN;BALANCHE MATHIEU;;
ACJEUNES;03;MMG007;2021-12-05;11:00;0674157;STRASBOURG UNIVERSITE CLUB;0675406;VOLLEY-BALL CLUB STRASBOURG VBCS; 2/0;25-10,25-16;50-26;GYMNASE ADLER;COSSON FREDERIC;SAINTY GERARD;;
ACJEUNES;03;MMG008;2021-12-05;00:00;0675406;VOLLEY-BALL CLUB STRASBOURG VBCS;0744930;ANNEMASSE VOLLEY 74; 1/2;25-22,22-25,13-15;60-62;GYMNASE ADLER;COSSON FREDERIC;SAINTY GERARD;;
ACJEUNES;03;MMG009;2021-12-05;00:00;0674157;STRASBOURG UNIVERSITE CLUB;0744930;ANNEMASSE VOLLEY 74; 2/0;25-15,25-9;50-24;GYMNASE ADLER;SAINTY GERARD;COSSON FREDERIC;;
ACJEUNES;03;MMH007;2021-12-05;11:00;0693332;V.B. VILLEFRANCHE BEAUJOLAIS;0695668;VOLLEY BRON @ LYON LUMIERE; 2/0;25-21,25-17;50-38;SAINT EXUPERY;OTSE NZE FRANCIS;TANLET GERARD;;
ACJEUNES;03;MMH008;2021-12-05;00:00;0695668;VOLLEY BRON @ LYON LUMIERE;0542783;GRAND NANCY VOLLEY-BALL; 2/0;25-10,26-24;51-34;SAINT EXUPERY;OTSE NZE FRANCIS;TANLET GERARD;;
ACJEUNES;03;MMH009;2021-12-05;00:00;0693332;V.B. VILLEFRANCHE BEAUJOLAIS;0542783;GRAND NANCY VOLLEY-BALL; 2/0;25-17,25-14;50-31;SAINT EXUPERY;TANLET GERARD;OTSE NZE FRANCIS;;
ACJEUNES;03;MMI007;2022-01-09;11:00;0912770;ASV - ARTS ET SPORTS A VILLEBON;0775819;FS VAL D'EUROPE ESBLY COUPVRAY VB; 2/0;25-15,25-12;50-27;COMPLEXE SAINT-EXUPERY;PHAM THOMAS;;;
ACJEUNES;03;MMI008;2022-01-09;00:00;0775819;FS VAL D'EUROPE ESBLY COUPVRAY VB;0351417;RENNES ETUDIANTS CLUB; 2/0;25-12,25-12;50-24;COMPLEXE SAINT-EXUPERY;PHAM THOMAS;;;
ACJEUNES;03;MMI009;2022-01-09;00:00;0912770;ASV - ARTS ET SPORTS A VILLEBON;0351417;RENNES ETUDIANTS CLUB; 2/1;25-15,19-25,15-9;59-49;COMPLEXE SAINT-EXUPERY;PHAM THOMAS;;;
ACJEUNES;03;MMJ007;2021-12-05;11:00;0286397;CHATEAUDUN VOLLEY-BALL;0358885;ENT.SP.CULT. MOULINS; 1/2;30-28,11-25,11-15;52-68;GYMNASE PASTEUR;BEZY MARY-EMMANUEL;;;
ACJEUNES;03;MMJ008;2021-12-05;00:00;0358885;ENT.SP.CULT. MOULINS;0223997;ASPTT LANNION; 2/1;25-15,15-25,15-13;55-53;GYMNASE PASTEUR;BEZY MARY-EMMANUEL;;;
ACJEUNES;03;MMJ009;2021-12-05;00:00;0286397;CHATEAUDUN VOLLEY-BALL;0223997;ASPTT LANNION; 2/1;23-25,25-22,15-12;63-59;GYMNASE PASTEUR;BEZY MARY-EMMANUEL;;;
ACJEUNES;03;MMK007;2021-12-05;11:00;0595712;VOLLEY CLUB SAINT POLOIS;0599848;DUNKERQUE GRAND LITTORAL V.B.; 1/2;12-25,25-19,11-15;48-59;SALLE DE LA FERME MARCHAND;BONNEL KEVIN;BARBIER ALBERT;;
ACJEUNES;03;MMK008;2021-12-05;00:00;0599848;DUNKERQUE GRAND LITTORAL V.B.;0761503;MAROMME CANTELEU VOLLEY 76; 2/1;25-10,14-25,17-15;56-50;SALLE DE LA FERME MARCHAND;BARBIER ALBERT;BONNEL KEVIN;;
ACJEUNES;03;MMK009;2021-12-05;00:00;0595712;VOLLEY CLUB SAINT POLOIS;0761503;MAROMME CANTELEU VOLLEY 76; 2/1;17-25,25-21,15-9;57-55;SALLE DE LA FERME MARCHAND;BONNEL KEVIN;BARBIER ALBERT;;
ACJEUNES;03;MML007;2021-12-05;11:00;0927953;ASNIERES VOLLEY 92;0622126;HARNES VOLLEY-BALL; 0/2;12-25,17-25;29-50;GYMNASE DES COURTILLES;BARAN YUSUF;;;
ACJEUNES;03;MML008;2021-12-05;00:00;0622126;HARNES VOLLEY-BALL;0628128;LOISIRS INTER SPORT ST PIERRE; 2/0;25-19,25-15;50-34;GYMNASE DES COURTILLES;;;;
ACJEUNES;03;MML009;2021-12-05;00:00;0927953;ASNIERES VOLLEY 92;0628128;LOISIRS INTER SPORT ST PIERRE; 2/1;24-26,25-14,15-11;64-51;GYMNASE DES COURTILLES;BARAN YUSUF;;;
ACJEUNES;03;MMM007;2021-12-05;10:00;0784696;AS VOLLEY-BALL VELIZY;0788680;AS. SP DE SARTROUVILLE; 0/2;19-25,22-25;41-50;JEAN MACE;ANDRIANARISOA JAONA;;;
ACJEUNES;03;MMM008;2021-12-05;00:00;0788680;AS. SP DE SARTROUVILLE;0594680;TOURCOING VOLLEY-BALL L.M.; 2/0;25-14,25-11;50-25;JEAN MACE;ANDRIANARISOA JAONA;;;
ACJEUNES;03;MMM009;2021-12-05;00:00;0784696;AS VOLLEY-BALL VELIZY;0594680;TOURCOING VOLLEY-BALL L.M.; 2/0;25-18,25-9;50-27;JEAN MACE;ANDRIANARISOA JAONA;;;
ACJEUNES;03;MMN007;2021-12-05;11:30;0575650;MAIZIERES ATHLETIC CLUB VOLLEY-BALL;0946784;VINCENNES VOLLEY CLUB; 0/2;17-25,11-25;28-50;COMPLEXE CAMILLE MATHIEU;CONTE CAMILLE;POLET VIKTORIJA;;
ACJEUNES;03;MMN008;2021-12-05;00:00;0946784;VINCENNES VOLLEY CLUB;0912762;VOLLEY-BALL DE MILLY LA FORET; 2/0;27-25,25-14;52-39;COMPLEXE CAMILLE MATHIEU;POLET VIKTORIJA;CONTE CAMILLE;;
ACJEUNES;03;MMN009;2021-12-05;00:00;0575650;MAIZIERES ATHLETIC CLUB VOLLEY-BALL;0912762;VOLLEY-BALL DE MILLY LA FORET; 1/2;18-25,29-27,9-15;56-67;COMPLEXE CAMILLE MATHIEU;CONTE CAMILLE;POLET VIKTORIJA;;
ACJEUNES;03;MMO007;2021-12-05;09:30;0921673;ANTONY VOLLEY;0929372;PLESSIS-ROBINSON VOLLEY-BALL; 0/2;10-25,9-25;19-50;GYMNASE PAJEAUD;EMERY SAMMY;;;
ACJEUNES;03;MMO008;2021-12-05;00:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0757954;PARIS AMICALE CAMOU; 2/0;25-10,25-15;50-25;GYMNASE PAJEAUD;EMERY SAMMY;;;
ACJEUNES;03;MMO009;2021-12-05;00:00;0921673;ANTONY VOLLEY;0757954;PARIS AMICALE CAMOU; 2/1;25-17,23-25,15-12;63-54;GYMNASE PAJEAUD;EMERY SAMMY;;;
