Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;06;CMA016;2023-03-05;11:00;0699603;ASUL LYON VOLLEY BALL;0132346;MARIGNANE VOLLEY-BALL; 0/2;23-25,21-25;44-50;PETIT PALAIS DE GERLAND;BEKKARA MOHAMED;DARFEUILLE JEROME;;
ACJEUNES;06;CMA017;2023-03-05;00:00;0132346;MARIGNANE VOLLEY-BALL;0343330;ARAGO DE SETE VOLLEY-BALL; 2/1;27-25,18-25,15-6;60-56;PETIT PALAIS DE GERLAND;DARFEUILLE JEROME;BEKKARA MOHAMED;;
ACJEUNES;06;CMA018;2023-03-05;00:00;0699603;ASUL LYON VOLLEY BALL;0343330;ARAGO DE SETE VOLLEY-BALL; 2/1;16-25,25-23,15-13;56-61;PETIT PALAIS DE GERLAND;BEKKARA MOHAMED;DARFEUILLE JEROME;;
ACJEUNES;06;CMB016;2023-03-05;11:00;0286397;CHATEAUDUN VOLLEY-BALL;0757777;PUC VOLLEY-BALL; 0/2;14-25,21-25;35-50;GYMNASE PASTEUR;LAUNEAU OLIVIER;PERCEVIC DRAGAN;;
ACJEUNES;06;CMB017;2023-03-05;00:00;0757777;PUC VOLLEY-BALL;0355169;VOLLEY BALL CLUB MALOUIN; 2/0;25-15,25-18;50-33;GYMNASE PASTEUR;PERCEVIC DRAGAN;JAY KORAICHI OMAR;;
ACJEUNES;06;CMB018;2023-03-05;00:00;0286397;CHATEAUDUN VOLLEY-BALL;0355169;VOLLEY BALL CLUB MALOUIN; 1/2;28-26,19-25,7-15;54-66;GYMNASE PASTEUR;JAY KORAICHI OMAR;PERCEVIC DRAGAN;;
ACJEUNES;06;CMC016;2023-03-05;10:30;0284553;C'CHARTRES VOLLEY;0788680;AS. SP DE SARTROUVILLE; 0/2;15-25,17-25;32-50;HALLE JEAN COCHET;HURST THIERRY;LOUVEAU CÉLINE;;
ACJEUNES;06;CMC017;2023-03-05;00:00;0788680;AS. SP DE SARTROUVILLE;0622126;HARNES VOLLEY-BALL; 1/2;25-23,17-25,11-15;53-63;HALLE JEAN COCHET;LOUVEAU CÉLINE;HURST THIERRY;;
ACJEUNES;06;CMC018;2023-03-05;00:00;0284553;C'CHARTRES VOLLEY;0622126;HARNES VOLLEY-BALL; 0/2;16-25,18-25;34-50;HALLE JEAN COCHET;HURST THIERRY;LOUVEAU CÉLINE;;
ACJEUNES;06;CMD016;2023-03-05;11:00;0921672;SAINT-CLOUD PARIS SF;0927953;ASNIERES VOLLEY 92; 2/1;25-22,21-25,15-12;61-59;GYMNASE VERHAEREN;DE CASTRO MIGUEL;PITOUX LAURENT;;
