Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;04;CMJ011;2023-01-08;00:00;0593336;ST MICHEL SPORTS MARQUETTE;0757954;PARIS AMICALE CAMOU; 0/2;14-25,20-25;34-50;SALLE JULES FERRY;DECORDE CEDRIC;BRILLEMAN ERIC;;
ACJEUNES;04;CMJ012;2023-01-08;00:00;0599844;MOUVEMENT VOLLEY BALL;0757954;PARIS AMICALE CAMOU; 1/2;18-25,25-16,10-15;53-56;SALLE JULES FERRY;BRILLEMAN ERIC;DECORDE CEDRIC;;
ACJEUNES;04;CMK010;2023-01-08;11:00;0957908;V.B. CLUB ERMONT;0785464;CONFLANS-ANDRESY-JOUY VB; 2/0;25-22,25-18;50-40;GYMNASE SAINT EXUPERY;DE CASTRO MIGUEL;GICQUEL OLIVIER;;
ACJEUNES;04;CMK011;2023-01-08;00:00;0785464;CONFLANS-ANDRESY-JOUY VB;0599848;DUNKERQUE GRAND LITTORAL V.B.; 1/2;20-25,27-25,11-15;58-65;GYMNASE SAINT EXUPERY;DE CASTRO MIGUEL;GICQUEL OLIVIER;;
ACJEUNES;04;CMK012;2023-01-08;00:00;0957908;V.B. CLUB ERMONT;0599848;DUNKERQUE GRAND LITTORAL V.B.; 0/2;20-25,22-25;42-50;GYMNASE SAINT EXUPERY;GICQUEL OLIVIER;DE CASTRO MIGUEL;;
ACJEUNES;04;CML010;2023-01-08;11:00;0788680;AS. SP DE SARTROUVILLE;0929372;PLESSIS-ROBINSON VOLLEY-BALL; 0/2;22-25,20-25;42-50;CARNOT;DJEDDI SAAD;TOUSSAINT THOMAS;;
ACJEUNES;04;CML011;2023-01-08;00:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0622016;TOUQUET A.C. VOLLEY-BALL AND BEACH; 2/0;25-21,25-11;50-32;CARNOT;DJEDDI SAAD;TOUSSAINT THOMAS;;
ACJEUNES;04;CML012;2023-01-08;00:00;0788680;AS. SP DE SARTROUVILLE;0622016;TOUQUET A.C. VOLLEY-BALL AND BEACH; 2/0;25-17,25-21;50-38;CARNOT;TOUSSAINT THOMAS;DJEDDI SAAD;;
ACJEUNES;04;CMM010;2023-01-08;11:00;0921672;SAINT-CLOUD PARIS SF;0922431;ACBB; 2/0;25-18,25-11;50-29;GYMNASE VERHAEREN;OCTAVIE LUDIVINE;VAURETTE VINCENT;;
ACJEUNES;04;CMM011;2023-01-08;00:00;0922431;ACBB;0783185;VESINET STADE ST-GERMANOIS VB; 1/2;25-19,11-25,8-15;44-59;GYMNASE VERHAEREN;OCTAVIE LUDIVINE;VAURETTE VINCENT;;
ACJEUNES;04;CMM012;2023-01-08;00:00;0921672;SAINT-CLOUD PARIS SF;0783185;VESINET STADE ST-GERMANOIS VB; 2/0;25-7,25-8;50-15;GYMNASE VERHAEREN;VAURETTE VINCENT;OCTAVIE LUDIVINE;;
ACJEUNES;04;CMN010;2023-01-14;14:00;0943861;CNM CHARENTON;0946784;VINCENNES VOLLEY CLUB; 2/0;25-17,25-13;50-30;GYMNASE TONY PARKER;BABIN JULIEN;BARAN YUSUF;;
ACJEUNES;04;CMN011;2023-01-14;00:00;0946784;VINCENNES VOLLEY CLUB;0524003;CLUB OLYMPIQUE SAINT-DIZIER VOLLEY-BALL; 2/0;25-11,25-21;50-32;GYMNASE TONY PARKER;BARAN YUSUF;BABIN JULIEN;;
ACJEUNES;04;CMN012;2023-01-14;00:00;0943861;CNM CHARENTON;0524003;CLUB OLYMPIQUE SAINT-DIZIER VOLLEY-BALL; 2/0;25-11,25-12;50-23;GYMNASE TONY PARKER;BARAN YUSUF;BABIN JULIEN;;
ACJEUNES;04;CMO010;2023-01-08;11:00;0927953;ASNIERES VOLLEY 92;0784696;AS VOLLEY-BALL VELIZY; 2/0;25-15,25-19;50-34;GYMNASE DES COURTILLES;ANQUETIN REMY;AGESILAS YAEL;;
ACJEUNES;04;CMO011;2023-01-08;00:00;0784696;AS VOLLEY-BALL VELIZY;0351417;RENNES ETUDIANTS CLUB; 0/2;24-26,22-25;46-51;GYMNASE DES COURTILLES;ANQUETIN REMY;AGESILAS YAEL;;
ACJEUNES;04;CMO012;2023-01-08;00:00;0927953;ASNIERES VOLLEY 92;0351417;RENNES ETUDIANTS CLUB; 2/0;25-17,25-22;50-39;GYMNASE DES COURTILLES;AGESILAS YAEL;ANQUETIN REMY;;
ACJEUNES;04;CMP010;2023-01-08;11:00;0757777;PUC VOLLEY-BALL;0921673;ANTONY VOLLEY; 2/0;25-9,25-14;50-23;CHARPY;BRUDEY JEAN-FRANCOIS;JAKIMOV VERIKA;;
ACJEUNES;04;CMP011;2023-01-08;00:00;0921673;ANTONY VOLLEY;0933876;USM. GAGNY VOLLEY; 1/2;25-16,22-25,10-15;57-56;CHARPY;BRUDEY JEAN-FRANCOIS;JAKIMOV VERIKA;;
ACJEUNES;04;CMP012;2023-01-08;00:00;0757777;PUC VOLLEY-BALL;0933876;USM. GAGNY VOLLEY; 2/0;25-12,25-9;50-21;CHARPY;JAKIMOV VERIKA;BRUDEY JEAN-FRANCOIS;;
ACJEUNES;04;CMQ010;2023-01-08;11:00;0505985;SPORTING CLUB COUTANCAIS;0146341;VOLLEY CLUB HEROUVILLE; 2/1;25-11,23-25,15-13;63-49;ABC;CARO CORENTIN;CHARUEL LUCAS;;
ACJEUNES;04;CMQ011;2023-01-08;00:00;0146341;VOLLEY CLUB HEROUVILLE;0223997;ASPTT LANNION; 2/0;25-20,25-17;50-37;ABC;CARO CORENTIN;CHARUEL LUCAS;;
ACJEUNES;04;CMQ012;2023-01-08;00:00;0505985;SPORTING CLUB COUTANCAIS;0223997;ASPTT LANNION; 1/2;29-27,21-25,14-16;64-68;ABC;CARO CORENTIN;CHARUEL LUCAS;;
ACJEUNES;04;CMR010;2023-01-08;11:00;0355169;VOLLEY BALL CLUB MALOUIN;0442477;AILES SP BOUGUENAIS REZE; 1/2;22-25,26-24,12-15;60-64;MARVILLE;LABEAU BERNARD;HAYERE PASCAL;;
ACJEUNES;04;CMR011;2023-01-08;00:00;0442477;AILES SP BOUGUENAIS REZE;0293600;SAINT-RENAN IROISE VOLLEY; 2/0;25-14,25-12;50-26;MARVILLE;LABEAU BERNARD;HAYERE PASCAL;;
ACJEUNES;04;CMR012;2023-01-08;00:00;0355169;VOLLEY BALL CLUB MALOUIN;0293600;SAINT-RENAN IROISE VOLLEY; 2/0;25-13,25-14;50-27;MARVILLE;HAYERE PASCAL;LABEAU BERNARD;;
ACJEUNES;04;CMS010;2023-01-08;11:00;0284553;C'CHARTRES VOLLEY;0912770;ASV - ARTS ET SPORTS A VILLEBON; 2/1;17-25,25-21,15-12;57-58;HALLE JEAN COCHET;PERCEVIC DRAGAN;VIÉ ARNAUD;;
ACJEUNES;04;CMS011;2023-01-08;00:00;0912770;ASV - ARTS ET SPORTS A VILLEBON;0538757;VOLLEY-BALL L'HUISSERIE; 2/1;23-25,25-15,15-13;63-53;HALLE JEAN COCHET;VIÉ ARNAUD;PERCEVIC DRAGAN;;
ACJEUNES;04;CMS012;2023-01-08;00:00;0284553;C'CHARTRES VOLLEY;0538757;VOLLEY-BALL L'HUISSERIE; 2/0;25-18,25-21;50-39;HALLE JEAN COCHET;PERCEVIC DRAGAN;VIÉ ARNAUD;;
ACJEUNES;04;CMT010;2023-01-08;11:00;0449605;ST NAZAIRE VB ATLANTIQUE;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION; 0/2;23-25,29-31;52-56;COUBERTIN;MIERMONT THOMAS;GUILLEMOT ERWAN;;
ACJEUNES;04;CMT011;2023-01-08;00:00;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;0286397;CHATEAUDUN VOLLEY-BALL; 0/2;29-31,21-25;50-56;COUBERTIN;GUILLEMOT ERWAN;MIERMONT THOMAS;;
ACJEUNES;04;CMT012;2023-01-08;00:00;0449605;ST NAZAIRE VB ATLANTIQUE;0286397;CHATEAUDUN VOLLEY-BALL; 2/1;25-21,22-25,15-12;62-58;COUBERTIN;GUILLEMOT ERWAN;MIERMONT THOMAS;;
ACJEUNES;04;CMU010;2023-01-08;11:00;0374861;TOURS VOLLEY-BALL;0864160;CSA CHATELLERAULT; 1/2;25-22,12-25,12-15;49-62;SALLE GRENON;LAMBRON ERIC;ADLER PEROLINE;;
ACJEUNES;04;CMU011;2023-01-08;00:00;0864160;CSA CHATELLERAULT;0534442;ASPTT LAVAL; 1/2;26-28,36-34,9-15;71-77;SALLE GRENON;ADLER PEROLINE;LAMBRON ERIC;;
ACJEUNES;04;CMU012;2023-01-08;00:00;0374861;TOURS VOLLEY-BALL;0534442;ASPTT LAVAL; 2/0;25-23,25-23;50-46;SALLE GRENON;LAMBRON ERIC;ADLER PEROLINE;;
ACJEUNES;04;CMV010;2023-01-08;11:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0176607;SAINTES VOLLEY-BALL-SVB; 2/1;26-28,25-23,15-12;66-63;HENRI BARBUSSE;FERNANDEZ FRANCOIS;BRAS CHRISTIAN;;
ACJEUNES;04;CMV011;2023-01-08;00:00;0176607;SAINTES VOLLEY-BALL-SVB;0358885;ENT.SP.CULT. MOULINS; 0/2;17-25,16-25;33-50;HENRI BARBUSSE;FERNANDEZ FRANCOIS;BRAS CHRISTIAN;;
ACJEUNES;04;CMV012;2023-01-08;00:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0358885;ENT.SP.CULT. MOULINS; 0/2;23-25,21-25;44-50;HENRI BARBUSSE;BRAS CHRISTIAN;FERNANDEZ FRANCOIS;;
ACJEUNES;04;CMW010;2023-01-08;11:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0334980;UNION SPORTIVE TALENCAISE; 2/0;25-18,25-20;50-38;PIERRE FAVRE;BILLOTTE EMELINE;GEORGE ALLISTER;;
ACJEUNES;04;CMW011;2023-01-08;00:00;0334980;UNION SPORTIVE TALENCAISE;0866049;UNION SPORTIVE VIVONNE; 0/2;17-25,20-25;37-50;PIERRE FAVRE;BILLOTTE EMELINE;GEORGE ALLISTER;;
ACJEUNES;04;CMW012;2023-01-08;00:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0866049;UNION SPORTIVE VIVONNE; 2/0;25-16,25-20;50-36;PIERRE FAVRE;GEORGE ALLISTER;BILLOTTE EMELINE;;
ACJEUNES;04;CMX010;2023-01-08;11:00;0862447;STADE POITEVIN VOLLEY BEACH;0868442;VOUILLE VOLLEY BALL; 2/1;20-25,25-20,15-8;60-53;LAWSON BODY;BRISSONNET MATTHIEU;CHAINTRE THIERRY;;
ACJEUNES;04;CMX011;2023-01-08;00:00;0868442;VOUILLE VOLLEY BALL;0826762;MONTAUBAN VOLLEY-BALL 82; 2/0;25-14,25-14;50-28;LAWSON BODY;BRISSONNET MATTHIEU;CHAINTRE THIERRY;;
ACJEUNES;04;CMX012;2023-01-08;00:00;0862447;STADE POITEVIN VOLLEY BEACH;0826762;MONTAUBAN VOLLEY-BALL 82; 2/0;25-23,25-7;50-30;LAWSON BODY;CHAINTRE THIERRY;BRISSONNET MATTHIEU;;
ACJEUNES;04;CMY010;2023-01-14;13:00;0640001;LESCAR PROMOTION VOLLEY-BALL;0099513;TARASCON FOIX V.B.; 0/2;19-25,24-26;43-51;PAUL FORT;DARQUY DAVID;FLAMMANG EMMA;;
ACJEUNES;04;CMY011;2023-01-14;00:00;0099513;TARASCON FOIX V.B.;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS; 2/0;25-14,25-21;50-35;PAUL FORT;DARQUY DAVID;FLAMMANG EMMA;;
ACJEUNES;04;CMY012;2023-01-14;00:00;0640001;LESCAR PROMOTION VOLLEY-BALL;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS; 2/0;25-18,25-17;50-35;PAUL FORT;DARQUY DAVID;FLAMMANG EMMA;;
ACJEUNES;04;CMZ010;2023-01-14;14:30;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0344036;AGDE VOLLEY BALL; 2/0;25-7,25-10;50-17;PETIT PALAIS DES SPORTS;LARRIEU DAVID;SAUVY CLAIRE;;
ACJEUNES;04;CMZ011;2023-01-14;00:00;0344036;AGDE VOLLEY BALL;0345002;ASBAM MONTPELLIER; 0/2;20-25,15-25;35-50;PETIT PALAIS DES SPORTS;LARRIEU DAVID;SAUVY CLAIRE;;
ACJEUNES;04;CMZ012;2023-01-14;00:00;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL;0345002;ASBAM MONTPELLIER; 2/0;25-8,25-23;50-31;PETIT PALAIS DES SPORTS;SAUVY CLAIRE;LARRIEU DAVID;;
ACJEUNES;04;CX1010;2023-01-14;14:30;0114939;NARBONNE VOLLEY;0343330;ARAGO DE SETE VOLLEY-BALL; 0/2;20-25,21-25;41-50;PALAIS DU TRAVAIL;CROS JONATHAN;BERTRAND JOELLE;;
ACJEUNES;04;CX1011;2023-01-14;00:00;0343330;ARAGO DE SETE VOLLEY-BALL;0344410;ASLJCROIX ARGENT MONTPELLIER; 2/1;25-17,25-27,15-8;65-52;PALAIS DU TRAVAIL;BERTRAND JOELLE;CROS JONATHAN;;
ACJEUNES;04;CX1012;2023-01-14;00:00;0114939;NARBONNE VOLLEY;0344410;ASLJCROIX ARGENT MONTPELLIER; 1/2;22-25,25-18,13-15;60-58;PALAIS DU TRAVAIL;CROS JONATHAN;BERTRAND JOELLE;;
