Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;02;JMK006;2023-12-17;00:00;0593336;ST MICHEL SPORTS MARQUETTE;0628128;LOISIRS INTER SPORT ST PIERRE;;;;CENTRE SPORTIF;;;;
ACJEUNES;02;JML004;2023-12-17;11:00;0628986;VOLLEY CLUB LIEVIN;0594680;TOURCOING VOLLEY-BALL L.M.;;;;SALLE NOEL JOSEPHE;;;;
ACJEUNES;02;JML005;2023-12-17;00:00;0594680;TOURCOING VOLLEY-BALL L.M.;0593656;AL CAUDRY VOLLEY-BALL;;;;SALLE NOEL JOSEPHE;;;;
ACJEUNES;02;JML006;2023-12-17;00:00;0628986;VOLLEY CLUB LIEVIN;0593656;AL CAUDRY VOLLEY-BALL;;;;SALLE NOEL JOSEPHE;;;;
ACJEUNES;02;JMM004;2023-12-17;11:00;0594399;VC MICHELET HALLUIN;0594597;ASP VILLENEUVE D'ASCQ METROPOLE;;;;SALLE MICHEL BERNARD;;;;
ACJEUNES;02;JMM005;2023-12-17;00:00;0594597;ASP VILLENEUVE D'ASCQ METROPOLE;0622126;HARNES VOLLEY-BALL;;;;SALLE MICHEL BERNARD;;;;
ACJEUNES;02;JMM006;2023-12-17;00:00;0594399;VC MICHELET HALLUIN;0622126;HARNES VOLLEY-BALL;;;;SALLE MICHEL BERNARD;;;;
ACJEUNES;02;JMN004;2023-12-17;11:00;0765200;ASPTT ROUEN MSA VB;0761503;MAROMME CANTELEU VOLLEY 76;;;;GYMNASE JEANNE D ARC;PILARD BENOIT;FRUGIER FAHEM CELIA;;
ACJEUNES;02;JMN005;2023-12-17;00:00;0761503;MAROMME CANTELEU VOLLEY 76;0929372;PLESSIS-ROBINSON VOLLEY-BALL;;;;GYMNASE JEANNE D ARC;;;;
ACJEUNES;02;JMN006;2023-12-17;00:00;0765200;ASPTT ROUEN MSA VB;0929372;PLESSIS-ROBINSON VOLLEY-BALL;;;;GYMNASE JEANNE D ARC;;;;
ACJEUNES;02;JMO004;2023-12-17;11:00;0939157;TREMBLAY ATHLETIQUE CLUB;0776894;VB TORCY MARNE LA VALLEE;;;;MARCEL CERDAN;;;;
ACJEUNES;02;JMO005;2023-12-17;00:00;0776894;VB TORCY MARNE LA VALLEE;0596135;VOLLEY CLUB DE CAMBRAI;;;;MARCEL CERDAN;;;;
ACJEUNES;02;JMO006;2023-12-17;00:00;0939157;TREMBLAY ATHLETIQUE CLUB;0596135;VOLLEY CLUB DE CAMBRAI;;;;MARCEL CERDAN;;;;
ACJEUNES;02;JMP004;2023-12-17;11:00;0788680;AS. SP DE SARTROUVILLE;0933876;USM. GAGNY VOLLEY;;;;CARNOT;;;;
ACJEUNES;02;JMP005;2023-12-17;00:00;0933876;USM. GAGNY VOLLEY;0149419;CAEN VOLLEY-BALL;;;;CARNOT;;;;
ACJEUNES;02;JMP006;2023-12-17;00:00;0788680;AS. SP DE SARTROUVILLE;0149419;CAEN VOLLEY-BALL;;;;CARNOT;;;;
ACJEUNES;02;JMQ004;2023-12-17;11:00;0944089;CLUB ESPACE SPORTIF DE SUCY;0921672;SAINT-CLOUD PARIS SF;;;;GYMNASE DU PIPLE;;;;
ACJEUNES;02;JMQ005;2023-12-17;00:00;0921672;SAINT-CLOUD PARIS SF;0757954;PARIS AMICALE CAMOU;;;;GYMNASE DU PIPLE;;;;
ACJEUNES;02;JMQ006;2023-12-17;00:00;0944089;CLUB ESPACE SPORTIF DE SUCY;0757954;PARIS AMICALE CAMOU;;;;GYMNASE DU PIPLE;;;;
ACJEUNES;02;JMR004;2023-12-17;11:00;0921678;SURESNES VOLLEY-BALL CLUB;0922431;ACBB;;;;GYMNASE AUBRY;;;;
ACJEUNES;02;JMR005;2023-12-17;00:00;0922431;ACBB;0750043;SPORTING CLUB NORD PARISIEN;;;;GYMNASE AUBRY;;;;
ACJEUNES;02;JMR006;2023-12-17;00:00;0921678;SURESNES VOLLEY-BALL CLUB;0750043;SPORTING CLUB NORD PARISIEN;;;;GYMNASE AUBRY;;;;
ACJEUNES;02;JMS004;2023-12-17;11:00;0948308;UNION SPORTIVE DE VILLEJUIF;0948279;AS ELAN CHEVILLY-LARUE;;;;GYMNASE DANIEL FÉRY;;;;
ACJEUNES;02;JMS005;2023-12-17;00:00;0948279;AS ELAN CHEVILLY-LARUE;0947039;ASS AMICALE SPORTIVE FRESNES;;;;GYMNASE DANIEL FÉRY;;;;
ACJEUNES;02;JMS006;2023-12-17;00:00;0948308;UNION SPORTIVE DE VILLEJUIF;0947039;ASS AMICALE SPORTIVE FRESNES;;;;GYMNASE DANIEL FÉRY;;;;
ACJEUNES;02;JMT004;2023-12-17;11:00;0917023;ENTENTE SPORTIVE YERROISE;0927953;ASNIERES VOLLEY 92;;;;COSEC MICHEL FINET;;;;
ACJEUNES;02;JMT005;2023-12-17;00:00;0927953;ASNIERES VOLLEY 92;0775819;FS VAL D'EUROPE ESBLY COUPVRAY VB;;;;COSEC MICHEL FINET;;;;
ACJEUNES;02;JMT006;2023-12-17;00:00;0917023;ENTENTE SPORTIVE YERROISE;0775819;FS VAL D'EUROPE ESBLY COUPVRAY VB;;;;COSEC MICHEL FINET;;;;
ACJEUNES;02;JMU004;2023-12-17;11:00;0758706;AS. SP. CULT. DUNOIS;0757777;PUC VOLLEY-BALL;;;;DUNOIS;;;;
ACJEUNES;02;JMU005;2023-12-17;00:00;0757777;PUC VOLLEY-BALL;0950023;AS VOLLEY BALL CERGY;;;;DUNOIS;;;;
ACJEUNES;02;JMU006;2023-12-17;00:00;0758706;AS. SP. CULT. DUNOIS;0950023;AS VOLLEY BALL CERGY;;;;DUNOIS;;;;
ACJEUNES;02;JMV004;2023-12-17;11:00;0777942;SP CLUB BRIARD;0955773;AMICAL CS CORMEILLAIS;;;;GEORGES BRASSENS;;;;
ACJEUNES;02;JMV005;2023-12-17;00:00;0955773;AMICAL CS CORMEILLAIS;0957908;V.B. CLUB ERMONT;;;;GEORGES BRASSENS;;;;
ACJEUNES;02;JMV006;2023-12-17;00:00;0777942;SP CLUB BRIARD;0957908;V.B. CLUB ERMONT;;;;GEORGES BRASSENS;;;;
ACJEUNES;02;JMW004;2023-12-17;11:00;0374861;TOURS VOLLEY-BALL;0862447;ALTERNA STADE POITEVIN VOLLEY BALL;;;;ROBERT GRENON;;;;
ACJEUNES;02;JMW005;2023-12-17;00:00;0862447;ALTERNA STADE POITEVIN VOLLEY BALL;0921673;ANTONY VOLLEY;;;;ROBERT GRENON;;;;
ACJEUNES;02;JMW006;2023-12-17;00:00;0374861;TOURS VOLLEY-BALL;0921673;ANTONY VOLLEY;;;;ROBERT GRENON;;;;
ACJEUNES;02;JMX004;2023-12-17;11:00;0456420;CERCLE JULES FERRY FLEURY;0351417;RENNES ETUDIANTS CLUB;;;;GYMNASE GUY MOCQUET;;;;
ACJEUNES;02;JMX005;2023-12-17;00:00;0351417;RENNES ETUDIANTS CLUB;0449605;ST NAZAIRE VB ATLANTIQUE;;;;GYMNASE GUY MOCQUET;;;;
ACJEUNES;02;JMX006;2023-12-17;00:00;0456420;CERCLE JULES FERRY FLEURY;0449605;ST NAZAIRE VB ATLANTIQUE;;;;GYMNASE GUY MOCQUET;;;;
ACJEUNES;02;JMY004;2023-12-17;11:00;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;0442477;AILES SP BOUGUENAIS REZE;;;;JEAN JAHAN 2;;;;
ACJEUNES;02;JMY005;2023-12-17;00:00;0442477;AILES SP BOUGUENAIS REZE;0293600;SAINT-RENAN IROISE VOLLEY;;;;JEAN JAHAN 2;;;;
ACJEUNES;02;JMY006;2023-12-17;00:00;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;0293600;SAINT-RENAN IROISE VOLLEY;;;;JEAN JAHAN 2;;;;
ACJEUNES;02;JMZ004;2023-12-17;11:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0330022;ENTENTE SPORTIVE DE BRUGES;;;;HENRI BARBUSSE;;;;
ACJEUNES;02;JMZ005;2023-12-17;00:00;0330022;ENTENTE SPORTIVE DE BRUGES;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;;;;HENRI BARBUSSE;;;;
ACJEUNES;02;JMZ006;2023-12-17;00:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;;;;HENRI BARBUSSE;;;;
ACJEUNES;02;JX1004;2023-12-17;11:00;0645948;UNION BEARNAISE;0330014;J.S.A. BORDEAUX;;;;SALLE POLYVALENTE;;;;
ACJEUNES;02;JX1005;2023-12-17;00:00;0330014;J.S.A. BORDEAUX;0335197;SPORT ATHLETIQUE MERIGNACAIS;;;;SALLE POLYVALENTE;;;;
ACJEUNES;02;JX1006;2023-12-17;00:00;0645948;UNION BEARNAISE;0335197;SPORT ATHLETIQUE MERIGNACAIS;;;;SALLE POLYVALENTE;;;;
