Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;01;BFJ001;2023-10-15;11:00;0019241;SAINT-MAURICE COTIERE VOLLEY;0429687;CLUB ATHLETIQUE DE ST ETIENNE; 0/2;15-25,9-25;24-50;GYMNASE SAINT MARTIN;EL AMRAOUI MOHAMMED;;;
ACJEUNES;01;BFJ002;2023-10-15;00:00;0429687;CLUB ATHLETIQUE DE ST ETIENNE;0382205;PAYS VOIRONNAIS VOLLEY - PVV; 0/2;25-27,15-25;40-52;GYMNASE SAINT MARTIN;EL AMRAOUI MOHAMMED;;;
ACJEUNES;01;BFJ003;2023-10-15;00:00;0019241;SAINT-MAURICE COTIERE VOLLEY;0382205;PAYS VOIRONNAIS VOLLEY - PVV; 0/2;13-25,18-25;31-50;GYMNASE SAINT MARTIN;EL AMRAOUI MOHAMMED;;;
ACJEUNES;01;BFK001;2023-10-15;11:00;0426516;ENTENTE ST-CHAMOND VOLLEY;0268573;VOLLEY-BALL ROMANAIS; 0/2;10-25,8-25;18-50;SALLE HENRI PICHON;SITHIDEJ THAVISAK;;;
ACJEUNES;01;BFK002;2023-10-15;00:00;0268573;VOLLEY-BALL ROMANAIS;0634740;VOLLEY BALL CLUB CHAMALIERES; 2/0;25-7,25-12;50-19;SALLE HENRI PICHON;SITHIDEJ THAVISAK;;;
ACJEUNES;01;BFK003;2023-10-15;00:00;0426516;ENTENTE ST-CHAMOND VOLLEY;0634740;VOLLEY BALL CLUB CHAMALIERES; 1/2;25-22,14-25,13-15;52-62;SALLE HENRI PICHON;SITHIDEJ THAVISAK;;;
ACJEUNES;01;BFL001;2023-10-15;11:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0698828;VBC FRANCHEVILLE OUEST LYONNAIS; 0/2;11-25,11-25;22-50;LA FICELLE;MONTAGNE GEOFFREY;;;
ACJEUNES;01;BFL002;2023-10-15;00:00;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;0714076;VBC CHALON SUR SAONE; 2/1;25-15,22-25,15-8;62-48;LA FICELLE;MONTAGNE GEOFFREY;;;
ACJEUNES;01;BFL003;2023-10-15;00:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0714076;VBC CHALON SUR SAONE; 0/2;15-25,15-25;30-50;LA FICELLE;MONTAGNE GEOFFREY;;;
ACJEUNES;01;BFM001;2023-10-15;11:00;0690033;CLUB OMNISPORTS DE SAINT-FONS;0387013;UNION AS. SEYSSINOISE V.B.; 0/2;14-25,12-25;26-50;COSEC LEO LAGRANGE;CHIRAT RODOLPHE;;;
ACJEUNES;01;BFM002;2023-10-15;00:00;0387013;UNION AS. SEYSSINOISE V.B.;0388899;UN.SP.VALLEE DE LA GRESSE; 2/0;25-17,25-13;50-30;COSEC LEO LAGRANGE;CHIRAT RODOLPHE;;;
ACJEUNES;01;BFM003;2023-10-15;00:00;0690033;CLUB OMNISPORTS DE SAINT-FONS;0388899;UN.SP.VALLEE DE LA GRESSE; 0/2;13-25,7-25;20-50;COSEC LEO LAGRANGE;CHIRAT RODOLPHE;;;
ACJEUNES;01;BFN001;2023-10-15;11:00;0717763;VB SENNECEY LE GRAND CANTON;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 0/2;5-25,4-25;9-50;DAVID NIEPCE;BANOS SERGE;;;
ACJEUNES;01;BFN002;2023-10-15;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0695668;VOLLEY BRON @ LYON LUMIERE; 2/0;25-13,25-15;50-28;DAVID NIEPCE;BANOS SERGE;;;
ACJEUNES;01;BFN003;2023-10-15;00:00;0717763;VB SENNECEY LE GRAND CANTON;0695668;VOLLEY BRON @ LYON LUMIERE; 0/2;9-25,13-25;22-50;DAVID NIEPCE;BANOS SERGE;;;
ACJEUNES;01;BFO001;2023-10-15;11:00;0340015;BEZIERS VOLLEY;0344036;AGDE VOLLEY BALL; 0/2;14-25,18-25;32-50;GYMNASE LA PRESIDENTE;CASTELLA MARYSE;;;
ACJEUNES;01;BFO002;2023-10-15;00:00;0344036;AGDE VOLLEY BALL;0117968;VOLLEY-BALL GRUISSAN; 0/2;10-25,20-25;30-50;GYMNASE LA PRESIDENTE;CASTELLA MARYSE;;;
ACJEUNES;01;BFO003;2023-10-15;00:00;0340015;BEZIERS VOLLEY;0117968;VOLLEY-BALL GRUISSAN; 0/2;12-25,10-25;22-50;GYMNASE LA PRESIDENTE;CASTELLA MARYSE;;;
ACJEUNES;01;BFP001;2023-10-15;11:00;0119381;M.J.C. COURSAN;0114939;NARBONNE VOLLEY; 0/2;15-25,14-25;29-50;MICHEL BARRIERE;MULÉRO BOUSQUET MARILIA;;;
ACJEUNES;01;BFP002;2023-10-15;00:00;0114939;NARBONNE VOLLEY;0319191;VOLLEY BALMA QUINT FONSEGRIVES; 2/0;30-28,25-14;55-42;MICHEL BARRIERE;MULÉRO BOUSQUET MARILIA;;;
ACJEUNES;01;BFP003;2023-10-15;00:00;0119381;M.J.C. COURSAN;0319191;VOLLEY BALMA QUINT FONSEGRIVES; 0/2;17-25,24-26;41-51;MICHEL BARRIERE;MULÉRO BOUSQUET MARILIA;;;
ACJEUNES;01;BFQ001;2023-10-15;11:00;0345657;VOLLEY OLYMPIQUE MEZOIS;0345002;ASBAM MONTPELLIER; 0/2;19-25,18-25;37-50;GERARD RIGAL;POLA HARRY;;;
ACJEUNES;01;BFQ002;2023-10-15;00:00;0345002;ASBAM MONTPELLIER;0347099;VBC CLERMONTAIS; 0/2;24-26,17-25;41-51;GERARD RIGAL;POLA HARRY;;;
ACJEUNES;01;BFQ003;2023-10-15;00:00;0345657;VOLLEY OLYMPIQUE MEZOIS;0347099;VBC CLERMONTAIS; 2/1;25-23,23-25,15-5;63-53;GERARD RIGAL;POLA HARRY;;;
ACJEUNES;01;BFR001;2023-10-15;11:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0349150;LATTES ASPTT MONTPELLIER V.A.C; 2/0;25-9,25-22;50-31;GYMNASE ALAIN COLAS;STAES AURÉLIEN;;;
ACJEUNES;01;BFR002;2023-10-15;00:00;0349150;LATTES ASPTT MONTPELLIER V.A.C;0138311;BOUC-BEL-AIR VOLLEY-BALL; 2/1;17-25,25-22,16-14;58-61;GYMNASE ALAIN COLAS;STAES AURÉLIEN;;;
ACJEUNES;01;BFR003;2023-10-15;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0138311;BOUC-BEL-AIR VOLLEY-BALL; 1/2;20-25,25-11,8-15;53-51;GYMNASE ALAIN COLAS;STAES AURÉLIEN;;;
ACJEUNES;01;BFS001;2023-10-15;11:00;0117601;CASTELNAUDARY VB;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 2/1;26-24,22-25,15-6;63-55;GYMNASE LE MILLENAIRE;GINTRAND JEAN-BAPTISTE;;;
ACJEUNES;01;BFS002;2023-10-15;00:00;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB;0319689;A.S. DE L'UNION VOLLEY-BALL; 2/1;25-15,26-28,15-9;66-52;GYMNASE LE MILLENAIRE;GINTRAND JEAN-BAPTISTE;;;
ACJEUNES;01;BFS003;2023-10-15;00:00;0117601;CASTELNAUDARY VB;0319689;A.S. DE L'UNION VOLLEY-BALL; 2/0;25-10,25-20;50-30;GYMNASE LE MILLENAIRE;GINTRAND JEAN-BAPTISTE;;;
ACJEUNES;01;BFT001;2023-10-14;15:00;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;0819685;PUYLAURENS VOLLEY BALL; 2/0;25-19,25-16;50-35;LA CAYRIE;GINTRAND JEAN-BAPTISTE;;;
ACJEUNES;01;BFT002;2023-10-14;00:00;0819685;PUYLAURENS VOLLEY BALL;0819413;VOLLEY CLUB BASTIDIEN; 0/2;19-25,16-25;35-50;LA CAYRIE;GINTRAND JEAN-BAPTISTE;;;
ACJEUNES;01;BFT003;2023-10-14;00:00;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;0819413;VOLLEY CLUB BASTIDIEN; 2/0;25-18,25-21;50-39;LA CAYRIE;GINTRAND JEAN-BAPTISTE;;;
ACJEUNES;01;BFU001;2023-10-15;11:00;0649575;FOYER RURAL DE GER;0645951;VOLLEY BALL DU LUY DE BEARN; 2/0;25-10,25-10;50-20;SALLE DES SPORTS;DELCEY CHRISTINE;;;
ACJEUNES;01;BFU002;2023-10-15;00:00;0645951;VOLLEY BALL DU LUY DE BEARN;0640001;LESCAR PROMOTION VOLLEY-BALL; 0/2;6-25,8-25;14-50;SALLE DES SPORTS;DELCEY CHRISTINE;;;
ACJEUNES;01;BFU003;2023-10-15;00:00;0649575;FOYER RURAL DE GER;0640001;LESCAR PROMOTION VOLLEY-BALL; 0/2;15-25,8-25;23-50;SALLE DES SPORTS;DELCEY CHRISTINE;;;
ACJEUNES;01;BFV001;2023-10-15;11:00;0646282;MJC LES FLEURS DE PAU;0649194;LES GENETS DE MESPLEDE; 2/1;20-25,25-15,15-8;60-48;LEO LAGRANGE;SAES MARIE;;;
ACJEUNES;01;BFV002;2023-10-15;00:00;0649194;LES GENETS DE MESPLEDE;0315117;MURET VOLLEY-BALL; 2/0;25-18,25-18;50-36;LEO LAGRANGE;SAES MARIE;;;
ACJEUNES;01;BFV003;2023-10-15;00:00;0646282;MJC LES FLEURS DE PAU;0315117;MURET VOLLEY-BALL; 2/0;25-11,25-9;50-20;LEO LAGRANGE;SAES MARIE;;;
ACJEUNES;01;BFW001;2023-10-15;11:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0330014;J.S.A. BORDEAUX; 2/0;25-11,25-6;50-17;PIERRE FAVRE;BARRABÈS ARNO;;;
ACJEUNES;01;BFW002;2023-10-15;00:00;0330014;J.S.A. BORDEAUX;0334980;UNION SPORTIVE TALENCAISE; 2/0;25-8,25-16;50-24;PIERRE FAVRE;BARRABÈS ARNO;;;
ACJEUNES;01;BFW003;2023-10-15;00:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0334980;UNION SPORTIVE TALENCAISE; 2/0;25-8,25-16;50-24;PIERRE FAVRE;BARRABÈS ARNO;;;
ACJEUNES;01;BFX001;2023-10-15;11:00;0476720;AL VILLENEUVE SUR LOT;0335197;SPORT ATHLETIQUE MERIGNACAIS; 0/2;6-25,7-25;13-50;CENTRE CULTUREL LEYGUES;BRESSON NICOLAS;VAZELLE ALBAN;;
ACJEUNES;01;BFX002;2023-10-15;00:00;0335197;SPORT ATHLETIQUE MERIGNACAIS;0338606;VOLLEY BALL CLUB LE HAILLAN; 0/2;8-25,13-25;21-50;CENTRE CULTUREL LEYGUES;BRESSON NICOLAS;VAZELLE ALBAN;;
ACJEUNES;01;BFX003;2023-10-15;00:00;0476720;AL VILLENEUVE SUR LOT;0338606;VOLLEY BALL CLUB LE HAILLAN; 0/2;9-25,6-25;15-50;CENTRE CULTUREL LEYGUES;BRESSON NICOLAS;VAZELLE ALBAN;;
ACJEUNES;01;BFY001;2023-10-15;14:00;0175042;ROYAN ATLANTIQUE VOLLEY-BALL;0177252;CHATELAILLON-PLAGE VOLLEY-BALL; 2/1;25-14,15-25,15-6;55-45;SALLE LANDRY;DOR CLEMENT;;;
ACJEUNES;01;BFY002;2023-10-15;00:00;0177252;CHATELAILLON-PLAGE VOLLEY-BALL;0868124;CS DE SEVRES ANXAUMONT; 2/1;23-25,25-17,15-9;63-51;SALLE LANDRY;DOR CLEMENT;;;
ACJEUNES;01;BFY003;2023-10-15;00:00;0175042;ROYAN ATLANTIQUE VOLLEY-BALL;0868124;CS DE SEVRES ANXAUMONT; 1/2;27-25,19-25,7-15;53-65;SALLE LANDRY;DOR CLEMENT;;;
ACJEUNES;01;BFZ001;2023-10-15;11:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0862447;ALTERNA STADE POITEVIN VOLLEY BALL; 2/0;25-20,25-18;50-38;SAINTE PEZENNE;FERNANDEZ FRANCOIS;;;
ACJEUNES;01;BFZ002;2023-10-15;00:00;0862447;ALTERNA STADE POITEVIN VOLLEY BALL;0858707;VENDRENNES VOLLEY-BALL; 2/0;25-13,25-4;50-17;SAINTE PEZENNE;FERNANDEZ FRANCOIS;;;
ACJEUNES;01;BFZ003;2023-10-15;00:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0858707;VENDRENNES VOLLEY-BALL; 2/0;25-8,25-5;50-13;SAINTE PEZENNE;FERNANDEZ FRANCOIS;;;
ACJEUNES;01;BG1001;2023-10-15;11:00;0856917;AMICALE SPORT LANDAISE;0858891;LA ROCHE/YON VOLLEY-BALL; 0/2;12-25,13-25;25-50;OCEANE;GUINOT DANIEL;;;
ACJEUNES;01;BG1002;2023-10-15;00:00;0858891;LA ROCHE/YON VOLLEY-BALL;0854977;SABLES ETUDIANTS CLUB; 1/2;25-20,21-25,9-15;55-60;OCEANE;GUINOT DANIEL;;;
ACJEUNES;01;BG1003;2023-10-15;00:00;0856917;AMICALE SPORT LANDAISE;0854977;SABLES ETUDIANTS CLUB; 0/2;17-25,9-25;26-50;OCEANE;GUINOT DANIEL;;;
ACJEUNES;01;BG2001;2023-10-15;11:00;0448821;USB VOLLEY-BALL;0442477;AILES SP BOUGUENAIS REZE; 0/2;14-25,11-25;25-50;GYMNASE DE LA GAGNERIE;REDON HAROLD;;;
ACJEUNES;01;BG2002;2023-10-15;00:00;0442477;AILES SP BOUGUENAIS REZE;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL; 1/2;14-25,25-23,13-15;52-63;GYMNASE DE LA GAGNERIE;REDON HAROLD;;;
ACJEUNES;01;BG2003;2023-10-15;00:00;0448821;USB VOLLEY-BALL;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL; 0/2;15-25,20-25;35-50;GYMNASE DE LA GAGNERIE;REDON HAROLD;;;
ACJEUNES;01;BG3001;2023-10-15;10:00;0729696;A.S.CHAPELLE SAINT AUBIN;0726766;JEUNES SPORTIFS DE BEAUFAY; 2/1;25-16,22-25,15-12;62-53;GYMNASE DE L'ANTONIÈRE;COMBE MARIE;;;
ACJEUNES;01;BG3002;2023-10-15;00:00;0726766;JEUNES SPORTIFS DE BEAUFAY;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION; 0/2;12-25,9-25;21-50;GYMNASE DE L'ANTONIÈRE;COMBE MARIE;;;
ACJEUNES;01;BG3003;2023-10-15;00:00;0729696;A.S.CHAPELLE SAINT AUBIN;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION; 0/2;8-25,10-25;18-50;GYMNASE DE L'ANTONIÈRE;COMBE MARIE;;;
ACJEUNES;01;BG4001;2023-10-15;10:00;0453789;VOLLEY BEAUNE CLUB;0458478;SMOC ST-JEAN DE BRAYE; 0/2;8-25,11-25;19-50;GYMNASE INTERCOMMUNAL;BEZY MARY-EMMANUEL;;;
ACJEUNES;01;BG4002;2023-10-15;00:00;0458478;SMOC ST-JEAN DE BRAYE;0286397;CHATEAUDUN VOLLEY-BALL; 2/0;25-11,25-18;50-29;GYMNASE INTERCOMMUNAL;BEZY MARY-EMMANUEL;;;
ACJEUNES;01;BG4003;2023-10-15;00:00;0453789;VOLLEY BEAUNE CLUB;0286397;CHATEAUDUN VOLLEY-BALL; 0/2;19-25,13-25;32-50;GYMNASE INTERCOMMUNAL;BEZY MARY-EMMANUEL;;;
ACJEUNES;01;BG5001;2023-10-15;11:00;0491492;SPORTING CLUB DE L OUEST;0534442;ASPTT LAVAL; 2/0;25-23,25-20;50-43;SALLE JEAN ROUSSEAU;PIL EGLANTINE;;;
ACJEUNES;01;BG5002;2023-10-15;00:00;0534442;ASPTT LAVAL;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;7-25,9-25;16-50;SALLE JEAN ROUSSEAU;PIL EGLANTINE;;;
ACJEUNES;01;BG5003;2023-10-15;00:00;0491492;SPORTING CLUB DE L OUEST;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;8-25,7-25;15-50;SALLE JEAN ROUSSEAU;PIL EGLANTINE;PERSON SEBASTIEN;;
ACJEUNES;01;BG6001;2023-10-15;11:00;0567745;PAYS D'AURAY VOLLEY-BALL;0564003;VANNES VOLLEY 56; 2/0;25-7,25-18;50-25;SALLE DU COLLEGE  SAINT GILDAS;LE BLANC AELA;;;
ACJEUNES;01;BG6002;2023-10-15;00:00;0564003;VANNES VOLLEY 56;0299370;QUIMPER VOLLEY 29; 2/0;25-23,25-23;50-46;SALLE DU COLLEGE  SAINT GILDAS;LE BLANC AELA;;;
ACJEUNES;01;BG6003;2023-10-15;00:00;0567745;PAYS D'AURAY VOLLEY-BALL;0299370;QUIMPER VOLLEY 29; 2/0;25-0,25-11;50-11;SALLE DU COLLEGE  SAINT GILDAS;LE BLANC AELA;;;
ACJEUNES;01;BG7001;2023-10-15;11:00;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR;0223997;ASPTT LANNION; 2/0;25-19,25-16;50-35;RACINE;MILIN YANIS;;;
ACJEUNES;01;BG7002;2023-10-15;00:00;0223997;ASPTT LANNION;0299615;HEOL SANTEC; 0/2;23-25,26-28;49-53;RACINE;MILIN YANIS;;;
ACJEUNES;01;BG7003;2023-10-15;00:00;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR;0299615;HEOL SANTEC; 2/0;25-21,26-24;51-45;RACINE;MILIN YANIS;;;
ACJEUNES;01;BG8001;2023-10-15;11:00;0358283;VB GUICHEN;0351417;RENNES ETUDIANTS CLUB; 0/2;11-25,20-25;31-50;GYMNASE ALAIN COLAS;MALLET NADEGE;;;
ACJEUNES;01;BG8002;2023-10-15;00:00;0351417;RENNES ETUDIANTS CLUB;0355169;VOLLEY BALL CLUB MALOUIN; 2/1;25-27,26-24,15-11;66-62;GYMNASE ALAIN COLAS;MALLET NADEGE;;;
ACJEUNES;01;BG8003;2023-10-15;00:00;0358283;VB GUICHEN;0355169;VOLLEY BALL CLUB MALOUIN; 0/2;15-25,20-25;35-50;GYMNASE ALAIN COLAS;MALLET NADEGE;;;
ACJEUNES;01;BG9001;2023-10-15;11:00;0351506;LES BLEUETS PORTES DE BRETAGNE VB;0351478;SAINT-MEDARD TORCE VOLLEY-BALL; 2/0;25-11,25-11;50-22;SALLE FONTAINE GUY;PASQUER EMILIE;;;
ACJEUNES;01;BG9002;2023-10-15;00:00;0351478;SAINT-MEDARD TORCE VOLLEY-BALL;0353652;C.P.B. RENNES 35; 0/2;10-25,7-25;17-50;SALLE FONTAINE GUY;PASQUER EMILIE;;;
ACJEUNES;01;BG9003;2023-10-15;00:00;0351506;LES BLEUETS PORTES DE BRETAGNE VB;0353652;C.P.B. RENNES 35; 2/0;25-10,25-6;50-16;SALLE FONTAINE GUY;PASQUER EMILIE;;;
ACJEUNES;01;BGA001;2023-10-15;11:00;0359009;UNION SPORTIVE GUIGNEN;0358314;MONTGERMONT VOLLEY-BALL CLUB; 0/2;22-25,22-25;44-50;SALLE DES SPORTS;TROCHU THIERRY;;;
ACJEUNES;01;BGA002;2023-10-15;00:00;0358314;MONTGERMONT VOLLEY-BALL CLUB;0351491;UNION SPORTIVE CHATEAUGIRON VOLLEY-BALL; 2/0;25-13,25-11;50-24;SALLE DES SPORTS;TROCHU THIERRY;;;
ACJEUNES;01;BGA003;2023-10-15;00:00;0359009;UNION SPORTIVE GUIGNEN;0351491;UNION SPORTIVE CHATEAUGIRON VOLLEY-BALL; 2/0;25-11,25-16;50-27;SALLE DES SPORTS;TROCHU THIERRY;;;
ACJEUNES;01;BGB001;2023-10-15;11:00;0351447;LOUVIGNE DE BAIS VOLLEY-BALL;0351428;E.SP. CANTON DE PIPRIAC V.B.; 0/2;8-25,17-25;25-50;SALLE DES SPORTS;CARON FABRICE;;;
ACJEUNES;01;BGB002;2023-10-15;00:00;0351428;E.SP. CANTON DE PIPRIAC V.B.;0504481;SAINT-LO VOLLEY; 2/0;25-6,25-5;50-11;SALLE DES SPORTS;CARON FABRICE;;;
ACJEUNES;01;BGB003;2023-10-15;00:00;0351447;LOUVIGNE DE BAIS VOLLEY-BALL;0504481;SAINT-LO VOLLEY; 2/0;25-9,25-5;50-14;SALLE DES SPORTS;CARON FABRICE;;;
ACJEUNES;01;BGC001;2023-10-15;11:00;0146853;ASPTT DE CAEN;0148994;ELAN SPORTIF DE CARPIQUET DE VOLLEY; 0/2;16-25,9-25;25-50;VICTOR VINDE;CALVINO CLEMENT;;;
ACJEUNES;01;BGC002;2023-10-15;00:00;0148994;ELAN SPORTIF DE CARPIQUET DE VOLLEY;0761509;LE HAVRE ESTUAIRE VOLLEY-BALL; 2/0;25-4,25-18;50-22;VICTOR VINDE;CALVINO CLEMENT;;;
ACJEUNES;01;BGC003;2023-10-15;00:00;0146853;ASPTT DE CAEN;0761509;LE HAVRE ESTUAIRE VOLLEY-BALL; 2/0;25-11,25-19;50-30;VICTOR VINDE;CALVINO CLEMENT;;;
ACJEUNES;01;BGD001;2023-10-15;11:00;0279428;EVREUX VOLLEY-BALL;0761503;MAROMME CANTELEU VOLLEY 76; 2/0;25-7,25-20;50-27;JEAN JAURES;GUESREE LUDOVIC;;;
