Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;02;BFE005;2023-11-12;00:00;0060036;PAYS DE GRASSE VOLLEY-BALL;0064168;VOLLEY-BALL STADE LAURENTIN; 2/0;25-9,25-11;50-20;GYMNASE CARNOT;DELOUVRIER STEPHANIE;;;
ACJEUNES;02;BFE006;2023-11-12;00:00;0061297;RACING CLUB DE CANNES;0064168;VOLLEY-BALL STADE LAURENTIN; 2/0;25-11,25-17;50-28;GYMNASE CARNOT;DELOUVRIER STEPHANIE;;;
ACJEUNES;02;BFF004;2023-11-12;11:00;0067689;US CAGNES VOLLEY-BALL;0839557;FREJUS VAR VOLLEY; 2/0;25-18,25-18;50-36;JULES VERNE;TORRE PIETRO;;;
ACJEUNES;02;BFF005;2023-11-12;00:00;0839557;FREJUS VAR VOLLEY;0836446;SAINTE-MAXIME COGOLIN VOLLEY; 0/2;20-25,14-25;34-50;JULES VERNE;TORRE PIETRO;;;
ACJEUNES;02;BFF006;2023-11-12;00:00;0067689;US CAGNES VOLLEY-BALL;0836446;SAINTE-MAXIME COGOLIN VOLLEY; 2/0;25-22,25-18;50-40;JULES VERNE;TORRE PIETRO;;;
ACJEUNES;02;BFG004;2023-11-12;11:00;0344036;AGDE VOLLEY BALL;0344410;ASLJCROIX ARGENT MONTPELLIER; 0/2;13-25,18-25;31-50;CHARRIN;CAZALET HERVE;;;
ACJEUNES;02;BFG005;2023-11-12;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0345002;ASBAM MONTPELLIER; 2/0;25-15,25-14;50-29;CHARRIN;CAZALET HERVE;;;
ACJEUNES;02;BFG006;2023-11-12;00:00;0344036;AGDE VOLLEY BALL;0345002;ASBAM MONTPELLIER; 0/2;23-25,26-28;49-53;CHARRIN;CAZALET HERVE;;;
ACJEUNES;02;BFH004;2023-11-12;10:00;0114939;NARBONNE VOLLEY;0347099;VBC CLERMONTAIS; 0/2;19-25,20-25;39-50;PALAIS DU TRAVAIL;DIALLO SILVERT NOAH;;;
ACJEUNES;02;BFH005;2023-11-12;00:00;0347099;VBC CLERMONTAIS;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 2/0;25-13,25-10;50-23;PALAIS DU TRAVAIL;DIALLO SILVERT NOAH;;;
ACJEUNES;02;BFH006;2023-11-12;00:00;0114939;NARBONNE VOLLEY;0817326;CASTRES MASSAGUEL VOLLEY BALL CLUB; 2/1;25-13,25-27,15-10;65-50;PALAIS DU TRAVAIL;DIALLO SILVERT NOAH;;;
ACJEUNES;02;BFI004;2023-11-12;11:00;0819413;VOLLEY CLUB BASTIDIEN;0117968;VOLLEY-BALL GRUISSAN; 0/2;13-25,16-25;29-50;MUNICIPALE RAYMOND BRESSOLLE;LEFEBVRE CUIT KASSANDRA;;;
ACJEUNES;02;BFI005;2023-11-12;00:00;0117968;VOLLEY-BALL GRUISSAN;0649575;FOYER RURAL DE GER; 2/0;25-13,25-17;50-30;MUNICIPALE RAYMOND BRESSOLLE;LEFEBVRE CUIT KASSANDRA;;;
ACJEUNES;02;BFI006;2023-11-12;00:00;0819413;VOLLEY CLUB BASTIDIEN;0649575;FOYER RURAL DE GER; 2/1;25-20,25-27,15-11;65-58;MUNICIPALE RAYMOND BRESSOLLE;LEFEBVRE CUIT KASSANDRA;;;
ACJEUNES;02;BFJ004;2023-11-11;14:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0117601;CASTELNAUDARY VB; 1/2;25-20,14-25,12-15;51-60;COMPLEXE PIERRE IZARD;PIERRON CHARLY;;;
ACJEUNES;02;BFJ005;2023-11-11;00:00;0117601;CASTELNAUDARY VB;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS; 2/1;25-22,12-25,16-14;53-61;COMPLEXE PIERRE IZARD;PIERRON CHARLY;;;
ACJEUNES;02;BFJ006;2023-11-11;00:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS; 1/2;14-25,26-24,9-15;49-64;COMPLEXE PIERRE IZARD;PIERRON CHARLY;;;
ACJEUNES;02;BFK004;2023-11-12;11:00;0649194;LES GENETS DE MESPLEDE;0640001;LESCAR PROMOTION VOLLEY-BALL; 2/0;25-23,25-19;50-42;DES SPORTS;VIDAL BRUNO;;;
ACJEUNES;02;BFK005;2023-11-12;00:00;0640001;LESCAR PROMOTION VOLLEY-BALL;0335197;SPORT ATHLETIQUE MERIGNACAIS; 2/0;25-11,25-20;50-31;DES SPORTS;VIDAL BRUNO;;;
ACJEUNES;02;BFK006;2023-11-12;00:00;0649194;LES GENETS DE MESPLEDE;0335197;SPORT ATHLETIQUE MERIGNACAIS; 2/0;25-23,25-21;50-44;DES SPORTS;VIDAL BRUNO;;;
ACJEUNES;02;BFL004;2023-11-12;11:00;0330014;J.S.A. BORDEAUX;0177252;CHATELAILLON-PLAGE VOLLEY-BALL; 2/0;25-22,25-23;50-45;SALLE MAITRE JEAN;BARRABÈS ARNO;;;
ACJEUNES;02;BFL005;2023-11-12;00:00;0177252;CHATELAILLON-PLAGE VOLLEY-BALL;0646282;MJC LES FLEURS DE PAU; 0/2;12-25,8-25;20-50;SALLE MAITRE JEAN;;;;
ACJEUNES;02;BFL006;2023-11-12;00:00;0330014;J.S.A. BORDEAUX;0646282;MJC LES FLEURS DE PAU; 0/2;10-25,14-25;24-50;SALLE MAITRE JEAN;BARRABÈS ARNO;;;
ACJEUNES;02;BFM004;2023-11-12;11:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0175042;ROYAN ATLANTIQUE VOLLEY-BALL; 2/0;25-9,25-9;50-18;HENRI BARBUSSE;BRAS CHRISTIAN;;;
ACJEUNES;02;BFM005;2023-11-12;00:00;0175042;ROYAN ATLANTIQUE VOLLEY-BALL;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL; 0/2;3-25,19-25;22-50;HENRI BARBUSSE;BRAS CHRISTIAN;;;
ACJEUNES;02;BFM006;2023-11-12;00:00;0798259;VOLLEY-BALL PEXINOIS NIORT;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL; 2/0;25-16,25-14;50-30;HENRI BARBUSSE;BRAS CHRISTIAN;;;
ACJEUNES;02;BFN004;2023-11-12;11:00;0868124;CS DE SEVRES ANXAUMONT;0862447;ALTERNA STADE POITEVIN VOLLEY BALL; 2/0;27-25,25-21;52-46;SALLE POLYVALENTE;CHATAIGNEAU BERNARD;;;
ACJEUNES;02;BFN005;2023-11-12;00:00;0862447;ALTERNA STADE POITEVIN VOLLEY BALL;0338606;VOLLEY BALL CLUB LE HAILLAN; 0/2;5-25,12-25;17-50;SALLE POLYVALENTE;CHATAIGNEAU BERNARD;;;
ACJEUNES;02;BFN006;2023-11-12;00:00;0868124;CS DE SEVRES ANXAUMONT;0338606;VOLLEY BALL CLUB LE HAILLAN; 0/2;10-25,12-25;22-50;SALLE POLYVALENTE;CHATAIGNEAU BERNARD;;;
ACJEUNES;02;BFO004;2023-11-12;14:00;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION; 0/2;11-25,8-25;19-50;BHS;CHABOT AUBIN;;;
ACJEUNES;02;BFO005;2023-11-12;00:00;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;0858891;LA ROCHE/YON VOLLEY-BALL; 2/0;25-14,25-20;50-34;BHS;CHABOT AUBIN;;;
ACJEUNES;02;BFO006;2023-11-12;00:00;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL;0858891;LA ROCHE/YON VOLLEY-BALL; 2/1;22-25,25-16,15-8;62-49;BHS;CHABOT AUBIN;;;
ACJEUNES;02;BFP004;2023-11-12;11:00;0442477;AILES SP BOUGUENAIS REZE;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;5-25,8-25;13-50;GYMNASE LIBERGE;CHENEDE PAUL;;;
ACJEUNES;02;BFP005;2023-11-12;00:00;0449605;ST NAZAIRE VB ATLANTIQUE;0729696;A.S.CHAPELLE SAINT AUBIN; 2/0;25-7,25-16;50-23;GYMNASE LIBERGE;CHENEDE PAUL;;;
ACJEUNES;02;BFP006;2023-11-12;00:00;0442477;AILES SP BOUGUENAIS REZE;0729696;A.S.CHAPELLE SAINT AUBIN; 2/0;25-20,27-25;52-45;GYMNASE LIBERGE;CHENEDE PAUL;;;
ACJEUNES;02;BFQ004;2023-11-12;11:00;0564003;VANNES VOLLEY 56;0491492;SPORTING CLUB DE L OUEST; 2/0;25-15,25-11;50-26;SALLE 1 DE KERCADO;RAKIC LAZAR;;;
ACJEUNES;02;BFQ005;2023-11-12;00:00;0491492;SPORTING CLUB DE L OUEST;0854977;SABLES ETUDIANTS CLUB; 0/2;18-25,9-25;27-50;SALLE 1 DE KERCADO;RAKIC LAZAR;;;
ACJEUNES;02;BFQ006;2023-11-12;00:00;0564003;VANNES VOLLEY 56;0854977;SABLES ETUDIANTS CLUB; 0/2;17-25,16-25;33-50;SALLE 1 DE KERCADO;RAKIC LAZAR;;;
ACJEUNES;02;BFR004;2023-11-12;11:00;0355169;VOLLEY BALL CLUB MALOUIN;0351506;LES BLEUETS PORTES DE BRETAGNE VB; 2/1;25-21,17-25,15-13;57-59;BELLEVUE;SCHAUB MARIE-CATHERINE;;;
ACJEUNES;02;BFR005;2023-11-12;00:00;0351506;LES BLEUETS PORTES DE BRETAGNE VB;0299615;HEOL SANTEC; 2/0;25-15,25-16;50-31;BELLEVUE;SCHAUB MARIE-CATHERINE;;;
ACJEUNES;02;BFR006;2023-11-12;00:00;0355169;VOLLEY BALL CLUB MALOUIN;0299615;HEOL SANTEC; 2/0;25-15,25-20;50-35;BELLEVUE;SCHAUB MARIE-CATHERINE;;;
ACJEUNES;02;BFS004;2023-11-12;11:00;0351428;E.SP. CANTON DE PIPRIAC V.B.;0359009;UNION SPORTIVE GUIGNEN; 2/1;25-21,17-25,15-12;57-58;SALLE DE COJOUX;DOMBROVSZKY ALEXANDRE;;;
ACJEUNES;02;BFS005;2023-11-12;00:00;0359009;UNION SPORTIVE GUIGNEN;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR; 2/0;25-10,25-19;50-29;SALLE DE COJOUX;DOMBROVSZKY ALEXANDRE;;;
ACJEUNES;02;BFS006;2023-11-12;00:00;0351428;E.SP. CANTON DE PIPRIAC V.B.;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR; 2/0;25-9,25-14;50-23;SALLE DE COJOUX;DOMBROVSZKY ALEXANDRE;;;
ACJEUNES;02;BFT004;2023-11-12;11:00;0358314;MONTGERMONT VOLLEY-BALL CLUB;0351417;RENNES ETUDIANTS CLUB; 2/0;25-18,25-17;50-35;SALLE DES COURTINES;PANSART CHRYSTELE;;;
ACJEUNES;02;BFT005;2023-11-12;00:00;0351417;RENNES ETUDIANTS CLUB;0351447;LOUVIGNE DE BAIS VOLLEY-BALL; 2/1;20-25,25-20,15-5;60-50;SALLE DES COURTINES;PANSART CHRYSTELE;;;
ACJEUNES;02;BFT006;2023-11-12;00:00;0358314;MONTGERMONT VOLLEY-BALL CLUB;0351447;LOUVIGNE DE BAIS VOLLEY-BALL; 2/0;25-6,25-16;50-22;SALLE DES COURTINES;PANSART CHRYSTELE;;;
ACJEUNES;02;BFU004;2023-11-12;11:00;0353652;C.P.B. RENNES 35;0567745;PAYS D'AURAY VOLLEY-BALL; 0/2;14-25,11-25;25-50;GYMNASE ECHANGE;MALLET NADEGE;;;
ACJEUNES;02;BFU005;2023-11-12;00:00;0567745;PAYS D'AURAY VOLLEY-BALL;0148994;ELAN SPORTIF DE CARPIQUET DE VOLLEY; 2/0;25-15,25-13;50-28;GYMNASE ECHANGE;MALLET NADEGE;;;
ACJEUNES;02;BFU006;2023-11-12;00:00;0353652;C.P.B. RENNES 35;0148994;ELAN SPORTIF DE CARPIQUET DE VOLLEY; 0/2;19-25,18-25;37-50;GYMNASE ECHANGE;MALLET NADEGE;;;
ACJEUNES;02;BFV004;2023-11-12;11:00;0927924;C S M CLAMART;0279428;EVREUX VOLLEY-BALL; 2/0;25-11,25-10;50-21;JARDIN PARISIEN;PAUTRE ROBERT ALEXIS;;;
ACJEUNES;02;BFV005;2023-11-12;00:00;0279428;EVREUX VOLLEY-BALL;0146853;ASPTT DE CAEN; 2/0;25-22,25-16;50-38;JARDIN PARISIEN;PAUTRE ROBERT ALEXIS;;;
ACJEUNES;02;BFV006;2023-11-12;00:00;0927924;C S M CLAMART;0146853;ASPTT DE CAEN; 2/0;25-15,25-11;50-26;JARDIN PARISIEN;PAUTRE ROBERT ALEXIS;;;
ACJEUNES;02;BFW004;2023-11-12;11:00;0284553;C'CHARTRES VOLLEY;0921673;ANTONY VOLLEY; 1/2;25-20,16-25,9-15;50-60;GYMNASE FULBERT;BOTTIN NOLHAN;;;
ACJEUNES;02;BFW005;2023-11-12;00:00;0921673;ANTONY VOLLEY;0458478;SMOC ST-JEAN DE BRAYE; 0/2;13-25,24-26;37-51;GYMNASE FULBERT;BOTTIN NOLHAN;;;
ACJEUNES;02;BFW006;2023-11-12;00:00;0284553;C'CHARTRES VOLLEY;0458478;SMOC ST-JEAN DE BRAYE; 0/2;10-25,21-25;31-50;GYMNASE FULBERT;BOTTIN NOLHAN;;;
ACJEUNES;02;BFX004;2023-11-12;11:00;0931960;PANTIN VOLLEY;0788680;AS. SP DE SARTROUVILLE; 0/2;9-25,12-25;21-50;MAURICE BAQUET;D'ALMEIDA MANON;;;
ACJEUNES;02;BFX005;2023-11-12;00:00;0788680;AS. SP DE SARTROUVILLE;0286397;CHATEAUDUN VOLLEY-BALL; 2/0;25-7,25-19;50-26;MAURICE BAQUET;D'ALMEIDA MANON;;;
ACJEUNES;02;BFX006;2023-11-12;00:00;0931960;PANTIN VOLLEY;0286397;CHATEAUDUN VOLLEY-BALL; 0/2;15-25,10-25;25-50;MAURICE BAQUET;D'ALMEIDA MANON;;;
ACJEUNES;02;BFY004;2023-11-12;11:00;0628929;VOLLEY CLUB HARNES;0599848;DUNKERQUE GRAND LITTORAL V.B.; 1/2;26-24,7-25,12-15;45-64;COMPLEXE ANDRE BIGOTTE;RAGALA FELLOUS HAMZA;;;
ACJEUNES;02;BFY005;2023-11-12;00:00;0599848;DUNKERQUE GRAND LITTORAL V.B.;0623082;STELLA EDU SP CALAIS; 2/0;25-17,25-15;50-32;COMPLEXE ANDRE BIGOTTE;RAGALA FELLOUS HAMZA;;;
ACJEUNES;02;BFY006;2023-11-12;00:00;0628929;VOLLEY CLUB HARNES;0623082;STELLA EDU SP CALAIS; 2/0;25-10,25-16;50-26;COMPLEXE ANDRE BIGOTTE;RAGALA FELLOUS HAMZA;;;
ACJEUNES;02;BFZ004;2023-11-12;11:00;0594680;TOURCOING VOLLEY-BALL L.M.;0590036;VOLLEY CLUB DE VALENCIENNES; 2/0;25-22,25-12;50-34;SALLE DES ORIONS;ROGER DELDIQUE VIRGINIE;;;
ACJEUNES;02;BFZ005;2023-11-12;00:00;0590036;VOLLEY CLUB DE VALENCIENNES;0595712;VOLLEY CLUB SAINT POLOIS; 0/2;19-25,17-25;36-50;SALLE DES ORIONS;ROGER DELDIQUE VIRGINIE;;;
ACJEUNES;02;BFZ006;2023-11-12;00:00;0594680;TOURCOING VOLLEY-BALL L.M.;0595712;VOLLEY CLUB SAINT POLOIS; 0/2;21-25,18-25;39-50;SALLE DES ORIONS;ROGER DELDIQUE VIRGINIE;;;
ACJEUNES;02;BG1004;2023-11-12;11:00;0593916;VOLLEY CLUB MARCQ BAROEUL;0599844;MOUVEMENT VOLLEY BALL; 2/0;26-24,25-12;51-36;SAINT EXUPERY;DECORDE CEDRIC;;;
ACJEUNES;02;BG1005;2023-11-12;00:00;0599844;MOUVEMENT VOLLEY BALL;0622039;A.S. BERCKOISE DE VOLLEY-BALL; 2/0;25-12,25-14;50-26;SAINT EXUPERY;DECORDE CEDRIC;;;
ACJEUNES;02;BG1006;2023-11-12;00:00;0593916;VOLLEY CLUB MARCQ BAROEUL;0622039;A.S. BERCKOISE DE VOLLEY-BALL; 2/0;25-18,25-14;50-32;SAINT EXUPERY;DECORDE CEDRIC;;;
ACJEUNES;02;BG2004;2023-11-12;11:00;0803781;LONGUEAU AMIENS METROPOLE VOLLEY-BALL;0593656;AL CAUDRY VOLLEY-BALL; 2/0;25-11,25-15;50-26;GYMNASE HÉDÉ;LI YUWEI;;;
ACJEUNES;02;BG2005;2023-11-12;00:00;0593656;AL CAUDRY VOLLEY-BALL;0595407;UNION SPORTIVE DE ST ANDRE; 2/0;25-14,25-15;50-29;GYMNASE HÉDÉ;LI YUWEI;;;
ACJEUNES;02;BG2006;2023-11-12;00:00;0803781;LONGUEAU AMIENS METROPOLE VOLLEY-BALL;0595407;UNION SPORTIVE DE ST ANDRE; 2/0;25-19,25-14;50-33;GYMNASE HÉDÉ;LI YUWEI;;;
ACJEUNES;02;BG3004;2023-11-12;11:00;0938427;NOISY LE GRAND VOLLEY-BALL;0957093;ARGENTEUIL VOLLEY BALL 95; 2/1;19-25,25-16,15-10;59-51;GYMNASE DES COTEAUX;CHANIOTIS GOKNIL;;;
ACJEUNES;02;BG3005;2023-11-12;00:00;0957093;ARGENTEUIL VOLLEY BALL 95;0607729;BEAUVAIS OISE UC VOLLEY; 0/2;5-25,14-25;19-50;GYMNASE DES COTEAUX;CHANIOTIS GOKNIL;;;
ACJEUNES;02;BG3006;2023-11-12;00:00;0938427;NOISY LE GRAND VOLLEY-BALL;0607729;BEAUVAIS OISE UC VOLLEY; 0/2;13-25,10-25;23-50;GYMNASE DES COTEAUX;CHANIOTIS GOKNIL;;;
ACJEUNES;02;BG4004;2023-11-12;11:00;0544386;UNION SPORTIVE DU JARNISY;0579619;ASVB YUTZ THIONVILLE; 2/0;25-13,25-12;50-25;MAURICE BAQUET;HINIK MURIEL;;;
ACJEUNES;02;BG4005;2023-11-12;00:00;0579619;ASVB YUTZ THIONVILLE;0027343;VILLERS COTTERETS VOLLEY-BALL; 0/2;24-26,22-25;46-51;MAURICE BAQUET;HINIK MURIEL;;;
ACJEUNES;02;BG4006;2023-11-12;00:00;0544386;UNION SPORTIVE DU JARNISY;0027343;VILLERS COTTERETS VOLLEY-BALL; 0/2;20-25,24-26;44-51;MAURICE BAQUET;HINIK MURIEL;;;
ACJEUNES;02;BG5004;2023-11-12;11:00;0957908;V.B. CLUB ERMONT;0758726;SPORTING CLUB PARIS VOLLEY; 0/2;20-25,18-25;38-50;GYMNASE SAINT EXUPERY;BALA IAN;;;
ACJEUNES;02;BG5005;2023-11-12;00:00;0758726;SPORTING CLUB PARIS VOLLEY;0912701;PORTES DE L'ESSONNE VOLLEY-BALL; 1/2;17-25,25-18,7-15;49-58;GYMNASE SAINT EXUPERY;BALA IAN;;;
ACJEUNES;02;BG5006;2023-11-12;00:00;0957908;V.B. CLUB ERMONT;0912701;PORTES DE L'ESSONNE VOLLEY-BALL; 0/2;24-26,18-25;42-51;GYMNASE SAINT EXUPERY;BALA IAN;;;
ACJEUNES;02;BG6004;2023-11-12;14:00;0928481;LEVALLOIS SPORTING CLUB;0954172;CSM EAUBONNE; 2/0;25-14,25-11;50-25;PALAIS DES SPORTS GABRIEL PERI;PATY MORGANE;;;
ACJEUNES;02;BG6005;2023-11-12;00:00;0954172;CSM EAUBONNE;0946784;VINCENNES VOLLEY CLUB; 0/2;4-25,4-25;8-50;PALAIS DES SPORTS GABRIEL PERI;PATY MORGANE;;;
ACJEUNES;02;BG6006;2023-11-12;00:00;0928481;LEVALLOIS SPORTING CLUB;0946784;VINCENNES VOLLEY CLUB; 0/2;10-25,9-25;19-50;PALAIS DES SPORTS GABRIEL PERI;PATY MORGANE;;;
ACJEUNES;02;BG7004;2023-11-12;11:00;0941117;ENTENTE SPORTIVE CAUDACIENNE;0929372;PLESSIS-ROBINSON VOLLEY-BALL; 0/2;6-25,11-25;17-50;GYMNASE PIERRE DE COUBERTIN;DA SILVA MOREIRA DYLAN;;;
ACJEUNES;02;BG7005;2023-11-12;00:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0922431;ACBB; 2/0;25-8,25-17;50-25;GYMNASE PIERRE DE COUBERTIN;DA SILVA MOREIRA DYLAN;;;
ACJEUNES;02;BG7006;2023-11-12;00:00;0941117;ENTENTE SPORTIVE CAUDACIENNE;0922431;ACBB; 0/2;21-25,11-25;32-50;GYMNASE PIERRE DE COUBERTIN;DA SILVA MOREIRA DYLAN;;;
ACJEUNES;02;BG8004;2023-11-12;11:00;0921672;SAINT-CLOUD PARIS SF;0943861;CNM CHARENTON; 2/0;25-12,25-6;50-18;GYMNASE VERHAEREN;PATIN VERONIQUE;;;
ACJEUNES;02;BG8005;2023-11-12;00:00;0943861;CNM CHARENTON;0785464;CONFLANS-ANDRESY-JOUY VB; 0/2;14-25,17-25;31-50;GYMNASE VERHAEREN;PATIN VERONIQUE;;;
ACJEUNES;02;BG8006;2023-11-12;00:00;0921672;SAINT-CLOUD PARIS SF;0785464;CONFLANS-ANDRESY-JOUY VB; 1/2;12-25,25-22,13-15;50-62;GYMNASE VERHAEREN;PATIN VERONIQUE;;;
ACJEUNES;02;BG9004;2023-11-12;11:00;0941410;VIE AU GRAND AIR DE ST MAUR;0757777;PUC VOLLEY-BALL; 2/0;25-13,25-23;50-36;BROSSOLETTE;SAKHRI KAHINA;;;
ACJEUNES;02;BG9005;2023-11-12;00:00;0757777;PUC VOLLEY-BALL;0917024;VAL D'YERRES VOLLEY 91; 0/2;15-25,19-25;34-50;BROSSOLETTE;SAKHRI KAHINA;;;
ACJEUNES;02;BG9006;2023-11-12;00:00;0941410;VIE AU GRAND AIR DE ST MAUR;0917024;VAL D'YERRES VOLLEY 91; 0/2;14-25,19-25;33-50;BROSSOLETTE;SAKHRI KAHINA;;;
ACJEUNES;02;BGA004;2023-11-12;11:00;0923631;MEUDON CHAVILLE SEVRES VB;0784696;AS VOLLEY-BALL VELIZY; 2/0;25-15,25-20;50-35;GYMNASE HALIMI;GAUTIER KUEA CLEMENTINE;;;
ACJEUNES;02;BGA005;2023-11-12;00:00;0784696;AS VOLLEY-BALL VELIZY;0779890;US LOGNES VOLLEY-BALL; 2/0;25-12,25-18;50-30;GYMNASE HALIMI;GAUTIER KUEA CLEMENTINE;;;
ACJEUNES;02;BGA006;2023-11-12;00:00;0923631;MEUDON CHAVILLE SEVRES VB;0779890;US LOGNES VOLLEY-BALL; 2/0;25-10,25-12;50-22;GYMNASE HALIMI;GAUTIER KUEA CLEMENTINE;;;
ACJEUNES;02;BGB004;2023-11-12;11:00;0576588;METZ VOLLEY-BALL;0579612;TERVILLE FLORANGE OLYMPIQUE; 0/2;9-25,24-26;33-51;GYMNASE JEAN ROSTAND;KLEINHENTZ PIERRE;;;
ACJEUNES;02;BGB005;2023-11-12;00:00;0579612;TERVILLE FLORANGE OLYMPIQUE;0543620;VANDOEUVRE-NANCY VOLLEY-BALL; 0/2;15-25,21-25;36-50;GYMNASE JEAN ROSTAND;KLEINHENTZ PIERRE;;;
ACJEUNES;02;BGB006;2023-11-12;00:00;0576588;METZ VOLLEY-BALL;0543620;VANDOEUVRE-NANCY VOLLEY-BALL; 0/2;13-25,19-25;32-50;GYMNASE JEAN ROSTAND;KLEINHENTZ PIERRE;;;
ACJEUNES;02;BGC004;2023-11-12;11:00;0686392;VOLLEY MULHOUSE ALSACE;0883902;CAM D'EPINAL; 2/0;25-12,25-15;50-27;COSEC DE BOURTZWILLER;FORSTER GNING SABINE;;;
ACJEUNES;02;BGC005;2023-11-12;00:00;0883902;CAM D'EPINAL;0675289;A.S. VALLEE DE LA SAUER; 1/2;17-25,25-21,7-15;49-61;COSEC DE BOURTZWILLER;FORSTER GNING SABINE;;;
ACJEUNES;02;BGC006;2023-11-12;00:00;0686392;VOLLEY MULHOUSE ALSACE;0675289;A.S. VALLEE DE LA SAUER; 2/0;25-11,25-18;50-29;COSEC DE BOURTZWILLER;FORSTER GNING SABINE;;;
ACJEUNES;02;BGD004;2023-11-12;11:00;0679843;MOLSHEIM OLYMPIQUE CLUB;0883725;SAINT DIE DES VOSGES VOLLEY BALL; 0/2;15-25,18-25;33-50;HOSSENLOPP;JACQUEMET ERIC;;;
