Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;04;CFA010;2024-01-21;11:00;0132346;MARIGNANE VOLLEY-BALL;0061297;RACING CLUB DE CANNES;;;;CARESTIER;DAILLAN MAEVA;BOULANGER JONAS;
ACJEUNES;04;CFA011;2024-01-21;00:00;0061297;RACING CLUB DE CANNES;0388899;UN.SP.VALLEE DE LA GRESSE;;;;CARESTIER;;;
ACJEUNES;04;CFA012;2024-01-21;00:00;0132346;MARIGNANE VOLLEY-BALL;0388899;UN.SP.VALLEE DE LA GRESSE;;;;CARESTIER;;;
ACJEUNES;04;CFB010;2024-01-21;11:00;0136761;ISTRES PROVENCE VOLLEY;0067686;VOLERO LE CANNET COTE D'AZUR;;;;GYMNASE PAUL CAVALLONI;KHELLAF FREDERIC;CHOINARD MICHAEL;
ACJEUNES;04;CFB011;2024-01-21;00:00;0067686;VOLERO LE CANNET COTE D'AZUR;0380027;VOLLEY LA TOUR DU PIN;;;;GYMNASE PAUL CAVALLONI;;;
ACJEUNES;04;CFB012;2024-01-21;00:00;0136761;ISTRES PROVENCE VOLLEY;0380027;VOLLEY LA TOUR DU PIN;;;;GYMNASE PAUL CAVALLONI;;;
ACJEUNES;04;CFC010;2024-01-21;11:00;0839557;FREJUS VAR VOLLEY;0307732;NIMES VOLLEY-BALL;;;;HALLE DES PORTS SAINT CROIX;MONTAGNESE OLIVIER;VAUTRIN LEA;
ACJEUNES;04;CFC011;2024-01-21;00:00;0307732;NIMES VOLLEY-BALL;0385990;US ST EGREVOISE;;;;HALLE DES PORTS SAINT CROIX;;;
ACJEUNES;04;CFC012;2024-01-21;00:00;0839557;FREJUS VAR VOLLEY;0385990;US ST EGREVOISE;;;;HALLE DES PORTS SAINT CROIX;;;
ACJEUNES;04;CFD010;2024-01-21;11:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0837251;VOLLEY BALL OLLIOULAIS;;;;LEO LAGRANGE;EKWA NGANGNANG WILLY;HADID MARIE-CHRISTINE;
ACJEUNES;04;CFD011;2024-01-21;00:00;0837251;VOLLEY BALL OLLIOULAIS;0345002;ASBAM MONTPELLIER;;;;LEO LAGRANGE;;;
ACJEUNES;04;CFD012;2024-01-21;00:00;0136082;VITROLLES SPORTS VOLLEY-BALL;0345002;ASBAM MONTPELLIER;;;;LEO LAGRANGE;;;
ACJEUNES;04;CFE010;2024-01-21;11:00;0117968;VOLLEY-BALL GRUISSAN;0319191;VOLLEY BALMA QUINT FONSEGRIVES;;;;GYMNASE DU SABLOU;;;
ACJEUNES;04;CFE011;2024-01-21;00:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0060036;PAYS DE GRASSE VOLLEY-BALL;;;;GYMNASE DU SABLOU;;;
ACJEUNES;04;CFE012;2024-01-21;00:00;0117968;VOLLEY-BALL GRUISSAN;0060036;PAYS DE GRASSE VOLLEY-BALL;;;;GYMNASE DU SABLOU;;;
ACJEUNES;04;CFF010;2024-01-21;11:00;0319689;A.S. DE L'UNION VOLLEY-BALL;0649575;FOYER RURAL DE GER;;;;C300;;;
ACJEUNES;04;CFF011;2024-01-21;00:00;0649575;FOYER RURAL DE GER;0340015;BEZIERS VOLLEY;;;;C300;;;
ACJEUNES;04;CFF012;2024-01-21;00:00;0319689;A.S. DE L'UNION VOLLEY-BALL;0340015;BEZIERS VOLLEY;;;;C300;;;
ACJEUNES;04;CFG010;2024-01-21;11:00;0349150;LATTES ASPTT MONTPELLIER V.A.C;0344410;ASLJCROIX ARGENT MONTPELLIER;;;;BRIGITTE GEILER;;;
ACJEUNES;04;CFG011;2024-01-21;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0077986;2GVB-GUILHERAND-GRANGES VOLLEY-BALL;;;;BRIGITTE GEILER;;;
ACJEUNES;04;CFG012;2024-01-21;00:00;0349150;LATTES ASPTT MONTPELLIER V.A.C;0077986;2GVB-GUILHERAND-GRANGES VOLLEY-BALL;;;;BRIGITTE GEILER;;;
ACJEUNES;04;CFH010;2024-01-21;11:00;0868442;VOUILLE VOLLEY BALL;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;;;;GYMNASE DES MAILLOTS;;;
ACJEUNES;04;CFH011;2024-01-21;00:00;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;;;;GYMNASE DES MAILLOTS;;;
ACJEUNES;04;CFH012;2024-01-21;00:00;0868442;VOUILLE VOLLEY BALL;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;;;;GYMNASE DES MAILLOTS;;;
ACJEUNES;04;CFI010;2024-01-21;11:00;0335197;SPORT ATHLETIQUE MERIGNACAIS;0646282;MJC LES FLEURS DE PAU;;;;DANIEL COLOMBIER;;;
ACJEUNES;04;CFI011;2024-01-21;00:00;0646282;MJC LES FLEURS DE PAU;0497783;ENTENTE CHOLETAISE VOLLEY-BALL;;;;DANIEL COLOMBIER;;;
ACJEUNES;04;CFI012;2024-01-21;00:00;0335197;SPORT ATHLETIQUE MERIGNACAIS;0497783;ENTENTE CHOLETAISE VOLLEY-BALL;;;;DANIEL COLOMBIER;;;
ACJEUNES;04;CFJ010;2024-01-21;11:00;0175042;ROYAN ATLANTIQUE VOLLEY-BALL;0856917;AMICALE SPORT LANDAISE;;;;SALLE LANDRY;;;
ACJEUNES;04;CFJ011;2024-01-21;00:00;0856917;AMICALE SPORT LANDAISE;0449605;ST NAZAIRE VB ATLANTIQUE;;;;SALLE LANDRY;;;
ACJEUNES;04;CFJ012;2024-01-21;00:00;0175042;ROYAN ATLANTIQUE VOLLEY-BALL;0449605;ST NAZAIRE VB ATLANTIQUE;;;;SALLE LANDRY;;;
ACJEUNES;04;CFK010;2024-01-21;11:00;0491492;SPORTING CLUB DE L OUEST;0353652;C.P.B. RENNES 35;;;;CENTRE SPORTIF DE LA ROSERAIE;;;
ACJEUNES;04;CFK011;2024-01-21;00:00;0353652;C.P.B. RENNES 35;0750043;SPORTING CLUB NORD PARISIEN;;;;CENTRE SPORTIF DE LA ROSERAIE;;;
ACJEUNES;04;CFK012;2024-01-21;00:00;0491492;SPORTING CLUB DE L OUEST;0750043;SPORTING CLUB NORD PARISIEN;;;;CENTRE SPORTIF DE LA ROSERAIE;;;
ACJEUNES;04;CFL010;2024-01-21;11:00;0351417;RENNES ETUDIANTS CLUB;0377620;UNION SPORTIVE CHAMBRAY LES TOURS;;;;COURTEMANCHE;;;
ACJEUNES;04;CFL011;2024-01-21;00:00;0377620;UNION SPORTIVE CHAMBRAY LES TOURS;0912762;VOLLEY-BALL DE MILLY LA FORET;;;;COURTEMANCHE;;;
ACJEUNES;04;CFL012;2024-01-21;00:00;0351417;RENNES ETUDIANTS CLUB;0912762;VOLLEY-BALL DE MILLY LA FORET;;;;COURTEMANCHE;;;
ACJEUNES;04;CFM010;2024-01-21;11:00;0355169;VOLLEY BALL CLUB MALOUIN;0358314;MONTGERMONT VOLLEY-BALL CLUB;;;;MARVILLE;;;
ACJEUNES;04;CFM011;2024-01-21;00:00;0358314;MONTGERMONT VOLLEY-BALL CLUB;0803781;LONGUEAU AMIENS METROPOLE VOLLEY-BALL;;;;MARVILLE;;;
