Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;05;MMA013;2024-01-28;11:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0442477;AILES SP BOUGUENAIS REZE;;;;PIERRE FAVRE;;;
ACJEUNES;05;MMA014;2024-01-28;00:00;0442477;AILES SP BOUGUENAIS REZE;0307732;NIMES VOLLEY-BALL;;;;PIERRE FAVRE;;;
ACJEUNES;05;MMA015;2024-01-28;00:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0307732;NIMES VOLLEY-BALL;;;;PIERRE FAVRE;;;
ACJEUNES;05;MMB013;2024-01-28;11:00;0668467;PERPIGNAN ROUSSILLON V.B;0345002;ASBAM MONTPELLIER;;;;GYMNASE ANDRE ALSINA;;;
ACJEUNES;05;MMB014;2024-01-28;00:00;0345002;ASBAM MONTPELLIER;0640001;LESCAR PROMOTION VOLLEY-BALL;;;;GYMNASE ANDRE ALSINA;;;
ACJEUNES;05;MMB015;2024-01-28;00:00;0668467;PERPIGNAN ROUSSILLON V.B;0640001;LESCAR PROMOTION VOLLEY-BALL;;;;GYMNASE ANDRE ALSINA;;;
ACJEUNES;05;MMC013;2024-01-28;11:00;0343330;ARAGO DE SETE VOLLEY-BALL;0066927;NICE VOLLEY-BALL;;;;HALLE LOUIS MARTY;;;
ACJEUNES;05;MMC014;2024-01-28;00:00;0066927;NICE VOLLEY-BALL;0922431;ACBB;;;;HALLE LOUIS MARTY;;;
ACJEUNES;05;MMC015;2024-01-28;00:00;0343330;ARAGO DE SETE VOLLEY-BALL;0922431;ACBB;;;;HALLE LOUIS MARTY;;;
ACJEUNES;05;MMD013;2024-01-28;11:00;0842425;U.S. PONTET VOLLEY AVENIR;0114939;NARBONNE VOLLEY;;;;LA GRAVIERE;;;
ACJEUNES;05;MMD014;2024-01-28;00:00;0114939;NARBONNE VOLLEY;0696380;AS CALUIRE ET CUIRE;;;;LA GRAVIERE;;;
ACJEUNES;05;MMD015;2024-01-28;00:00;0842425;U.S. PONTET VOLLEY AVENIR;0696380;AS CALUIRE ET CUIRE;;;;LA GRAVIERE;;;
ACJEUNES;05;MME013;2024-01-28;11:00;0132346;MARIGNANE VOLLEY-BALL;0060007;AS CANNES VOLLEY-BALL;;;;CARESTIER;;;
ACJEUNES;05;MME014;2024-01-28;00:00;0060007;AS CANNES VOLLEY-BALL;0695668;VOLLEY BRON @ LYON LUMIERE;;;;CARESTIER;;;
ACJEUNES;05;MME015;2024-01-28;00:00;0132346;MARIGNANE VOLLEY-BALL;0695668;VOLLEY BRON @ LYON LUMIERE;;;;CARESTIER;;;
ACJEUNES;05;MMF013;2024-01-28;11:00;0590036;VOLLEY CLUB DE VALENCIENNES;0929372;PLESSIS-ROBINSON VOLLEY-BALL;;;;SALLE DU HAINAUT;;;
ACJEUNES;05;MMF014;2024-01-28;00:00;0929372;PLESSIS-ROBINSON VOLLEY-BALL;0761503;MAROMME CANTELEU VOLLEY 76;;;;SALLE DU HAINAUT;;;
ACJEUNES;05;MMF015;2024-01-28;00:00;0590036;VOLLEY CLUB DE VALENCIENNES;0761503;MAROMME CANTELEU VOLLEY 76;;;;SALLE DU HAINAUT;;;
ACJEUNES;05;MMG013;2024-01-28;11:00;0912762;VOLLEY-BALL DE MILLY LA FORET;0784696;AS VOLLEY-BALL VELIZY;;;;GYMNASE MUNICIPAL;;;
ACJEUNES;05;MMG014;2024-01-28;00:00;0784696;AS VOLLEY-BALL VELIZY;0544386;UNION SPORTIVE DU JARNISY;;;;GYMNASE MUNICIPAL;;;
ACJEUNES;05;MMG015;2024-01-28;00:00;0912762;VOLLEY-BALL DE MILLY LA FORET;0544386;UNION SPORTIVE DU JARNISY;;;;GYMNASE MUNICIPAL;;;
ACJEUNES;05;MMH013;2024-01-28;11:00;0788680;AS. SP DE SARTROUVILLE;0564003;VANNES VOLLEY 56;;;;CARNOT;;;
ACJEUNES;05;MMH014;2024-01-28;00:00;0564003;VANNES VOLLEY 56;0686394;VBC KINGERSHEIM;;;;CARNOT;;;
ACJEUNES;05;MMH015;2024-01-28;00:00;0788680;AS. SP DE SARTROUVILLE;0686394;VBC KINGERSHEIM;;;;CARNOT;;;
ACJEUNES;05;MMI013;2024-01-28;11:00;0757777;PUC VOLLEY-BALL;0595712;VOLLEY CLUB SAINT POLOIS;;;;CHARPY;;;
ACJEUNES;05;MMI014;2024-01-28;00:00;0595712;VOLLEY CLUB SAINT POLOIS;0836296;DRAGUIGNAN UNION CLUB VAR VB;;;;CHARPY;;;
ACJEUNES;05;MMI015;2024-01-28;00:00;0757777;PUC VOLLEY-BALL;0836296;DRAGUIGNAN UNION CLUB VAR VB;;;;CHARPY;;;
ACJEUNES;05;MMJ013;2024-01-28;11:00;0912770;ASV - ARTS ET SPORTS A VILLEBON;0927953;ASNIERES VOLLEY 92;;;;COMPLEXE SAINT-EXUPERY;;;
ACJEUNES;05;MMJ014;2024-01-28;00:00;0927953;ASNIERES VOLLEY 92;0628128;LOISIRS INTER SPORT ST PIERRE;;;;COMPLEXE SAINT-EXUPERY;;;
ACJEUNES;05;MMJ015;2024-01-28;00:00;0912770;ASV - ARTS ET SPORTS A VILLEBON;0628128;LOISIRS INTER SPORT ST PIERRE;;;;COMPLEXE SAINT-EXUPERY;;;
ACJEUNES;05;MMK013;2024-01-28;11:00;0374861;TOURS VOLLEY-BALL;0353652;C.P.B. RENNES 35;;;;ROBERT GRENON;;;
