Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;04;BFA010;2024-01-21;11:00;0067686;VOLERO LE CANNET COTE D'AZUR;0138032;PAYS D'AIX VENELLES V.B.;;;;MAILLAN;CHAMOT DAMIEN;;
ACJEUNES;04;BFA011;2024-01-21;00:00;0138032;PAYS D'AIX VENELLES V.B.;0136761;ISTRES PROVENCE VOLLEY;;;;MAILLAN;;;
ACJEUNES;04;BFA012;2024-01-21;00:00;0067686;VOLERO LE CANNET COTE D'AZUR;0136761;ISTRES PROVENCE VOLLEY;;;;MAILLAN;;;
ACJEUNES;04;BFB010;2024-01-21;11:00;0060008;MANDELIEU LA NAPOULE V.B.;0836446;SAINTE-MAXIME COGOLIN VOLLEY;;;;GYMNASE DES MIMOSAS;TOUSSAINT ANDRE-LUC;;
ACJEUNES;04;BFB011;2024-01-21;00:00;0836446;SAINTE-MAXIME COGOLIN VOLLEY;0848651;VOLLEY BEAUCAIRE TARASCON (LE) GRES;;;;GYMNASE DES MIMOSAS;;;
ACJEUNES;04;BFB012;2024-01-21;00:00;0060008;MANDELIEU LA NAPOULE V.B.;0848651;VOLLEY BEAUCAIRE TARASCON (LE) GRES;;;;GYMNASE DES MIMOSAS;;;
ACJEUNES;04;BFC010;2024-01-21;11:00;0134290;MARTIGUES VOLLEY-BALL;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;;;;JULIEN OLIVE;HASNAOUI FAYCAL;;
ACJEUNES;04;BFC011;2024-01-21;00:00;0138350;COUDOUX VELAUX LA FARE VOLLEY-BALL;0117968;VOLLEY-BALL GRUISSAN;;;;JULIEN OLIVE;;;
ACJEUNES;04;BFC012;2024-01-21;00:00;0134290;MARTIGUES VOLLEY-BALL;0117968;VOLLEY-BALL GRUISSAN;;;;JULIEN OLIVE;;;
ACJEUNES;04;BFD010;2024-01-21;11:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0347099;VBC CLERMONTAIS;;;;GYMNASE ALAIN COLAS;;;
ACJEUNES;04;BFD011;2024-01-21;00:00;0347099;VBC CLERMONTAIS;0136082;VITROLLES SPORTS VOLLEY-BALL;;;;GYMNASE ALAIN COLAS;;;
ACJEUNES;04;BFD012;2024-01-21;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0136082;VITROLLES SPORTS VOLLEY-BALL;;;;GYMNASE ALAIN COLAS;;;
ACJEUNES;04;BFE010;2024-01-21;11:00;0338606;VOLLEY BALL CLUB LE HAILLAN;0649194;LES GENETS DE MESPLEDE;;;;BEL AIR;;;
ACJEUNES;04;BFE011;2024-01-21;00:00;0649194;LES GENETS DE MESPLEDE;0345002;ASBAM MONTPELLIER;;;;BEL AIR;;;
ACJEUNES;04;BFE012;2024-01-21;00:00;0338606;VOLLEY BALL CLUB LE HAILLAN;0345002;ASBAM MONTPELLIER;;;;BEL AIR;;;
ACJEUNES;04;BFF010;2024-01-21;11:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0819413;VOLLEY CLUB BASTIDIEN;;;;PIERRE FAVRE;;;
ACJEUNES;04;BFF011;2024-01-21;00:00;0819413;VOLLEY CLUB BASTIDIEN;0868124;CS DE SEVRES ANXAUMONT;;;;PIERRE FAVRE;;;
ACJEUNES;04;BFF012;2024-01-21;00:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0868124;CS DE SEVRES ANXAUMONT;;;;PIERRE FAVRE;;;
ACJEUNES;04;BFG010;2024-01-21;11:00;0646282;MJC LES FLEURS DE PAU;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;;;;LEO LAGRANGE;;;
ACJEUNES;04;BFG011;2024-01-21;00:00;0812329;ENT. PUYGOUZON/CASTELNAU LEVIS;0798259;VOLLEY-BALL PEXINOIS NIORT;;;;LEO LAGRANGE;;;
ACJEUNES;04;BFG012;2024-01-21;00:00;0646282;MJC LES FLEURS DE PAU;0798259;VOLLEY-BALL PEXINOIS NIORT;;;;LEO LAGRANGE;;;
ACJEUNES;04;BFH010;2024-01-21;11:00;0359009;UNION SPORTIVE GUIGNEN;0449605;ST NAZAIRE VB ATLANTIQUE;;;;SALLE DES SPORTS;;;
ACJEUNES;04;BFH011;2024-01-21;00:00;0449605;ST NAZAIRE VB ATLANTIQUE;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;;;;SALLE DES SPORTS;;;
ACJEUNES;04;BFH012;2024-01-21;00:00;0359009;UNION SPORTIVE GUIGNEN;0444976;LES NEPTUNES NANTES VOLLEY ASSOCIATION;;;;SALLE DES SPORTS;;;
ACJEUNES;04;BFI010;2024-01-21;11:00;0567745;PAYS D'AURAY VOLLEY-BALL;0358314;MONTGERMONT VOLLEY-BALL CLUB;;;;SALLE DU COLLEGE  SAINT GILDAS;;;
ACJEUNES;04;BFI011;2024-01-21;00:00;0358314;MONTGERMONT VOLLEY-BALL CLUB;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL;;;;SALLE DU COLLEGE  SAINT GILDAS;;;
ACJEUNES;04;BFI012;2024-01-21;00:00;0567745;PAYS D'AURAY VOLLEY-BALL;0857865;MONTAIGU-VENDEE BOUFFERE VOLLEY-BALL;;;;SALLE DU COLLEGE  SAINT GILDAS;;;
ACJEUNES;04;BFJ010;2024-01-21;11:00;0458478;SMOC ST-JEAN DE BRAYE;0351428;E.SP. CANTON DE PIPRIAC V.B.;;;;HALLE DES SPORTS;;;
ACJEUNES;04;BFJ011;2024-01-21;00:00;0351428;E.SP. CANTON DE PIPRIAC V.B.;0564003;VANNES VOLLEY 56;;;;HALLE DES SPORTS;;;
ACJEUNES;04;BFJ012;2024-01-21;00:00;0458478;SMOC ST-JEAN DE BRAYE;0564003;VANNES VOLLEY 56;;;;HALLE DES SPORTS;;;
ACJEUNES;04;BFK010;2024-01-21;11:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0268573;VOLLEY-BALL ROMANAIS;;;;L'ESCALE A ARNAS;BASSET LIONEL;;
ACJEUNES;04;BFK011;2024-01-21;00:00;0268573;VOLLEY-BALL ROMANAIS;0883725;SAINT DIE DES VOSGES VOLLEY BALL;;;;L'ESCALE A ARNAS;;;
ACJEUNES;04;BFK012;2024-01-21;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0883725;SAINT DIE DES VOSGES VOLLEY BALL;;;;L'ESCALE A ARNAS;;;
ACJEUNES;04;BFL010;2024-01-21;11:00;0674157;STRASBOURG UNIVERSITE CLUB;0695668;VOLLEY BRON @ LYON LUMIERE;;;;GYMNASE AGR;;;
ACJEUNES;04;BFL011;2024-01-21;00:00;0695668;VOLLEY BRON @ LYON LUMIERE;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;;;;GYMNASE AGR;;;
ACJEUNES;04;BFL012;2024-01-21;00:00;0674157;STRASBOURG UNIVERSITE CLUB;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;;;;GYMNASE AGR;;;
ACJEUNES;04;BFM010;2024-01-21;11:00;0579612;TERVILLE FLORANGE OLYMPIQUE;0686625;AS SP ENTREMONT RIXHEIM;;;;GYMNASE MUNICIPAL;ADNOT CHRISTOPHER;;
ACJEUNES;04;BFM011;2024-01-21;00:00;0686625;AS SP ENTREMONT RIXHEIM;0387013;UNION AS. SEYSSINOISE V.B.;;;;GYMNASE MUNICIPAL;;;
ACJEUNES;04;BFM012;2024-01-21;00:00;0579612;TERVILLE FLORANGE OLYMPIQUE;0387013;UNION AS. SEYSSINOISE V.B.;;;;GYMNASE MUNICIPAL;;;
ACJEUNES;04;BFN010;2024-01-21;11:00;0922431;ACBB;0543620;VANDOEUVRE-NANCY VOLLEY-BALL;;;;COUCHOT;;;
ACJEUNES;04;BFN011;2024-01-21;00:00;0543620;VANDOEUVRE-NANCY VOLLEY-BALL;0686394;VBC KINGERSHEIM;;;;COUCHOT;;;
ACJEUNES;04;BFN012;2024-01-21;00:00;0922431;ACBB;0686394;VBC KINGERSHEIM;;;;COUCHOT;;;
ACJEUNES;04;BFO010;2024-01-21;11:00;0607729;BEAUVAIS OISE UC VOLLEY;0593656;AL CAUDRY VOLLEY-BALL;;;;PIERRE DE COUBERTIN;;;
ACJEUNES;04;BFO011;2024-01-21;00:00;0593656;AL CAUDRY VOLLEY-BALL;0599848;DUNKERQUE GRAND LITTORAL V.B.;;;;PIERRE DE COUBERTIN;;;
ACJEUNES;04;BFO012;2024-01-21;00:00;0607729;BEAUVAIS OISE UC VOLLEY;0599848;DUNKERQUE GRAND LITTORAL V.B.;;;;PIERRE DE COUBERTIN;;;
ACJEUNES;04;BFP010;2024-01-21;11:00;0595712;VOLLEY CLUB SAINT POLOIS;0628929;VOLLEY CLUB HARNES;;;;SALLE DE LA FERME MARCHAND;WIBAUX EMELYNE;;
ACJEUNES;04;BFP011;2024-01-21;00:00;0628929;VOLLEY CLUB HARNES;0803781;LONGUEAU AMIENS METROPOLE VOLLEY-BALL;;;;SALLE DE LA FERME MARCHAND;;;
