Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;03;JMA007;2024-01-21;11:00;0066927;NICE VOLLEY-BALL;0067689;US CAGNES VOLLEY-BALL; 2/0;25-21,25-18;50-39;PALMEIRA-GIAMARCHI;PIETRASIK THEO;DELOUVRIER STEPHANIE;
ACJEUNES;03;JMA008;2024-01-21;00:00;0067689;US CAGNES VOLLEY-BALL;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB; 0/2;14-25,23-25;37-50;PALMEIRA-GIAMARCHI;PIETRASIK THEO;DELOUVRIER STEPHANIE;
ACJEUNES;03;JMA009;2024-01-21;00:00;0066927;NICE VOLLEY-BALL;0349271;MONTPELLIER CASTELNAU VOLLEY UNIVERSITE CLUB; 2/1;17-25,30-28,15-12;62-65;PALMEIRA-GIAMARCHI;PIETRASIK THEO;DELOUVRIER STEPHANIE;
ACJEUNES;03;JMB007;2024-01-21;11:00;0060007;AS CANNES VOLLEY-BALL;0839557;FREJUS VAR VOLLEY; 2/0;27-25,25-16;52-41;PALAIS DES VICTOIRES;LEBONNOIS NOAM;GABRIELE JEAN-CLAUDE;
ACJEUNES;03;JMB008;2024-01-21;00:00;0839557;FREJUS VAR VOLLEY;0344410;ASLJCROIX ARGENT MONTPELLIER; 0/2;23-25,20-25;43-50;PALAIS DES VICTOIRES;LEBONNOIS NOAM;GABRIELE JEAN-CLAUDE;
ACJEUNES;03;JMB009;2024-01-21;00:00;0060007;AS CANNES VOLLEY-BALL;0344410;ASLJCROIX ARGENT MONTPELLIER; 2/0;25-14,25-21;50-35;PALAIS DES VICTOIRES;GABRIELE JEAN-CLAUDE;LEBONNOIS NOAM;
ACJEUNES;03;JMC007;2024-01-21;11:00;0699603;ASUL LYON VOLLEY BALL;0698293;U.S. MEYZIEU VOLLEY-BALL; 2/0;25-11,25-13;50-24;PETIT PALAIS DE GERLAND;SERVAIS GUILLAUME;DARET JEAN-PIERRE;
ACJEUNES;03;JMC008;2024-01-21;00:00;0698293;U.S. MEYZIEU VOLLEY-BALL;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL; 0/2;7-25,8-25;15-50;PETIT PALAIS DE GERLAND;SERVAIS GUILLAUME;DARET JEAN-PIERRE;
ACJEUNES;03;JMC009;2024-01-21;00:00;0699603;ASUL LYON VOLLEY BALL;0314739;T.O.A.C. - T.U.C. VOLLEY-BALL; 0/2;22-25,20-25;42-50;PETIT PALAIS DE GERLAND;DARET JEAN-PIERRE;SERVAIS GUILLAUME;
ACJEUNES;03;JMD007;2024-01-21;11:00;0385990;US ST EGREVOISE;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD); 2/1;20-25,32-30,15-9;67-64;PREDIEU;MATHONNET THIBAUT;GARRAUT LORENZO;
ACJEUNES;03;JMD008;2024-01-21;00:00;0693493;PATRIOTE ENTRAIN DE SAINT DENIS (LYON PESD);0255803;VOLLEY SAINT VITOIS; 2/0;25-14,25-22;50-36;PREDIEU;MATHONNET THIBAUT;GARRAUT LORENZO;
ACJEUNES;03;JMD009;2024-01-21;00:00;0385990;US ST EGREVOISE;0255803;VOLLEY SAINT VITOIS; 2/0;25-15,25-21;50-36;PREDIEU;GARRAUT LORENZO;MATHONNET THIBAUT;
ACJEUNES;03;JME007;2024-01-21;11:00;0387013;UNION AS. SEYSSINOISE V.B.;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 0/2;16-25,21-25;37-50;YVES BROUZET;DREVOT ARTHUR;GUEDIKIAN STEVENS;
