Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;03;BMA007;2023-12-17;10:30;0132348;MARSEILLE VOLLEY 13;0060007;AS CANNES VOLLEY-BALL; 0/2;15-25,14-25;29-50;GYMNASE DE LA ROSE FUVEAU;RICHIER NINA;;
ACJEUNES;03;BMA008;2023-12-17;00:00;0060007;AS CANNES VOLLEY-BALL;02A5803;GFCA VOLLEY-BALL; 2/0;25-12,25-22;50-34;GYMNASE DE LA ROSE FUVEAU;RICHIER NINA;;
ACJEUNES;03;BMA009;2023-12-17;00:00;0132348;MARSEILLE VOLLEY 13;02A5803;GFCA VOLLEY-BALL; 2/0;25-19,25-15;50-34;GYMNASE DE LA ROSE FUVEAU;RICHIER NINA;;
ACJEUNES;03;BMB007;2023-12-17;11:00;0842424;AVIGNON VOLLEY BALL;0836296;DRAGUIGNAN UNION CLUB VAR VB; 0/2;14-25,11-25;25-50;CHAMPFLEURY;LLACER GAELLE;;
ACJEUNES;03;BMB008;2023-12-17;00:00;0836296;DRAGUIGNAN UNION CLUB VAR VB;0066927;NICE VOLLEY-BALL; 2/0;25-14,25-6;50-20;CHAMPFLEURY;LLACER GAELLE;;
ACJEUNES;03;BMB009;2023-12-17;00:00;0842424;AVIGNON VOLLEY BALL;0066927;NICE VOLLEY-BALL; 1/2;23-25,30-28,12-15;65-68;CHAMPFLEURY;LLACER GAELLE;;
ACJEUNES;03;BMC007;2023-12-17;10:00;0060008;MANDELIEU LA NAPOULE V.B.;0138311;BOUC-BEL-AIR VOLLEY-BALL; 2/1;25-18,23-25,15-12;63-55;GYMNASE DES MIMOSAS;RAMBAUD JORDAN;;
ACJEUNES;03;BMC008;2023-12-17;00:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0136082;VITROLLES SPORTS VOLLEY-BALL; 0/2;13-25,11-25;24-50;GYMNASE DES MIMOSAS;RAMBAUD JORDAN;;
ACJEUNES;03;BMC009;2023-12-17;00:00;0060008;MANDELIEU LA NAPOULE V.B.;0136082;VITROLLES SPORTS VOLLEY-BALL; 1/2;25-23,25-27,12-15;62-65;GYMNASE DES MIMOSAS;RAMBAUD JORDAN;;
ACJEUNES;03;BMD007;2023-12-17;11:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0132346;MARIGNANE VOLLEY-BALL; 0/2;16-25,9-25;25-50;GYMNASE ALAIN COLAS;DUSSAUT REMY;;
ACJEUNES;03;BMD008;2023-12-17;00:00;0132346;MARIGNANE VOLLEY-BALL;0067689;US CAGNES VOLLEY-BALL; 2/0;25-10,25-14;50-24;GYMNASE ALAIN COLAS;DUSSAUT REMY;;
ACJEUNES;03;BMD009;2023-12-17;00:00;0344410;ASLJCROIX ARGENT MONTPELLIER;0067689;US CAGNES VOLLEY-BALL; 0/2;11-25,8-25;19-50;GYMNASE ALAIN COLAS;DUSSAUT REMY;;
ACJEUNES;03;BME007;2023-12-17;11:00;0319125;SPORTING CLUB PLAISANCE TOUCH;0668467;PERPIGNAN ROUSSILLON V.B; 0/2;14-25,19-25;33-50;GYMNASE RIVIERE;LOUBAUD VOLLAND NOA;;
ACJEUNES;03;BME008;2023-12-17;00:00;0668467;PERPIGNAN ROUSSILLON V.B;0345002;ASBAM MONTPELLIER; 0/2;12-25,16-25;28-50;GYMNASE RIVIERE;LOUBAUD VOLLAND NOA;;
ACJEUNES;03;BME009;2023-12-17;00:00;0319125;SPORTING CLUB PLAISANCE TOUCH;0345002;ASBAM MONTPELLIER; 0/2;18-25,9-25;27-50;GYMNASE RIVIERE;LOUBAUD VOLLAND NOA;;
ACJEUNES;03;BMF007;2023-12-17;11:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0819413;VOLLEY CLUB BASTIDIEN; 2/0;25-14,25-18;50-32;COLLÈGE DE BALMA;SAUVY CLAIRE;;
ACJEUNES;03;BMF008;2023-12-17;00:00;0819413;VOLLEY CLUB BASTIDIEN;0114939;NARBONNE VOLLEY; 0/2;15-25,10-25;25-50;COLLÈGE DE BALMA;SAUVY CLAIRE;;
ACJEUNES;03;BMF009;2023-12-17;00:00;0319191;VOLLEY BALMA QUINT FONSEGRIVES;0114939;NARBONNE VOLLEY; 0/2;13-25,15-25;28-50;COLLÈGE DE BALMA;SAUVY CLAIRE;;
ACJEUNES;03;BMG007;2023-12-17;11:00;0334980;UNION SPORTIVE TALENCAISE;0176607;SAINTES VOLLEY-BALL-SVB; 2/1;27-25,21-25,15-9;63-59;LÉO LAGRANGE;GHENIMI NOUR'AMIR;;
ACJEUNES;03;BMG008;2023-12-17;00:00;0176607;SAINTES VOLLEY-BALL-SVB;0343330;ARAGO DE SETE VOLLEY-BALL; 0/2;17-25,18-25;35-50;LÉO LAGRANGE;GHENIMI NOUR'AMIR;;
ACJEUNES;03;BMG009;2023-12-17;00:00;0334980;UNION SPORTIVE TALENCAISE;0343330;ARAGO DE SETE VOLLEY-BALL; 0/2;17-25,8-25;25-50;LÉO LAGRANGE;GHENIMI NOUR'AMIR;;
ACJEUNES;03;BMH007;2023-12-17;11:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0177925;LA ROCHELLE VOLLEY BALL; 2/1;25-14,24-26,15-10;64-50;PIERRE FAVRE;ALI MOUSSA;;
ACJEUNES;03;BMH008;2023-12-17;00:00;0177925;LA ROCHELLE VOLLEY BALL;0640001;LESCAR PROMOTION VOLLEY-BALL; 0/2;24-26,21-25;45-51;PIERRE FAVRE;ALI MOUSSA;;
ACJEUNES;03;BMH009;2023-12-17;00:00;0337145;ASSOCIATION SPORTIVE ILLACAISE VOLLEY-BALL;0640001;LESCAR PROMOTION VOLLEY-BALL; 2/0;25-13,25-14;50-27;PIERRE FAVRE;ALI MOUSSA;;
ACJEUNES;03;BMI007;2023-12-17;13:00;0858891;LA ROCHE/YON VOLLEY-BALL;0351428;E.SP. CANTON DE PIPRIAC V.B.; 0/2;24-26,21-25;45-51;PIERRE MENDES FRANCE;DUMONT LUKA;;
ACJEUNES;03;BMI008;2023-12-17;00:00;0351428;E.SP. CANTON DE PIPRIAC V.B.;0866049;UNION SPORTIVE VIVONNE; 2/0;25-8,25-20;50-28;PIERRE MENDES FRANCE;DUMONT LUKA;;
ACJEUNES;03;BMI009;2023-12-17;00:00;0858891;LA ROCHE/YON VOLLEY-BALL;0866049;UNION SPORTIVE VIVONNE; 2/0;25-15,25-15;50-30;PIERRE MENDES FRANCE;DUMONT LUKA;;
ACJEUNES;03;BMJ007;2023-12-17;11:00;0534442;ASPTT LAVAL;0374861;TOURS VOLLEY-BALL; 0/2;8-25,15-25;23-50;JACQUES CHAMARET;SIDI ISMAËL;;
ACJEUNES;03;BMJ008;2023-12-17;00:00;0374861;TOURS VOLLEY-BALL;0859365;OYA VOLLEY-BALL; 2/0;25-9,25-13;50-22;JACQUES CHAMARET;SIDI ISMAËL;;
ACJEUNES;03;BMJ009;2023-12-17;00:00;0534442;ASPTT LAVAL;0859365;OYA VOLLEY-BALL; 2/0;25-20,25-22;50-42;JACQUES CHAMARET;SIDI ISMAËL;;
ACJEUNES;03;BMK007;2023-12-17;11:00;0353652;C.P.B. RENNES 35;0358885;ENT.SP.CULT. MOULINS; 2/1;28-26,18-25,15-7;61-58;GYMNASE CDT BOUGOUIN;GOYER AUDREY;;
ACJEUNES;03;BMK008;2023-12-17;00:00;0358885;ENT.SP.CULT. MOULINS;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;10-25,15-25;25-50;GYMNASE CDT BOUGOUIN;GOYER AUDREY;;
ACJEUNES;03;BMK009;2023-12-17;00:00;0353652;C.P.B. RENNES 35;0449605;ST NAZAIRE VB ATLANTIQUE; 0/2;22-25,13-25;35-50;GYMNASE CDT BOUGOUIN;GOYER AUDREY;;
ACJEUNES;03;BML007;2023-12-17;11:00;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR;0355169;VOLLEY BALL CLUB MALOUIN; 2/0;25-8,25-18;50-26;RACINE;ALIX IAN;;
ACJEUNES;03;BML008;2023-12-17;00:00;0355169;VOLLEY BALL CLUB MALOUIN;0564003;VANNES VOLLEY 56; 0/2;9-25,19-25;28-50;RACINE;ALIX IAN;;
ACJEUNES;03;BML009;2023-12-17;00:00;0228400;CESSON VOLLEY SAINT-BRIEUC COTES D'ARMOR;0564003;VANNES VOLLEY 56; 2/0;25-23,25-22;50-45;RACINE;ALIX IAN;;
ACJEUNES;03;BMM007;2023-12-17;11:00;0757777;PUC VOLLEY-BALL;0758726;SPORTING CLUB PARIS VOLLEY; 2/0;25-9,25-11;50-20;CHARPY;TRAN HAO-KIET;;
