Entité;Jo;Match;Date;Heure;EQA_no;EQA_nom;EQB_no;EQB_nom;Set;Score;Total;Salle;Arb1;Arb2;
ACJEUNES;05;MFA013;2024-01-28;11:00;0695668;VOLLEY BRON @ LYON LUMIERE;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS; 2/0;25-11,25-15;50-26;GRIGNARD;AYED KHAOULA;ASSOGBA KOKOU-GUILLAUME;
ACJEUNES;05;MFA014;2024-01-28;00:00;0693332;VOLLEY-BALL VILLEFRANCHE BEAUJOLAIS;0839557;FREJUS VAR VOLLEY; 2/0;25-23,25-22;50-45;GRIGNARD;AYED KHAOULA;ASSOGBA KOKOU-GUILLAUME;
ACJEUNES;05;MFA015;2024-01-28;00:00;0695668;VOLLEY BRON @ LYON LUMIERE;0839557;FREJUS VAR VOLLEY; 2/0;25-12,25-14;50-26;GRIGNARD;ASSOGBA KOKOU-GUILLAUME;AYED KHAOULA;
ACJEUNES;05;MFB013;2024-01-28;11:00;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;0388899;UN.SP.VALLEE DE LA GRESSE; 0/2;14-25,15-25;29-50;COMPLEXE SPORTIF;DARFEUILLE JEROME;JACON LOLA;
ACJEUNES;05;MFB014;2024-01-28;00:00;0388899;UN.SP.VALLEE DE LA GRESSE;0067686;VOLERO LE CANNET COTE D'AZUR; 1/2;18-25,25-23,11-15;54-63;COMPLEXE SPORTIF;JACON LOLA;DARFEUILLE JEROME;
ACJEUNES;05;MFB015;2024-01-28;00:00;0698828;VBC FRANCHEVILLE OUEST LYONNAIS;0067686;VOLERO LE CANNET COTE D'AZUR; 0/2;18-25,18-25;36-50;COMPLEXE SPORTIF;DARFEUILLE JEROME;JACON LOLA;
ACJEUNES;05;MFC013;2024-01-28;14:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0067689;US CAGNES VOLLEY-BALL; 0/2;10-25,17-25;27-50;COMPLEXE DES TERRES BLANCHES;ANTON ADRIEN;JULMY RAPHAEL;
ACJEUNES;05;MFC014;2024-01-28;00:00;0067689;US CAGNES VOLLEY-BALL;0668467;PERPIGNAN ROUSSILLON V.B; 2/0;25-18,25-22;50-40;COMPLEXE DES TERRES BLANCHES;JULMY RAPHAEL;ANTON ADRIEN;
ACJEUNES;05;MFC015;2024-01-28;00:00;0138311;BOUC-BEL-AIR VOLLEY-BALL;0668467;PERPIGNAN ROUSSILLON V.B; 0/2;21-25,18-25;39-50;COMPLEXE DES TERRES BLANCHES;ANTON ADRIEN;JULMY RAPHAEL;
ACJEUNES;05;MFD013;2024-01-28;11:00;0349150;LATTES ASPTT MONTPELLIER V.A.C;0117968;VOLLEY-BALL GRUISSAN; 1/2;25-20,11-25,13-15;49-60;BRIGITTE GEILER;DUSSAUT REMY;BOURGUIBI ABDESAMAD;
ACJEUNES;05;MFD014;2024-01-28;00:00;0117968;VOLLEY-BALL GRUISSAN;0136761;ISTRES PROVENCE VOLLEY; 2/0;25-13,25-15;50-28;BRIGITTE GEILER;BOURGUIBI ABDESAMAD;DUSSAUT REMY;
